aggregated_GeneScores	GeneID
-0.46296624028539574	10046
-0.47147901968555594	1017
-0.46109304687359565	10953
-0.6675316671638523	10962
-0.42159614417037805	1111
-0.6386667836131016	11142
-0.4149055586042164	1643
-0.7586843481171698	1647
-0.804475412666283	1829
-1.443097513549576	1846
-0.940419996590114	1906
-0.7018481159988285	1958
-0.4450098053153907	2113
-0.617924505660856	2309
-0.5055031142398716	25805
-0.40109550792891685	25874
-0.5309514872164647	291
-1.1548901478714666	2920
-0.46533733109253494	30001
-1.0051652400658546	323
-1.0596740117069752	3280
-0.44357730858820266	3383
-0.48707951461514937	3398
-0.708162044593813	3480
-0.8325516438058155	3486
-0.4874674067031217	355
-0.9427145698233432	3553
-0.4022054243072873	3925
-0.6029537291115545	4216
-1.2020399035504805	4312
-0.4705330379966379	4582
-0.47554410152311605	4616
-0.654766247826833	4783
-0.546700388331286	4791
-0.49016855727019365	4792
-0.40917786632811304	5154
-0.48942345280878585	5236
-0.5155283151636567	5366
-0.6521450036602284	54541
-0.42750878558647093	55179
-0.7253021479294548	55604
-0.41305897857066953	55825
-0.8635193951867942	55893
-1.444536363612292	5743
-0.45908058591250417	5770
-0.6423584944243912	5792
-0.46645097380252715	596
-0.6443876702715278	63933
-0.44015281642794163	665
-0.7212922732736733	7852
-0.7684944852704441	79850
-0.6213009156409786	84159
-0.8001318234306369	8444
-0.5803691334222156	8553
-0.7285412324765235	8835
-0.6504653008751065	8870
-0.5326326096237223	8996
-0.4884899687621567	9019
-1.0732648507183917	9143
-0.4464669876756025	9448
-0.5758738701603611	9467
-0.5912180683677137	9710
-0.5384207815586616	9903
