Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000003402	8837	CFLAR	4.853587156479665	12.837622356212593	8.845604756346127	89.86932326608188	9.947266441568209e-10	2.173309243897855e-9	-1.4032547230751269
ENSG00000004534	10180	RBM6	1.2793115661906402	1.5924481487057132	1.435879857448177	93.13538145927265	7.548275233718536e-10	1.681361307690908e-9	-0.31587873407211164
ENSG00000004864	10165	SLC25A13	2.014237320328838	2.153454812501966	2.0838460664154015	199.18333406582627	1.8028794845938041e-12	8.157290782752293e-12	-0.09641937702788939
ENSG00000006451	5898	RALA	9.242184334342186	12.896014610367526	11.069099472354853	155.20480891191124	1.3455615504716553e-11	4.6206957410293994e-11	-0.48061951416479465
ENSG00000006468	2115	ETV1	0.1981818406077175	0.2690474603398771	0.23361465047379731	119.79455225042764	1.0547309589109165e-10	2.8275461984085736e-10	-0.44103591410382115
ENSG00000006638	6915	TBXA2R	0.532101192155012	0.6614195728826874	0.5967603825188498	135.0646757294631	4.078878757924375e-11	1.2241265984748318e-10	-0.31386510289506264
ENSG00000006712	54623	PAF1	0.9257598878927711	1.2618794124629211	1.0938196501778463	113.23567657652907	1.6431754436130123e-10	4.2030229707570684e-10	-0.44686409150754147
ENSG00000008282	6856	SYPL1	6.101894413492563	7.721779177787526	6.911836795640042	792.8264984755072	2.0101105453712038e-17	1.863749371286363e-15	-0.3396760817569535
ENSG00000010292	9918	NCAPD2	0.5892405383459773	0.8249801541135864	0.7071103462297819	55.178919288539916	3.923946355240479e-8	6.590044588039808e-8	-0.48550272624579394
ENSG00000010810	2534	FYN	2.004577048787734	3.112208533561329	2.5583927911745303	75.14098814916801	3.916647239228138e-9	7.638293640781074e-9	-0.634640860754287
ENSG00000011243	26993	AKAP8L	0.5754483570780224	0.6493224631327019	0.6123854101053621	192.21324404325378	2.4054599293976808e-12	1.040378951971271e-11	-0.17424865863569305
ENSG00000012048	672	BRCA1	0.08079564560665374	0.10770619993708894	0.09425092277187132	11.57493386854632	6.828456020570724e-4	8.003962079223048e-4	-0.41475185102473455
ENSG00000013619	10046	MAMLD1	1.2227159669061398	3.863890480082981	2.5433032234945596	70.73853501685447	6.185192396644736e-9	1.1701875237267611e-8	-1.6599648930909654
ENSG00000017260	27032	ATP2C1	1.9221020098045347	2.8375250430890167	2.3798135264467755	194.1785687276536	2.215400072490472e-12	9.694825980942817e-12	-0.5619482203652882
ENSG00000023041	64429	ZDHHC6	4.8506485466668385	5.163886542574947	5.007267544620892	658.7432739537232	9.437044733247805e-17	4.855981417012233e-15	-0.0902796501015759
ENSG00000023330	211	ALAS1	3.091799839203947	4.23389152431039	3.662845681757168	87.90564710624218	1.1794989669906337e-9	2.5377617368101596e-9	-0.45353738352322637
ENSG00000025772	10953	TOMM34	1.3041531585741024	2.3189817628007052	1.8115674606874035	96.74239187518627	5.621834158481083e-10	1.284557716458481e-9	-0.8303781658959009
ENSG00000026103	355	FAS	0.7490655926267218	1.6904531616869038	1.219759377156813	56.84130340689551	3.155936219331248e-8	5.363448986412229e-8	-1.1742460829782082
ENSG00000026508	960	CD44	21.338200070973386	37.1480721707906	29.243136120881996	263.07921444904827	1.870576851367457e-13	1.2436978191612875e-12	-0.7998488564198132
ENSG00000039560	26064	RAI14	2.66614302562478	12.312757977511298	7.4894505015680375	154.38347964424614	1.4039652371509603e-11	4.811510087931734e-11	-2.2073278711054414
ENSG00000039650	11284	PNKP	1.1764762496869334	1.4158528318949932	1.296164540790963	91.28300196894756	8.817467491889594e-10	1.9411186086764178e-9	-0.26719911884073594
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000046604	1829	DSG2	0.23803685736869132	0.26578959269972846	0.25191322503420976	17.581471339362313	7.447590309794828e-5	9.223416654142233e-5	-0.15909963915573955
ENSG00000053747	3909	LAMA3	0.05808720950554014	0.09960844931862964	0.07884782941208487	7.049664435830514	0.005943840671446402	0.006639825027176759	-0.7780475997250269
ENSG00000054267	51742	ARID4B	4.481412163708735	5.5675145253854845	5.024463344547108	740.4071891444869	3.559220372557145e-17	2.640051711344262e-15	-0.313079997036406
ENSG00000058063	23200	ATP11B	2.0871190573904403	3.151547741198912	2.6193333992946766	274.182300229993	1.3334945562035705e-13	9.493649305953194e-13	-0.5945476177707072
ENSG00000060558	2769	GNA15	9.720214226064199	13.559231751677256	11.639722988870725	274.6558067242592	1.3147766669214e-13	9.371633323137043e-13	-0.48021542439129394
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000062038	1001	CDH3	0.5694851084541169	0.633382942860975	0.601434025657546	25.643485727915966	7.6269902314098655e-6	1.0113644700153327e-5	-0.15341989860928207
ENSG00000062725	10513	APPBP2	1.2028603107271822	1.4219722670855734	1.3124162889063775	390.44373356916395	7.26689429442851e-15	9.745028416528538e-14	-0.24142421741699271
ENSG00000064547	9170	LPAR2	0.47539599176272623	0.8022249106544345	0.6388104512085803	56.07150365239229	3.488422717119279e-8	5.903408071691374e-8	-0.7548770259114523
ENSG00000064961	10362	HMG20B	1.895211927933724	2.2881752245288918	2.091693576231308	22.340698430185085	1.803462913416692e-5	2.3264671583075328e-5	-0.27183835181678295
ENSG00000065361	2065	ERBB3	0.1890794799991704	0.2927511045851596	0.24091529229216502	29.437454519893848	3.1284333178031173e-6	4.283369475736894e-6	-0.630681812041674
ENSG00000065526	23013	SPEN	3.743974115443257	4.394447255897402	4.069210685670331	197.74662236497124	1.911756275029139e-12	8.558552799715512e-12	-0.2311112504865147
ENSG00000065534	4638	MYLK	0.40232752545847017	0.49303696164193517	0.44768224355020264	77.92671647414895	2.9694645790155036e-9	5.933929217672335e-9	-0.2933253614731737
ENSG00000065675	5588	PRKCQ	0.34192707143036843	0.37527442412932827	0.35860074777984824	135.82594173295342	3.9006552248782256e-11	1.1785380908567917e-10	-0.1342573204270061
ENSG00000066027	5525	PPP2R5A	0.472205350836809	0.6682491758330149	0.5702272633349119	85.79633410556391	1.4219301556808793e-9	3.0145528916792916e-9	-0.5009717634746987
