Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
ENSG00000002549	51056	LAP3	0.7369361035733848	0.7922466805943581	0.748788370077879	535.6303261888512	3.984117346361338e-13	1.358788456675175e-12	-0.1044101748023969
ENSG00000002919	29916	SNX11	3.6942449325387208	3.85809120603626	3.729354848288193	850.162755475641	2.0909491345349657e-14	7.94400333441308e-14	-0.06260772761151001
ENSG00000003400	843	CASP10	0.02967900935063771	0.046940467821247944	0.03337789330862561	4.197469530304071	0.039476361950161645	0.044476959559332466	-0.6613892828666854
ENSG00000003402	8837	CFLAR	0.10005949619943702	0.11625454704866273	0.1035298642385568	37.51439949822521	4.2442609199600165e-6	6.547189927478656e-6	-0.21642905178620753
ENSG00000004478	2288	FKBP4	0.24025400742083838	0.2734412016639368	0.2473655490443595	25.516824512269665	3.307258039681504e-5	4.738939481073799e-5	-0.18667014694730266
ENSG00000004864	10165	SLC25A13	3.0581195960832983	3.5042021653598083	3.153708718071121	136.4403696501298	2.139052337394402e-9	4.185937249120104e-9	-0.1964411813697311
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000006468	2115	ETV1	0.2640544504286744	0.2898617184638813	0.26958457929336166	221.32197862129192	1.0613537580737789e-10	2.336178506260943e-10	-0.13452935464287763
ENSG00000006638	6915	TBXA2R	4.9432591352421005	5.860407242984636	5.1397908726155	1021.8639453238394	6.44611170138263e-15	2.5206320195541046e-14	-0.24553838448282983
ENSG00000006744	60528	ELAC2	0.21739064970934904	0.2671892494204297	0.22806177821886628	43.17120249632358	1.9460585392234557e-6	3.0494591830844835e-6	-0.29757207168600375
ENSG00000007202	9703	KIAA0100	0.612505317633157	0.6368641330366066	0.617725063791039	439.9641117842008	1.3915168767916951e-12	4.341644184064542e-12	-0.0562632551187735
ENSG00000007255	79090	TRAPPC6A	6.790016427086458	6.998891759239818	6.834775426833607	239.70663976750473	6.437480936577559e-11	1.4563831923764092e-10	-0.04371143155310664
ENSG00000007968	1870	E2F2	0.20980895763665977	0.2622088243256007	0.22103750049857568	49.935123226818945	8.54347758358842e-7	1.3761475640773426e-6	-0.3216399645427581
ENSG00000008282	6856	SYPL1	4.4349333766052474	4.4438927668868	4.436853245951294	136148.8329716765	1.3865892016456133e-28	3.769800974995098e-26	-0.0029115723422878936
ENSG00000008283	1534	CYB561	0.15056446948728255	0.163504033093768	0.15333723311724368	88.16547256460221	3.044541978543891e-8	5.48384823037733e-8	-0.11894486255447845
ENSG00000009335	9690	UBE3C	5.976781097457425	7.1063381671781904	6.218829040969019	144.4572249530179	1.5049206496235344e-9	2.9773364335958844e-9	-0.2497376390810837
ENSG00000010810	2534	FYN	0.3504175014578873	0.3743878836992183	0.3555540119381725	285.5220584321065	2.1440083441774397e-11	5.188076579317148e-11	-0.09545891424374275
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000013583	50865	HEBP1	0.44032430117153554	0.4488778462979014	0.4421572036986139	364.60889907071106	4.57809271348229e-12	1.2919407269115069e-11	-0.027756428189732008
ENSG00000014216	823	CAPN1	0.06594992860412745	0.08378354437787698	0.06977141769850236	16.09754732575943	3.1351625427165555e-4	4.132697026921085e-4	-0.34529581959676303
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000023041	64429	ZDHHC6	18.003762308367193	18.402715191383685	18.08925221187073	2427.4188123145695	2.507412981202589e-17	2.434815277960643e-16	-0.03162021848390584
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000023697	51071	DERA	0.1711384123320063	0.18729790816555064	0.1746011614391944	113.45902602613052	6.6183254326884254e-9	1.2464751138886192e-8	-0.13017117521494947
ENSG00000026103	355	FAS	0.268352090135739	0.31460060567905657	0.27826248632359274	218.25856422063575	1.1580821354287903e-10	2.5388365398579675e-10	-0.22939432328760767
ENSG00000026508	960	CD44	0.047561441667428574	0.07586076115214367	0.053625581557010374	7.997277249863453	0.005521077935894518	0.006601552161172691	-0.6735614007825554
ENSG00000028839	9519	TBPL1	5.709162251067981	5.831275041860582	5.735329277666395	4010.4956095069233	9.946186739909549e-19	1.3053995841663346e-17	-0.030532308026453236
ENSG00000030582	2896	GRN	0.42858461461670655	0.4590279363497353	0.43510818355949843	344.0821181772739	6.605099573177118e-12	1.7813367257041903e-11	-0.09900189754713073
ENSG00000035862	7077	TIMP2	6.459243530619066	6.609736860642536	6.491492101338381	2953.348916243018	7.111476013078368e-18	7.417711822253992e-17	-0.0332276232527029
