Unnamed: 0	GSM4455458	GSM4455459	GSM4455460	GSM4455461	GSM4455462	GSM4455463	GSM4455464	GSM4455465	GSM4455466
ENSG00000101442	51	283	74	327	358	563	355	278	308
ENSG00000101444	269	1046	602	1007	1022	885	1176	963	882
ENSG00000101445	533	12418	3035	13618	3696	4154	8007	1284	2863
ENSG00000101447	27	87	27	111	54	82	60	49	55
ENSG00000101448	11	13	20	18	30	27	16	23	25
ENSG00000101452	121	485	116	404	351	449	406	200	351
ENSG00000101457	2351	569	1105	673	827	481	621	426	597
ENSG00000101460	203	190	220	92	506	51	75	87	65
ENSG00000101464	51	165	71	189	154	314	411	301	221
ENSG00000101470	12	13	21	26	17	79	4	84	41
ENSG00000101473	470	372	170	449	359	566	410	358	433
ENSG00000101474	18239	3651	6368	3548	3065	2985	2728	1371	2142
ENSG00000101493	3631	4215	2911	4025	2558	1177	1238	403	2262
ENSG00000101544	487	2081	1362	2106	3032	1325	1125	403	1083
ENSG00000101546	26	180	61	194	210	473	473	395	283
ENSG00000101557	920	2160	837	2253	1938	1878	2535	1175	1500
ENSG00000101558	17843	5494	7976	7664	9570	4274	4075	2309	4041
ENSG00000101574	228	273	227	545	448	544	796	226	405
ENSG00000101577	1424	3840	2044	3680	3346	3960	5000	1243	3696
ENSG00000101596	10856	17665	37559	24137	28282	10403	8424	5390	12321
ENSG00000101605	105	50	53	96	132	115	101	136	134
ENSG00000101608	44703	10676	18912	11743	8213	12681	8215	6836	11816
ENSG00000101624	62	169	115	265	261	208	289	231	138
ENSG00000101638	5	12	13	16	35	49	24	76	35
ENSG00000101639	749	1251	520	1981	1466	1591	1039	449	908
ENSG00000101654	974	2203	1122	2188	3542	1954	2188	1129	1637
ENSG00000101665	249	4000	1016	4520	2402	3796	1436	444	2156
ENSG00000101670	18	53	24	54	78	71	94	178	79
ENSG00000101680	4	6	5	9	13	23	20	23	13
ENSG00000101695	298	5858	1212	5149	3475	4872	1556	2074	3225
ENSG00000101745	5378	16474	14069	13917	12174	16041	23968	14225	11188
ENSG00000101751	460	408	168	391	302	709	1116	318	683
ENSG00000101752	461	2114	1120	1991	1194	1608	1426	580	1499
ENSG00000101773	342	734	750	660	861	374	517	331	790
ENSG00000101782	11457	5940	8431	7750	10550	4039	2442	1632	4389
ENSG00000101811	101	314	162	397	201	227	491	165	215
ENSG00000101812	2	4	1	3	4	16	13	8	8
ENSG00000101842	11	468	61	479	269	672	302	557	396
ENSG00000101843	661	602	344	489	327	624	1087	387	578
ENSG00000101844	392	292	271	350	264	410	506	289	330
ENSG00000101846	592	457	348	717	586	367	230	174	553
ENSG00000101849	3411	2541	4270	3283	2899	2155	3042	976	1889
ENSG00000101856	749	1945	3771	2271	990	3232	665	1498	2765
ENSG00000101868	83	378	123	421	383	614	449	410	449
ENSG00000101871	18	53	33	54	67	69	118	216	69
ENSG00000101882	873	693	573	755	946	1017	1371	1585	856
ENSG00000101888	1933	688	3324	709	512	567	789	182	454
ENSG00000101892	6	8	5	8	20	8	17	19	6
ENSG00000101898	4	11	10	13	21	7	14	3	5
ENSG00000101901	439	858	513	1328	1456	1897	1494	723	1331
ENSG00000101911	438	793	1417	758	493	1076	1397	494	882
ENSG00000101916	23130	4478	12393	5797	1234	826	1607	309	2968
ENSG00000101928	138	187	66	147	145	176	263	117	144
ENSG00000101935	164	506	135	652	487	1114	673	654	675
ENSG00000101940	1152	735	636	900	1169	1120	1148	1431	1029
ENSG00000101945	100	281	109	315	239	424	539	298	231
ENSG00000101966	1281	2860	3564	3228	1595	2987	4340	2363	3019
ENSG00000101972	6334	9295	13177	10550	7822	6552	5848	4003	5788
ENSG00000101974	650	1042	1046	1060	989	1146	1144	477	1077
ENSG00000101986	1478	681	510	1347	1244	908	668	543	1507
ENSG00000101997	738	431	242	678	720	758	747	734	922
ENSG00000102001	9	41	7	26	69	112	91	79	34
ENSG00000102003	31	66	75	67	110	99	268	90	104
ENSG00000102007	22081	7040	8922	6365	4673	3146	3372	2471	3970
ENSG00000102010	4178	48	1646	21	39	4	10	1	2
ENSG00000102024	2	12	9	14	4	14	23	28	26
ENSG00000102030	552	774	401	923	947	1086	1064	1176	831
ENSG00000102032	777	395	270	448	616	461	475	513	778
ENSG00000102034	6085	7941	6933	6825	6523	4123	3002	1353	4825
ENSG00000102038	3	2	14	10	23	29	11	10	5
ENSG00000104643	8	32	14	39	46	45	42	10	23
ENSG00000102053	21	99	76	134	136	197	230	128	105
ENSG00000102054	717	3193	1303	2951	2126	2890	2721	1556	2007
ENSG00000102057	106	43	93	92	176	101	56	42	89
ENSG00000102078	112	161	121	153	178	299	235	176	222
ENSG00000102081	1518	2320	2240	2470	3316	2652	2484	983	2289
ENSG00000102096	4252	6075	10643	3027	7656	5379	9226	5579	3512
ENSG00000102098	12	26	14	35	64	60	45	9	43
ENSG00000102100	345	398	954	438	1521	295	416	203	304
ENSG00000102103	630	1019	812	1256	1727	1513	1587	1266	1165
ENSG00000102109	2	9	4	25	20	12	12	98	24
ENSG00000102119	746	2791	1734	2178	2790	2347	1602	1255	2183
ENSG00000102125	1195	968	588	1211	1177	2040	1689	1915	1575
ENSG00000102145	37	45	99	44	61	116	35	35	61
ENSG00000102158	2162	3920	3335	3408	2757	2648	3804	2146	2680
ENSG00000108557	823	3089	827	1639	1606	1236	1802	924	1437
ENSG00000102174	2	35	1	17	18	25	8	14	39
ENSG00000102178	471	747	467	871	464	1023	902	856	827
ENSG00000102181	960	780	799	896	603	850	1114	500	749
ENSG00000102189	505	1281	564	1589	806	1487	843	877	1134
ENSG00000213965	4252	2040	6314	3046	4414	825	718	381	1942
ENSG00000102221	35	278	45	127	88	91	273	18	87
ENSG00000102225	1556	1907	1010	2337	3461	1758	1401	816	1521
ENSG00000102226	213	1845	869	2792	1325	2274	2225	1140	1299
ENSG00000102230	5	55	111	64	40	174	38	102	90
ENSG00000102241	529	1631	680	1559	1593	2078	2319	1270	1622
ENSG00000102245	18	239	161	482	326	735	443	423	439
ENSG00000102265	4046	6626	4690	4783	4890	3124	1337	2276	3511
ENSG00000102271	2	7	1	24	9	5	5	2	10
ENSG00000102290	5	28	14	14	20	19	37	82	22
ENSG00000102309	180	215	121	241	146	328	394	318	290
ENSG00000102312	48	349	132	541	331	475	384	254	274
ENSG00000102316	579	1423	654	1460	787	2026	2361	1014	1522
ENSG00000102317	6854	17919	14178	13880	11457	11275	15669	6680	9460
ENSG00000102349	18	158	23	167	206	412	164	220	263
ENSG00000102359	6	9	4	6	14	9	22	22	5
ENSG00000102362	23	90	67	78	72	249	57	180	166
ENSG00000102383	14	28	15	25	34	56	74	79	50
ENSG00000102384	28	61	53	42	59	95	121	103	61
ENSG00000102387	1	1	4	3	2	7	8	4	6
ENSG00000102390	565	705	230	558	491	704	807	774	417
ENSG00000144035	618	460	2808	1650	2597	753	837	563	1008
ENSG00000102401	1366	1285	1329	1676	3169	995	1340	732	853
ENSG00000102409	235	933	304	1003	1056	1280	1034	494	873
ENSG00000102445	3352	1413	438	660	1989	1181	886	856	801
ENSG00000102452	21	45	38	46	67	73	98	117	56
ENSG00000102471	12	229	55	77	77	135	425	75	92
ENSG00000102524	25628	3622	17371	4678	4955	1724	4223	2482	8527
ENSG00000102531	3261	2296	1873	2539	2298	2266	2151	827	1872
ENSG00000102543	3432	283	1034	371	513	254	287	124	189
ENSG00000102547	167	205	172	183	106	217	292	107	202
ENSG00000102554	920	523	6139	195	514	222	292	35	163
ENSG00000102572	4882	9740	3808	7493	5253	5764	5334	2415	5430
ENSG00000102575	95	2133	302	1134	932	848	3351	927	833
ENSG00000102580	5621	7236	9554	6688	5635	2552	4557	1613	2882
ENSG00000102595	43	225	114	172	231	98	172	126	232
ENSG00000102678	3	21	3	23	17	40	91	31	32
ENSG00000102699	6013	3854	2915	5463	3183	3353	2376	1161	3728
ENSG00000102710	2323	1606	535	1354	1453	1759	1912	717	1253
ENSG00000102738	335	362	83	371	233	562	637	419	344
ENSG00000102753	2034	2188	1244	2476	2385	1935	1844	726	1679
ENSG00000102755	77	391	492	90	717	62	124	51	54
ENSG00000102760	45	2020	240	804	3787	2057	796	490	1341
ENSG00000102763	475	583	338	855	848	1235	544	374	482
ENSG00000102780	87	601	193	510	475	724	585	370	548
ENSG00000102781	107	259	124	234	197	453	263	185	300
ENSG00000102786	3175	2698	2083	2909	4263	2518	2993	1379	1963
ENSG00000102796	265	234	155	217	385	355	455	255	268
ENSG00000102804	417	1177	820	1408	996	2753	1620	868	1977
ENSG00000102805	1210	1102	851	995	849	1207	2014	736	1245
ENSG00000102858	3500	4027	2616	3203	2871	2925	2611	1302	2590
ENSG00000102870	89	313	117	395	134	280	778	161	300
ENSG00000102871	325	713	256	602	562	999	1151	1365	1068
ENSG00000102878	26	147	35	163	133	183	71	289	174
ENSG00000102879	40368	19199	13463	21077	22341	26212	17156	23962	27203
ENSG00000102882	5905	1342	2242	1327	2158	1856	1403	1284	1594
ENSG00000102886	125	41	66	77	125	137	114	229	103
ENSG00000102890	71	68	86	111	87	191	198	269	119
ENSG00000102893	1745	1265	908	1763	1689	2427	1319	1266	2269
ENSG00000102897	2588	571	1403	465	879	554	798	457	504
ENSG00000102898	318	1166	873	1075	959	1685	1668	1327	1243
ENSG00000102900	298	1166	365	1253	1168	1304	1416	820	1497
ENSG00000102901	233	916	267	1197	835	2492	2007	2015	1481
ENSG00000102904	1	9	2	13	5	22	28	11	12
ENSG00000102908	1755	4864	4076	3494	6763	2435	1738	801	2014
ENSG00000102910	1606	2039	1004	2916	1958	3087	2460	2254	2664
ENSG00000102921	11150	5890	18115	4403	4376	2737	4742	1055	2936
ENSG00000102931	565	1496	568	1776	1116	1895	2168	810	1366
ENSG00000102934	50	177	87	209	217	426	326	673	300
ENSG00000102962	3	45	24	37	53	346	40790	130	79
ENSG00000102967	61	152	72	119	234	407	439	448	268
ENSG00000102974	1065	2764	1244	3400	2180	3593	3581	1945	2619
ENSG00000102977	92	293	123	379	391	597	696	418	413
ENSG00000102978	967	1819	1162	1679	1899	1338	1648	895	1097
ENSG00000102981	15	26	27	59	66	55	101	103	58
ENSG00000102984	258	335	148	269	389	240	159	217	138
ENSG00000103005	6545	2621	3707	1666	2308	1898	1403	839	1869
ENSG00000103018	650	1735	710	1684	1094	1892	2191	1329	1658
ENSG00000103021	6	9	6	24	47	37	68	95	40
ENSG00000103024	55	203	97	297	380	411	467	971	412
ENSG00000103034	4	6	6	23	10	19	30	9	9
ENSG00000103035	2715	3214	1748	2427	1982	2318	3124	2191	2092
ENSG00000103037	79	549	191	581	497	1087	1051	1203	623
ENSG00000103042	76	395	110	449	340	596	596	448	686
ENSG00000103043	210	1266	326	1155	693	1272	1908	579	1183
ENSG00000103044	5	20	14	29	51	67	47	18	53
ENSG00000103047	108	266	105	416	421	693	448	476	604
ENSG00000103051	617	544	259	772	813	1422	1154	1276	1012
ENSG00000103056	13	145	24	313	315	282	178	265	343
ENSG00000103061	576	1084	299	1235	1053	1071	1285	378	851
ENSG00000103064	352	1864	428	2353	2463	4834	3519	1956	2503
ENSG00000103066	515	519	124	568	554	380	306	354	618
ENSG00000103067	6	18	11	36	21	180	88	212	82
ENSG00000103089	9	21	5	16	6	41	6	62	17
ENSG00000103091	281	662	462	926	1052	1732	1846	1439	1230
ENSG00000103111	2829	2756	2713	2912	4354	2803	3583	1754	2341
ENSG00000103121	200	732	648	712	947	834	738	764	843
ENSG00000103126	1777	2044	1249	2956	2033	2930	2006	1748	2080
ENSG00000103145	650	267	184	344	466	313	456	410	271
ENSG00000103148	87	527	293	757	887	1244	1098	714	878
ENSG00000103150	34	137	31	253	150	290	332	353	219
ENSG00000103152	793	468	342	529	516	580	674	688	573
ENSG00000103154	40	25	71	17	560	3	1	4	1
ENSG00000103160	709	523	264	554	393	690	744	380	561
ENSG00000103168	667	1659	557	1892	1499	2446	2283	1361	1812
ENSG00000103174	117	486	140	630	584	682	691	460	836
ENSG00000103175	17	36	39	45	67	110	84	149	62
ENSG00000103184	1	49	43	164	45	298	10	108	171
ENSG00000103187	48750	36157	45798	31414	29836	19913	10434	17397	36359
ENSG00000170832	4560	2787	4294	2728	3396	2667	2736	1226	2312
ENSG00000103196	2564	4174	3493	1841	1483	452	438	272	1529
ENSG00000103197	1311	1599	894	2035	2291	3588	2871	2456	2405
ENSG00000103199	66	230	55	375	191	498	569	669	276
ENSG00000103202	158	157	164	333	300	359	457	289	215
ENSG00000103222	436	1994	905	3054	1157	1971	4606	1024	1264
ENSG00000103226	341	1267	346	1301	1214	1089	1118	855	997
ENSG00000103227	124	276	102	231	200	620	591	499	443
ENSG00000103245	164	427	167	640	465	818	827	901	516
ENSG00000103248	168	238	120	273	281	462	589	294	351
ENSG00000103249	1238	4265	1982	5206	3579	3348	5330	1679	4352
ENSG00000103253	14	167	29	295	142	284	263	293	166
ENSG00000103254	17	75	44	169	205	223	162	484	225
ENSG00000103257	5341	16142	2171	4565	3139	3588	6860	1133	2673
ENSG00000103260	7	31	13	83	86	146	53	176	90
ENSG00000103264	102	931	214	1001	932	1233	1526	709	818
ENSG00000103266	564	661	482	929	938	1321	1398	1806	967
ENSG00000103269	15	27	16	90	35	42	15	42	18
ENSG00000103275	2776	4497	1566	3813	3903	4977	4757	2801	3697
ENSG00000103313	5368	2661	12477	4344	4649	1070	403	823	4971
ENSG00000103316	16	6	16	7	9	9	4	5	6
ENSG00000103319	43	119	9	229	211	225	172	189	102
ENSG00000103326	490	2332	574	3118	1570	4064	2401	2399	2857
ENSG00000103335	511	4062	705	5784	4695	5741	2489	3634	6089
ENSG00000103342	1446	6327	3243	7010	4742	4412	4209	2540	3463
ENSG00000103343	182	142	80	199	70	207	373	79	113
ENSG00000103351	59	458	120	430	338	920	1259	668	518
ENSG00000103353	173	671	249	899	706	942	1134	488	791
ENSG00000103356	39	394	113	325	262	458	640	354	313
ENSG00000103363	2130	1703	1372	1810	2131	1572	1707	2116	1495
ENSG00000103365	453	8539	1847	7179	4579	4848	4214	2091	3503
ENSG00000103381	7705	3230	4148	4754	7097	2826	1043	1956	6682
ENSG00000103415	334	408	273	636	541	988	709	937	536
ENSG00000103423	76	384	123	474	416	883	1292	540	588
ENSG00000103426	38	20	54	107	68	10	8	23	49
ENSG00000103429	934	985	604	1273	1135	1037	1190	731	1023
ENSG00000103479	6203	6619	3677	11470	7125	15044	7395	3492	7348
ENSG00000103485	17	79	34	152	147	227	157	287	189
ENSG00000103489	276	1446	347	1820	1634	2056	1443	424	1666
ENSG00000103490	1904	906	811	1033	1591	893	225	1116	1460
ENSG00000103494	19	107	68	108	132	209	169	203	115
ENSG00000103495	1736	4021	1855	6394	3867	6638	5261	4426	4670
ENSG00000103496	1339	1837	2094	2074	1950	2471	2906	1870	2198
ENSG00000103502	1591	936	1566	1459	1194	1485	1566	1244	1399
ENSG00000103507	2237	1136	1032	1111	1145	845	884	683	1323
ENSG00000103510	1536	1514	2553	2615	1755	1870	1937	1350	1601
ENSG00000103522	503	2323	430	1893	827	1590	1472	742	1227
ENSG00000103528	3	87	7	37	35	100	181	85	91
ENSG00000103534	5	8	13	20	45	13	20	46	19
ENSG00000103540	1472	959	651	1251	595	775	781	678	609
ENSG00000103544	872	976	437	879	850	1484	1300	929	1245
ENSG00000103546	3	1	6	4	7	2	17	15	5
ENSG00000103549	2853	3078	2340	3742	4428	2609	2434	1420	2405
ENSG00000103550	42	366	97	260	304	684	853	1428	523
ENSG00000103569	79925	28171	99558	8219	17324	667	2602	342	1942
ENSG00000103591	774	1178	953	943	992	1177	1548	785	1213
ENSG00000103642	3825	1833	6169	1946	3415	693	1602	608	1601
ENSG00000103647	10	12	2	9	27	118	13	19	39
ENSG00000103653	9027	10202	5718	10750	7157	9955	10096	7221	12274
ENSG00000103657	1530	4340	1978	6823	5438	4930	3274	1893	3527
ENSG00000103671	921	665	393	713	608	778	812	503	694
ENSG00000103707	153	302	239	333	290	449	443	479	311
ENSG00000103723	951	33	65	33	27	44	42	77	44
ENSG00000103740	16	55	45	93	84	171	71	140	100
ENSG00000103742	3	2	3	2	1	2	18	4	5
ENSG00000103769	5147	3319	3834	2790	2550	3443	2952	1531	3544
ENSG00000103811	1480	5744	1785	4842	4815	2021	6782	3498	5676
ENSG00000103852	6	21	18	38	27	47	77	25	13
ENSG00000103855	8	40	21	13	24	18	449	33	20
ENSG00000103876	142	204	193	244	163	294	234	235	142
ENSG00000103888	4	27	10	27	38	61	37	19	27
ENSG00000103932	91	405	76	521	417	868	802	554	530
ENSG00000103942	29	132	93	173	291	365	259	298	216
ENSG00000103966	444	2529	1110	2161	3240	1111	1757	811	1402
ENSG00000103978	1862	2480	1681	2722	1995	1636	2133	1263	1640
ENSG00000103994	6625	4765	6048	7405	4341	3897	2730	2939	4859
ENSG00000103995	159	403	222	383	290	383	458	409	304
ENSG00000104043	3148	545	745	500	650	359	539	145	515
ENSG00000104047	90	267	122	314	212	405	480	238	340
ENSG00000104055	4	5	3	1	13	4	15	10	4
ENSG00000104064	898	973	789	1062	1315	797	1382	422	546
ENSG00000104067	2	1	4	4	7	8	16	3	6
ENSG00000104081	323	4256	1426	3311	1773	1431	2370	480	1765
ENSG00000104093	1627	13652	6609	8375	8455	1664	2055	685	5197
ENSG00000104129	117	234	65	274	211	390	337	347	352
ENSG00000104131	629	2561	1160	2065	2801	1849	2400	2332	1566
ENSG00000104133	4702	2823	2880	3848	3764	4336	4159	1793	4080
ENSG00000104142	793	1075	517	1022	1907	953	981	634	1017
ENSG00000104147	15	25	15	15	7	24	34	14	6
ENSG00000104154	44	321	301	362	471	483	747	399	361
ENSG00000104164	3982	8826	19673	7884	8824	5704	4819	1933	5755
ENSG00000104177	12	229	64	203	320	497	461	201	305
ENSG00000104218	281	701	508	848	1092	1816	1525	2256	1294
ENSG00000104219	1861	1674	897	1684	1104	1389	1513	499	1416
ENSG00000104221	235	191	150	276	195	202	252	160	131
ENSG00000104228	366	594	310	838	321	725	852	380	651
ENSG00000104231	222	943	437	1169	843	1169	1005	577	835
ENSG00000104267	211	1111	382	360	463	1387	165	307	620
ENSG00000188763	33	176	51	184	228	299	166	272	162
ENSG00000104299	165	440	223	455	354	656	585	357	481
ENSG00000104312	1086	1374	3663	1283	8419	920	1624	394	1602
ENSG00000104313	8	12	7	10	23	12	13	42	10
ENSG00000117407	9182	5971	38884	4040	7164	2013	3466	857	2274
ENSG00000104324	2717	1358	1472	1265	1751	673	385	266	921
ENSG00000104325	1528	1062	1244	1022	1308	1674	1175	1256	1945
ENSG00000104327	15	3	10	19	16	21	18	20	19
ENSG00000104331	1231	3799	2091	3438	1612	2345	3117	914	2072
ENSG00000104341	74	148	187	128	159	133	289	162	156
ENSG00000104343	5147	1638	3522	2040	2155	1310	1162	554	1566
ENSG00000169900	19	101	43	101	89	164	259	152	130
ENSG00000104361	312	198	179	495	622	514	182	191	529
ENSG00000104365	985	2520	1109	3235	2369	4018	3779	1673	3184
ENSG00000104368	1	55	21	49	36	83	372	31	39
ENSG00000104381	110	305	236	284	236	344	389	216	285
ENSG00000104388	4671	2489	3684	2562	4078	2002	2280	1078	2058
ENSG00000104408	3174	11979	5622	12228	12500	10821	7705	7782	8285
ENSG00000104412	1644	537	841	621	473	704	995	471	537
ENSG00000104419	4685	3541	2386	3180	3759	3022	1507	1018	3149
ENSG00000104427	23	180	30	142	97	206	76	63	275
ENSG00000104432	32	108	28	49	39	53	60	29	53
ENSG00000104442	190	982	321	1086	530	893	1257	636	659
ENSG00000104447	4150	1910	2028	2476	1135	882	523	736	1144
ENSG00000104450	171	253	136	266	408	142	162	89	159
ENSG00000104472	521	2358	983	1925	1024	1906	1939	829	1802
ENSG00000104490	308	606	185	953	736	1531	903	1286	764
ENSG00000104497	457	122	281	303	723	176	356	99	183
ENSG00000104517	3400	6073	6079	7046	6093	4608	3522	2251	3314
ENSG00000104518	1417	1081	1612	1196	1380	1671	1705	1385	2091
ENSG00000104522	390	408	272	373	523	656	780	527	330
ENSG00000104524	6	55	9	28	24	82	78	94	52
ENSG00000104529	2566	5018	3373	5411	6401	7215	7373	11299	5191
ENSG00000104537	5	10	7	8	17	25	24	33	12
ENSG00000104549	249	1907	628	970	1708	411	1574	157	424
ENSG00000104611	10	10	4	5	5	16	35	10	13
ENSG00000104613	1160	1189	829	1706	1353	1930	1885	1271	1605
ENSG00000104626	1479	533	4446	731	783	547	847	300	452
ENSG00000104635	20	183	115	170	130	262	632	156	182
ENSG00000104660	1242	3916	1359	4892	3254	5594	4361	2540	3743
ENSG00000104671	941	1078	865	1120	999	917	814	689	776
ENSG00000104679	257	517	131	456	453	533	588	679	429
ENSG00000104687	6707	1783	4894	3462	1546	1885	1798	1077	1952
ENSG00000104689	689	923	452	992	903	617	425	491	697
ENSG00000104691	111	115	101	160	121	224	199	145	139
ENSG00000104695	507	919	652	979	1142	925	1471	539	979
ENSG00000104714	1552	1638	1743	1745	2052	2436	1721	2287	3007
ENSG00000104728	15	46	71	35	40	66	85	55	67
ENSG00000104731	210	1532	445	2062	1185	2500	2384	1567	1412
ENSG00000104738	216	1041	250	665	401	709	1117	701	462
ENSG00000104756	1075	1317	824	1121	858	949	969	347	748
ENSG00000104763	24740	10717	19127	13063	10752	6892	3912	2825	12144
ENSG00000104765	7447	4891	11945	7646	8344	3695	3146	2041	4451
ENSG00000104774	5162	8539	4161	9687	9276	5647	4712	3700	7305
ENSG00000104783	106	1593	258	1165	920	632	1253	1148	815
ENSG00000104804	13	9	23	22	243	21	10	10	29
ENSG00000104805	10501	5970	12377	4094	3891	4785	7584	3069	4729
ENSG00000104808	3	5	14	6	12	2	8	1	6
ENSG00000104812	1842	1127	779	905	893	1476	1376	837	1097
ENSG00000104814	88	937	212	1067	982	2239	1865	1733	1209
ENSG00000104823	527	594	312	596	591	1062	1046	851	862
ENSG00000104824	4398	7299	4916	7517	5869	6101	5010	3445	5347
ENSG00000104825	440	854	797	813	1301	545	972	671	513
ENSG00000104833	1	39	5	40	32	53	105	18	34
ENSG00000104835	23	234	67	328	159	209	276	249	232
ENSG00000104848	11	9	7	17	31	45	40	78	34
ENSG00000104852	1986	5366	1601	6760	6290	13362	8637	10605	8358
ENSG00000104853	2507	3060	1906	3079	2189	2454	3141	1348	2064
ENSG00000104856	1402	2939	3516	2372	3744	910	5298	790	1336
ENSG00000104859	2195	2276	1498	2582	3080	2689	2001	2027	2348
ENSG00000104863	15	44	10	54	49	112	151	155	69
ENSG00000104866	134	453	143	495	534	716	671	658	495
ENSG00000104870	4405	3769	3536	4473	7558	3380	1411	2443	4498
ENSG00000104872	541	1013	347	1205	868	1715	1424	1554	1213
ENSG00000104880	1935	2583	1134	3516	4161	8457	2149	4569	5903
ENSG00000104881	14	107	69	296	150	202	187	241	164
ENSG00000104883	91	17	13	35	44	75	30	34	75
ENSG00000104884	58	224	112	244	310	509	373	519	383
ENSG00000104885	1878	3168	2988	3059	4026	2243	2297	1250	2226
ENSG00000104886	357	724	274	591	905	847	794	1267	782
ENSG00000104888	7	13	12	12	19	14	14	45	29
ENSG00000104889	49	129	51	75	152	259	456	314	217
ENSG00000104892	8	24	14	42	47	44	46	75	33
ENSG00000104894	12945	11217	4928	12728	12406	18727	12060	10022	13576
ENSG00000104897	634	2855	871	3542	2506	3937	3014	1839	2583
ENSG00000104899	5	12	10	26	22	11	4	15	4
ENSG00000104903	864	948	361	1260	933	724	393	838	1067
ENSG00000104904	35923	15593	25951	20131	31542	17790	14996	20167	22929
ENSG00000104915	2402	1256	1134	1714	2017	1486	1028	1656	1593
ENSG00000104918	5884	278	717	787	92	338	12	59	98
ENSG00000104921	26	615	21	454	459	728	1175	457	197
ENSG00000104936	36	419	106	775	432	1162	742	867	537
ENSG00000104938	7	6	6	6	31	6	11	20	13
ENSG00000104946	301	692	471	931	1185	1778	2879	1365	1163
ENSG00000104951	15	322	86	129	302	118	1909	102	334
ENSG00000104957	639	1258	453	1065	1125	1436	1487	1158	968
ENSG00000104960	711	1344	960	1963	2235	2947	2194	2538	1974
ENSG00000104964	1580	11847	4554	16179	10055	22425	12492	17111	14155
ENSG00000104967	7	4	7	16	26	26	32	61	14
ENSG00000104969	879	2431	1462	2108	2558	1458	1930	1393	1430
ENSG00000104972	579	10174	1422	4168	1583	2319	1563	1940	5360
ENSG00000104973	1471	942	1007	1104	2113	1613	1197	968	1504
ENSG00000104974	813	3306	830	2430	1343	825	333	401	3169
ENSG00000104976	275	555	121	390	569	389	448	327	441
ENSG00000104979	506	1252	577	1095	985	1272	1438	1209	987
ENSG00000104980	86	849	204	839	916	895	1052	797	673
ENSG00000104983	42	85	23	94	118	272	254	382	248
ENSG00000104998	140	841	191	1162	1100	1283	2163	1137	1071
ENSG00000105011	78	93	34	55	42	88	202	101	91
ENSG00000105048	24	390	79	195	370	176	41	166	32
ENSG00000105053	908	936	853	987	1202	1511	1464	1102	1299
ENSG00000105058	2817	2360	2286	2364	2224	2018	2001	1682	2111
ENSG00000105063	5415	6256	3744	8553	5655	8764	7561	4122	6324
ENSG00000105072	8	78	22	45	78	120	120	72	54
ENSG00000105085	1039	1038	253	771	1901	541	673	266	409
ENSG00000105088	2	27	1	45	32	122	142	112	61
ENSG00000105122	1864	2633	892	4339	2415	5851	4045	4385	3953
ENSG00000105127	1064	2278	909	2266	2644	2301	1850	1228	1948
ENSG00000105131	2	4	22	11	11	8	7	2	7
ENSG00000105135	77	522	201	539	497	639	597	497	532
ENSG00000105136	64	249	76	207	300	456	604	505	244
ENSG00000105141	4	8	9	8	26	28	25	40	13
ENSG00000105143	12	37	47	52	62	66	94	202	64
ENSG00000105146	10	17	13	20	10	40	23	2	14
ENSG00000215174	688	941	446	833	434	849	1005	516	644
ENSG00000105173	25	102	31	143	100	142	397	159	95
ENSG00000105176	352	1852	770	2212	1759	2981	2564	1403	1910
ENSG00000105185	171	556	200	519	511	923	1277	692	686
ENSG00000105186	684	1035	701	1277	1027	1098	1371	535	1016
ENSG00000105193	3682	18652	9966	18376	19858	24311	23790	26096	14729
ENSG00000105197	165	869	278	792	980	1230	1307	1478	877
ENSG00000105202	132	1407	577	1203	1422	2102	2181	2500	1216
ENSG00000105204	79	104	61	280	176	325	172	218	227
ENSG00000175505	648	731	769	331	573	325	181	117	261
ENSG00000105219	3	6	8	19	41	5	2	14	8
ENSG00000113552	14256	4251	3328	4417	3119	4736	4136	3556	3840
ENSG00000105221	2426	4226	2325	4347	3404	5012	4182	2500	3902
ENSG00000105223	1155	2403	1483	3678	3563	3270	4225	2286	3497
ENSG00000105227	15	56	35	113	143	151	208	158	123
ENSG00000105229	754	618	493	913	617	999	930	740	943
ENSG00000105245	93	239	141	289	189	324	198	215	294
ENSG00000105246	106	309	22	11	21	26	2466	16	12
ENSG00000105248	240	656	555	1082	822	759	958	608	610
ENSG00000105251	1	6	2	16	21	12	7	15	39
ENSG00000105254	1930	1409	797	1351	1339	2072	2023	1973	1510
ENSG00000105255	18	45	40	32	93	226	272	165	68
ENSG00000105258	72	236	83	169	126	336	466	380	214
ENSG00000105270	3	19	12	29	32	54	69	29	51
ENSG00000105278	3	16	9	18	27	43	39	64	28
ENSG00000105281	644	1532	576	1410	990	822	3133	693	1505
ENSG00000105287	1756	2487	2868	2811	3982	3897	2802	2695	3234
ENSG00000105289	2	45	10	109	81	221	119	101	131
ENSG00000105290	7	22	17	34	324	22	22	46	26
ENSG00000105298	120	809	198	1025	823	1259	1372	802	858
ENSG00000105321	942	911	1343	1126	1723	1035	1049	706	1193
ENSG00000105323	8288	18078	9869	20095	8652	12840	11609	5441	9307
ENSG00000105327	165	494	304	1098	874	473	866	288	489
ENSG00000105329	13427	22059	14626	22093	13289	15803	6384	8139	16797
ENSG00000105339	15058	7459	11803	6908	8890	2819	2210	1260	4198
ENSG00000105341	462	693	432	772	613	789	965	574	682
