Unnamed: 0	GSM4263940	GSM4263941	GSM4263942	GSM4263943	GSM4263944	GSM4263945
ENSG00000005020	1796	1537	1826	1482	911	1483
ENSG00000005022	4217	4633	4913	4239	2500	3315
ENSG00000005059	117	151	309	103	158	253
ENSG00000005075	483	470	594	447	334	560
ENSG00000005100	283	258	400	297	176	320
ENSG00000005108	1	1	1	1	1	4
ENSG00000139263	415	372	514	401	223	432
ENSG00000005175	372	336	341	433	294	353
ENSG00000005187	19	18	31	20	4	16
ENSG00000005189	61	62	95	52	20	34
ENSG00000005194	493	487	564	555	386	537
ENSG00000005206	317	308	350	272	125	278
ENSG00000005238	1881	1707	1588	2218	1727	2447
ENSG00000005243	81	57	97	52	31	69
ENSG00000005249	33	70	116	64	49	126
ENSG00000005302	475	359	662	557	495	766
ENSG00000005339	1226	1233	1386	1219	928	1624
ENSG00000005379	123	84	133	70	41	102
ENSG00000005381	21	57	27	23	26	30
ENSG00000005436	161	150	171	137	100	178
ENSG00000005448	11	12	52	3	7	40
ENSG00000005469	193	176	148	175	119	156
ENSG00000005471	67	47	51	48	38	42
ENSG00000005483	1144	1087	1287	1332	1081	1986
ENSG00000005486	588	549	824	532	492	1907
ENSG00000005513	40	10	11	38	4	7
ENSG00000005700	682	621	723	901	632	879
ENSG00000005801	231	296	202	257	202	195
ENSG00000005810	2034	2052	2123	2837	2529	2400
ENSG00000005812	898	805	795	912	733	996
ENSG00000005844	1795	1574	1983	1431	928	1566
ENSG00000005882	751	653	477	484	183	286
ENSG00000005884	5090	3881	3248	1377	935	1087
ENSG00000005889	292	308	310	349	306	476
ENSG00000005893	4955	6203	4422	5992	5903	5664
ENSG00000005981	8	12	4	7	17	5
ENSG00000006007	1043	1038	1070	1095	818	1021
ENSG00000006015	953	736	879	934	429	790
ENSG00000006016	28	16	21	22	12	20
ENSG00000006025	120	51	80	77	18	27
ENSG00000006042	7	2	6	1	6	9
ENSG00000006062	582	524	754	438	227	572
ENSG00000006071	10	12	6	7	6	8
ENSG00000006118	293	192	171	581	242	731
ENSG00000006125	2243	1942	2395	2268	1582	2488
ENSG00000006194	370	370	386	365	241	354
ENSG00000006210	19	10	23	21	3	37
ENSG00000006282	1719	519	977	1742	253	922
ENSG00000006283	12	7	16	16	4	42
ENSG00000006327	712	750	716	1048	677	684
ENSG00000006377	5	4	4	8	1	4
ENSG00000006432	6	5	2	5	11	14
ENSG00000006451	1333	1552	1169	2017	1705	1833
ENSG00000006453	63	41	36	69	36	34
ENSG00000006459	478	439	799	584	482	1377
ENSG00000006530	269	294	358	311	228	458
ENSG00000006534	3584	3130	2718	3221	1688	2292
ENSG00000006555	10	1	3	10	4	10
ENSG00000006576	855	917	1092	902	806	947
ENSG00000006607	382	533	455	579	586	474
ENSG00000006625	503	707	679	650	514	481
ENSG00000006634	151	186	245	154	122	195
ENSG00000006638	18	110	43	72	138	92
ENSG00000006652	264	353	288	263	355	384
ENSG00000006695	386	350	335	484	364	367
ENSG00000006704	256	172	167	268	154	249
ENSG00000006712	467	479	582	521	379	622
ENSG00000006715	2052	2006	1642	2419	1840	1923
ENSG00000006740	6	6	17	6	3	19
ENSG00000006744	950	910	1272	1246	698	1076
ENSG00000006747	362	125	94	290	250	99
ENSG00000006756	409	371	376	462	274	424
ENSG00000006757	102	97	91	102	47	55
ENSG00000006831	575	707	786	557	490	767
ENSG00000006837	18	27	27	46	49	46
ENSG00000007038	257	100	45	224	54	48
ENSG00000007047	248	210	226	230	137	348
ENSG00000007080	519	514	609	498	336	533
ENSG00000007168	2122	1862	1931	2009	1259	1996
ENSG00000007202	8161	8885	8752	7704	5563	7491
ENSG00000007237	3760	3493	1898	2266	1563	673
ENSG00000007255	287	367	155	192	173	111
ENSG00000007264	3201	3245	3343	3605	2786	3215
ENSG00000007312	6	6	14	5	5	5
ENSG00000007341	131	180	227	151	148	190
ENSG00000007372	18	26	15	10	12	10
ENSG00000007376	298	297	353	317	144	310
ENSG00000007384	488	446	390	426	277	293
ENSG00000007392	286	269	287	280	202	334
ENSG00000007402	4	4	3	1	1	1
ENSG00000007516	8	5	6	7	5	9
ENSG00000007520	373	359	495	403	218	402
ENSG00000007541	511	512	501	389	235	437
ENSG00000007545	501	494	502	618	428	749
ENSG00000007866	454	351	128	542	244	114
ENSG00000007923	1139	1185	1156	1407	830	1081
ENSG00000007933	4	3	2	3	1	3
ENSG00000007944	26	58	85	51	48	51
ENSG00000007968	103	115	194	22	11	24
ENSG00000008018	1034	1155	1305	1321	1139	1588
ENSG00000008083	1746	1321	1032	1389	821	1193
ENSG00000008086	124	104	97	97	80	126
ENSG00000008128	358	437	441	343	376	490
ENSG00000008130	2996	2343	1687	5884	4085	3599
ENSG00000008226	39	46	49	43	36	48
ENSG00000008256	294	294	196	353	168	204
ENSG00000008277	30	27	21	48	18	23
ENSG00000008282	625	705	719	628	576	708
ENSG00000008283	125	145	220	168	120	180
ENSG00000008294	2844	2650	2386	3911	2578	3602
ENSG00000008300	25	14	65	16	7	39
ENSG00000008311	10	10	10	9	8	22
ENSG00000008323	11	13	8	10	6	9
ENSG00000008324	123	114	143	123	103	122
ENSG00000008382	841	1068	668	1281	832	770
ENSG00000008394	2201	2730	1664	1843	1692	1344
ENSG00000008405	163	216	199	160	128	259
ENSG00000008441	26	29	38	70	51	49
ENSG00000008513	1236	1699	1611	1703	2144	4630
ENSG00000271447	16	65	59	51	103	160
ENSG00000008517	18	28	11	48	60	87
ENSG00000008710	1366	1474	1333	1166	837	1212
ENSG00000008735	6	4	7	6	4	4
ENSG00000008838	1045	885	1004	1009	682	985
ENSG00000008853	4026	3590	2246	3475	1702	1312
ENSG00000008869	632	622	700	602	437	705
ENSG00000008952	1528	1683	1564	1597	1324	2067
ENSG00000008988	3676	3819	4817	4173	3030	4626
ENSG00000009307	7062	7515	8274	8837	6958	8768
ENSG00000009335	1540	1571	1713	1862	1312	1886
ENSG00000009413	217	264	259	163	112	196
ENSG00000009724	21	21	10	13	6	13
ENSG00000009765	4	5	1	2	2	5
ENSG00000009780	163	169	169	162	162	183
ENSG00000009790	86	152	112	96	150	240
ENSG00000009830	171	197	254	152	118	191
ENSG00000009844	550	512	604	653	433	628
ENSG00000009950	236	39	96	182	24	117
ENSG00000009954	1561	1389	1820	1786	1256	1833
ENSG00000010017	561	549	547	514	373	649
ENSG00000010030	5	2	4	203	218	129
ENSG00000010072	127	132	155	137	100	141
ENSG00000010165	833	971	820	912	652	822
ENSG00000010219	249	265	234	228	177	207
ENSG00000010244	2371	2181	2832	2855	2180	3289
ENSG00000010256	3578	3425	4004	4254	2609	4044
ENSG00000010270	611	728	735	696	650	875
ENSG00000010278	6267	6091	6357	3284	2998	3760
ENSG00000010292	940	1017	1927	607	345	779
ENSG00000010295	410	558	769	351	303	727
ENSG00000010310	24	13	19	41	19	47
ENSG00000010318	69	60	64	42	31	40
ENSG00000010319	48	8	43	2	1	19
ENSG00000010322	574	650	818	373	298	648
ENSG00000010327	89	318	4356	13	41	644
ENSG00000010361	147	103	116	125	59	86
ENSG00000010404	2248	2030	2195	2077	1339	2323
ENSG00000010539	146	126	152	182	155	197
ENSG00000010610	5145	5503	9191	3563	3024	5898
ENSG00000010626	72	108	96	84	61	63
ENSG00000010671	1362	1380	1780	1999	1633	1730
ENSG00000010704	166	426	342	235	354	395
ENSG00000010803	214	239	242	141	130	152
ENSG00000010810	227	94	183	133	64	329
ENSG00000010818	86	33	102	259	257	649
ENSG00000011007	874	914	1081	1308	801	1448
ENSG00000011009	932	807	946	1090	597	1073
ENSG00000011021	434	421	607	437	294	579
ENSG00000011028	519	474	937	224	192	528
ENSG00000011052	155	248	466	186	182	245
ENSG00000011083	203	90	102	84	36	40
ENSG00000011105	9	14	22	14	17	32
ENSG00000011114	112	278	134	239	438	140
ENSG00000011132	139	137	158	183	154	313
ENSG00000011143	154	138	149	132	68	148
ENSG00000011198	553	409	379	508	392	452
ENSG00000011201	120	195	149	81	137	100
ENSG00000011243	520	470	529	685	521	727
ENSG00000011258	286	250	301	239	175	281
ENSG00000011260	969	971	840	1206	887	986
ENSG00000011275	709	764	707	649	495	710
ENSG00000011295	351	388	479	361	218	387
ENSG00000011304	3008	3538	4187	3765	2933	4217
ENSG00000011332	1	2	2	5	3	3
ENSG00000011347	13	8	7	53	18	28
ENSG00000011376	636	837	535	763	597	586
ENSG00000011405	589	630	680	516	506	609
ENSG00000011422	6580	6913	6761	11253	11331	28270
ENSG00000011426	368	517	1012	65	57	176
ENSG00000011451	469	398	577	431	252	506
ENSG00000011454	614	592	561	593	419	617
ENSG00000011478	114	158	216	147	114	259
ENSG00000011485	730	753	734	753	453	659
ENSG00000095713	378	362	266	335	208	292
ENSG00000011566	691	631	531	628	522	480
ENSG00000011590	5	6	4	6	3	7
ENSG00000011600	8652	7852	8880	9459	6976	11069
ENSG00000011638	102	133	106	168	145	103
ENSG00000012048	375	387	540	192	115	200
ENSG00000012061	1315	568	1110	1081	293	865
ENSG00000012124	785	977	493	461	458	292
ENSG00000012171	11	4	6	6	6	11
ENSG00000012174	486	409	479	515	368	494
ENSG00000012211	107	111	136	128	87	153
ENSG00000012232	590	656	642	459	409	654
ENSG00000012660	2047	2657	2484	3002	2749	3557
ENSG00000012779	1815	1201	1860	1047	364	1162
ENSG00000012817	939	912	838	911	570	941
ENSG00000012822	1894	1424	1246	2398	1270	1926
ENSG00000012963	1464	1237	1156	1165	733	785
ENSG00000012983	478	380	401	470	338	384
ENSG00000013016	351	168	253	251	63	172
ENSG00000013275	462	455	541	619	364	704
ENSG00000013288	2009	1875	1669	2025	1422	1863
ENSG00000013293	2	12	4	7	1	10
ENSG00000013297	3	2	2	3	2	6
ENSG00000013306	1607	1784	1757	1823	1029	1536
ENSG00000013364	4121	4675	5069	7621	5924	8464
ENSG00000013374	717	651	718	2420	2793	1890
ENSG00000013375	539	525	588	630	442	765
ENSG00000013392	165	148	142	171	136	170
ENSG00000118004	837	756	783	796	617	975
ENSG00000013503	155	134	179	182	90	141
ENSG00000013523	2064	1567	1221	2234	1193	1544
ENSG00000013561	786	638	663	809	506	671
ENSG00000013563	1294	1018	1328	1538	852	1324
ENSG00000013573	368	293	560	344	68	307
ENSG00000013583	599	595	579	764	532	550
ENSG00000013588	8	13	14	8	7	25
ENSG00000013619	62	70	56	93	127	626
ENSG00000013725	38	75	30	21	32	27
ENSG00000013810	810	893	1739	486	246	641
ENSG00000014123	716	683	704	797	526	775
ENSG00000014138	324	292	429	290	233	208
ENSG00000014164	332	323	279	432	250	393
ENSG00000014216	2247	2434	2592	2800	2012	3112
ENSG00000014257	86	35	161	164	34	426
ENSG00000014641	5748	5868	5236	4964	3235	4112
ENSG00000014824	1026	1024	955	1032	762	1056
ENSG00000014914	34	20	46	16	11	56
ENSG00000014919	772	728	821	844	484	804
ENSG00000015133	425	505	161	214	259	80
ENSG00000015153	178	155	116	187	118	152
ENSG00000015171	676	724	721	541	354	621
ENSG00000015285	443	548	858	512	407	898
ENSG00000015475	517	513	790	1301	788	1839
ENSG00000015479	1572	1864	2211	1609	1395	2000
ENSG00000015532	399	352	418	375	195	399
ENSG00000015568	79	104	106	308	152	129
ENSG00000015676	1104	966	1024	1123	684	929
ENSG00000016391	11	22	27	5	12	50
ENSG00000016864	308	288	328	275	167	290
ENSG00000017260	1594	1988	2348	2222	2287	3611
ENSG00000017483	1	9	10	7	19	8
ENSG00000135597	1567	1477	1398	1461	1107	1493
ENSG00000163820	565	511	442	696	529	791
ENSG00000018280	4076	5431	4138	3737	4756	9569
ENSG00000018408	257	279	234	319	264	262
ENSG00000018510	2189	2676	1958	1923	1627	1572
ENSG00000018610	257	272	239	297	227	273
ENSG00000018699	180	150	209	242	123	163
ENSG00000018869	35	41	46	36	32	45
ENSG00000019144	233	199	506	254	224	685
ENSG00000019169	1910	1388	5371	916	1076	8649
ENSG00000019485	40	45	54	72	33	54
ENSG00000019582	18801	39987	49000	21555	31620	38379
ENSG00000115904	12	10	36	1	2	7
ENSG00000019995	372	341	312	329	212	406
ENSG00000020129	355	379	421	522	302	450
ENSG00000020181	7	21	55	5	25	82
ENSG00000020256	154	154	172	150	100	148
ENSG00000020426	100	100	85	78	61	78
ENSG00000020577	379	245	204	386	315	186
ENSG00000020633	324	313	282	608	600	602
ENSG00000020922	302	382	362	264	239	284
ENSG00000021300	7	5	16	3	4	13
ENSG00000021355	1317	1042	1365	1649	1314	1859
ENSG00000021574	365	432	414	464	386	450
ENSG00000021762	223	72	110	199	69	100
ENSG00000021776	789	841	937	846	587	802
ENSG00000022277	1532	1265	1336	1584	1066	1648
ENSG00000022556	60	165	58	38	333	101
ENSG00000022567	400	323	265	307	254	219
ENSG00000022840	1650	1526	1704	1921	1257	2055
ENSG00000022976	181	133	132	149	53	125
ENSG00000023041	433	483	502	435	367	489
ENSG00000023171	98	170	174	67	82	202
ENSG00000023228	1522	1362	1215	1526	888	1201
ENSG00000023287	576	510	482	595	425	704
ENSG00000023318	863	1015	1047	1512	1713	1735
ENSG00000023330	4648	5373	4271	14131	7838	9239
ENSG00000023445	204	169	258	2803	1611	3883
ENSG00000023516	429	510	803	370	374	648
ENSG00000023572	479	437	373	453	321	335
ENSG00000023608	45	60	71	59	56	123
ENSG00000023697	571	613	568	713	398	606
ENSG00000151304	1120	1228	1235	1301	833	1225
ENSG00000023839	2	3	4	8	7	11
ENSG00000023892	270	477	790	215	249	430
ENSG00000023902	2913	2292	2984	4397	3080	4796
ENSG00000023909	191	219	239	329	249	349
ENSG00000024048	915	804	861	1284	933	1236
ENSG00000024422	5	5	59	2	1	67
ENSG00000024526	75	128	228	14	9	41
ENSG00000024862	280	246	272	232	183	349
ENSG00000025039	1451	2094	1236	1066	1150	967
ENSG00000025156	61	60	95	57	22	79
ENSG00000025293	765	678	739	849	507	851
ENSG00000025423	4	5	1	4	6	4
ENSG00000025434	7355	5996	4303	16609	7940	7634
ENSG00000284194	2624	3481	6318	12800	12572	18843
ENSG00000025770	494	432	705	452	223	372
ENSG00000025772	311	306	513	553	291	561
ENSG00000025796	1168	1378	1567	1331	1154	1581
ENSG00000025800	1287	1193	1355	1432	1055	1598
ENSG00000026025	48952	71935	91083	52975	63769	113277
ENSG00000169710	394	315	316	317	281	326
ENSG00000026297	2955	3126	3351	2548	2053	2724
ENSG00000026508	11429	10258	12607	18065	14250	31718
ENSG00000026559	2	2	44	6	5	13
ENSG00000026652	690	518	455	671	394	788
ENSG00000026751	5919	4362	2912	21127	17598	15220
ENSG00000026950	480	492	471	836	670	700
ENSG00000027001	476	439	394	470	233	328
ENSG00000027075	357	268	478	322	184	620
ENSG00000027697	2095	2538	3948	1328	1428	2828
ENSG00000027847	283	264	298	309	191	328
ENSG00000027869	1	2	8	1	3	39
ENSG00000028116	232	208	273	374	230	436
ENSG00000028137	8424	5392	6320	11580	4756	9900
ENSG00000028203	658	698	716	753	704	882
ENSG00000028277	180	145	169	470	279	452
ENSG00000028310	475	495	547	522	286	493
ENSG00000028528	3824	3125	2618	4439	2450	2880
ENSG00000028839	53	78	112	67	75	93
ENSG00000029153	207	184	378	329	234	565
ENSG00000029363	1574	1770	1961	1678	1226	1858
ENSG00000029364	1363	1155	1344	1581	976	1758
ENSG00000029534	12	4	26	11	4	43
ENSG00000029559	2	20	2	1	11	11
ENSG00000029639	115	153	156	169	120	153
ENSG00000029725	1288	1401	1201	1483	1189	1242
ENSG00000029993	251	294	619	155	176	922
ENSG00000030066	605	597	1034	655	518	776
ENSG00000030110	1672	1546	1421	3178	2868	2069
ENSG00000030419	155	121	141	71	68	78
ENSG00000030582	38886	40603	28452	46929	34584	35891
ENSG00000031003	2311	2164	1527	2114	1574	1516
ENSG00000031081	3623	4292	4584	5521	4024	5963
ENSG00000031691	101	128	76	32	39	38
ENSG00000031698	917	907	1129	1156	739	1205
ENSG00000031823	751	758	757	760	457	828
ENSG00000032219	491	460	461	535	366	587
ENSG00000032389	455	481	481	426	306	384
ENSG00000032444	3361	3380	6051	2521	2248	5808
ENSG00000032742	48	61	40	30	39	52
ENSG00000033011	545	623	682	630	422	574
ENSG00000033030	286	290	336	313	312	410
ENSG00000033050	347	373	527	411	270	442
ENSG00000033100	1348	1413	1301	1483	902	1727
ENSG00000033122	10	14	15	14	13	11
ENSG00000033170	87	107	213	47	54	207
ENSG00000033178	740	859	839	979	1122	1223
ENSG00000033327	643	767	741	807	982	1874
ENSG00000033627	2816	3446	2742	2890	2346	3066
ENSG00000033800	943	874	834	944	689	1004
ENSG00000033867	532	872	1310	441	444	1019
ENSG00000034152	2782	2318	2725	4936	2762	5268
ENSG00000034239	7	8	9	9	7	7
ENSG00000034510	15277	15638	18692	20464	16430	22708
ENSG00000034533	97	79	88	80	57	77
ENSG00000034677	1437	994	855	2092	1503	1446
ENSG00000034693	112	122	136	175	117	148
ENSG00000034713	1194	1085	864	1608	1107	1233
ENSG00000035115	215	171	177	149	69	139
ENSG00000035141	358	387	618	478	295	512
ENSG00000035403	2088	2429	3066	1288	860	1791
ENSG00000035499	48	88	175	10	11	37
ENSG00000035664	29	3	23	59	16	34
ENSG00000035681	905	982	1002	1047	744	1073
ENSG00000035687	1254	1073	1035	1372	822	1158
ENSG00000035720	2	11	12	50	276	48
ENSG00000035862	17865	20059	13287	16970	13208	13093
ENSG00000173638	509	497	699	493	321	527
ENSG00000036054	589	453	597	740	485	838
ENSG00000036257	891	734	899	863	493	947
ENSG00000036530	23	14	14	14	11	11
ENSG00000036549	312	342	345	281	189	309
ENSG00000036565	2	7	3	2	5	8
ENSG00000036672	1985	1749	1137	1828	1290	1101
ENSG00000036828	7	1	1	4	5	4
ENSG00000037042	121	125	111	105	63	118
ENSG00000037241	274	251	307	313	178	288
ENSG00000037280	2	3	1	1	5	2
ENSG00000037474	938	967	1147	1274	890	1137
ENSG00000037637	468	404	462	392	343	623
ENSG00000037749	453	415	574	436	391	611
ENSG00000037757	183	213	269	161	135	188
ENSG00000037897	677	602	534	805	542	616
ENSG00000038002	233	247	368	269	213	374
ENSG00000038210	412	435	499	822	868	642
ENSG00000038219	996	928	1169	1027	840	1207
ENSG00000038274	1382	978	1223	1744	1283	1557
ENSG00000038358	1005	893	1089	1076	620	1192
ENSG00000038382	2334	2737	2751	2265	1648	2448
ENSG00000038427	172	634	1848	48	363	2801
ENSG00000038532	706	678	709	699	497	777
ENSG00000038945	9984	7671	7511	7889	7733	7792
ENSG00000105325	18	43	11	11	23	10
ENSG00000039123	801	756	834	813	587	790
ENSG00000039319	3704	2964	3382	5274	2965	5132
ENSG00000039523	1769	2098	1780	1724	1163	1521
ENSG00000039560	1607	1206	1205	1327	613	1474
ENSG00000039650	475	456	436	465	263	446
ENSG00000040199	302	243	248	268	159	387
ENSG00000040275	138	167	259	75	49	113
ENSG00000040341	379	398	388	252	169	293
ENSG00000040487	1587	1449	1235	1962	1038	1519
ENSG00000040531	2201	2192	2418	3136	2121	3212
ENSG00000040608	603	708	298	363	222	158
ENSG00000040633	611	575	567	670	468	620
ENSG00000040933	1144	926	1062	788	541	845
ENSG00000041357	988	1083	1341	2053	1979	1983
ENSG00000041802	448	558	538	584	387	512
ENSG00000041880	201	162	155	220	135	218
ENSG00000114854	72	199	1873	42	58	1084
ENSG00000041988	103	86	109	147	93	156
ENSG00000042062	30	24	21	49	39	103
ENSG00000042088	204	180	328	179	91	239
ENSG00000042286	920	864	748	1711	1321	2005
ENSG00000042317	34	28	26	12	13	24
ENSG00000042429	325	306	418	409	281	365
ENSG00000042445	655	783	714	676	516	816
ENSG00000109805	25535	36973	25923	36718	32898	31485
ENSG00000042753	2732	2778	2934	2447	1782	2580
ENSG00000042832	10	4	4	7	2	15
ENSG00000042980	335	303	362	435	277	493
ENSG00000043039	3	3	2	4	1	3
ENSG00000043093	633	696	686	691	613	834
ENSG00000043143	326	213	290	785	885	647
ENSG00000043462	1753	2059	2091	3364	3305	3807
ENSG00000043514	133	92	152	158	78	133
ENSG00000043591	6	2	4	4	5	6
ENSG00000044090	910	613	771	831	438	959
ENSG00000044115	4907	5025	5471	5649	4934	6565
ENSG00000044446	465	390	424	346	269	381
ENSG00000044459	147	164	208	139	139	203
ENSG00000044574	7688	10260	10601	16408	12951	13693
ENSG00000046604	3	3	4	8	3	13
ENSG00000046647	136	141	157	140	76	131
ENSG00000046651	179	230	151	201	166	183
ENSG00000046653	5	20	3	2	7	8
ENSG00000047056	1323	1543	1322	987	790	1032
ENSG00000047188	330	366	386	274	217	303
ENSG00000047230	112	114	115	68	62	95
ENSG00000047249	5500	5195	2989	7984	5200	4564
ENSG00000047315	1462	1486	1671	1597	1103	1744
ENSG00000047346	551	424	395	312	187	268
ENSG00000047365	991	752	641	1566	1128	1434
ENSG00000047410	1475	1440	1812	1345	1041	1579
ENSG00000047457	28	59	27	151	248	300
ENSG00000047578	511	509	473	429	296	515
ENSG00000047579	124	191	169	169	174	164
ENSG00000047597	14	24	15	9	4	9
ENSG00000047621	564	594	518	638	386	506
ENSG00000047634	81	120	155	112	86	179
ENSG00000047644	29	28	84	12	13	42
ENSG00000047648	20	36	73	10	10	69
ENSG00000047662	9	3	3	3	1	5
ENSG00000047849	3590	4247	3384	4377	3134	3615
ENSG00000047932	443	397	452	495	413	501
ENSG00000048028	349	390	340	569	461	549
ENSG00000048052	390	306	257	486	242	284
ENSG00000048140	2582	2563	1338	2238	1314	913
ENSG00000048162	180	173	301	253	130	218
ENSG00000048342	78	55	65	60	39	53
ENSG00000048392	780	881	872	691	816	985
ENSG00000048405	349	302	310	358	303	399
ENSG00000048471	1112	1165	1126	861	519	971
ENSG00000048540	1	6	9	4	10	4
ENSG00000048544	573	529	518	649	430	563
ENSG00000048649	525	471	503	508	434	642
ENSG00000048707	1506	1553	1588	1759	1202	1649
ENSG00000048740	925	1190	1687	463	485	757
ENSG00000048828	4134	4155	4675	5074	3479	4961
ENSG00000048991	521	558	687	428	263	452
ENSG00000049089	644	593	375	660	474	375
ENSG00000049130	34	37	93	21	26	98
ENSG00000049167	187	221	203	163	130	174
ENSG00000049192	1	5	17	1	1	4
ENSG00000049239	4920	2713	3327	8879	2932	10250
ENSG00000049245	2024	2092	1865	2026	1745	1894
ENSG00000049246	639	832	676	441	379	286
ENSG00000049249	60	38	87	388	222	849
ENSG00000049449	400	325	630	900	544	961
ENSG00000259120	3	2	4	2	5	1
ENSG00000049541	351	426	522	218	167	224
ENSG00000049618	1004	983	1006	1058	844	1165
ENSG00000049656	1113	1248	1290	1533	959	1451
ENSG00000049759	76	49	166	125	75	363
ENSG00000049768	12	8	13	13	5	5
ENSG00000049769	58	55	49	54	26	66
ENSG00000049860	5914	8328	8084	6004	6461	7736
ENSG00000049883	153	159	160	197	92	139
ENSG00000050130	761	780	798	960	750	968
ENSG00000050327	7	13	21	40	23	65
ENSG00000050344	239	138	347	525	377	795
ENSG00000050393	447	419	492	514	298	470
ENSG00000050405	477	751	780	455	596	619
ENSG00000050426	280	250	320	392	179	305
ENSG00000050438	1482	351	698	1119	171	624
ENSG00000050730	7	8	9	53	86	372
ENSG00000050748	453	511	558	420	308	438
ENSG00000050767	30	19	12	4	2	6
ENSG00000050820	643	203	255	961	257	518
ENSG00000051009	394	400	360	425	340	512
ENSG00000051108	1639	1326	1263	1946	1143	1667
ENSG00000051128	264	368	667	134	205	411
ENSG00000051180	148	148	229	61	26	56
ENSG00000122008	153	195	301	56	18	71
ENSG00000051382	1504	1145	1361	1538	977	1706
ENSG00000051523	7767	6031	7539	9143	5327	10847
ENSG00000051596	387	193	310	362	107	169
ENSG00000051620	146	107	227	133	78	227
ENSG00000051825	230	292	419	123	142	175
ENSG00000052126	258	183	118	216	129	194
ENSG00000052344	6	1	1	3	2	1
ENSG00000052723	269	230	318	271	204	298
ENSG00000052749	1644	1081	1648	2221	1111	1754
ENSG00000052795	6547	7343	3954	10746	7674	6363
ENSG00000052802	1350	1899	1668	1387	1345	1702
ENSG00000052841	648	708	719	616	562	690
ENSG00000053254	1525	1828	1451	1369	1194	1473
ENSG00000053328	2	3	5	2	4	4
ENSG00000053371	2325	1846	1351	2283	1097	1320
ENSG00000053372	1219	1108	1253	1399	757	1082
ENSG00000053438	32	31	34	38	19	33
ENSG00000159202	122	131	116	121	66	128
ENSG00000053524	17	10	3	9	14	10
ENSG00000053702	29	25	29	17	11	26
ENSG00000112769	56	41	34	91	65	53
ENSG00000053770	832	617	662	908	574	923
ENSG00000053900	371	386	393	371	260	316
ENSG00000053918	235	443	397	209	220	294
ENSG00000054116	729	709	682	869	540	784
ENSG00000054118	2283	2078	2431	2423	1551	2242
ENSG00000054148	814	708	827	828	435	726
ENSG00000248672	482	182	522	1166	490	1488
ENSG00000054267	467	407	547	632	547	818
ENSG00000054277	662	957	672	413	532	646
ENSG00000054282	314	351	471	459	313	575
ENSG00000054356	1	2	3	1	1	7
ENSG00000054392	232	228	138	251	144	146
ENSG00000054523	3327	2829	2632	4379	3179	4123
ENSG00000054598	4	8	10	6	3	8
ENSG00000054611	709	653	708	663	480	720
ENSG00000054654	85	90	44	29	12	5
ENSG00000054690	22	37	30	20	18	23
