Unnamed: 0	GSM5005789	GSM5005790	GSM5005791	GSM5005792	GSM5005793	GSM5005794	GSM5005795	GSM5005796
ENSG00000004700	2054	1526	1171	868	1549	1663	753	726
ENSG00000004766	675	742	622	398	377	358	322	219
ENSG00000004777	45	16	8	9	29	18	11	11
ENSG00000004779	861	573	449	397	497	390	278	160
ENSG00000004799	7	4	5	7	44	13	3	45
ENSG00000004809	25	33	17	23	12	16	8	16
ENSG00000004838	24	11	9	5	5	5	3	4
ENSG00000004864	302	285	238	196	221	201	97	112
ENSG00000004897	2073	1572	1114	923	1619	1553	788	760
ENSG00000004939	7	8	3	22	11	19	1	16
ENSG00000004961	341	300	225	187	212	196	92	108
ENSG00000004975	407	255	187	115	378	303	147	139
ENSG00000005007	1692	1241	981	666	1384	1098	586	635
ENSG00000005020	1246	1223	1171	616	436	387	322	319
ENSG00000005022	3606	1833	1860	1393	2103	1335	1063	584
ENSG00000005059	694	570	266	232	573	636	286	166
ENSG00000005075	302	383	205	187	208	219	157	93
ENSG00000005100	169	97	76	59	204	160	71	82
ENSG00000139263	528	432	252	239	447	481	188	171
ENSG00000005175	647	488	337	264	500	504	225	230
ENSG00000005187	32	39	20	18	34	30	23	15
ENSG00000005189	96	58	43	37	64	115	49	29
ENSG00000005194	639	544	346	310	528	459	212	215
ENSG00000005206	269	214	117	158	225	232	79	83
ENSG00000005238	917	848	718	684	425	419	270	506
ENSG00000005243	57	107	87	78	28	52	15	20
ENSG00000005249	212	148	151	89	92	146	92	71
ENSG00000005302	568	754	283	317	543	495	218	255
ENSG00000005339	585	653	241	301	544	654	297	432
ENSG00000005379	254	86	71	89	201	155	57	72
ENSG00000005381	63	33	18	44	16	28	11	15
ENSG00000005436	252	178	161	126	271	191	91	66
ENSG00000005448	198	67	34	23	183	181	110	40
ENSG00000005469	182	140	135	101	85	110	46	47
ENSG00000005471	123	145	88	77	54	27	25	27
ENSG00000005483	693	608	417	400	717	1014	358	687
ENSG00000005486	858	534	221	697	453	471	137	781
ENSG00000005513	11	75	11	7	15	13	13	6
ENSG00000005700	989	1015	600	590	660	684	356	432
ENSG00000005801	341	353	186	124	289	272	140	130
ENSG00000005810	2145	2028	1125	981	2385	2239	915	1126
ENSG00000005812	1456	1734	1073	903	1046	1223	646	566
ENSG00000005844	4412	3794	1105	1787	4149	3107	1314	1642
ENSG00000005882	291	221	260	164	141	111	84	66
ENSG00000005884	552	1210	1784	496	269	281	246	117
ENSG00000005889	1268	884	402	443	1080	936	378	435
ENSG00000005893	4872	6686	5346	3754	2723	2951	2090	2138
ENSG00000005961	11	18	23	17	2	53	29	9
ENSG00000005981	3	1	1	1	4	2	3	1
ENSG00000006007	1479	1677	912	1007	801	1037	497	520
ENSG00000006015	507	397	365	284	279	241	160	143
ENSG00000006016	12	7	6	3	12	11	2	2
ENSG00000006025	172	85	58	51	121	123	49	57
ENSG00000006062	605	290	288	139	471	588	194	219
ENSG00000006071	7	4	2	3	5	12	2	3
ENSG00000006118	446	354	99	525	205	513	103	739
ENSG00000006125	2105	1501	946	760	1768	1830	811	701
ENSG00000006194	389	605	276	227	295	314	221	114
ENSG00000006210	12	3	9	11	3	4	2	4
ENSG00000006282	1232	1017	204	527	467	411	91	178
ENSG00000006283	68	5	17	11	17	8	6	4
ENSG00000006327	229	229	214	224	166	120	118	174
ENSG00000006432	94	40	21	21	112	107	30	66
ENSG00000006451	1112	1215	729	968	772	844	590	706
ENSG00000006453	40	31	19	16	57	139	17	46
ENSG00000006459	881	1060	438	660	688	1386	392	890
ENSG00000006468	5	25	7	3	1	11	4	1
ENSG00000006530	667	381	221	204	536	591	229	210
ENSG00000006534	1032	1371	1441	809	276	319	352	269
ENSG00000006555	105	84	20	39	94	77	26	43
ENSG00000006576	1466	625	816	399	852	595	411	296
ENSG00000006607	638	626	322	273	442	519	182	225
ENSG00000006625	571	607	401	295	286	242	184	108
ENSG00000006634	664	550	303	216	647	596	352	235
ENSG00000006638	86	32	15	63	38	25	9	28
ENSG00000006652	489	970	217	589	396	929	395	424
ENSG00000006695	483	465	221	183	339	355	187	130
ENSG00000006704	110	121	104	95	65	108	72	104
ENSG00000006712	601	503	297	255	565	623	300	323
ENSG00000006715	2146	1915	1715	1144	1331	1207	797	627
ENSG00000006740	39	5	22	2	9	7	7	1
ENSG00000006744	1124	731	541	428	1023	768	442	330
ENSG00000006747	95	34	724	36	26	9	173	3
ENSG00000006756	774	523	289	466	331	327	124	209
ENSG00000006757	93	82	44	54	66	44	24	20
ENSG00000006831	466	304	264	268	331	362	162	224
ENSG00000006837	27	19	11	14	16	19	4	11
ENSG00000007038	6	26	41	11	3	24	12	15
ENSG00000007047	138	139	82	88	143	139	49	110
ENSG00000007080	235	136	112	102	204	184	105	92
ENSG00000007129	103	121	21	22	50	62	22	6
ENSG00000007168	2270	2447	1344	1213	1824	1933	883	947
ENSG00000007202	6464	6609	5615	3142	3329	2993	1881	1562
ENSG00000007237	1236	1596	2264	1050	227	185	341	222
ENSG00000007255	141	138	137	77	79	99	50	33
ENSG00000007264	1736	4234	746	2015	448	514	238	721
ENSG00000007312	377	179	113	61	193	190	97	93
ENSG00000007341	140	150	154	81	113	108	93	82
ENSG00000007350	3	2	1	2	5	8	1	3
ENSG00000007376	405	205	136	121	292	203	118	91
ENSG00000007384	111	107	200	105	72	145	78	125
ENSG00000007392	260	184	97	98	292	193	103	120
ENSG00000007402	12	10	13	5	25	24	7	23
ENSG00000007516	22	7	8	4	16	16	2	10
ENSG00000007520	345	321	160	150	311	269	116	79
ENSG00000007541	308	208	211	157	227	246	104	81
ENSG00000007545	322	287	147	146	339	367	124	169
ENSG00000007866	34	31	37	25	40	44	30	55
ENSG00000007923	825	613	451	381	589	421	268	187
ENSG00000007944	337	267	155	134	122	199	72	81
ENSG00000007968	464	55	77	29	230	104	83	48
ENSG00000008018	1682	1363	784	754	1223	1168	628	573
ENSG00000008083	1132	1054	708	722	813	1145	372	890
ENSG00000008086	60	51	67	42	55	72	23	39
ENSG00000008128	96	173	97	77	114	161	109	115
ENSG00000008130	1920	1782	1535	1023	1154	1135	727	781
ENSG00000008226	20	12	10	16	14	22	3	9
ENSG00000008256	72	61	125	81	78	76	75	54
ENSG00000008277	32	16	22	13	24	23	13	8
ENSG00000008282	284	313	242	223	190	229	131	217
ENSG00000008283	188	188	119	139	108	161	83	95
ENSG00000008294	3254	3023	2480	1962	3243	3207	2077	1992
ENSG00000008300	53	130	19	36	86	192	55	54
ENSG00000008311	54	13	23	30	48	16	15	32
ENSG00000008324	255	199	140	89	182	168	81	70
ENSG00000008382	337	239	263	292	145	105	117	80
ENSG00000008394	1011	950	1006	924	498	541	330	658
ENSG00000008405	331	201	139	122	211	246	110	123
ENSG00000008441	53	107	41	17	16	38	21	10
ENSG00000008513	1579	1905	796	1151	1617	3234	638	2254
ENSG00000271447	50	70	21	51	57	146	27	60
ENSG00000008517	3339	687	735	634	3154	1396	1448	1035
ENSG00000008710	744	661	413	322	507	588	159	252
ENSG00000008735	3	7	1	2	14	4	7	1
ENSG00000008838	783	507	410	302	669	542	280	253
ENSG00000008853	727	591	1164	306	229	114	243	80
ENSG00000008869	707	581	387	400	543	457	235	277
ENSG00000008952	1450	1423	1023	948	1046	1257	628	1211
ENSG00000008988	5789	5953	2800	2321	4084	4569	2285	1577
ENSG00000009307	11992	16162	8332	7058	7395	8609	5165	4547
ENSG00000009335	1925	1532	1047	964	1311	1308	637	702
ENSG00000009413	419	347	187	220	464	534	180	256
ENSG00000009694	15	7	9	6	15	19	11	4
ENSG00000009724	14	5	3	4	10	7	4	2
ENSG00000009780	208	220	177	152	127	161	80	72
ENSG00000009790	1962	1231	512	445	1414	1795	676	501
ENSG00000009830	92	61	48	57	78	66	25	35
ENSG00000009844	679	665	454	366	498	550	296	286
ENSG00000009950	25	41	21	11	3	3	8	4
ENSG00000009954	2522	2967	1294	1430	2412	2439	1165	1304
ENSG00000010017	1295	1243	564	615	1018	1198	508	526
ENSG00000010030	167	445	55	63	118	382	119	80
ENSG00000010072	228	153	117	97	168	170	64	95
ENSG00000010165	502	521	282	250	516	483	215	275
ENSG00000010219	166	161	134	137	119	107	65	58
ENSG00000010244	3277	3161	1722	1684	2753	2815	1439	1402
ENSG00000010256	3546	3692	2046	2027	1638	1691	993	718
ENSG00000010270	629	572	467	386	365	415	233	268
ENSG00000010278	1725	636	2289	958	843	410	444	528
ENSG00000010292	2415	1101	738	562	2065	1876	876	655
ENSG00000010295	427	288	155	270	224	220	78	207
ENSG00000010310	27	17	9	11	30	47	8	20
ENSG00000010318	88	81	45	42	69	53	21	33
ENSG00000010319	48	69	30	8	21	6	5	2
ENSG00000010322	860	593	469	330	719	565	240	269
ENSG00000010327	404	423	308	585	35	31	22	33
ENSG00000010361	98	129	67	67	65	85	27	38
ENSG00000010404	1417	980	793	706	974	1222	558	718
ENSG00000010539	245	260	124	101	179	207	89	90
ENSG00000010610	3846	3324	1985	2252	1535	2398	846	908
ENSG00000010626	55	67	54	39	19	35	21	24
ENSG00000010671	930	959	759	515	347	367	250	245
ENSG00000010704	146	191	102	138	76	76	50	72
ENSG00000010803	109	111	43	60	125	146	37	51
ENSG00000010810	1735	1486	685	618	1629	2510	780	1099
ENSG00000010818	1212	1109	466	418	1386	1731	556	1011
ENSG00000011007	1144	874	620	593	1113	992	493	698
ENSG00000011009	888	556	557	308	584	558	306	270
ENSG00000011021	139	129	103	75	115	113	58	48
ENSG00000011028	621	773	256	488	157	175	78	162
ENSG00000011083	15	3	33	12	10	4	8	4
ENSG00000011105	41	31	87	12	13	9	39	4
ENSG00000011114	244	40	45	182	48	65	41	45
ENSG00000011132	360	300	106	174	338	382	88	152
ENSG00000011143	165	121	70	61	115	114	60	38
ENSG00000011198	535	862	402	385	369	577	265	256
ENSG00000011201	180	486	44	400	24	87	6	56
ENSG00000011243	663	703	286	358	652	723	316	340
ENSG00000011258	207	196	151	128	172	180	85	95
ENSG00000011260	896	961	750	549	612	609	399	298
ENSG00000011275	849	935	557	521	680	681	344	407
ENSG00000011295	422	512	248	277	341	434	177	179
ENSG00000011304	3391	2346	1444	1313	2785	2294	1223	1132
ENSG00000011376	533	340	301	209	422	344	238	164
ENSG00000011405	868	732	723	448	655	617	299	463
ENSG00000011422	3566	3259	1714	2859	3359	13679	1099	14191
ENSG00000011426	504	115	134	55	514	328	201	118
ENSG00000011451	290	232	113	136	194	206	72	115
ENSG00000011454	589	809	413	363	473	544	249	300
ENSG00000011478	110	66	69	49	93	76	40	50
ENSG00000011485	616	377	275	242	588	452	278	220
ENSG00000095713	314	283	180	128	237	361	117	133
ENSG00000011566	612	1023	620	505	254	298	225	235
ENSG00000011590	449	90	73	31	345	340	118	124
ENSG00000011600	3387	4334	3059	2350	1111	1302	1518	1304
ENSG00000011638	120	112	84	53	77	91	48	39
ENSG00000012048	809	313	226	114	865	759	330	208
ENSG00000012061	630	756	626	478	360	469	302	246
ENSG00000012124	243	138	277	112	86	101	67	47
ENSG00000012174	118	100	83	69	51	85	42	43
ENSG00000012211	68	66	49	27	60	76	40	43
ENSG00000012232	439	372	301	186	324	328	128	202
ENSG00000012660	2188	1630	2363	1225	1661	1435	1304	826
ENSG00000012817	2	544	344	322	2	495	239	252
ENSG00000012822	1121	933	847	620	711	800	501	565
ENSG00000012963	1076	527	1289	541	678	577	493	267
ENSG00000012983	466	609	283	268	348	421	193	225
ENSG00000013016	167	132	183	119	114	92	77	67
ENSG00000013275	698	515	361	290	588	492	306	255
ENSG00000013288	1459	1864	984	913	897	1019	453	631
ENSG00000013293	1	2	1	1	6	5	2	4
ENSG00000013306	1415	1103	808	628	830	757	450	313
ENSG00000013364	5695	5060	4287	2775	3631	4214	2199	2186
ENSG00000013374	2959	3949	1429	1217	2158	4243	1933	1730
ENSG00000013375	492	405	473	313	388	285	177	305
ENSG00000013392	104	119	75	58	54	58	45	42
ENSG00000118004	1061	1045	393	499	1082	1234	502	643
ENSG00000013503	170	157	85	108	176	133	76	67
ENSG00000013523	704	689	639	476	309	270	231	309
ENSG00000013561	865	1064	605	674	444	504	293	272
ENSG00000013563	886	621	834	389	340	328	313	189
ENSG00000013573	495	196	233	179	484	357	253	221
ENSG00000013583	138	118	92	68	65	70	31	53
ENSG00000013619	32	30	7	9	35	89	18	69
ENSG00000013725	1733	893	424	261	1374	1285	514	364
ENSG00000013810	1075	483	297	244	974	830	353	308
ENSG00000014123	982	1176	605	651	579	659	406	429
ENSG00000014138	416	246	166	88	364	263	153	90
ENSG00000014164	117	116	71	49	119	126	74	58
ENSG00000014216	2111	1754	1409	976	1229	1412	755	803
ENSG00000014257	100	71	34	132	8	30	3	42
ENSG00000014641	5156	5240	4630	2792	1789	2031	1536	780
ENSG00000014824	1242	1235	991	766	795	859	494	472
ENSG00000014914	46	9	4	16	47	88	12	40
ENSG00000014919	852	976	613	482	526	556	274	257
ENSG00000015133	869	503	332	302	825	707	334	312
ENSG00000015153	266	227	138	106	229	235	127	87
ENSG00000015171	613	876	475	528	518	545	272	317
ENSG00000015285	505	387	225	221	366	372	180	232
ENSG00000015475	613	514	450	385	500	594	332	519
ENSG00000015479	4309	4041	2394	2110	4308	4552	2068	2006
ENSG00000015532	589	486	219	208	393	1029	223	218
ENSG00000015568	80	232	28	40	141	48	16	116
ENSG00000015676	924	774	558	352	753	738	379	277
ENSG00000016391	51	43	45	24	42	122	48	21
ENSG00000016864	436	408	249	231	326	355	156	176
ENSG00000017260	1723	1846	897	1357	1033	1340	564	693
ENSG00000017483	321	110	36	22	431	317	160	67
ENSG00000135597	1431	1241	955	791	984	1088	584	644
ENSG00000163820	283	614	279	309	231	733	222	269
ENSG00000018280	374	340	153	1440	152	646	21	1471
ENSG00000018408	82	41	122	22	34	27	44	10
ENSG00000018510	1829	1847	1563	1190	1177	1143	695	601
ENSG00000018610	435	425	283	224	293	303	184	175
ENSG00000018699	301	206	126	112	310	210	134	70
ENSG00000018869	33	58	23	17	24	25	8	4
ENSG00000019144	123	74	57	111	74	94	23	88
ENSG00000019169	79	31	11	137	17	23	3	31
ENSG00000019485	46	36	18	23	61	48	19	18
ENSG00000019582	64479	92008	45367	45006	24219	35660	24696	25709
ENSG00000115904	17	7	62	16	4	27	8	10
ENSG00000019995	515	522	338	355	453	614	231	299
ENSG00000020129	365	293	157	104	504	457	189	163
ENSG00000020181	56	52	6	163	25	21	2	94
ENSG00000020256	143	222	80	90	97	106	52	46
ENSG00000020426	205	166	96	101	186	195	76	64
ENSG00000020577	478	496	362	343	179	131	156	159
ENSG00000020633	1056	873	256	287	1069	1354	485	798
ENSG00000020922	584	327	278	237	515	420	222	252
ENSG00000021300	48	18	13	9	47	17	19	14
ENSG00000021355	1624	2551	1315	1117	1186	2370	910	892
ENSG00000021574	886	979	555	458	586	652	359	389
ENSG00000021762	129	206	177	59	62	58	77	45
ENSG00000021776	1251	1092	759	564	1051	963	521	464
ENSG00000231852	11	10	1	2	6	10	4	2
ENSG00000022277	1671	1329	937	893	956	949	520	469
ENSG00000022556	56	67	2	90	20	39	2	61
ENSG00000022567	415	799	330	268	193	214	148	115
ENSG00000022840	1693	1776	877	898	1352	1465	730	837
ENSG00000022976	156	142	83	78	115	141	73	71
ENSG00000023041	588	495	275	256	468	409	247	255
ENSG00000023171	709	878	133	221	848	1818	275	598
ENSG00000023228	1414	1076	948	899	825	744	442	356
ENSG00000023287	1037	1212	655	798	950	1133	507	842
ENSG00000023318	989	1198	616	625	578	960	383	590
ENSG00000023330	11044	2992	3681	3676	5610	2737	2954	2162
ENSG00000023445	7312	3970	2263	1581	9374	14955	4497	7193
ENSG00000023516	1007	757	443	427	695	754	316	431
ENSG00000023572	433	852	357	405	234	284	178	174
ENSG00000023608	74	110	60	54	125	150	54	86
ENSG00000023697	641	803	465	347	328	372	225	150
ENSG00000151304	1347	979	742	515	1014	852	478	379
ENSG00000023839	7	10	2	2	17	8	1	3
ENSG00000023892	1318	648	314	301	914	846	359	307
ENSG00000023902	2979	6603	1942	2760	1702	2333	1398	1770
ENSG00000023909	519	326	280	269	602	613	229	389
ENSG00000024048	1573	1693	950	921	1346	1550	666	743
ENSG00000024526	305	82	61	27	324	265	136	53
ENSG00000024862	280	439	186	206	212	287	151	160
ENSG00000025039	1187	1524	2235	789	296	376	539	217
ENSG00000025156	198	90	83	50	152	153	54	63
ENSG00000025293	586	569	410	330	451	626	243	307
ENSG00000025423	13	27	9	15	27	28	9	3
ENSG00000025434	5167	2495	3013	3154	1905	1136	1385	831
ENSG00000284194	8111	10267	2895	4949	4307	4255	2412	2705
ENSG00000025770	897	480	346	208	734	669	306	187
ENSG00000025772	533	295	260	174	431	529	269	240
ENSG00000025796	396	378	278	223	215	299	143	176
ENSG00000025800	1587	1109	952	662	1282	1235	612	646
ENSG00000026025	43653	34385	27302	36975	16056	18184	7710	19012
ENSG00000169710	1009	1080	412	411	1249	1734	584	518
ENSG00000026297	1034	1737	1281	644	362	463	368	185
ENSG00000026508	7253	11729	3898	9638	4617	11684	3153	8920
ENSG00000026652	191	213	257	169	125	226	128	158
ENSG00000026751	11824	13740	6282	4325	12580	16754	13105	8754
ENSG00000026950	1605	2237	943	823	1298	1130	612	611
ENSG00000027001	283	235	220	172	108	115	85	37
ENSG00000027075	1919	1182	695	601	1613	1528	702	753
ENSG00000027697	959	3305	1334	1790	506	1226	391	758
ENSG00000027847	210	267	112	151	129	139	65	63
ENSG00000027869	484	334	122	121	650	848	299	376
ENSG00000028116	498	493	239	274	350	462	199	331
ENSG00000028137	10550	6040	5840	3636	5769	4415	3314	3355
ENSG00000028203	851	742	430	399	620	769	340	402
ENSG00000028277	241	99	81	53	202	217	73	142
ENSG00000028310	355	312	209	178	365	298	162	135
ENSG00000028528	1836	1689	1680	986	1031	1019	841	611
ENSG00000028839	204	201	95	98	185	213	80	79
ENSG00000029153	1190	935	481	483	1106	1701	600	720
ENSG00000029363	2455	2090	1375	1243	2704	2205	1221	1113
ENSG00000029364	2139	2347	1489	1216	1266	1873	821	799
ENSG00000029534	219	88	43	102	123	112	46	91
ENSG00000029639	142	158	119	92	145	144	98	78
ENSG00000029725	1582	1855	1085	890	1014	1058	590	625
ENSG00000029993	561	328	110	186	406	447	127	415
ENSG00000030066	1086	744	579	264	873	727	376	296
ENSG00000030110	1688	1873	945	785	959	1000	521	551
ENSG00000030419	368	110	367	191	367	212	337	258
ENSG00000030582	10957	16430	11505	10636	5355	6577	4630	6075
ENSG00000031003	1783	1656	1995	1008	764	615	656	356
ENSG00000031081	1537	1853	1305	1261	682	1059	506	911
ENSG00000031691	110	70	55	54	101	78	44	52
ENSG00000031698	1725	3706	889	1553	1616	2211	978	858
ENSG00000031823	735	641	350	331	629	652	334	322
ENSG00000032219	455	511	297	316	396	490	235	307
ENSG00000032389	438	315	291	186	318	239	119	100
ENSG00000032444	2517	2360	1321	1456	1146	1224	496	770
ENSG00000032742	83	84	44	41	56	96	25	51
ENSG00000033011	526	312	303	164	298	172	148	96
ENSG00000033030	475	642	225	268	462	638	232	284
ENSG00000033050	660	376	289	232	716	468	270	204
ENSG00000033100	1206	1055	666	503	785	744	336	489
ENSG00000033122	8	3	1	6	14	16	5	2
ENSG00000033170	1234	646	320	269	840	848	366	300
ENSG00000033178	1925	1973	1204	972	1577	1642	827	856
ENSG00000033327	451	870	380	582	403	1342	273	894
ENSG00000033627	1570	1445	1237	1009	467	423	463	426
ENSG00000033800	726	672	553	404	608	723	308	399
ENSG00000033867	1306	1599	534	1072	905	1336	418	539
ENSG00000034053	16	11	4	21	60	9	8	12
ENSG00000034152	816	363	412	347	472	518	280	456
ENSG00000034510	28647	20993	15759	13028	12411	13488	7955	7017
ENSG00000034533	167	146	57	71	106	124	53	47
ENSG00000034677	2377	2944	1662	1305	1424	2206	1049	759
ENSG00000034693	265	205	141	108	199	185	109	64
ENSG00000034713	937	724	770	414	648	636	418	349
ENSG00000035115	149	127	80	46	117	178	53	39
ENSG00000035141	499	346	240	147	488	321	259	161
ENSG00000035403	1177	1277	866	948	462	498	307	360
ENSG00000035499	334	94	52	26	312	223	104	53
ENSG00000035664	92	127	32	36	51	117	23	38
ENSG00000035681	1216	1785	627	907	827	894	412	479
ENSG00000035687	982	1062	624	541	790	834	408	417
ENSG00000035720	142	66	26	40	111	115	57	34
ENSG00000035862	5751	5583	7342	3574	1894	1312	2671	1303
ENSG00000173638	1298	1289	644	528	1174	1228	564	586
ENSG00000036054	897	1010	646	618	610	606	342	456
ENSG00000036257	1241	1218	812	688	872	1015	534	569
ENSG00000036448	15	13	8	15	12	3	8	5
ENSG00000036549	686	676	490	403	601	577	306	251
ENSG00000036672	486	432	614	329	107	42	193	46
ENSG00000037042	69	67	46	23	53	48	28	29
ENSG00000037241	286	221	138	142	202	167	119	80
ENSG00000037280	27	3	5	10	21	6	9	2
ENSG00000037474	1265	1105	636	474	1206	1011	559	423
ENSG00000037637	417	547	263	299	319	427	179	264
ENSG00000037749	587	665	421	376	433	505	247	324
ENSG00000037757	258	127	32	67	206	144	43	64
ENSG00000037897	263	258	187	162	179	162	84	88
ENSG00000038002	486	831	249	315	316	310	162	226
ENSG00000038210	798	419	362	264	751	1175	456	394
ENSG00000038219	826	820	483	425	973	1041	378	641
ENSG00000038274	2788	2706	1632	1256	1671	1813	1047	896
ENSG00000038358	1591	1056	580	620	1435	1139	520	571
ENSG00000038382	865	1112	844	800	461	701	331	565
ENSG00000038532	528	512	274	294	424	558	221	261
ENSG00000038945	4625	10211	4589	1526	826	810	663	568
ENSG00000105325	17	68	12	19	48	35	39	35
ENSG00000039123	1356	1017	680	561	1072	864	470	426
ENSG00000039319	2964	3994	2267	4128	1352	1947	839	2696
ENSG00000039523	145	96	114	70	102	127	77	112
ENSG00000039560	163	326	447	155	139	221	188	233
ENSG00000039650	384	225	187	137	316	279	144	135
ENSG00000040199	327	263	210	118	338	302	189	174
ENSG00000040275	396	165	92	73	359	306	139	96
ENSG00000040341	498	442	336	264	398	478	221	199
ENSG00000040487	518	444	445	286	263	194	189	153
ENSG00000040531	1281	2268	1472	973	638	631	801	449
ENSG00000040608	197	214	294	166	49	28	58	29
ENSG00000040633	657	785	362	387	445	497	246	396
ENSG00000040933	1205	918	854	689	760	736	351	371
ENSG00000041353	38	32	21	29	17	35	33	7
ENSG00000041357	2393	3049	1159	1212	1910	1841	1104	881
ENSG00000041802	753	666	330	293	750	614	282	257
ENSG00000041880	262	342	140	182	169	254	106	131
ENSG00000114854	21	71	3	56	38	40	6	41
ENSG00000041988	158	179	75	68	116	200	72	74
ENSG00000042062	12	19	7	1	16	24	2	9
ENSG00000042088	670	456	190	242	609	713	217	296
ENSG00000042286	491	585	269	239	350	429	202	313
ENSG00000042317	31	31	31	18	18	30	19	15
ENSG00000042429	596	468	329	246	466	471	233	243
ENSG00000042445	440	599	321	343	340	484	206	258
ENSG00000109805	11083	7859	11949	9011	4501	3986	4244	3066
ENSG00000042753	1617	1324	1444	915	632	521	416	400
ENSG00000042832	20	16	5	9	16	21	5	12
ENSG00000042980	414	113	176	437	277	135	73	385
ENSG00000043039	4	34	3	7	38	112	16	8
ENSG00000043093	1109	1028	666	596	760	931	428	578
ENSG00000043143	1220	1511	463	568	1209	1353	563	677
ENSG00000043462	1280	1248	654	732	874	946	602	750
ENSG00000043514	206	195	89	160	155	141	100	90
ENSG00000044090	443	522	374	251	295	367	129	176
ENSG00000044115	4720	6099	4945	3206	2542	3529	2078	2549
ENSG00000044446	304	321	196	204	248	226	101	139
ENSG00000044459	243	322	182	179	93	201	90	134
ENSG00000044574	2321	1201	1412	578	2184	1550	793	767
ENSG00000046604	76	18	32	8	152	547	59	324
ENSG00000046647	72	74	37	47	50	68	26	25
ENSG00000046651	414	347	163	145	455	469	169	187
ENSG00000046653	8	2	6	2	16	6	4	1
ENSG00000047056	744	619	637	449	298	309	204	208
ENSG00000047188	490	365	288	211	457	336	192	129
ENSG00000047230	112	123	70	60	112	149	59	51
ENSG00000047249	3085	2926	3727	1808	1512	1674	1547	1088
ENSG00000047315	2421	2245	1468	1277	2025	1927	992	978
ENSG00000047346	338	174	202	156	260	207	109	115
ENSG00000047365	2301	2435	1889	907	2249	2773	1436	1044
ENSG00000047410	3104	2671	1427	1396	3583	3727	1442	1770
ENSG00000047457	348	62	5	14	404	385	9	152
ENSG00000047578	218	209	192	118	169	200	97	104
ENSG00000047579	97	109	58	57	61	96	52	39
ENSG00000047597	4	2	11	5	4	9	8	5
ENSG00000047621	782	611	779	456	377	335	255	144
ENSG00000047634	158	199	92	95	101	118	58	110
ENSG00000047644	473	745	166	373	430	744	203	220
ENSG00000047648	19	16	7	26	2	10	3	18
ENSG00000047849	1726	1566	1316	714	1223	1292	754	589
ENSG00000047932	635	567	345	302	599	634	241	290
ENSG00000048028	723	378	305	215	558	474	260	247
ENSG00000048052	413	269	407	224	202	132	172	85
ENSG00000048140	1190	1709	1702	958	509	509	558	244
ENSG00000048162	275	188	93	89	304	178	124	71
ENSG00000048342	40	16	51	24	9	23	13	11
ENSG00000048392	1559	1830	937	883	752	1155	396	693
ENSG00000048405	568	686	348	332	427	521	262	237
