Unnamed: 0	GSM4273334	GSM4273341	GSM4273348	GSM4273355	GSM4273362	GSM4273369	GSM4273376	GSM4273383
ENSG00000104490	27	9	6	10	2	8	8	5
ENSG00000104497	253	260	156	200	207	258	195	381
ENSG00000104517	4030	3751	3716	4089	4153	3970	3688	4219
ENSG00000104518	423	240	489	601	243	399	772	420
ENSG00000104522	106	229	56	218	356	360	279	334
ENSG00000104524	14	35	14	21	25	8	13	12
ENSG00000104529	1696	1267	1294	1068	1186	1541	1084	1318
ENSG00000104549	1837	1477	1549	1490	1049	1218	1499	1284
ENSG00000104611	11	9	56	44	10	18	9	13
ENSG00000104613	1463	1457	1365	1529	1189	1319	1259	1413
ENSG00000104626	601	459	552	520	524	572	478	580
ENSG00000104635	224	256	154	267	211	155	215	233
ENSG00000104660	1375	875	1184	945	1289	1408	986	1050
ENSG00000104671	521	440	394	489	444	431	454	457
ENSG00000104679	313	270	276	308	262	261	283	295
ENSG00000104687	6881	5587	5043	5501	4796	5190	5349	5711
ENSG00000104689	690	908	414	544	467	568	839	832
ENSG00000104691	288	299	265	273	277	248	302	315
ENSG00000104695	1601	1333	1386	1299	1449	1542	1502	1626
ENSG00000104714	404	370	389	425	383	401	343	456
ENSG00000104722	4	2	2	8	2	1	10	12
ENSG00000104728	17	26	31	21	24	62	9	32
ENSG00000104731	539	460	424	449	258	382	263	485
ENSG00000104738	1732	687	2192	1247	1266	914	724	586
ENSG00000104756	1614	1158	1276	1223	1771	1783	1741	1775
ENSG00000104763	40481	27243	30585	25193	42446	38425	36689	31251
ENSG00000104765	2276	1642	2224	2034	2488	2845	1847	2241
ENSG00000104774	22424	18182	19336	19414	22476	20656	22213	20751
ENSG00000104783	4416	7164	3909	6383	2643	3423	6742	6438
ENSG00000104805	9758	6833	7319	6947	12105	10787	9748	9657
ENSG00000104808	12	13	10	6	19	24	15	18
ENSG00000104812	1402	1652	1401	2081	1215	1365	1439	1805
ENSG00000104814	6	4	4	4	2	7	7	3
ENSG00000104823	809	499	927	711	827	987	651	850
ENSG00000104824	2816	2829	2462	2489	2071	2382	2894	2866
ENSG00000104825	384	410	325	469	256	403	438	399
ENSG00000104833	584	548	443	636	634	115	756	183
ENSG00000104835	359	328	381	460	295	350	354	412
ENSG00000104848	2	3	1	3	6	2	2	4
ENSG00000104852	3912	3305	3839	3692	3027	3491	3450	3327
ENSG00000104853	4194	4045	3715	4944	4276	4115	4984	4868
ENSG00000104856	579	1152	527	1231	327	538	1127	1001
ENSG00000104859	609	564	674	685	464	483	479	551
ENSG00000104863	76	45	63	41	49	62	39	39
ENSG00000104866	2119	1787	1968	1665	1781	2140	2620	2112
ENSG00000104870	7462	4604	6528	4376	6191	6846	5124	4899
ENSG00000104872	557	523	615	620	561	595	513	649
ENSG00000104880	2014	1924	1689	1931	1562	1689	1923	1945
ENSG00000104881	18	12	22	17	3	21	7	17
ENSG00000104883	30	9	31	7	18	34	11	19
ENSG00000104884	560	414	539	568	388	462	433	437
ENSG00000104885	4341	6135	3513	5463	2227	3137	4052	4794
ENSG00000104886	1190	929	1146	859	1065	1147	1119	1200
ENSG00000104888	41	32	42	35	66	73	38	70
ENSG00000104889	351	168	340	224	203	221	138	148
ENSG00000104892	4	1	3	4	3	7	2	1
ENSG00000104894	2403	1967	2804	3164	3490	2776	3139	3010
ENSG00000104897	410	380	448	468	297	339	331	357
ENSG00000104903	511	298	502	309	254	433	250	282
ENSG00000104904	22012	17642	20194	16379	21550	24252	20949	22824
ENSG00000104915	1369	829	1381	997	1128	1419	956	1153
ENSG00000104918	31	7	25	15	13	30	17	21
ENSG00000104921	109	66	109	113	465	237	240	176
ENSG00000104936	44	93	127	286	112	94	130	117
ENSG00000104946	775	971	736	1017	823	865	917	968
ENSG00000104951	333	2168	260	1739	107	208	1822	1345
ENSG00000104953	9	4	11	5	13	12	6	9
ENSG00000104957	461	410	426	555	322	431	310	451
ENSG00000104960	825	684	852	830	761	873	656	740
ENSG00000104964	8633	5203	8714	6983	7595	10470	6718	7002
ENSG00000104969	2473	1991	1745	2128	2969	2514	2891	2666
ENSG00000104972	60	186	67	283	37	119	94	204
ENSG00000104973	962	886	887	1143	774	997	927	1112
ENSG00000104974	7	21	4	23	3	17	2	38
ENSG00000104976	470	326	429	337	370	544	363	364
ENSG00000104979	1297	922	1082	1105	1260	1217	1112	1221
ENSG00000104980	711	694	644	646	673	735	770	903
ENSG00000104983	172	179	159	166	149	163	188	186
ENSG00000104998	1132	1026	895	858	759	1032	1004	1396
ENSG00000105011	237	80	316	153	128	115	51	36
ENSG00000105053	709	583	585	623	610	669	521	656
ENSG00000105058	2312	1904	1969	2146	2083	2286	2070	2353
ENSG00000105063	4636	4081	3818	4620	3341	3462	3291	3621
ENSG00000105072	52	38	36	66	37	38	36	54
ENSG00000105085	203	209	231	233	167	188	234	208
ENSG00000105088	133	138	94	125	18	56	33	80
ENSG00000105122	68	61	67	91	38	55	31	55
ENSG00000105127	676	687	635	843	496	596	628	740
ENSG00000105131	4	1	4	2	3	9	9	2
ENSG00000105135	1224	933	1238	767	1032	1124	963	1181
ENSG00000105136	191	167	176	153	169	191	159	134
ENSG00000105143	14	26	9	36	18	25	13	23
ENSG00000105146	2	6	5	5	10	8	10	6
ENSG00000215174	1206	1175	1048	1158	928	1271	1032	1415
ENSG00000105173	312	167	352	259	210	199	179	222
ENSG00000105176	937	794	899	965	859	911	969	985
ENSG00000105185	555	724	455	615	238	392	460	627
ENSG00000105186	426	417	517	521	487	454	429	547
ENSG00000105193	4411	3322	3400	3058	3830	4378	3535	4218
ENSG00000105197	1409	1145	1089	1085	1026	1225	1274	1286
ENSG00000105202	301	275	251	248	208	209	230	246
ENSG00000105204	65	39	66	59	89	76	52	45
ENSG00000113552	10123	9793	7497	9079	10566	9563	11611	12121
ENSG00000105221	2325	1938	2128	2109	2091	2265	2002	2023
ENSG00000105223	62033	38608	44720	37461	60910	67574	47437	52659
ENSG00000105227	39	46	43	28	41	60	29	50
ENSG00000105229	394	355	333	386	285	361	345	380
ENSG00000105245	223	171	185	187	282	175	260	151
ENSG00000105246	10	343	3	382	1	5	311	343
ENSG00000105248	300	322	256	374	216	256	285	347
ENSG00000105254	1265	835	1145	856	1231	1395	1174	1034
ENSG00000105258	448	259	356	265	439	457	377	381
ENSG00000105270	13	11	15	3	13	13	4	8
ENSG00000105281	3929	3689	3600	2956	3546	4961	4270	5468
ENSG00000105287	351	284	253	268	251	310	192	237
ENSG00000105289	62	70	52	94	63	115	154	180
ENSG00000105290	8	2	5	3	7	9	4	3
ENSG00000105298	650	631	567	683	413	609	575	678
ENSG00000105321	357	292	301	302	224	309	243	267
ENSG00000105323	3599	2987	3569	4231	3126	3166	3159	3375
ENSG00000105327	146	153	150	140	156	334	195	305
ENSG00000105329	5746	3833	5328	4924	3899	5277	4432	3957
ENSG00000105339	697	449	571	596	631	569	436	440
ENSG00000105341	1315	1071	1178	1184	1250	1247	1163	1312
ENSG00000105355	4659	4667	4327	4854	4129	4386	4807	5140
ENSG00000105357	6	2	5	7	23	7	3	1
ENSG00000105364	1426	1505	1250	1571	1076	1508	1503	1607
ENSG00000105369	64	42	37	30	88	96	78	87
ENSG00000105371	78	12	67	14	140	141	20	18
ENSG00000105372	6887	5663	5462	4473	5279	7604	5383	6818
ENSG00000105373	1032	870	931	925	721	994	895	883
ENSG00000105376	35	36	49	37	31	118	13	29
ENSG00000105379	1013	775	985	816	832	924	688	796
ENSG00000105383	1857	1560	1339	1516	1060	1460	1058	1330
ENSG00000105392	9	2	8	2	6	3	4	3
ENSG00000105393	2076	1541	1739	1597	1885	2036	1816	1840
ENSG00000105397	2540	2152	2795	2894	2291	2662	2148	2688
ENSG00000105401	8975	8214	8181	10426	7925	7841	8316	9298
ENSG00000131400	4232	3647	4059	4345	4013	4181	4038	4528
ENSG00000105404	688	373	465	279	519	711	419	404
ENSG00000105419	19	22	17	40	15	13	22	23
ENSG00000105426	22	23	7	19	4	16	8	14
ENSG00000105429	1785	1534	1736	1530	2248	1993	1936	1802
ENSG00000105438	2763	2431	2308	2622	2499	2511	2449	2624
ENSG00000105443	808	810	817	989	564	855	750	915
ENSG00000105447	778	896	668	796	513	639	783	894
ENSG00000105464	33	53	39	65	32	76	33	69
ENSG00000105472	332	160	180	76	77	220	114	130
ENSG00000105479	3	4	8	5	7	2	7	8
ENSG00000105483	2105	1810	2201	2278	2263	2531	1949	2308
ENSG00000144749	978	367	1041	657	602	654	309	548
ENSG00000105497	281	236	227	247	254	206	214	210
ENSG00000105499	654	624	392	435	567	595	704	878
ENSG00000268500	20	16	13	5	11	15	16	13
ENSG00000105514	321	225	276	187	353	469	240	282
ENSG00000133835	408	95	360	128	457	524	304	174
ENSG00000105518	893	920	710	877	754	928	952	1088
ENSG00000163618	312	165	356	217	343	325	231	231
ENSG00000105520	553	471	338	399	369	438	357	394
ENSG00000105523	3	3	4	4	5	5	2	4
ENSG00000105538	18	11	18	17	7	18	13	13
ENSG00000105552	667	448	627	569	540	487	449	514
ENSG00000105556	552	416	460	371	414	416	375	354
ENSG00000105559	7	7	12	9	9	25	12	21
ENSG00000105568	8114	6060	7743	6598	10907	10407	10444	10679
ENSG00000105576	1015	1032	949	1171	875	866	972	1118
ENSG00000105583	1000	598	982	605	731	980	543	736
ENSG00000105607	523	371	462	388	427	447	435	512
ENSG00000105609	15	18	19	21	20	14	18	23
ENSG00000105610	9	7	17	10	5	8	7	5
ENSG00000105612	4921	2278	4059	2348	5809	6427	3818	4353
ENSG00000105618	670	632	664	719	570	700	686	694
ENSG00000105619	298	369	200	200	392	323	247	224
ENSG00000105639	48	530	42	754	73	105	300	564
ENSG00000105640	4546	3826	3867	3505	3096	3889	3463	4094
ENSG00000105643	641	453	602	453	501	531	499	365
ENSG00000105647	31	151	35	132	64	16	126	43
ENSG00000105649	22	24	52	33	35	38	28	26
ENSG00000105650	3	8	4	5	7	12	9	8
ENSG00000105655	898	214	892	307	1048	1271	444	519
ENSG00000105656	440	527	412	516	313	385	386	455
ENSG00000105662	361	335	284	345	219	269	252	237
ENSG00000105669	3600	2576	2821	2383	3121	3555	3056	2960
ENSG00000105671	888	833	806	807	814	877	789	871
ENSG00000105672	9	3	7	6	2	5	4	8
ENSG00000105676	839	691	613	589	649	654	770	759
ENSG00000105677	1855	1214	1262	1028	1175	1692	1231	1319
ENSG00000105697	595	128	354	187	1006	407	697	165
ENSG00000105698	8074	4350	6597	4834	8583	7641	7918	5305
ENSG00000105699	267	202	230	236	390	501	481	542
ENSG00000105700	2049	1704	1895	1915	1988	1999	1855	1933
ENSG00000105701	6099	4069	5889	4965	7810	6637	6583	5238
ENSG00000105705	590	473	545	576	487	503	530	536
ENSG00000105707	1	13	3	10	2	1	3	9
ENSG00000105708	100	95	114	109	114	107	88	88
ENSG00000105711	32	130	35	121	50	48	65	106
ENSG00000105717	21	69	29	65	25	34	61	85
ENSG00000120705	336	279	376	364	225	269	170	188
ENSG00000105723	1299	1359	1203	1701	1145	1354	1487	1581
ENSG00000105726	2779	2357	2287	2612	2245	2535	1992	2656
ENSG00000105732	269	216	242	270	222	242	224	265
ENSG00000105738	453	387	303	315	375	344	312	334
ENSG00000105750	82	16	79	43	41	52	12	33
ENSG00000105755	1075	705	802	507	735	1012	603	758
ENSG00000105767	25	17	23	21	17	33	20	15
ENSG00000105771	686	739	543	781	546	577	652	678
ENSG00000105778	2075	1972	1770	1714	1866	1985	1973	2161
ENSG00000105792	22	11	16	24	12	15	7	12
ENSG00000105808	2227	2586	2898	4259	2334	3667	3891	5476
ENSG00000105810	316	417	379	451	254	217	305	254
ENSG00000105819	1281	1091	1054	1016	1200	1186	1261	1294
ENSG00000105821	688	642	590	730	509	594	629	585
ENSG00000105829	421	301	353	352	382	377	291	337
ENSG00000105835	1186	4955	655	6106	742	1167	1842	2544
ENSG00000105849	486	534	418	603	421	463	534	556
ENSG00000105851	3864	5947	2616	4978	3498	3058	4345	4888
ENSG00000105854	556	338	624	349	688	423	542	276
ENSG00000105855	39	1266	20	1760	34	26	435	656
ENSG00000105856	687	722	753	910	879	872	784	920
ENSG00000105865	54	43	49	43	45	61	52	67
ENSG00000105866	166	153	131	164	173	160	106	186
ENSG00000105875	1511	1069	1608	1094	1429	1686	1028	1393
ENSG00000105877	8	5	8	2	11	5	8	5
ENSG00000105879	540	492	460	608	531	494	502	604
ENSG00000105887	9835	8826	8944	8456	10132	10894	9688	10645
ENSG00000105926	33	52	39	38	8	13	16	16
ENSG00000105928	1391	1239	1893	1867	1982	2380	1924	2478
ENSG00000105939	1745	1476	1392	1656	1575	1510	1508	1630
ENSG00000105948	40	25	29	36	31	53	27	32
ENSG00000105953	6856	6767	5593	6764	6927	6159	7424	8181
ENSG00000105963	378	868	307	491	151	247	213	277
ENSG00000105967	3702	5278	3307	5268	2854	3758	3676	5428
ENSG00000105968	1755	1352	1714	1365	1266	1228	1054	1196
ENSG00000105971	13	11	10	14	29	20	8	24
ENSG00000105982	30	33	16	14	25	21	16	16
ENSG00000105983	650	527	506	510	614	619	476	613
ENSG00000105991	63	36	32	22	50	45	25	44
ENSG00000105993	4479	5389	3825	6131	3408	4179	4503	6367
ENSG00000106003	879	1328	1043	1369	581	840	1044	1404
ENSG00000106004	7	3	11	5	9	18	3	8
ENSG00000106009	936	755	1020	811	624	882	736	748
ENSG00000106012	935	656	852	768	987	803	854	741
ENSG00000106025	44	28	37	17	28	28	23	19
ENSG00000106028	697	736	692	495	695	611	612	727
ENSG00000106034	221	257	424	497	252	434	242	351
ENSG00000106049	1610	986	1406	1092	1493	1625	1270	1324
ENSG00000106052	4459	4019	3768	4370	4308	4850	4452	5094
ENSG00000106066	1741	803	1355	744	2213	1762	1532	1003
ENSG00000158887	317	185	167	79	357	263	213	207
ENSG00000106070	64	54	33	50	34	36	29	43
ENSG00000106077	291	261	311	247	208	284	246	256
ENSG00000106078	177	168	283	353	197	176	206	160
ENSG00000106080	248	218	177	157	180	209	173	214
ENSG00000106086	600	578	491	513	620	502	591	571
ENSG00000106089	26	32	12	36	11	18	15	15
ENSG00000106100	403	309	460	354	341	389	295	379
ENSG00000106105	5118	5489	3602	4895	3912	3833	5908	5407
ENSG00000106113	10	4	6	2	34	39	13	11
ENSG00000106123	287	90	182	28	88	143	25	70
ENSG00000106125	12	11	10	14	12	4	7	7
ENSG00000106144	871	506	848	742	669	618	450	594
ENSG00000106153	4680	3740	4336	3297	3380	4203	3887	4044
ENSG00000106178	437	800	324	925	47	510	49	581
ENSG00000106211	4558	3755	3934	4015	1543	3384	2102	2923
ENSG00000106236	6	16	32	46	17	33	59	74
ENSG00000106244	1733	1547	1508	1533	1584	1512	1592	1702
ENSG00000106245	976	778	773	888	882	1065	981	987
ENSG00000106246	248	285	225	230	231	298	247	295
ENSG00000106258	174	231	128	198	165	168	180	242
ENSG00000106261	1791	1939	1677	2232	1884	1970	1802	2234
ENSG00000106263	4246	3873	3617	3723	3495	3625	4301	4254
ENSG00000106266	2768	2272	2190	1990	2292	2034	2175	2057
ENSG00000106268	294	138	286	180	237	224	141	131
ENSG00000106278	2	4	1	4	2	5	1	2
ENSG00000106290	628	486	575	610	455	612	455	619
ENSG00000106299	359	356	346	408	390	429	356	394
ENSG00000106305	559	482	438	463	359	472	520	543
ENSG00000106327	10	5	10	10	21	19	13	13
ENSG00000106330	290	130	199	129	252	261	151	138
ENSG00000106333	30	15	34	34	19	43	14	24
ENSG00000106336	7	6	6	5	6	17	7	4
ENSG00000106341	71	45	75	65	111	79	122	95
ENSG00000106344	786	887	685	936	629	607	758	850
ENSG00000106346	189	215	178	221	159	158	191	198
ENSG00000106348	3320	2622	3242	2805	3210	3227	3251	2388
ENSG00000106351	310	225	308	315	295	325	238	243
ENSG00000106366	557	1853	532	1826	139	478	555	1650
ENSG00000106367	1523	981	1164	850	1276	1394	1132	1063
ENSG00000106384	1	5	3	3	6	6	3	2
ENSG00000106392	394	310	336	345	308	359	264	271
ENSG00000106397	1409	1346	1264	1381	967	1099	1085	1293
ENSG00000106399	397	164	279	139	233	251	169	174
ENSG00000106400	1013	669	884	709	696	967	832	858
ENSG00000106404	153	90	116	113	130	159	99	132
ENSG00000106415	109	38	66	43	122	82	50	49
ENSG00000106443	374	401	343	365	418	356	356	382
ENSG00000106459	221	205	228	221	196	222	181	218
ENSG00000106460	1107	939	705	934	972	1060	823	1140
ENSG00000106462	505	336	578	491	298	243	219	262
ENSG00000106477	324	197	262	205	288	323	238	251
ENSG00000106479	375	277	314	248	341	421	236	314
ENSG00000106484	6	12	6	6	4	8	2	4
ENSG00000106524	524	356	518	397	550	687	501	542
ENSG00000106526	14	23	21	32	30	33	33	42
ENSG00000106537	162	68	40	35	150	92	91	56
ENSG00000106546	838	1769	772	2266	727	881	1213	1337
ENSG00000106554	1293	1453	1080	1345	1322	1324	1750	1821
ENSG00000106560	413	422	406	433	341	460	387	549
ENSG00000106565	943	756	4858	4469	7063	10269	7608	11168
ENSG00000106571	28	18	31	21	22	33	21	28
ENSG00000106588	1498	1474	1335	1003	1169	1548	1418	1902
ENSG00000106591	642	666	595	714	482	699	607	757
ENSG00000106603	657	541	597	624	617	728	552	598
ENSG00000106605	2462	1796	2381	2040	2114	2197	2074	1960
ENSG00000106608	885	686	723	775	824	713	768	852
ENSG00000106609	2010	1571	1763	1886	1903	1997	1857	1877
ENSG00000106615	3665	2643	2901	2733	2895	3243	3285	3021
ENSG00000106617	1818	1980	1386	2136	1526	1656	1904	1960
ENSG00000106628	994	663	938	801	668	628	674	645
ENSG00000106635	909	840	748	923	685	773	768	809
ENSG00000106636	3436	2854	2881	2563	3273	3216	3524	3501
ENSG00000106638	1025	951	802	809	676	691	819	703
ENSG00000106665	786	177	803	223	1984	1298	830	344
ENSG00000106682	7991	7098	7388	7085	8083	7700	8546	9042
ENSG00000106683	15902	12598	10910	12402	13975	13498	12964	13594
ENSG00000106686	8	10	6	11	12	14	10	11
ENSG00000106689	9	24	9	23	6	5	42	15
ENSG00000106692	511	529	416	545	529	420	505	488
ENSG00000106701	301	769	244	544	332	236	332	416
ENSG00000106714	10	8	3	3	10	3	6	10
ENSG00000169682	1626	1462	1595	1470	1521	1635	1396	1573
ENSG00000106733	222	162	146	92	320	259	245	226
ENSG00000106771	1915	1635	1791	1635	1814	1992	1668	2022
ENSG00000106772	13	2	227	122	498	22	340	25
ENSG00000106780	1230	888	1351	1207	1421	1826	935	1260
ENSG00000106785	2748	1893	2181	2117	2390	2575	1995	2180
ENSG00000106789	1544	645	1415	720	1398	1497	912	1163
ENSG00000106799	4320	3353	3810	3050	3494	3801	2992	3795
ENSG00000106803	1277	1279	1142	1007	1007	1195	1161	1306
ENSG00000106804	173	94	212	172	167	289	91	158
ENSG00000106809	2	7	3	2	1	5	3	1
ENSG00000106823	2	2	1	1	8	3	2	2
ENSG00000106829	382	367	350	395	284	388	255	343
ENSG00000106853	1399	1722	1590	2460	1236	1011	1757	1596
ENSG00000106868	962	814	1131	1132	1537	889	1354	966
ENSG00000106927	1	2	1	2	5	1	5	2
ENSG00000106948	1182	924	842	865	881	1195	882	1183
ENSG00000106952	693	312	769	539	1093	616	903	404
ENSG00000106976	95	62	69	38	73	177	39	96
ENSG00000106991	9347	8303	7879	9749	8274	7936	7955	7625
ENSG00000106992	508	372	1225	979	659	846	589	715
ENSG00000106993	271	360	269	349	273	268	323	390
ENSG00000107020	745	844	521	733	528	723	806	1054
ENSG00000107021	1052	980	913	941	968	1009	893	1026
ENSG00000107036	866	837	902	1000	786	823	716	856
ENSG00000107077	600	609	594	638	504	541	444	591
ENSG00000107099	7792	7491	7699	8777	7051	7591	6651	9073
ENSG00000107104	956	957	337	592	835	358	842	431
ENSG00000107130	1957	2365	2065	3011	1820	1647	2914	2442
ENSG00000107140	1427	892	1377	1288	1224	1237	946	993
ENSG00000107147	12	13	18	18	9	5	6	11
ENSG00000107164	1334	1173	1110	1371	1205	1172	1097	1195
ENSG00000143578	959	937	727	863	841	926	1030	1085
ENSG00000187627	977	989	970	997	1003	999	843	1139
ENSG00000107201	285	406	336	601	297	802	277	690
ENSG00000107223	3181	2705	2841	3050	3153	3018	3349	3706
ENSG00000107242	28	28	66	56	45	26	34	37
ENSG00000107262	1297	1350	1078	1102	1220	1326	1525	1574
ENSG00000107263	17061	17852	14570	18547	16069	15679	19925	19978
ENSG00000107281	11	20	22	14	6	11	12	6
ENSG00000107282	92	54	122	68	147	71	146	106
ENSG00000107290	3470	3375	3077	3313	3563	3065	2982	3148
ENSG00000107317	2791	1419	4162	2729	8660	6902	7346	4926
ENSG00000107331	1388	951	1745	1321	1136	1080	921	909
ENSG00000107338	1294	695	967	714	1436	1241	1448	980
ENSG00000107341	1895	1458	1592	1619	1768	2040	1631	1694
ENSG00000107362	238	181	201	187	215	225	194	209
ENSG00000107371	402	319	297	347	250	378	307	367
ENSG00000107372	6762	6818	5837	6811	5882	6168	7095	6462
ENSG00000107404	599	621	606	611	412	496	508	507
ENSG00000107438	60	181	66	243	24	26	58	59
ENSG00000107443	393	401	311	416	257	313	360	407
ENSG00000107521	3958	3273	3911	3627	4076	4174	3769	3912
ENSG00000107537	809	581	705	510	810	1061	738	921
ENSG00000107551	13879	22948	11219	24877	14376	12007	27838	25641
ENSG00000107554	247	149	175	174	206	186	126	174
ENSG00000107560	384	303	302	363	290	319	261	319
ENSG00000107566	1323	1188	1250	1310	1192	1157	1210	1173
ENSG00000107581	10842	10051	9190	11576	10447	10048	10398	11908
ENSG00000107593	101	39	75	77	258	199	187	175
ENSG00000107611	34	25	45	21	80	51	35	35
ENSG00000107614	160	121	134	144	118	119	132	128
ENSG00000107625	538	469	545	454	436	502	455	522
ENSG00000107643	596	624	575	670	474	597	570	679
ENSG00000107651	2076	2025	1848	2291	2003	1855	2316	2229
ENSG00000107669	657	698	555	604	738	658	724	818
ENSG00000107672	347	286	379	345	216	311	267	321
ENSG00000107679	855	753	410	466	652	579	539	538
ENSG00000107719	30	10	32	10	35	18	21	24
ENSG00000107731	132	95	160	74	73	217	67	157
ENSG00000107736	7672	4860	3408	2866	10558	8893	7206	6744
ENSG00000107738	1071	1041	1189	1644	834	1505	930	1522
ENSG00000107745	1901	1613	1580	1810	1772	2120	1717	2042
ENSG00000107758	1269	1311	1134	1277	1130	1081	1249	1285
ENSG00000107771	1131	1153	930	1250	1043	962	1168	1210
ENSG00000107779	246	218	207	279	258	239	310	287
ENSG00000107789	428	456	375	445	299	387	367	393
ENSG00000107796	1037	649	717	605	847	1297	619	1151
ENSG00000168515	204753	116013	156998	110097	266677	233260	203350	168166
ENSG00000107815	191	205	177	220	106	115	147	203
ENSG00000107816	1214	859	1316	993	1305	1322	1236	1200
ENSG00000107819	5210	3956	4791	3817	4999	5127	4472	5166
ENSG00000107821	29	2	32	9	16	26	6	14
ENSG00000107829	549	470	501	454	551	548	536	592
ENSG00000107833	213	161	211	163	130	159	155	174
ENSG00000107854	2741	2708	2403	2680	2908	2751	2948	3103
ENSG00000148334	3362	2991	2886	3135	3174	2857	2941	3172
ENSG00000107863	1258	1373	999	1353	1336	999	1487	1377
ENSG00000107864	93	73	54	89	92	99	69	88
ENSG00000107874	376	318	371	408	420	438	391	364
ENSG00000107882	1692	1494	1484	1494	1841	2181	1706	2222
ENSG00000107890	233	234	260	289	240	265	216	254
ENSG00000107897	1303	1231	989	1225	1246	1343	1317	1519
ENSG00000107902	292	170	256	195	199	391	157	250
ENSG00000107929	2988	2799	2373	2753	2963	2759	2922	3276
ENSG00000107937	1430	1887	1161	1972	993	1157	1589	1910
ENSG00000107938	471	472	469	471	373	415	399	432
ENSG00000107949	793	820	679	801	578	725	676	866
ENSG00000107951	657	656	540	577	601	608	678	673
ENSG00000107954	52	52	14	8	15	17	22	23
ENSG00000107957	2626	1002	3219	1620	3659	2407	2030	1345
ENSG00000107959	3165	3042	2893	3346	2419	2803	2453	3513
ENSG00000243244	254	194	236	284	231	236	213	306
ENSG00000107968	251	649	227	655	166	329	393	470
ENSG00000108010	2144	1835	1880	1912	2083	2329	2357	2538
ENSG00000108018	14	17	3	6	7	8	5	6
ENSG00000108021	930	1237	883	1225	860	973	1103	1280
ENSG00000108039	2460	2249	2370	2452	2037	2489	2382	2709
ENSG00000108055	1207	902	1261	1297	957	962	995	1107
ENSG00000108061	1178	1211	1110	1368	1164	1254	1152	1438
ENSG00000108064	750	700	675	692	503	626	588	697
ENSG00000108091	1875	1654	1322	1344	1434	1927	1342	1979
ENSG00000108094	2935	2482	2753	2803	2982	3042	3193	3313
ENSG00000108100	3465	2159	3104	2589	4033	4043	3183	3132
ENSG00000108106	540	399	587	503	191	268	230	200
ENSG00000108107	4193	3742	3480	4007	3148	3927	3219	4083
ENSG00000108175	9052	8671	7394	9975	7835	8055	8807	9077
ENSG00000108176	19	11	24	16	13	11	3	8
ENSG00000108179	3519	5616	3023	5207	3165	3411	6276	6136
ENSG00000108187	84	72	84	73	79	72	58	65
ENSG00000108219	3391	2560	3878	3864	3500	3947	2683	2959
ENSG00000108239	645	490	477	431	516	503	479	461
ENSG00000108256	4385	4269	3481	4234	4100	3965	3962	4409
ENSG00000108262	1894	1283	1747	1528	2019	1832	1718	1797
ENSG00000108298	11343	8724	9594	9742	9235	10405	9051	9990
ENSG00000108306	416	439	439	510	473	522	373	503
ENSG00000108309	5	3	3	1	10	11	3	3
ENSG00000108312	2163	1907	2114	2235	1970	1977	1904	2243
ENSG00000108344	3136	3016	2714	2975	2598	2807	3133	3181
ENSG00000108349	1441	1425	1209	1404	1211	1282	1266	1433
ENSG00000108352	71	54	53	51	77	81	42	51
ENSG00000186326	10	11	9	6	8	12	15	12
ENSG00000108381	8	12	7	18	7	8	11	13
ENSG00000108384	371	225	297	234	263	221	233	233
ENSG00000108387	34	15	77	25	176	72	76	42
ENSG00000108389	2318	1658	1962	1707	2822	2524	2108	2146
ENSG00000108395	579	499	423	401	505	444	518	530
ENSG00000108405	790	308	414	182	581	637	189	282
ENSG00000108406	594	430	575	469	648	699	533	615
ENSG00000108423	101	67	68	80	91	93	80	84
ENSG00000108424	7361	9246	6889	10028	6989	6869	9610	10151
ENSG00000108433	1558	1372	1278	1268	1429	1318	1529	1491
ENSG00000108439	1860	1586	1470	1535	1852	1529	1802	1780
ENSG00000108443	578	606	628	752	570	610	631	654
ENSG00000108465	2535	2002	2693	2057	2543	2271	2140	2377
ENSG00000108468	620	476	705	533	530	537	452	513
ENSG00000108469	488	406	489	418	451	582	420	513
ENSG00000108474	190	200	163	140	149	202	129	160
ENSG00000108479	794	383	687	375	511	794	448	451
ENSG00000108506	488	489	454	499	487	562	471	579
ENSG00000108509	1413	1405	1320	1680	1410	1442	1384	1616
ENSG00000108510	2095	2713	1884	2823	2012	2035	2283	2838
ENSG00000108511	6	17	10	9	6	5	15	2
ENSG00000108515	76	111	79	117	50	87	59	148
ENSG00000108518	23726	23804	19961	24265	15897	20625	24286	24865
ENSG00000108523	1752	1351	1434	1684	1628	1729	1621	1793
ENSG00000108528	2374	2536	2116	2265	1636	2323	2492	3111
ENSG00000108551	8	8	5	4	6	13	1	9
ENSG00000108556	26	56	43	74	53	73	72	87
ENSG00000258436	852	581	641	558	592	740	544	662
ENSG00000108559	851	841	839	949	795	627	636	935
ENSG00000108561	1618	1802	1218	1356	790	1007	1379	1330
ENSG00000108576	4	2	2	2	3	2	2	3
ENSG00000108578	1255	769	1209	811	1104	956	939	833
ENSG00000108587	1624	1728	1294	1659	1528	1568	1856	1883
ENSG00000108588	3917	4073	3277	3735	3276	3478	3611	4284
ENSG00000108590	166	110	173	111	189	213	140	152
ENSG00000108591	804	683	649	702	722	747	769	889
ENSG00000108592	1166	1171	943	1068	867	1073	920	1406
ENSG00000108599	967	853	898	883	969	1030	875	994
