GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE112482_MTB_control_lung_ILC2_up.tsv	GSE132283_MTB_control_2h_blood_macrophage_up.tsv	GSE132283_MTB_control_48h_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_up.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
10131	0.12837564479226435	0	0	0	0.021454601999575443	0	0	0	0.2058365885541904	0	0	0	0	0.6612643551378281	0	0.056228815536663805	0	0	0.2399357972221633	0	0.19165245541891365
10146	0	0	0.008330187327476604	1.458536433536228	1.5389753840447082	1.3962155359444808	0.04038043992741748	0.4867870818234821	0.06283130417039534	0	0.006069987473849313	0	1.016772635180206	0.37192615662118417	1.620680354294866	0.3235576708039896	0.2913192933232096	0	0.5524370890870006	0.008131697315067403	0.5037898066923517
10150	0	0.31675569679265625	0.4444099526100447	0	0	0	0	0	0	0	7.711362458652112e-4	0.20923168071729029	0.0826255847502781	0	0	0	0	0	0	0	0
10153	0	0.6343869624758862	0.37825774971211673	0.5174917629768827	0.4521619960249371	0.34604874017069986	0.2210196488068841	0.4117743172271306	0.045474816809764645	0	0	0.7552074844514822	0	0	1.1499577495052211	0.2931549424449104	0.2632198039736529	0.06885315488508517	0.0176064508101945	0.15082140687561835	0.5787873203490782
10165	0.16884508723869202	0.9545727424288292	0.7123265632080005	0	0.3133895449302551	0.2620350813671594	0.0579909479770394	0.21302593006350484	0	0.16870021320591813	0	0	0.016212321588427527	0.549712947232258	0.7873376338609963	0	0	0.010510702195231083	0.013360040835393334	0.03077261703473305	0
1017	0	0	0.7426029811902242	0	0.7260890354955114	1.25984181513714	0	0.22734706151254627	0.6219304853346943	0	0.1673579161394745	0	4.21845797555925	2.890499268894786	0.0653006856873813	0	1.1466758646200494	0.1165114680702532	0	0	0
10174	0	0	0	0	0	0.0410347304092276	0	0	0	0	0.48512816994699753	0.2079497716528938	0	0	0	0.06770613020676447	0	0.03501966573835641	0.015517950215616217	0.16899588924892003	0
10180	0	0	0	0	0	0	0.11200217816503996	0.013256792097337707	0	0.03917804742755644	0	0.3391620095616989	0	0	0.35884293556991853	0.14979164860740615	0.4283041973543796	0.01693152586086779	0	0	0.07605144618534393
1019	0.1621786907527298	0	0.04293279408720072	0	0.3845779772424466	0	0	0	0.3787696215956227	0	0	0.03525123759972668	0	0.674174703177246	0.995874575403536	0	0.26599500011388744	0.07059479827244788	0.13875486183022392	0	0
10190	0.08318165477634358	0.7938238536137924	1.1969529976472704	0	0.6913819340368856	0.8473590554635408	0.07071436644133097	0.11407470784044356	0.03958744761279568	0	0.25558607344172835	0.2996758180122473	0.6742050769722405	0.3380964726459996	0.5048234135408721	0.00306423510280134	0	0.030278100551417657	0	0.2553123825193687	0.7648215298122625
102	0	0.9238240649118992	1.0545218048503464	0	0	0	0	0.07910647003047049	0	0.3539502281626205	0	0.04937050100489469	0	0	0	0	0	0	0	0.003058807557022776	0
10206	0	0.09897198417015844	0	0	0.22703398372230532	0.14544665385212155	0.3769403006078977	0.10820370650550049	0	0	0	0	0.2292235062380757	0.3480693355805006	0.4038440945120737	0.2017149704986173	0	0	0	0	0.2986293621799904
1021	0	0	0.8049855788092067	0	1.812308375299628	0	0	0.16096623726678852	1.009720190433045	0	0	0.5854688461150634	1.7763374815500446	1.4506363657056505	2.92435133096905	0.09900011477524057	1.3384005677229376	0	0.3673982106722519	0	0.3571072303000346
1022	0	1.1193125182967298	1.0891646490564808	0	0.40554074429482256	0.097066969666307	1.626586377328547	0.5289848994381765	0.01652906681848533	0.08792035822927464	0	0.3844992345532266	0.5070325592994219	0.3761322616329839	0	0.3675081082142008	0.222032891008632	0	0.1126016401091562	0	0.9762599046873448
10221	0.30290396968686784	2.942431078516605	1.786285557281356	0	1.6668058072042482	0	0	1.75813495895242	0.7665616861955056	0.5506164481467264	0.5923628726312015	1.5107370722311917	1.6671876970161417	1.605260914389268	1.1808454118039773	0	0.14780830828873426	0.05998393877181411	0	0	1.3677575764041483
10227	0.18550635570071	0.0754111163293812	0.13543247237743494	1.2389861561809026	0.37635459782054886	0.005087493289891562	0	0.19018056200508	0.09600378574385028	0	0	0	0.035200289942022615	1.2305762390671455	0.174958454926372	0	0	0.016951383239875228	0.18011106784827943	0	0
10237	0.16842944322665976	0.19374773251753868	0.19489427297663192	0	0.25956095069825613	0.1472687317569465	0.17049191169223776	0.02714453199010072	0	0.5613661033778837	0	0.4909097366762482	0	0.5608602635882579	0.3054435355955261	0	0	0.016884606155263954	0.12677973315569877	0.1985044714945088	0.2592037952175926
10245	0.30386285231161975	0.18011260477896182	0	0.9515229122745726	0.4267835126914839	0.09152969015053632	0	0.05595597787050401	0.15848625507040345	0.4419326400710987	0.08536499728089386	0.5959839920573894	0.344187536617039	1.3179604899821902	0.004684748267583613	0	0.2783959884695042	0	0.13729967910351132	0	0
1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1027	0	0	0.32302336963462364	0	0	0.04151681759710013	0.7292939788833496	0	0	0	0.05703960999142501	0.4099855737012744	0.5480989481736653	0.04627693787060167	0	0.15658916690901195	0.407164133384972	0.08302061715203307	0.1675652421834385	0.12398114946973676	0.00600301451631023
10270	0	0.3658814463241302	0.07241105356061758	0	0.3627851887689697	0.7817355271673916	0.2595462254785176	7.377295809182689e-4	0.03661375328902049	0.02445104238582706	0	0.01509035752670754	0.5265173409564	0.46882410824528575	0.5143910321326293	0.2296878457419357	0.42339069753601394	0.034254425013545135	0.15522869504605993	0.07070348077488986	0.26586438254796807
10273	0.27037469514037826	0	0	0.01075561715331402	0.17551773122822376	0	0	0	0.059176841787498415	0.2009096522584708	0.08053685648504477	0.17137632064510333	0	0.8833764518237456	0	0	0	0	0.15654241501828958	0	0.12660068641232083
10276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10285	0	1.1415125127240124	0.8893222003586579	0	0.058083936908323336	0.12902566273864202	0.1891947222542134	0.26237271286370056	0.1822566433684605	0.08506813846755652	0.027696886218214204	0.1537768707392102	1.3580805487253012	0.23363086864434465	0.6243307715835471	0	0.7166026985221208	0.06869828550253147	0	0.05441269028693893	0.6058063243540692
1029	0	0	0.12263324148941684	0	0.4589484105543693	0.3326278427432837	0.537918348632156	0.32331497910136525	0.7166293378908515	0.07769256352521113	0.13355013189262027	0.7769357468528322	2.597949713016023	1.362087486433129	1.0841443225749996	0.06022069812761478	0	0	0	0	0.1510438854960364
10298	0.4379891098065499	0	0	0	0.5453652907139181	0.7453097974290247	0.08644955511665497	0.2813115912812707	0.3807874859503888	0	0.02464304552361941	0.31454014506769146	0.8319567108123345	1.129781271489154	0.5167756074671058	0.1420051153017286	0.4518488619809888	0.019842058510929118	0.12715505747956102	0	0.013686224783004035
10318	0	2.2640093540409723	1.2840102669423694	1.386596307424485	1.9301475496041332	1.6181356275158456	2.1401110611854044	2.3947890793497835	1.1274935928952348	0.8859452624125345	0.14776896095534536	1.7244351933829178	1.7394473766742982	2.5207967045694337	3.233515403001325	1.0485560701771814	1.072580753362281	0.12406611239852344	1.155089392972653	0.24096379076210425	3.372411395800016
10320	0	0.05103693048498497	0.503232047167055	1.7786668455490993	1.106796192043426	0.09678038792070429	0	0	0.15395079920969726	0	0.7856068660312758	0	2.0248575470392574	1.4512048851993338	0	0	0.4146286892755194	0	0	0.021468775708997027	0
10329	0	0	0	0	0	0	0	0	0.06689473450118301	0	0	0	0	0	0.18303679175449727	0.05251225288727288	0.17845287423206835	0	0	0	0.07056058016269412
10362	0.3298637239333284	0	0	0	0.0889178321164633	0.08208306090939774	0.6874226926731801	0.4355035370804972	0.143418056451076	0.2897337743322905	0.2838975904989217	0.9914224733388024	0.4874829897979339	1.4628483048654457	0	0.4171586298874299	0	0.08152743945793588	0.20932672349980933	0.11644145235827257	0.28399295576151434
10398	0.8153521155338233	0	0	0	0.1530144613644468	0.5318663504322368	0.10331050339324056	0.056870852699489806	0.26242198266953326	1.9175765649001464	0.6263387861386097	1.751778527017403	0	2.143943514003053	0.4367293879195101	0.09570864091454571	0	0	0.0574002534442814	0	0.912851674050988
10434	0	1.9247573353791807	2.118741273876904	0	0.43237882612570216	0	0.1536704593113981	0.013862051357245586	0.1437205518453649	0.09583752961461216	0.08663654634409194	0	0	0.09663074938007418	0.012148911085344154	0.1562556463141507	0	0.02122324502034609	0	0	0.2842430848854507
10450	0.04150766255699468	0	0	0	0	0	0	0	0	0	0	0.4175098166793616	0	0	0	0	0	0	0.01356905903420845	0	0
10451	0	1.7553315843451502	1.81760868411037	0	0	0.9876531463049524	0.3543523816015518	0	0	0.3180785282568933	0	0	0.30023909268232846	0	0	0	0	0.2748704186082376	0	0.16317419424394994	0
10489	0.08251645964518424	0.08936564960709442	0.2420687617665929	0	0.4093790326292413	0.33189526089379234	0.16589148981117177	0.1905699742038619	0.09020185485038835	0.0475500586518582	0	0.0401038650548806	0.041664848281501805	0.44459562408746833	0.932058521113022	0.15794199760733266	0.05020357598943298	0.06142133890006186	0.03241881943141068	0.008222771814360597	0.24762767733890528
10491	0.20817468039767023	0.4165711795840031	0.3847382085180167	0.04508327847057111	0	0	0	0	0	0.3380496218241616	0	0.017721201665127112	0	0	0	0	0	0	0	0.07557681862092926	0
10493	0.05450668596760825	0.9227817593696928	0.8919150741894731	0	0.04568166422149825	0	0	0	0	0.254376888604574	0.2948925554319457	0.6599873295229948	0	0.1793016465360339	0	0	0	0	0	0.1256383771325452	0
10494	0.2015704785118788	0	0	0.5656260131768834	0.113815289327744	0	0	0	0	0	0	0	0.0838119348893449	0.7330782013780378	0.051088056983145336	0	0.0025179579658505657	0	0.03349923298252434	0	0
1050	0.2716796445200094	1.7502660033894344	1.7633208890525685	0	0	0	0	0	0	0.3740588764112562	0	0	0	0	0	0	0	0	0	0	0
10513	0	0.7937582457576988	0.6555348476575988	0	0	0.3153054701804748	0.2886643648207395	0.06360998884737394	0	0	0.16180151467362883	0.3154496640163701	0.4294286161126752	0	0	0.040622300046745566	0	0	0	0.03128046332832845	0
1052	0.2830606503091836	2.291131943468961	2.3860537846445253	0	2.0159250936768074	1.8531956889909824	0.5715631437773455	0	0	0.9409149816781296	0	0.5213831062707328	0	0	0	0	0	0.05592110584478752	0	0.3778550580384137	1.0867669803383997
10523	0.020853262937192776	0.06512414149025213	0.2812868842660418	0	0.2209923166391852	0.021627266028743836	0	0.23499610275466865	0.07740402089302101	0.3127807795365114	0	0	0.3360450382106543	0.5451382369864004	0.9733211379201252	0.12445439661765224	0.3950401269984653	0.04354964336604246	0.12884931655840628	0.11916242829939676	0.43099029027034697
10525	0	0	0	0	0.2898321167177991	0.5325952612295141	0.28282856878464696	0.24128516565721847	0.12598056086220633	0.15618714214842117	0	0.0919930520920398	1.064109826949066	1.9740175929710069	1.333614528146288	0.021348707612870717	0.32162762102496784	0.03633346314321	0.01933507936948286	0.169808093398273	0.6594045675573306
10557	0.08901656585099776	0	0	0	0.24569154880395275	0.3059320017772724	0.1701149299813431	0	0	0	0	0.895123618292242	0	0.03875075327778279	0.13532555583437522	0.04203620384755544	0	0	0.024185941077321943	0.19500794651454464	0.10101582487267072
10559	0.09142551595132792	0	0.3214964914087841	0	0	0	0	0	0	0	0.023804481923371926	0.09186057263378168	0	0	0	0	0	0	0	0	0
10589	0.4520152105003298	0.4215011647916467	0.2970702780347876	0.19742987825546052	0.3824871332683604	1.1725901800244103	0.6708572270815535	0.4847539073342745	0.400412401820314	0.4503714548775059	0.420586639053664	1.2057000813776413	0	0.04858304305949719	0.22198818543041549	0	0.11928726020805328	0.38464504427215457	0.23713389137308652	0.44127322081409975	0.192431775812786
10606	0	0	0	0	0.511677749435397	0	0	0.0932862787818231	0.970138592930616	0	0.08112551581891797	0	0.4809572158891605	0.5619216505005618	1.3225932374162368	0.0800556460036514	1.0631966264691688	0.022745744627606854	0.010476987535216024	0	0.5037009524464818
10610	0.3041656096768372	2.102515154984877	1.7950411177706174	0	0.16594083018196343	0	0.3659374409474208	0.1476646547689433	0.03532514775494162	1.0119461770322191	0	0	0	0	0	0.3956959517601811	0	0.04191135386219853	0.1544644846558123	0.12872484907537193	0.35908714309631745
10617	0.14596121319972905	0	0	0	0	0	0.1322840975697049	0.02919733920397152	0.004129977428758249	0.17385182698335597	0.1773355788543734	0.3641355404296275	0.031149358024365137	0.27267827026636843	0	0.10057758554782666	0.036646385037631554	0.021987778858847777	0.10053193957474944	0	0.064341922507258
1062	0	0.873148305742582	1.0025464487828242	0	0.04844789238856056	0	0	0	2.081224281839256	0	0.1860882184915703	0.29823923043069994	0.28399111302778324	0	0	0	1.1878810652810683	0	0	0	0
10641	0.23329175285449733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03799649761475418	0.12163289452252686	0	0	0	0
10644	1.7338673651149652	0.15611644858100654	0	0	0.0463754771706861	0	0	0.48552308091653945	0.4390599864674809	0.8072499947203085	0.48361649800299294	0.8553586699750674	0	0	0.6260481166999933	0.07394109379593981	0	0.14945979282957048	0	0	0.6883610840418035
10652	0.16287290127525603	0.6662958051100767	0.36899070951315177	0	0.5036740454085766	0.08385428704546076	0.03700829408251402	0.1525711497864994	0.1000826070222027	0.14992531773414192	0	0.06024540841853409	0.07078615056354993	0.8231970494304951	0.5537715436150559	0	0	0.047481148627835416	0.0299462610137682	0.07535880334006448	0.09479162069834206
10668	0.09549064642591808	0.5523774075507418	0.6179699282362947	0	0.3485481904263076	0.4194588649329634	0.01970866534862321	0.022227497266704404	0	0.19978183632471744	0.08881044300238493	0.310468718396159	0.06279578419625319	0.14413449729641378	0	0.12995020297740134	0	0	0	0.10869817036854738	0.006712972287349264
10670	0.23285053280709636	0.8474771587100057	1.2618213612759623	0	0.4369318217828735	0.4470171379939519	0.08969469929422055	0.17663489509715638	0.039665334023853534	0.4039909716539887	0.16294792528817434	0.3117290147408148	0	0.6123642985620116	0.3574439349571084	0	0	0.04597876077669643	0.10409478749156773	0.09128638289428909	0.2434368797085321
10681	0	0	0	0	0	0	0	0	0	0	0.3191892624210784	0	0.31193789067015537	0.0863937538505251	0	0	0.3540073229418426	0	0.29376310999437494	0	0
10682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10695	0.3395628177024589	0.5007004442778239	0.036647240426997865	0.7643317988812013	0	0	0	0	0	0.4427644281809974	0	0.3083781675617871	0	0	0	0	0	0	0.07921362663902674	0	0
1070	0	0	0	0	0	0	0.00227711836315103	0	0	0	0.334054250532179	0.8320035923280342	0	0	0	0	0.3307847099187982	0	0	0	0
10730	0	1.3779270834235648	1.0244001833262386	1.3606581003172802	0.4671730277949747	1.083726569919175	0.6503777812079561	0.4296953374847359	0.0977919543641152	0.02575240536457841	0.013991647067187337	0.08912146655318509	0.7351150193739944	0.11611362080571426	0.679433639807515	0.05132614547444955	0	0.24787704438987507	0	0.30985588209042947	0.4031515596879989
10732	0	0.05775650621127723	0.24922872775302404	0	0.03136124960217477	0	0	0	0	0	0	0	0.11643900407796032	0.04510161085550717	0	0	0.1967158045701557	0	0	0	0
10765	0	1.0488452322939128	0.3379681996896593	0.5441157433927475	0	0	0.0955745470005565	0.07466998287652744	0.24645519895429624	0.481020697753133	0	0.22229677691984	0.8895607024436731	0.4815952045450289	0.032691282632717894	0.09056074975573528	0.3305517498814084	0	0	0	0.1970817113004467
10775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10776	0.015617580528155477	0.8411782468972484	0.8446693926414817	1.2241589663662285	0.3976610639017469	0	0	0.0027087172191753582	0.24113035636627075	0	0.0967578007396555	0	1.980598767957497	1.0885164473272324	0.4641551991361372	0	0	0	0	0	0.2523427132309965
10782	0	0.4673487807776702	0.07828687350811267	0	0.3793493465183921	0	0.13845387231438788	0.2940463013880698	0	0.03686045123521479	0	0.5711318754802985	0.0011815332550515357	0.2363763303810369	0.7327694507067015	0.033478422274834545	0	0	0	0.04087089451980398	0.2853083663428269
10797	0.1474483241647515	1.1224814165521988	1.0306760823160823	0.7454409123668577	1.969536882031509	1.5700965584006714	0.6960613103915037	1.0924189798877912	0.9106601974028322	0.539454404226273	0.3390231627185976	0.30014695577978	2.6522310108452962	2.310907702661231	1.9872582951438809	0.4744048219807125	0.06513359248858284	0.343503659621786	0.6372408770109558	0.1304975686479648	1.1598184552283657
10810	0	0	0	0	0	0	0	0	0.08177349633811284	0	0.8291893724273227	0	0.9823384624081632	0.39948521654448	0	0	0	0	0	0	0
10813	0	0	0.1907672420037804	0	0.31349272826225594	0.15192245542271818	0.28154550857210014	0.2168866995412172	0.2973645453059921	0	0	0.40758872893342907	0	0.1603703394248292	1.0746854362806944	0.2967649625653618	0.3911236775659813	0.01907323973515798	0.21557988313510423	0.20818223147198764	0.67874658650771
10818	0	0.8775145151496649	1.0546644408944883	0	0.2905428913210073	0.3153557569599798	0.12864421232819723	0.07430733825262305	0	0	0	1.2545043289014617	1.42116766504179	0	0.4162147047651579	0.11471849938356334	0	0.0673648509500896	0	0.29354384095135344	0.0950227882314545
10845	0	0.6231007942975089	0.677046403998267	0	0	0.0014464316541466416	0	0	0	0.04031940180819679	0	0.4107773209939308	0	0	0	0.12175124982562532	0	0	0	0.019800133244698315	0
10857	0.5448794538968099	0.4625055210687402	0.17574011890712685	0	0.2920876118961313	0	0.04508320782110605	0.08931737367524152	0.04753709087712445	0.8779799580843627	0.05926119662101301	0.172163920050611	0	0	0.040871854588161824	0	0	0.002803296684900744	0.04570958252231854	0.04143480723358995	0.27820431858226186
10892	0	0.20518377440978453	0.26935170560421395	2.756902965099533	0	0	0.09943796676665188	0	0.14594307793000852	0	0.1133981000984223	0	1.4154484122833402	0.2513485724001765	0	0	0.9365834883533872	0.14799766005316392	0	0.3883049267227967	0.17942721887699117
10898	0.24031907066468497	0	0	0	0	0.2297398778064177	0	0	0.14040759362104338	0	0	0	0	0.4806508107735703	0	0.019469055911453124	0.08653770371661285	0.020264221704233015	0.04779175563971277	0	0
10904	0.06525449275898726	0	0	0	0.34415823910494936	0.35062536880259065	0.0931097246663662	0.06002788529461964	0	0	0	0	0	0	0.08852210870157264	0.09184112685237424	0	0	0.12771715025527777	0.03200456312693637	0
10915	0	0.07956405817308763	0	0	0.42686964443925046	0	0	0.20518386647819403	0.1016468973868448	0	0	0	0	0	0.934423043452242	0.14097597818012134	0.518709288665639	0.06853829675523618	0	0	0.8262257952755695
10921	0.03496032758060195	0	0	1.0657903389367045	0.6797339478077263	0.34430350880771515	0	0.25755940172543024	0.2448232282924771	0	0	0.021207182648877825	0.0463213859710675	0.71855573863842	0.880955394336408	0.12007322146643248	0.33134789024459466	0.03272237642683997	0.12263811793299484	0	0.5049982163721457
10953	0.03954369273534131	0	0.03578458975105871	0	0.26956655365117127	0.8191309417765069	0.3897743834317157	0.447767680353543	0.6388147112971426	0.062206463235502434	0	0.4307288860586221	3.1492079162334607	3.839539205571243	0.6845548491400524	0.2865019008585577	0.5938779595587125	0.004223499321998532	0.5790723955246833	0	0.5819217836356095
10954	0.31172296074008315	0	0	0	0.22382304877940784	0.12063931829875552	0	0	0	0.8440375629662333	0	0.2722338844718888	0	0.5120900543344851	1.269580117097563	0	0.32836014023735305	0	0	0.08516897030703449	0.02319319840009749
10962	0.16063515298675082	0	0	0	0.1620604317138063	0	1.0558267970064863	0.4837118305524115	0	0	0	0	2.7972662558582013	1.381787748982218	0.3442292732930404	0.4967091541830701	2.364353730923767	0.23486091430709335	0.30561235732195763	0	0.09575021008948756
10969	0.08550188793057618	0	0.016302454513543667	0	0.3657790541321156	0	0	0.11101786279882284	0.6102823713432266	0	0.28982847813953644	0.6981137598387261	0	0.3309606628773484	0.7077915237424057	0.02367953258732429	0.4037625482977678	0	0.22596740643458077	0.19987147794834936	0.5289209806419014
10972	5.74656528354552e-4	0	0.24900405314203505	0.10866001277048622	0	0	0	0	0	0	0	0.1623034887000192	0	0	0	0	0	0	0	0	0
10973	0	0.2582269987609085	0.638213681362706	0	0.1888829519163468	0	0.10599391339195811	0.2579111187979746	0.4074771145939273	0	0	0	0.4570224921343603	0	0.473898730377154	0.13508349983541978	0	0.13264620168325247	0	0	0.5093233701780812
11000	0.7125963977949258	0	0	0	0.015385684589046851	1.528023140093024	0.3380954631475929	0.5124459410036641	0.2908717504588563	0	0.6216698480467384	0	0	0	0	0.3008685838402169	0	0.5061501047875144	0	0	0.1837668498289308
11004	0.23384171105735016	0.7891126635199521	1.1008538293085346	0	0.04630457604305274	0	0	0	2.666039344145833	0	0.10286999246125268	0.3615741968395379	2.540584248446015	1.4703299510209653	0	0	1.2126913164469533	0	0.04069149057500596	0	0
11007	0.3722446586631909	0	0	0.8868182678012024	0	0.11153549959563223	0	0	0.058684140803212506	0	0.2619335348634306	0.213084322142712	0	0	0	0	0	0	0.07824881873357029	0.1280470916245373	0
11011	0	1.0772111306362466	0.5415095645819329	0.5655524707099053	0.46928728178039664	1.4910667299685574	0.8456753440831849	0.5751194644957692	0	0.1426885137161166	0	0.6036350521014794	1.0434991945673595	0.2430338874719052	0.6831809647915168	0.22928315447107123	0.3066835156165718	0.3337373725353052	0.10875942830099618	0.31462757016710374	0.7009482348351245
11014	0	0	0	0.4427401957984567	0.04161210656935235	0	0	0	0	0	0	0	0	0	0	0	0.28518731560106747	0	0	0	0
11031	0.17511413057056924	2.3733507114252403	2.0666902582486903	0	0	0	0.052776856987099934	0.11217917798875204	0	0.8456278685714668	0.12250438721114754	0.8196494071363523	0	0	0	0	0	0.1936945397641028	0	0	0
11041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2807761210402728	0	0
11044	0	0.26172356003362907	0.3329113728911994	0	0.22568499148624185	2.063355360010896	0.4621416983476896	0.45262633520550377	0.06805550330535542	0	0	0	1.4510072587384315	0.6090893604503197	1.025784920657969	0	0.4358093609100992	0.3168081785719475	0.15230400484755147	0.06876057299170843	0.462762328449483
11065	0.1904610418785657	0.8064959644673807	1.6678662695851223	0	0.2204294176031372	0	0	0	3.114482122642917	0.2846799894281846	0.1297555393984113	0	1.1862060943575483	0.9387903981696052	0	0	1.1827558036989672	0	0.2804411753038488	0	0
11072	0	0.08941833984494765	1.091012617263484	0	0.5147764922186089	0.13954576698360666	0	0	0.3096726893030809	0	0	0	1.342556135234752	1.5264337785317814	0.18772671076188804	0	0	0	0.1991009857790505	0.14705636675682798	0.5700470062185709
11073	0	1.0271373140753228	1.1925915963039042	0	0	0	0	0	0.21927490873748665	0	0.13616152425449227	0	0.8773379564581326	0.048955126095311406	0	0	0.4328432660842448	0	0	0	0.04524062177634961
11098	0.3798975098084485	0	0	0.940693975189614	0	0	0	0	0	0	0	2.2124015950653737	1.0869473697968002	0	0.6459084330053821	0	0	0	0	0	0
