GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0055017	cardiac muscle tissue growth	74	0.011976047904191617	73/16075	0.026122041451092846	0.29200894338515104	0.26604357017402125	MAPK14/ERBB4/GATA6/KCNK2/MEF2C/WNT2	6		2	0	0.09973275715016774	-Inf	0
GO:0055018	regulation of cardiac muscle fiber development	1	0	0	1	1	1		0		0	0	0	0	0
GO:0055020	positive regulation of cardiac muscle fiber development	1	0	0	1	1	1		0		0	0	0	0	0
GO:0055021	regulation of cardiac muscle tissue growth	53	0.011976047904191617	52/16075	0.00537567367897619	0.18253574301111794	0.16630470352064883	MAPK14/ERBB4/GATA6/KCNK2/MEF2C/WNT2	6		8	0	0.398931028600671	-Inf	0
GO:0055022	negative regulation of cardiac muscle tissue growth	24	0.001996007984031936	24/16075	0.5325443425058087	0.702654221054807	0.6401743569911933	KCNK2	1		2	0	0.09973275715016774	-Inf	0
GO:0055023	positive regulation of cardiac muscle tissue growth	28	0.00998003992015968	28/16075	0.001564276306289909	0.10785148118863493	0.09826135039342021	MAPK14/ERBB4/GATA6/MEF2C/WNT2	5		6	0	0.2991982714505032	-Inf	0
GO:0055024	regulation of cardiac muscle tissue development	5	0	0	1	1	1		0		0	0	0	0	0
GO:0055025	positive regulation of cardiac muscle tissue development	2	0	0	1	1	1		0		0	0	0	0	0
GO:0055026	negative regulation of cardiac muscle tissue development	2	0	0	1	1	1		0		0	0	0	0	0
GO:0055048	anastral spindle assembly	1	0	0	1	1	1		0		0	0	0	0	0
GO:0055057	neuroblast division	14	0.001996007984031936	14/16075	0.35818552241907475	0.6149073392309617	0.5602299092580872	FGF13	1		4	0	0.1994655143003355	-Inf	0
GO:0055059	asymmetric neuroblast division	6	0.001996007984031936	6/16075	0.17304458943280132	0.5359623836355979	0.4883047223431162	FGF13	1		4	0	0.1994655143003355	-Inf	0
GO:0055062	phosphate ion homeostasis	19	0	0	1	1	1		0		0	0	0	0	0
GO:0055064	chloride ion homeostasis	20	0.005988023952095809	20/16075	0.023123907163203616	0.2787504302847112	0.25396400124182045	ATP6V1B1/SLC12A4/TBXAS1	3		3	0	0.1495991357252516	-Inf	0
GO:0055070	copper ion homeostasis	17	0.003992015968063872	17/16075	0.09691119744078515	0.486981403461965	0.4436791205209532	ATP7A/MT2A	2		12	2	0.5983965429010064	1.2066488101361261	1.921459903530528
GO:0055071	manganese ion homeostasis	2	0	0	1	1	1		0		0	0	0	0	0
GO:0055072	iron ion homeostasis	84	0.003992015968063872	82/16075	0.7295878004557601	0.8181730117787033	0.7454212413848503	HMOX1/HPX	2		0	0	0	0	0
GO:0055073	cadmium ion homeostasis	2	0	0	1	1	1		0		0	0	0	0	0
GO:0055074	calcium ion homeostasis	320	0	0	1	1	1		0		0	0	0	0	0
GO:0055075	potassium ion homeostasis	34	0.005988023952095809	34/16075	0.08845986572119027	0.4668658970290933	0.42535228064673386	ATP1A3/ATP6V1B1/SLC12A4	3		12	1	0.5983965429010064	0.5135016295761808	1.2860911306354859
GO:0055078	sodium ion homeostasis	56	0.005988023952095809	56/16075	0.2535440851098535	0.5642730530300258	0.5140980130293389	ATP1A3/ATP6V1B1/MLLT6	3		15	1	0.747995678626258	0.290358078261971	1.1007541236547216
GO:0055080	monoatomic cation homeostasis	590	0	0	1	1	1		0		0	0	0	0	0
GO:0055081	monoatomic anion homeostasis	22	0.005988023952095809	22/16075	0.02984248757303837	0.29782841850488645	0.27134557880240495	ATP6V1B1/SLC12A4/TBXAS1	3		3	0	0.1495991357252516	-Inf	0
GO:0055082	intracellular chemical homeostasis	663	0	0	1	1	1		0		0	0	0	0	0
GO:0055085	transmembrane transport	1496	0	0	1	1	1		0		0	0	0	0	0
GO:0055086	nucleobase-containing small molecule metabolic process	660	0	0	1	1	1		0		0	0	0	0	0
GO:0055088	lipid homeostasis	154	0.001996007984031936	150/16075	0.9915354383117065	0.9942125738334303	0.9058074029796952	G6PC1	1		76	0	3.789844771706374	-Inf	0
GO:0055089	fatty acid homeostasis	16	0	0	1	1	1		0		0	0	0	0	0
GO:0055090	acylglycerol homeostasis	38	0	0	1	1	1		0		0	0	0	0	0
GO:0055091	phospholipid homeostasis	16	0	0	1	1	1		0		0	0	0	0	0
GO:0055092	sterol homeostasis	86	0.001996007984031936	82/16075	0.9259479238614421	0.9444158385446785	0.8604385828139499	G6PC1	1		42	0	2.0943879001535226	-Inf	0
GO:0055093	response to hyperoxia	20	0.001996007984031936	20/16075	0.4693373639571594	0.6762558336206435	0.6161233085595751	MMP2	1		4	0	0.1994655143003355	-Inf	0
GO:0055094	response to lipoprotein particle	30	0	0	1	1	1		0		0	0	0	0	0
GO:0055095	lipoprotein particle mediated signaling	3	0	0	1	1	1		0		0	0	0	0	0
GO:0055096	low-density lipoprotein particle mediated signaling	3	0	0	1	1	1		0		0	0	0	0	0
GO:0055107	Golgi to secretory granule transport	3	0	0	1	1	1		0		0	0	0	0	0
GO:0055111	ingression involved in gastrulation with mouth forming second	1	0	0	1	1	1		0		0	0	0	0	0
GO:0055113	epiboly involved in gastrulation with mouth forming second	1	0	0	1	1	1		0		0	0	0	0	0
GO:0055117	regulation of cardiac muscle contraction	73	0.005988023952095809	72/16075	0.39020296334599913	0.6351198735816972	0.5786451493483266	ADRA1B/FGF13/GJA5	3		50	1	2.4933189287541935	-0.913614726063965	0.391030310327344
GO:0055118	negative regulation of cardiac muscle contraction	5	0	0	1	1	1		0		0	0	0	0	0
GO:0055119	relaxation of cardiac muscle	17	0	0	1	1	1		0		0	0	0	0	0
GO:0055123	digestive system development	142	0.011976047904191617	139/16075	0.2663809293816099	0.5693039193821992	0.5186815358142394	GATA6/IHH/OXTR/SOX11/HNF1B/TCF21	6		26	1	1.2965258429521807	-0.259688258657301	0.7100938044675404
GO:0055129	L-proline biosynthetic process	6	0	0	1	1	1		0		0	0	0	0	0
GO:0055130	D-alanine catabolic process	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060003	copper ion export	2	0	0	1	1	1		0		0	0	0	0	0
GO:0060004	reflex	21	0	0	1	1	1		0		0	0	0	0	0
GO:0060005	vestibular reflex	4	0	0	1	1	1		0		0	0	0	0	0
GO:0060007	linear vestibuloocular reflex	1	0	0	1	1	1		0		0	0	0	0	0
GO:0060008	Sertoli cell differentiation	21	0.003992015968063872	21/16075	0.13814835036953843	0.5359623836355979	0.4883047223431162	NR0B1/TCF21	2		0	0	0	0	0
GO:0060009	Sertoli cell development	14	0	0	1	1	1		0		0	0	0	0	0
