ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046390	ribose phosphate biosynthetic process	71/2279	171/8507	1.7804273087320926e-5	0.0030089221517572364	0.003004236816734258	PPT2/LIPA/PPAT/NDUFA1/NDUFA2/NDUFA6/NDUFA5/NDUFA7/ND5/HACD1/ATP5MJ/VPS9D1/ND4/ND3/NDUFS6/NDUFS8/NDUFS5/NDUFV3/NDUFS3/NDUFV1/NDUFS4/NDUFV2/NDUFC2/NDUFC1/NPR2/ND6/ATP5MF/NME5/ATP6/PDK4/NPPC/PDHA2/PDHB/PDHA1/NDUFB9/NME3/PDK2/NDUFS2/ND4L/NPR1/SDHB/PFAS/ND1/NDUFS1/ND2/NDUFB6/NDUFA3/NME1/PPARGC1A/GUCY1B1/ATP5PD/HPRT1/NDUFB8/NDUFB5/NME2/ATP8/NDUFB4/IL4/NDUFB7/GUCY2F/PDK3/NDUFB3/NDUFB2/NDUFB1/NDUFAB1/NDUFA10/GUCY1A2/GUCY2C/NDUFA9/NDUFA8/LDHC	71
GO:0044743	protein transmembrane import into intracellular organelle	15/2279	21/8507	2.4697202915327198e-5	0.004072026627014923	0.0040656858817221565	TOMM20/USP9X/PEX1/PEX6/PEX7/PEX14/TRIM37/AIFM1/PEX5/PEX16/PEX13/PEX12/PEX10/TIMM17A/HSPD1	15
GO:0046488	phosphatidylinositol metabolic process	43/2279	92/8507	2.9628386171661534e-5	0.004768759298105524	0.004761333637410871	DPM1/DPM2/SYNJ1/IP6K1/MTMR2/PIGB/SOCS5/PIK3C2G/PIK3CB/PIGK/LPGAT1/PIGH/PIK3C2B/PDGFA/PIGC/IMPA2/PDGFB/PIK3C3/PIGF/PIGA/PIK3CA/PIK3CD/PIK3C2A/INPPL1/PIK3CG/MTM1/SOCS3/EFR3B/BPNT1/FIG4/SYNJ2/PITPNM1/HTR2A/INPP5A/SACM1L/INPP5F/MTMR7/PIGL/EFR3A/INPP4B/GALR2/HTR2C/PTEN	43
GO:0022900	electron transport chain	56/2279	132/8507	6.584078845642398e-5	0.010350784417800607	0.010334666721728043	IDO1/COX3/NDUFA1/NDUFA2/NDUFA6/NDUFA4/NDUFA5/NDUFA7/ND5/NCF2/ND4/COX1/SCO2/ND3/NDUFS6/NDUFS8/NDUFS5/NDUFV3/NDUFS3/NDUFV1/NDUFS4/NDUFV2/NDUFC2/NDUFC1/PLEC/ND6/AKR7A3/P4HA2/COX2/NQO2/POR/NDUFB9/NDUFS2/ND4L/SDHB/PUM2/GPD1/ND1/NDUFS1/CYTB/ND2/NDUFB6/ENOX2/NDUFA3/PPARGC1A/NDUFB8/NDUFB5/NDUFB4/NDUFB7/NDUFB3/NDUFB2/NDUFB1/NDUFAB1/NDUFA10/NDUFA9/NDUFA8	56
GO:0006605	protein targeting	72/2279	180/8507	6.78707740204293e-5	0.010427418917684138	0.010411181890406523	PEX3/AKAP6/AP3D1/ITGB1BP1/TOMM20/NPEPPS/USP9X/BCAP31/NDP/C2CD5/ZFYVE16/MYO1C/TCAF1/TRAM2/LARGE1/MFN2/EDEM1/CDK5R1/NEDD4/HERPUD1/PRKN/GCC2/PIK3C3/PEX1/PEX6/PEX7/AP1M2/HGS/PEX14/ARIH2/BAP1/BAG4/HRAS/TRIM37/NACAD/TAOK2/ATG13/SEC62/MTCL1/VPS8/HAP1/PDZK1/AIFM1/SQSTM1/ABLIM3/PMPCB/MON1B/GGA3/M6PR/PEX5/NLGN1/TRAK1/PRKCI/PEX16/PEX13/PEX12/PEX10/RN7SL1/LMAN1/LHCGR/RASSF9/CACNG2/HSP90AA1/CACNG3/SYNGR1/KCNB1/TIMM17A/HSPD1/PEX19/GDI1/ITGAM/HSPA4	72
GO:0046474	glycerophospholipid biosynthetic process	51/2279	118/8507	7.722838632605291e-5	0.011601419812535948	0.011583354692927516	DPM1/DPM2/PCYT1B/SYNJ1/IP6K1/PTDSS1/MTMR2/PIGB/SOCS5/PIK3C2G/PGS1/PIK3CB/PIGK/NR1H4/PIGH/PIK3C2B/PDGFA/PIGC/IMPA2/PDGFB/PIK3C3/PIGF/PIGA/PIK3CA/PIK3CD/PIK3C2A/INPPL1/PIK3CG/PCYT1A/MTM1/SOCS3/EFR3B/BPNT1/FIG4/SYNJ2/PITPNM1/HTR2A/AGPAT1/LPIN1/SACM1L/INPP5F/MTMR7/PLD2/PIGL/EFR3A/PLSCR1/INPP4B/PLD1/HTR2C/PTEN/PCYT2	51
GO:0051650	establishment of vesicle localization	53/2279	124/8507	8.067552854605211e-5	0.011855795064593744	0.011837333845246824	SNAP91/PREB/PDCD6IP/LIMK2/SNAP23/AP3D1/CLASP2/SNAP29/SYNJ1/MYO1B/RASGRP1/PDCD6/MYO1A/MYO1E/MYO7B/MYO7A/MYO1C/PRKN/AP1M2/HGS/PAFAH1B1/MYO1D/SEC16A/DCTN2/EXOC3/WASL/KIFAP3/COPS5/TESK1/PSEN1/GBF1/HAP1/GPR143/VPS4B/NAGLU/MYO5A/TRAPPC8/MYO1F/FBXW11/MYO6/MYO5B/NLGN1/TRAK1/PPP6C/TRIP11/RAB11A/MECP2/KIF5C/KIF5B/CLASP1/PRKCZ/IRAG2/ITGA4	53
GO:0072538	T-helper 17 type immune response	17/2279	27/8507	8.52070966466394e-5	0.011892846049639956	0.01187432713645148	JAK2/IL27RA/PHB1/NOTCH1/ARID5A/SOCS3/IL6R/MALT1/PRKCQ/STAT3/IL12B/RORC/JAK1/RORA/TNFSF18/IL4/IL2	17
GO:0008654	phospholipid biosynthetic process	58/2279	139/8507	8.620554089236062e-5	0.011892846049639956	0.01187432713645148	DPM1/DPM2/PCYT1B/FADS1/SYNJ1/IP6K1/PTDSS1/MTMR2/PIGB/SOCS5/PIK3C2G/PGS1/PIK3CB/PIGK/LPGAT1/SPTLC2/NR1H4/PIGH/PIK3C2B/PDGFA/PIGC/IMPA2/PDGFB/PIK3C3/PIGF/PIGA/PIK3CA/PIK3CD/PIK3C2A/INPPL1/PIK3CG/OSBP/PCYT1A/MTM1/SOCS3/EFR3B/BPNT1/FIG4/SYNJ2/PITPNM1/MVK/HTR2A/SPTLC1/AGPAT1/LPIN1/SACM1L/INPP5F/MTMR7/PLD2/PIGL/EFR3A/PLSCR1/INPP4B/GGPS1/PLD1/HTR2C/PTEN/PCYT2	58
GO:0045017	glycerolipid biosynthetic process	58/2279	139/8507	8.620554089236062e-5	0.011892846049639956	0.01187432713645148	DPM1/RGN/DPM2/PCYT1B/SYNJ1/IP6K1/PTDSS1/MTMR2/PIGB/SOCS5/PIK3C2G/PGS1/PIK3CB/PIGK/LPGAT1/NR1H4/PIGH/PIK3C2B/PDGFA/PIGC/IMPA2/PCK1/PDGFB/PIK3C3/PIGF/PIGA/PCK2/PIK3CA/PIK3CD/PIK3C2A/INPPL1/PIK3CG/PCYT1A/MTM1/SOCS3/EFR3B/BPNT1/FIG4/SYNJ2/PITPNM1/HTR2A/AGPAT1/LPIN1/NR1H3/SACM1L/INPP5F/MTMR7/KAT5/PLD2/PIGL/EFR3A/PLSCR1/INPP4B/PLD1/HTR2C/PTEN/PCYT2/LDLR	58
GO:0030705	cytoskeleton-dependent intracellular transport	47/2279	109/8507	1.5558587174223856e-4	0.021035209859550652	0.021002454939183866	AP3D1/MYO1B/IFT140/LAMP1/RASGRP1/LRPPRC/MYO1A/MYO1E/MYO7B/MYO7A/MYO1C/BAG3/MYO10/NEFL/NEFH/PCM1/PEX14/PAFAH1B1/MYO1D/RPGR/RAB21/COPG1/WASL/KIFAP3/CEP131/CILK1/MAPK8IP3/HAP1/FEZ1/OPA1/MYO5A/MYO1F/FBXW11/HIF1A/MYO6/MYO5B/TUBA1B/TRAK1/MAK/MECP2/MAPT/KIF5C/KIF5B/PRKCZ/SUN1/SPG7/KIF1B	47
GO:0051648	vesicle localization	56/2279	136/8507	1.730796384484579e-4	0.02294153639042305	0.0229058130388341	SNAP91/PREB/PDCD6IP/LIMK2/SNAP23/AP3D1/CLASP2/SNAP29/SYNJ1/MYO1B/RASGRP1/PDCD6/MYO1A/MYO1E/MYO7B/MYO7A/MYO1C/BSN/PRKN/AP1M2/HGS/PAFAH1B1/MYO1D/PIK3CG/SEC16A/DCTN2/EXOC3/WASL/KIFAP3/COPS5/TESK1/PSEN1/GBF1/HAP1/GPR143/VPS4B/NAGLU/MYO5A/TRAPPC8/MYO1F/FBXW11/MYO6/MYO5B/NLGN1/TRAK1/PPP6C/TRIP11/RAB11A/MECP2/KIF5C/KIF5B/CLASP1/PRKCZ/IRAG2/PTEN/ITGA4	56
GO:0065002	intracellular protein transmembrane transport	19/2279	33/8507	1.8151656285250912e-4	0.023597153170826186	0.023560408927333777	TOMM20/USP9X/C2CD5/TRAM2/PEX1/PEX6/PEX7/PEX14/TRIM37/RTN2/SEC62/AIFM1/PEX5/PEX16/PEX13/PEX12/PEX10/TIMM17A/HSPD1	19
GO:0006650	glycerophospholipid metabolic process	63/2279	158/8507	2.0993173106864793e-4	0.026776198151397358	0.02673450366657737	DPM1/PNLIPRP2/DPM2/PCYT1B/LIPC/SYNJ1/IP6K1/PTDSS1/MTMR2/PIGB/SOCS5/PIK3C2G/PGS1/PIK3CB/PIGK/LPGAT1/NR1H4/PIGH/PIK3C2B/PDGFA/PIGC/IMPA2/PDGFB/PIK3C3/PIGF/PIGA/PIK3CA/PAFAH1B1/PIK3CD/PIK3C2A/INPPL1/PIK3CG/PCYT1A/MTM1/SOCS3/EFR3B/BPNT1/FIG4/SYNJ2/ENPP2/PITPNM1/HTR2A/PRDX6/AGPAT1/LPIN1/INPP5A/NR1H3/SACM1L/INPP5F/MTMR7/PLD2/PIGL/EFR3A/PLSCR1/INPP4B/GALR2/MECP2/PLD1/HTR2C/PON1/PTEN/PCYT2/LDLR	63
GO:0006506	GPI anchor biosynthetic process	9/2279	11/8507	2.2316569000098465e-4	0.027937038229752895	0.027893536145932037	DPM1/DPM2/PIGB/PIGK/PIGH/PIGC/PIGF/PIGA/PIGL	9
