ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0007204	positive regulation of cytosolic calcium ion concentration	76/3495	168/16323	0.4523809523809524	2.112793787042714	7.567399345631891	3.766555687294662e-12	2.47872880448933e-8	1.8492725676405347e-8	GRIN1/CD52/GPR32/PIK3CG/CCL1/FKBP1B/PLA2G1B/CXCR1/ABL2/NOS1/PKD1/BCL2/GNG3/CCR1/ACKR2/BDKRB2/PRKG1/XCR1/BAK1/TBXA2R/CCR6/ITPR3/CACNA2D1/SLC8A1/BAX/ESR1/PTGDR/P2RX2/CALCR/AVPR1A/AGTR1/GPR6/DLG4/CCR4/AVP/AVPR1B/GATA1/ASPH/PTGER1/PTGER2/SPINK1/GPR35/CX3CR1/P2RX7/CIB2/CALCA/ADM/CXCR4/C3AR1/FFAR1/PTGER3/CACNA1C/MCHR1/TAC1/GALR1/F2R/TMBIM6/OPRM1/GPER1/P2RX3/CXCR3/GALR2/GATA2/TRPC3/GNAT2/SWAP70/CMKLR1/EDN1/EDNRA/EDNRB/LHCGR/PTGIR/CCKBR/PKD2/ADCY5/GNA13	76
GO:0031960	response to corticosteroid	71/3495	154/16323	0.461038961038961	2.1532300317708044	7.505256245749307	6.335409084956754e-12	2.47872880448933e-8	1.8492725676405347e-8	FAM107A/ABCA3/ALPL/ACSBG1/GSK3A/AANAT/SSTR2/MAOB/SGK1/BGLAP/PDX1/SCNN1B/BCL2/PDCD7/KLF9/SSTR5/SSTR3/NR3C1/IL6/GPR83/A2M/FLT3/FOXO3/ANXA3/NEFL/UCP2/UCP3/SCGB1A1/ANXA1/SSTR4/PTAFR/ATP5F1A/PCK1/MSTN/CALCR/AVPR1A/CPN1/CDKN1A/TH/MYOD1/PTGDS/COMT/IL10/HSD11B2/ADIPOQ/PTGS2/BCKDHB/PARP1/INHBA/ADM/FOSL2/CLDN1/FOS/GHRHR/CYP1B1/TFAP4/PCK2/CDO1/RPL27/AIFM1/GPER1/GHSR/SRD5A1/FOSB/TGFB1/TAT/GAD2/UCN/EDN1/RAN/SERPINF1	71
GO:0051384	response to glucocorticoid	63/3495	132/16323	0.4772727272727273	2.2290479906359737	7.4003075927740225	1.5210351416417804e-11	3.967366661115644e-8	2.959881015980812e-8	FAM107A/ABCA3/ALPL/ACSBG1/GSK3A/AANAT/SSTR2/MAOB/BGLAP/PDX1/BCL2/PDCD7/KLF9/SSTR5/SSTR3/NR3C1/IL6/GPR83/A2M/FLT3/FOXO3/ANXA3/NEFL/UCP2/UCP3/SCGB1A1/ANXA1/SSTR4/PTAFR/ATP5F1A/PCK1/MSTN/CALCR/AVPR1A/CPN1/CDKN1A/TH/MYOD1/PTGDS/COMT/IL10/HSD11B2/ADIPOQ/PTGS2/BCKDHB/ADM/FOSL2/CLDN1/FOS/GHRHR/CYP1B1/TFAP4/PCK2/CDO1/GHSR/SRD5A1/FOSB/TGFB1/TAT/GAD2/UCN/EDN1/SERPINF1	63
GO:0006937	regulation of muscle contraction	70/3495	161/16323	0.43478260869565216	2.0306027243888782	6.8594212441991225	2.3838362222741733e-10	3.9490201964206774e-7	2.946193510590089e-7	PLN/ATP2A2/KCNQ1/ABAT/ATP2B1/PIK3CG/FKBP1B/SLC8A3/ATP1A2/NOS1/PDE4B/PRKD1/GRK2/KCNJ2/ATP2A1/ITGA2/MYL3/PRKG1/CACNB2/DSC2/HSP90AA1/TBXA2R/KCNB2/SLC9A1/SLC8A1/TACR3/PDE5A/PTAFR/CASQ1/AKAP9/PPP1R12B/ASPH/TNNC1/GATA4/SCN10A/CHRM3/JUP/DLG1/MYH7/PTGS2/ADRA2A/CASQ2/CALCA/ADORA2B/RGS2/CALM2/NMU/CNN1/SMAD7/DSG2/CACNA1C/ADRB2/MYL5/CHRNB4/NR4A1/F2R/ADRA2C/CACNB1/CHRNA3/GPER1/GHSR/RHOA/CAMK2D/MYL9/TACR2/UCN/EDN1/EDN2/EDN3/ADORA1	70
GO:0008217	regulation of blood pressure	78/3495	187/16323	0.41711229946524064	1.9480755548415232	6.806073122495326	2.595784477593904e-10	3.9490201964206774e-7	2.946193510590089e-7	GSK3A/MECP2/KCNQ1/ABAT/ATP2B1/ATP1A2/NOS1/SGK1/ACSM3/SCNN1B/GNA12/BBS4/NTSR1/NOS2/ID2/ADRB3/TBXA2R/NPR3/SMAD3/HBB/POSTN/AVPR2/TACR3/CYP4A11/CYP4F2/AGTR2/PLCB3/P2RX2/PTAFR/MKKS/AVPR1A/AGTR1/AR/PTPN1/AVP/AVPR1B/PRCP/NPR1/CTSZ/COMT/LNPEP/COL1A2/HSD11B2/ADIPOQ/PTGS2/EMILIN1/MYH6/CALCA/NPR2/GAS6/ADM/VEGFC/NR2F2/ADRB2/EXT1/EXT2/TAC1/F2R/SLC2A5/ADRB1/ACVRL1/RHOA/TAC3/CORIN/ATP6AP2/UCN/MANF/EDN1/EDN2/EDN3/EDNRA/EDNRB/KL/EMP2/ADORA1/PCSK5/BRS3/GNA13	78
GO:0007565	female pregnancy	76/3495	181/16323	0.4198895027624309	1.9610461669788726	6.786340839927019	3.028002706520647e-10	3.9490201964206774e-7	2.946193510590089e-7	KLF1/PTN/H3-3A/GJA1/BCL2/PSG7/PTHLH/ITGA2/CYP27B1/FSHB/DDR1/PNOC/SPP1/LIF/PSG9/PSG1/PSG2/PSG3/PSG4/PSG5/PSG6/NODAL/SCGB1A1/ESR1/JUNB/ITGA5/BSG/STAT5B/CALR/MMP2/CAPN2/AR/MMP9/H3-3B/TEAD4/FBLN1/COL16A1/TIMP1/LNPEP/ACSL4/HSD11B2/PRLHR/IL1B/ITGA3/PTGS2/ADRA2A/PARP1/CALCA/SLC19A1/ACVR1B/ADM/RGS2/IHH/TMED2/FOS/NR2F2/MED1/DSG1/DSG2/RARA/ENDOU/C1QBP/FKBP4/RECK/PRL/GHSR/TAC3/CORIN/FOSB/TGFB1/CLDN4/UCN/PGR/EMP2/SLC2A1/PCSK5	76
GO:0045471	response to ethanol	59/3495	128/16323	0.4609375	2.152756169527897	6.834122592842472	3.807204840548261e-10	4.2559111253271633e-7	3.1751515858166394e-7	GRIN1/GRIN2A/GRIN2B/KCNMB1/FGF2/ABAT/PSMD14/RPL15/MAOB/BGLAP/OGG1/CDK1/NR0B2/CTSK/BAK1/TBXA2R/CLDN5/PENK/GLRA1/GOT2/FYN/ATP5F1A/IL13/SLC10A1/MSTN/CYP7A1/SLC23A2/CPT1A/DNMT3A/AVP/TH/ND4/SPINK1/DRD4/OPRK1/NQO1/ADIPOQ/CAT/HDAC2/CLDN7/CLDN1/RGS2/TNFRSF11A/FOS/CHRNB2/RARA/PRKCB/RGS7/CDO1/CASP8/TNC/BIRC2/OPRM1/SLC6A3/S100A8/FOSB/CD27/MYD88/FGFR2	59
GO:0016064	immunoglobulin mediated immune response	66/3495	152/16323	0.4342105263157895	2.027930878698893	6.645812265090425	8.244470571329654e-10	8.064122777581818e-7	6.016293919551877e-7	FCER1A/CFI/C7/ERCC1/PAXIP1/IGHA1/IGLC1/IGHG2/MBL2/CR2/IL13RA2/C1QA/FCER1G/CCR6/MLH1/FCGR1A/RNF8/IGHA2/LIG4/IGLL1/EXO1/CD74/HPX/NBN/BCL3/IGHG3/BCL6/C8G/FCER2/FCMR/MSH6/CD19/C2/IL10/TREX1/C4B/C8B/INPP5D/TP53BP1/C8A/IRF7/TNFSF4/CD81/C1S/CD40/IGLC2/C1QC/C1QBP/PCYT1A/IL4/CD28/HLA-E/PTPN6/PARP3/TGFB1/CD27/BCL10/MYD88/IL9/IL9R/IGHG4/C3/SWAP70/SERPING1/UNG/NECTIN2	66
GO:0061138	morphogenesis of a branching epithelium	76/3495	187/16323	0.40641711229946526	1.8981248995891764	6.4474858659967085	1.81412796343893e-9	1.5359846274359692e-6	1.145931830335952e-6	HOXA13/MSX2/LHX1/CASR/FGF2/CELSR1/NOG/PKD1/BCL2/BTRC/PAK1/HS3ST3B1/DDR1/SIX2/LAMA5/ILK/YAP1/KRAS/STK4/TGFBR2/WT1/TP63/SIX1/ESR1/AGTR2/GLI2/GLI3/CSF1/HOXA5/MET/MMP14/AR/FRS2/HOXD11/CTSZ/PPP1CA/NOTCH1/DLG1/IL10/NOTCH4/FGF10/SOX10/ADM/SOCS3/SPINT2/HNF1B/IHH/GRB2/COL4A1/TMED2/MAGED1/SNAI2/MED1/FOXF1/FOXD1/PAX8/BMP4/EXT1/TNC/SMAD4/SEMA3C/SMO/TIMELESS/ST14/TGFB1/HS3ST3A1/FGFR2/PKHD1/PGR/EDN1/EDNRA/PDGFA/HOXD13/SPRY1/PKD2/GNA13	76
GO:0050921	positive regulation of chemotaxis	62/3495	142/16323	0.43661971830985913	2.039182735900381	6.4917863372003985	2.0370416535485034e-9	1.5359846274359692e-6	1.145931830335952e-6	SLAMF1/ADAM17/PLA2G7/AZU1/CASR/PTN/MAPK1/FGF2/CCL1/IL6R/S1PR1/DSCAM/CCL3/PRKD1/CCR1/ITGA2/IL6/SMAD3/CCR6/RAC2/CXCL8/CSF1/CALR/CD74/THBS4/MET/MSTN/AGER/CCR4/RAC1/CX3CR1/THBS1/CREB3/FGF10/SCG2/GAS6/CXCR4/CCL21/PPM1F/VEGFC/NCKAP1L/C3AR1/LGMN/CCL26/RIPOR2/C1QBP/CDH13/NTF3/PTK2/VEGFB/S100A7/TGFB1/CXCR3/SWAP70/CMKLR1/VEGFD/EDN1/EDN2/EDN3/SEMA5A/HSPB1/CXCL12	62
