ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:2000377	regulation of reactive oxygen species metabolic process	76/4160	145/16323	0.5241379310344828	2.0566114058355436	7.47394467562446	3.2324701328074685e-12	2.5646418033694456e-8	1.9323366193909067e-8	NOXA1/CDKN1A/STK17A/AGTR1/CRYAB/TP53/PLCG2/TLR4/PARK7/PRCP/SIRT5/IER3/SOD1/TSPO/AKR1C3/AKR1C1/TFAP2A/PDGFRB/SYK/TNF/HK2/GADD45A/ARG2/MMP3/PRKN/TGFB1/FOXO3/BIRC2/DHRS4/FBLN5/COQ7/GCH1/PAGE4/SNCA/PRDX2/F2/PDGFB/TUSC2/TLR6/BMP7/GRIN1/CRP/APP/PON3/SIRT3/SLC18A2/RAB27A/FOXO1/INS/ELAVL1/ABCD1/BNIP3/GNAI2/CLCN3/CYBA/TGFBR2/CCN6/BCL2/AGT/EIF6/RAC1/RAC2/SHC1/PRKCE/MAPT/FOXM1/SLC5A3/PDK3/UCP1/PRKCD/MT3/RNF41/EGFR/ZNF205/RIPK1/BECN1	76
GO:0043524	negative regulation of neuron apoptotic process	81/4160	161/16323	0.5031055900621118	1.974084746774964	7.263988170688131	1.0295949228661484e-11	4.084403059010011e-8	3.0774050352404515e-8	XRCC2/CLN8/MAP2K4/GCLC/GCLM/PARK7/CRLF1/SOD1/STAMBP/FGF2/NEFL/TFAP2B/RASA1/MEF2C/MDK/FZD1/GBA1/CTNNB1/HYOU1/KDR/PRKN/ADAM8/MTNR1B/WNT1/BCL2L1/SNCA/BRAF/JAK2/PTPRZ1/EPHA4/MAP3K12/CX3CR1/GBE1/GRN/GRIK2/GPI/FGF8/GDNF/NGF/CEBPB/LIG4/NAIP/AXL/SNCB/BDNF/NTF3/NPPC/CORO1A/TYRO3/IL27RA/PRKCI/SLC1A1/F2R/SYNGAP1/CNTFR/BOK/POU4F1/BCL2/CX3CL1/KIF14/CLU/CNTF/CLN3/HRAS/CCL2/PRKCG/EN1/EN2/SIRT1/SET/MT3/DLX1/WFS1/MECP2/ATF4/ZPR1/KRAS/FAIM2/CCND1/VEGFB/AARS1	81
GO:0000302	response to reactive oxygen species	88/4160	189/16323	0.4656084656084656	1.826953601953602	6.687349444760024	2.583925756928765e-10	5.571099504932048e-7	4.197560676702413e-7	CAMKK2/HGF/DDR2/MAP2K4/HMOX1/CRYGD/CRYAB/PARK7/ADCYAP1R1/SPHK1/PRDX1/UCP3/GPR37/SOD1/UBE3A/ERN1/MYB/PDGFRA/RACK1/TRPA1/APOD/HBA2/HYAL2/BTK/MMP3/SETX/STAT1/FOXO3/FBLN5/OGG1/SCGB1A1/GCH1/ND6/KCNA5/PRDX2/STAT6/TOP2B/KLF2/PEX2/BMP7/MDM2/SLC8A1/HBB/PCGF2/RPS3/AXL/APOA4/FKBP1B/NOS3/MET/AMBP/BNIP3/TNFAIP3/KDM6B/NET1/GPR37L1/HBA1/ECT2/BAK1/COL6A1/BCL2/CCS/PEX10/S100A7/MAPK7/FANCC/PEX5/CRK/MAPT/SIRT1/APOE/MAP3K5/UCP1/PEX13/PRKCD/MT3/CAPN2/PCNA/MAPK9/TREX1/RIPK1/SOD3/IL18BP/MAPK13/RHOB/BECN1/ADAM9/PRDX3	88
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	47/4160	80/16323	0.5875	2.305231370192308	6.844037385497085	2.8087217065450204e-10	5.571099504932048e-7	4.197560676702413e-7	FFAR3/PTGER4/LPAR1/PDE2A/CHRM5/HTR1D/GPR37/GRM6/GRM7/GRM8/AKAP12/PRMT5/GABBR2/HTR1E/PRKACA/CHRM4/GNAI1/MCHR1/SSTR2/P2RY1/RGS1/GRIK3/APP/CHRM2/CORT/GNAO1/HTR1F/MTNR1A/GPR176/DRD2/NPY1R/PALM/PTGDR2/CHRM3/GPR37L1/ADCY6/GNAI2/NPY2R/EDNRA/HTR1B/ADRA2A/ADCY5/HTR1A/FLNA/INSL3/MARCO/PSAP	47
GO:0071248	cellular response to metal ion	83/4160	176/16323	0.4715909090909091	1.850427502185315	6.63377452878154	3.787307448727718e-10	6.009699459641143e-7	4.528025052910465e-7	CALR/HMOX1/KCNQ3/GLRA2/PLCG2/ANK3/KCNK3/SMPD1/CYP11B2/TSPO/AKR1C3/NRXN1/ADCY1/ABCB6/TFAP2A/MEF2C/SLC11A1/TFR2/CYP11B1/TUBA1A/PRKN/FOSB/OGG1/RASGRP2/CYP1A2/SNCA/HESX1/PTGS2/BRAF/TH/MICU1/GPLD1/CYP1A1/KCNA1/ASPH/CEBPA/LIG4/ATP13A2/MT1B/B2M/DAXX/SCN5A/PARP1/EIF2AK3/JUND/BNIP3/HSP90B1/MT1G/ALOX15/CACNA1H/HFE/CER1/SLC1A1/NCSTN/RASAL1/MT1F/ADCY8/IQGAP1/ECT2/CYBB/HPCA/CAPN3/SLC12A2/PRNP/RYR3/NPTX1/ACTA1/MT3/MYOG/MT2A/MT1A/SERPINF1/MECP2/MEF2A/ITPKB/ATF4/MT1H/GLRA1/BECN1/TF/MT1X/MTF1/NEUROD2	83
GO:0019730	antimicrobial humoral response	76/4160	158/16323	0.4810126582278481	1.8873965433300877	6.554980746209838	6.621047223382189e-10	8.75523144505238e-7	6.59665389150657e-7	H2BC6/SEMG1/CCL16/NTS/IGHG2/FGA/CXCL13/PRTN3/CXCL1/CXCL2/CXCL3/H2BC8/CCL8/MUC7/WFDC2/SPAG11B/SPON2/SLC11A1/CCL11/RNASE3/LYZ/REG1A/REG1B/GATA6/SPINK5/H2BC21/MMP7/HRG/PRSS3/DEFA1/F2/KLK3/LGALS3/CCL26/SEMG2/APP/CXCL6/DEFB1/CCL14/GNLY/CCL1/CCL13/PPBP/JCHAIN/LGALS4/H2BC7/B2M/IGHM/RPL30/CXCL12/DEFA4/GAPDH/ELANE/NPPB/CX3CL1/DEFA3/SPRR2A/S100A9/CCL5/S100A7/PGLYRP1/HLA-A/CCL2/CCL22/KRT6A/ADM/CCL18/H2BC11/NPY/RNASE4/H2BC10/CTSG/FAU/TF/HMGN2/RPL39	76
GO:0030902	hindbrain development	75/4160	158/16323	0.47468354430379744	1.8625623782862706	6.371536856402094	1.8183129020623507e-9	2.06092779499467e-6	1.5528118753100888e-6	LDB1/ND4/PHOX2B/LPAR1/CDK5/TP53/NCOA1/SMAD1/FGF2/NRXN1/DLC1/MDK/FZD4/ARCN1/GDF10/GBA1/CTNNB1/BMP5/FCGR2B/TUBA1A/FOXC1/ABAT/ZNF365/HNRNPD/COX1/WNT1/SSTR2/MAP2K1/EPHB2/IGF1R/CBS/RORA/HOXB3/GLI1/BMP7/GLI2/SSTR1/HAP1/SMO/SCN5A/SPTBN2/GPR37L1/HES1/NCSTN/HOXA2/POU4F1/PTPN11/ATF2/BCL2/KIF14/RPGRIP1L/CRK/CRKL/OGDH/PHOX2A/RERE/EN1/EN2/HSPA5/PROX1/FLNA/CBLN1/MECP2/CDK5R1/PSMG1/EPHB1/LMX1A/FAIM2/KCNC1/GATA2/AARS1/OPHN1/NEUROD2/COMT/B4GALT2	75
GO:0050796	regulation of insulin secretion	79/4160	171/16323	0.4619883040935672	1.8127488191632928	6.248190297365559	3.2746908457372995e-9	2.8665129117830323e-6	2.1597822596972176e-6	GCG/FFAR1/FFAR2/BMAL1/CLOCK/HNF4A/OSBP/TFAP2B/SLC16A1/SLC2A2/RAPGEF3/GIP/HLA-DRB1/TNF/EPHA5/PRKACA/PRKN/TIAM1/MTNR1B/ABAT/F2RL2/GIPR/VSNL1/GNA11/KCNA5/STX1A/F2/JAK2/NR1D1/LRP5/SSTR5/RFX3/FOXA2/GPLD1/PRKCA/ENSA/SIRT3/REST/GNAO1/SFRP1/GCK/FOXO1/PER2/FKBP1B/PCK2/DRD2/PSMD9/NR1H4/DYNLL1/KLF7/SIRT4/ABCC8/CHRM3/IFNG/CDK16/TRH/STX4/TARDBP/ADCY8/PTPN11/PLCB1/EFNA5/CFTR/CCL5/GNAS/ADRA2C/C2CD2L/PRKCE/PFKL/CCN3/ACSL4/ADRA2A/ADCY5/CARTPT/IRS1/NNAT/ITPR1/BAD/NOS2	79
GO:0031099	regeneration	87/4160	194/16323	0.4484536082474227	1.7596414056304521	6.224704959470536	3.2934860493060847e-9	2.8665129117830323e-6	2.1597822596972176e-6	CSPG5/CDKN1A/DUSP10/ELAVL4/SCARF1/NACA/RTCA/ADAM15/IGF1/TEC/TSPO/GAS6/NEFL/LRIG2/PTN/GNAT2/CPQ/YAP1/PRMT5/MDK/TNF/APOD/ERBB4/GJA1/STK24/MED1/CSNK2A2/PTPN12/ULK1/TGFB1/PPARD/AURKA/WNT1/BRAF/MAP2K1/GNAT1/ANGPT2/IGF1R/JAK2/EPHA4/GATA1/MAP1B/GLI1/GRN/IGFBP1/CAD/FPGS/CEBPB/MAP2K2/AXL/APOA4/FKBP1B/TNR/CXCL12/SOX2/LCP1/MAPK8IP3/PTPN3/OMG/BAK1/LAMB2/COL6A1/BCL2/NINJ2/GATA4/NOTCH1/CAPN3/THY1/PLG/CNTF/MSTN/RUNX1/HSPG2/CCN3/FLNA/PCNA/NINJ1/INPP5F/ADM/PRRX1/NR4A3/EGFR/GFER/BCL9/SGCA/FGF10/CCND1	87
GO:0035296	regulation of tube diameter	71/4160	149/16323	0.47651006711409394	1.8697292849767682	6.237082765443174	3.9742427564423185e-9	2.8665129117830323e-6	2.1597822596972176e-6	AVPR1A/GCLC/GCLM/AGTR1/NTS/FGA/HTR1D/SOD1/EXT2/KAT2B/ADRA2B/TNF/ATP2B1/GJA5/VEGFA/HTR2A/FOXC1/COMP/MTNR1B/NPPA/KCNMB2/GCH1/PTGS2/SNTA1/HRH2/P2RY1/KCNA5/KLF2/CBS/FGG/CRP/ADRB3/SLC8A1/BBS2/HBB/P2RX1/PER2/INS/NOS3/NPPC/NPR1/F2R/HTR2B/EDN2/ADCY6/ADORA2B/NPPB/EDN3/AGT/ADRA1A/AVPR2/EDNRA/ADRA2C/ADRB2/HTR1B/HTR7/TBXA2R/KCNMA1/APOE/FOXC2/ADRA1D/ADRA2A/HTR1A/UTS2R/ITGA4/MANF/ADM/EGFR/SOD3/SCNN1B/ITGA9	71
