ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000302	response to reactive oxygen species	0.0212347620920173	193/16075	1.163133410822238e-5	0.001960496647141803	0.001626886866968871	TNFAIP3/CAT/AREG/STK25/MAP3K5/PRKCD/SPHK1/HDAC2/CASP3/CRYGD/PDK2/HDAC6/HBA1/PPP2CB/ND5/BECN1/NR4A3/PARK7/S100A7/HYAL2/SETX/ZNF277/IL1A/KDM6B/TRPM2/HBB/TPM1/MET/CRYAB/AKT1/CRK/HBA2/UCP2/BAK1/PTPRN/SCGB1A1/PXN/APEX1/PAWR/FABP1/COL1A1/RELA/UBE3A/RHOB/UCP3/CAPN2/CDK1/BCL2/ENDOG/RACK1/PAX2/BNIP3/AKR1C3/PLK3	54	100	0.3919411165925821
GO:0001508	action potential	0.01651592607156901	134/16075	5.202870343619233e-6	0.001127239023304704	9.354213207264895e-4	GPR35/CHRNB2/SCN5A/GPD1L/FGF13/P2RX3/KCNE2/CALM1/CAMK2D/GJA1/KCNJ2/AKAP6/CLN3/SCN1A/SLMAP/FMR1/KCNE1/GPER1/SCN4A/NPR2/CHRNA1/SCN10A/CALM3/ADRA1A/P2RX4/PTPN3/HCN4/CAV1/SCN2B/SCN4B/SLC4A3/CACNB2/ATP1A1/ATP1A2/CHRNB4/CACNA1C/KCNE3/KCND3/CNR2/MTOR/NRCAM/RYR2	42	64	0.5869137909400957
GO:0001541	ovarian follicle development	0.01101061738104601	56/16075	2.608651825406487e-9	8.482750318505875e-6	7.039275027107469e-6	MMP14/KIT/INHA/DMC1/ESR1/BMPR1B/HYAL3/NPPC/VGF/EREG/MSH4/NPR2/FOXL2/BCL2L1/EIF2B2/EIF2B4/FSHB/ARRB2/INHBB/LHCGR/MMP19/EIF2B5/UBE3A/INHBA/BCL2/KITLG/PCYT1B/CGA	28	51	0.40850613346727743
GO:0001655	urogenital system development	0.007864726700747149	64/16075	0.0015248752750249277	0.035003250814479095	0.029046889284057284	PLAG1/CTNNB1/CDKN1B/PRLR/RARG/LHX1/ESR1/PBX1/WNT11/NKX3-1/SRD5A1/FRS2/AR/ACVR1/RARA/PTCH1/BMP4/HOXD13/UBE3A/PAX2	20	27	0.708022663566061
GO:0001658	branching involved in ureteric bud morphogenesis	0.008257963035784506	60/16075	2.1137052638361492e-4	0.010614719877926834	0.008808455954836182	HNF1B/CTNNB1/SALL1/TCF21/FGF2/LHX1/PBX1/WNT2B/FOXD1/SIX1/WNT1/PTCH1/BMP4/WNT9B/HOXD11/SIX2/SMO/CITED1/BCL2/PAX2/DCHS1	21	59	-0.024887750165897306
GO:0001659	temperature homeostasis	0.016909162406606372	177/16075	0.0021586042385095447	0.04218736067169556	0.03500850824148145	PTH2R/PRLR/IL15/ZNF423/ADORA1/PEMT/THRA/ALDH1A1/ATF4/MAP2K6/OXT/IL1B/PLCL1/GJA1/PTGER3/SLN/ACTN3/EDN2/ADCYAP1/EGR1/SCD/CMKLR1/FABP4/IL1A/LNPEP/ADAM17/KDM6B/TRPM2/FH/HDAC3/SYK/UCP2/MFN2/APC/CAV1/CIDEA/RB1/DIO2/TRPV1/FABP5/IL13/LEP/LEPR	43	30	1.3681299900478063
GO:0001678	intracellular glucose homeostasis	0.014942980731419583	141/16075	4.902863316144677e-4	0.017874236791502445	0.014832650255016643	BRSK2/HLA-DRB1/ADCY5/PDX1/AGER/NR1H4/ZNF236/CMA1/AQP4/CDK16/SLC12A7/PPARD/FOXA2/GPER1/HK1/NPTX1/GPR68/SMARCB1/PRKAA2/UCP2/PTPRN/ADCY8/CARTPT/PIK3CA/PRKCE/MEN1/PPP3CB/EPHA5/STXBP3/PIK3R1/ADRA2A/GCG/ENDOG/RACK1/PAX2/PCK1/RBM4/KLF7	38	97	0.07100243723940218
GO:0001704	formation of primary germ layer	0.014942980731419583	122/16075	1.6832355201992416e-5	0.0025027401862099704	0.002076859017492481	ITGAV/MMP14/TAF10/HNF1B/SMAD2/CTNNB1/LHX1/BMPR1A/HAND1/ITGB1/PRKAR1A/GJA1/GATA6/WNT11/ACVR1/KDM6B/EXT2/ETS2/RTF1/ETV2/DUSP2/BMP4/COL5A1/ITGB5/TAL1/ITGB2/ITGB4/MACROH2A1/SIX2/INHBA/MAP2K1/TBXT/COL4A2/COL11A1/PAX2/COL6A1/SMAD1/COL8A1	38	43	0.8845133000492225
GO:0001706	endoderm formation	0.007471490365709791	57/16075	8.328399181102829e-4	0.02436385345244336	0.020217955112711454	ITGAV/MMP14/HNF1B/SMAD2/CTNNB1/LHX1/GATA6/RTF1/DUSP2/COL5A1/ITGB5/ITGB2/MACROH2A1/INHBA/MAP2K1/COL4A2/COL11A1/COL6A1/COL8A1	19	42	0.21489661689947134
GO:0001708	cell fate specification	0.011403853716083366	101/16075	7.321456028394418e-4	0.02266065349523056	0.018804581799244616	HNF1B/MYT1L/CTNNB1/HDAC2/FGF2/TBX1/BMPR1A/ITGB1/RBBP4/HOXD10/WNT11/SIX1/FOXA2/AR/HDAC1/POU4F1/MNX1/ETV2/PTCH1/PAX6/APC/TBX5/ISL1/SIX2/RBBP7/SMO/TBXT/PAX2/PTCH2	29	82	-0.03129616126137986
