ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0001935	endothelial cell proliferation	35/1732	153/16259	9.263860320435193e-6	0.00288378835774705	0.0024140915329821377	CDH13/COL8A1/APLNR/ECM1/AKT1/FGF10/VEGFD/FUT1/GATA2/GDF2/GHSR/NR4A1/APOA1/APOE/LEP/ARNT/NF1/PDPK1/PIK3CD/PRKX/PRL/CXCL12/BMP4/STAT3/NR2F2/TNF/VEGFB/SCG2/CAV1/NRP2/KRIT1/SEMA5A/ITGB1BP1/ACVRL1/FGFBP1	35
GO:0032274	gonadotropin secretion	9/1732	16/16259	9.85223523680993e-6	0.00288378835774705	0.0024140915329821377	CGA/FOXD1/INHBA/INHBB/LEP/SMAD4/TACR2/TBX3/TMF1	9
GO:0032354	response to follicle-stimulating hormone	9/1732	16/16259	9.85223523680993e-6	0.00288378835774705	0.0024140915329821377	CYP1B1/EDN1/EDNRA/EFNA5/GHSR/GCLC/INHBA/SRD5A1/SRD5A2	9
GO:0035296	regulation of tube diameter	33/1732	141/16259	9.922712628807053e-6	0.00288378835774705	0.0024140915329821377	ADM/ADORA1/ADRA2A/ADRA2C/ADRB1/ADRB2/EDN1/EDN2/EDN3/EDNRA/EDNRB/EXT1/EXT2/F2R/FGG/FOXC1/GCLC/GPER1/HTR7/APOE/RHOA/LEP/ATP2B1/OXTR/AVP/BBS2/SLC6A4/TNF/UCN/CALCA/MKKS/CAV1/ITGB1BP1	33
GO:0097746	blood vessel diameter maintenance	33/1732	141/16259	9.922712628807053e-6	0.00288378835774705	0.0024140915329821377	ADM/ADORA1/ADRA2A/ADRA2C/ADRB1/ADRB2/EDN1/EDN2/EDN3/EDNRA/EDNRB/EXT1/EXT2/F2R/FGG/FOXC1/GCLC/GPER1/HTR7/APOE/RHOA/LEP/ATP2B1/OXTR/AVP/BBS2/SLC6A4/TNF/UCN/CALCA/MKKS/CAV1/ITGB1BP1	33
GO:0048265	response to pain	13/1732	32/16259	1.0744784751015443e-5	0.0029517339091340304	0.0024709704574935247	EDNRB/AKT1/MTOR/GJA4/AQP9/ADAM11/P2RX3/SCN3A/TAC1/UCN/CALCA/CAPN2/TRPA1	13
GO:0003073	regulation of systemic arterial blood pressure	25/1732	94/16259	1.131300973106013e-5	0.0029517339091340304	0.0024709704574935247	ATP6AP2/CORO2B/CORIN/CHRNA7/ADM/ADORA1/ADRB1/ADRB2/CYP4A11/EDN1/EDN2/EDN3/EDNRB/EMP2/F2R/RHOA/OXTR/PCSK5/PLCB3/AVP/SLC2A5/NR2F2/TNF/CALCA/KL	25
GO:0035150	regulation of tube size	33/1732	142/16259	1.1625312692923115e-5	0.0029517339091340304	0.0024709704574935247	ADM/ADORA1/ADRA2A/ADRA2C/ADRB1/ADRB2/EDN1/EDN2/EDN3/EDNRA/EDNRB/EXT1/EXT2/F2R/FGG/FOXC1/GCLC/GPER1/HTR7/APOE/RHOA/LEP/ATP2B1/OXTR/AVP/BBS2/SLC6A4/TNF/UCN/CALCA/MKKS/CAV1/ITGB1BP1	33
GO:0022600	digestive system process	26/1732	100/16259	1.1849254402258474e-5	0.0029517339091340304	0.0024709704574935247	CEL/CHRM5/ADRA2A/TYMP/FABP2/FGF10/GHSR/APOA1/IL10RA/IL17A/AQP5/KCNN4/LDLR/LEP/NEUROG1/NPC1/NPR2/PLS1/PNLIP/SLC2A5/STATH/TFF2/SOAT2/CCKBR/GCNT3/TJP2	26
GO:0009755	hormone-mediated signaling pathway	40/1732	187/16259	1.240402397720665e-5	0.0029833816290005654	0.002497463557225601	NR2E3/CGA/CGB3/DAXX/EP300/FKBP4/GHRHR/GHSR/GPER1/DNAJA1/RHOA/LHCGR/BMAL1/SCGB2A2/NEDD4/PER1/PGR/MED1/PKN1/PTPN11/RARA/RXRB/SMARCA4/SSTR1/SSTR2/SSTR3/THRA/TMF1/UBE3A/NCOA4/PLPP1/NCOA1/PIAS2/LATS1/CYP7B1/RNF14/NCOR1/NCOR2/SAFB2/NR1D2	40
GO:0014821	phasic smooth muscle contraction	11/1732	24/16259	1.2970276395462107e-5	0.0030078586715611673	0.0025179539032106845	EDN1/EDN2/EDN3/EDNRB/GHSR/KIT/NEUROG1/P2RX3/SSTR2/TACR2/TBX3	11
GO:0019336	phenol-containing compound catabolic process	7/1732	10/16259	1.3799494980639048e-5	0.0030078586715611673	0.0025179539032106845	COMT/DIO3/FAH/MAOA/MAOB/SLC6A3/SULT1A3	7
GO:0032275	luteinizing hormone secretion	7/1732	10/16259	1.3799494980639048e-5	0.0030078586715611673	0.0025179539032106845	CGA/FOXD1/LEP/SMAD4/TACR2/TBX3/TMF1	7
GO:0007586	digestion	30/1732	125/16259	1.4688282310116094e-5	0.003079955084802592	0.002578307618245611	CEL/CAPN9/CHIT1/CHRM5/ADRA2A/TYMP/FABP2/FGF10/GHSR/APOA1/IL10RA/IL17A/AQP5/KCNN4/LDLR/LEP/NEUROG1/NPC1/NPR2/PGC/PLS1/PNLIP/PNLIPRP2/SLC2A5/STATH/TFF2/SOAT2/CCKBR/GCNT3/TJP2	30
GO:0071674	mononuclear cell migration	41/1732	195/16259	1.501340113022052e-5	0.003079955084802592	0.002578307618245611	ADAM10/RIPK3/CMKLR1/CX3CR1/ECM1/AKT1/EXT1/LRCH1/GPR15/APOD/IL4/CXCR2/RHOA/LYN/NBL1/PIK3CD/PTK2/S100A7/CCL4/CCL15/CCL18/CCL20/CXCL11/CXCL12/SLC12A2/SPI1/C1QBP/TNF/C3AR1/TRPM2/CXCR4/CALCA/ARHGEF5/TNFSF11/TNFRSF14/FADD/TNFRSF11A/WASL/CH25H/CYP7B1/RIPOR2	41
GO:0001936	regulation of endothelial cell proliferation	31/1732	132/16259	1.694618096412614e-5	0.003377131777850852	0.0028270816784363223	CDH13/APLNR/ECM1/AKT1/FGF10/VEGFD/FUT1/GATA2/GDF2/GHSR/NR4A1/APOE/LEP/ARNT/NF1/PDPK1/PIK3CD/PRL/CXCL12/BMP4/STAT3/NR2F2/TNF/VEGFB/SCG2/CAV1/NRP2/KRIT1/SEMA5A/ACVRL1/FGFBP1	31
GO:0009408	response to heat	25/1732	97/16259	2.0394031882694813e-5	0.00395134367727212	0.003307768855359887	CETN1/DAXX/EP300/AKT1/MTOR/GCLC/HSBP1/DNAJA1/HSPA6/HSPB1/HSPB2/HSP90AA2P/LYN/MAPT/NF1/P2RX3/RBBP7/ST8SIA1/TPR/TRPM2/CALCA/CASQ1/EIF2B2/ASIC3/BAG3	25
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol	14/1732	39/16259	2.6362081845606114e-5	0.004969608672246018	0.0041601840113108714	APLNR/F2R/GPER1/IL13/LHCGR/PDPK1/PKD2/CXCL11/TRPC1/CALM1/CALM2/CASQ1/F2RL3/GSTO1	14
GO:0030521	androgen receptor signaling pathway	16/1732	49/16259	2.790231375750354e-5	0.00502902708692853	0.0042099246559053095	DAXX/EP300/FKBP4/DNAJA1/RHOA/SCGB2A2/PKN1/SMARCA4/TMF1/UBE3A/PLPP1/PIAS2/RNF14/NCOR1/NCOR2/SAFB2	16
GO:0001763	morphogenesis of a branching structure	41/1732	200/16259	2.8119291238740165e-5	0.00502902708692853	0.0042099246559053095	SPRY1/SEMA3C/GNA13/COL4A1/COL13A1/ADM/CTSH/EDN1/EDNRA/EXT1/FGF10/FGFR2/FOXF1/FOXD1/GDF2/HOXB7/HOXD13/TNC/SMAD4/MET/PAX2/PDGFA/PGR/PKD2/PKHD1/PLXNA1/MED1/BCL2/SALL1/PRDM1/BMP4/SMO/ST14/TBX3/CRIPTO/TNF/PAX8/DCHS1/TIMELESS/MAP3K13/HS3ST3A1	41
GO:0050921	positive regulation of chemotaxis	32/1732	142/16259	3.026610657992004e-5	0.005277652334873558	0.004418055084179382	CDH13/ADAM10/CMKLR1/CX3CR1/EDN1/EDN2/EDN3/F7/FGF10/VEGFD/SWAP70/NCKAP1L/HSPB1/IL4/CXCR2/MET/NTF3/PTK2/S100A7/CCL4/CXCL12/SPI1/TGFB1/TIAM1/C1QBP/C3AR1/VEGFB/CXCR4/SCG2/SEMA5A/PPM1F/RIPOR2	32
GO:0046884	follicle-stimulating hormone secretion	6/1732	8/16259	3.355136745892296e-5	0.005528798604080111	0.004628295922555349	CGA/INHBA/INHBB/LEP/SMAD4/TBX3	6
GO:0033555	multicellular organismal response to stress	23/1732	88/16259	3.3915819973526554e-5	0.005528798604080111	0.004628295922555349	ADRA2A/ADRB1/EDNRB/AKT1/EXT1/MTOR/GABRA5/GJA4/GNG7/APOE/AQP9/ASIC1/ADAM11/NEUROD2/P2RX3/PTEN/BCL2/SCN3A/TAC1/UCN/CALCA/CAPN2/TRPA1	23
GO:0036462	TRAIL-activated apoptotic signaling pathway	7/1732	11/16259	3.4441118478038006e-5	0.005528798604080111	0.004628295922555349	PTEN/SPI1/CASP8/FADD/TNFRSF10C/TNFRSF10B/TNFRSF10A	7
GO:0002761	regulation of myeloid leukocyte differentiation	28/1732	118/16259	3.487700911534407e-5	0.005528798604080111	0.004628295922555349	FSTL3/TOB2/FOS/MTOR/GATA2/IL4/IL5/IL17A/INHBA/INPP5D/LYN/MITF/NF1/PIK3R1/PTPN2/RARA/TAL1/TGFB1/TNF/C1QC/CAMK4/CASP8/TNFSF11/RUNX1/RIPK1/FADD/CD4/GPR55	28
GO:0007617	mating behavior	13/1732	36/16259	4.750573462891151e-5	0.0073227289224792325	0.006130039967250301	EDDM3A/CNR1/EDNRB/HEXB/MTNR1A/OXTR/AVP/SEMG1/SLC6A4/TAC1/TH/THRA/NCOA1	13
GO:0007565	female pregnancy	37/1732	178/16259	4.967778252781636e-5	0.0073227289224792325	0.006130039967250301	CORIN/PRDX3/CNR1/ADM/CLDN4/ADRA2A/CTSB/DSG1/EMP2/AKT1/FKBP4/FOS/FOSB/GHSR/HFE/ITGA3/ITGB4/LEP/LNPEP/OXTR/PCSK5/PGR/MED1/PRL/RARA/BCL2/RLN2/PRDM1/SLC2A1/TAC3/NR2F2/C1QBP/UCN/CALCA/CAPN2/RECK/ENDOU	37
GO:0060544	regulation of necroptotic process	11/1732	27/16259	5.0040792560734464e-5	0.0073227289224792325	0.006130039967250301	RBCK1/RIPK3/BIRC2/MUTYH/CASP8/CAV1/RIPK1/FADD/CFLAR/AIFM1/SPATA2	11
GO:1904892	regulation of receptor signaling pathway via STAT	26/1732	108/16259	5.039297322996461e-5	0.0073227289224792325	0.006130039967250301	MST1L/CYP1B1/EP300/F2R/INPP5F/IFNA14/IFNA16/IFNA17/IFNA21/IFNAR1/IFNAR2/IFNB1/IL4/IL5/IL9/IL10RA/KIT/LEP/MGAT5/PRL/PTPN2/TGFB1/TNF/CALM1/CAMK2A/CAV1	26
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	32/1732	146/16259	5.3942016017128114e-5	0.007678480851417727	0.006427848825929317	RAMP2/GNA13/ADCY5/CNR1/CNR2/ADM/ADRA2A/ADRA2C/ADRB1/ADRB2/GALR1/GHRHR/GPR6/GPR26/GPER1/LHCGR/MC2R/MC4R/MC5R/OPRL1/PTGER1/PTGER2/PTGFR/PTGIR/ADGRB1/ADGRB2/CXCL11/CALCA/LGR5/GALR2/S1PR2/ADGRE5	32
GO:0001906	cell killing	40/1732	199/16259	5.573485147649001e-5	0.007775011780970356	0.006508657287159793	GNLY/RIPK3/CR1L/CTSH/CX3CR1/ATN1/ELANE/EMP2/FCER2/GFER/GZMH/NCKAP1L/HFE/CFHR1/HLA-B/HLA-E/HMGN2/IL4/IL12RB1/IL13/KLRD1/KRT6A/LAMP1/LEP/MBL2/MYD88/NOS2/SERPINB9/PTPN6/NECTIN2/RAB27A/BCL2L1/RPL30/SEMG1/SPI1/TGFB1/C3/C8A/FADD/CD1E	40
GO:0048771	tissue remodeling	35/1732	166/16259	5.782135028474355e-5	0.007907919965413455	0.006619918060463828	SEMA3C/CSK/CSPG4/ADRB2/EDNRA/EFNA2/EXT1/F2R/FGF10/FOXC1/NCDN/GNAT2/INPP5D/LEP/LEPR/MC4R/MITF/NF1/NPR2/NPR3/PDK4/ACP5/TGFB1/RAB7A/CALCA/GDF5/CAPN1/CAV1/TNFSF11/RUNX1/TNFRSF11A/GPR55/ACVRL1/RAB3D/PLEKHM1	35
GO:0021536	diencephalon development	20/1732	74/16259	6.48565915234038e-5	0.008699513959148876	0.007282581238468035	CHRNB2/FGF10/GATA2/GHRHR/INHBB/KCNC1/PLXNA1/POU3F2/PROP1/SALL1/BMP4/SLC6A3/SMO/SRD5A1/SRD5A2/TAL2/NCOA1/NRP2/SEMA5A/CDH1	20
GO:0008016	regulation of heart contraction	39/1732	194/16259	6.842926214920903e-5	0.00900554912246666	0.007538770946209782	KCNE3/AKAP9/CORIN/CHRNA7/ADM/ADORA1/ADRB1/HBEGF/EDN1/EDN2/EDN3/EDNRA/EDNRB/GAA/KCND3/KCNE1/SMAD7/MYH6/ATP1A3/ATP2B1/ATP2B2/ATP2B3/RYR2/S100A1/TH/THRA/TNF/TRPC1/UCN/CACNA1C/CACNA2D1/CALM1/CSRP3/CALM2/CAMK2D/CAV1/TBX18/GSTO1/NUP155	39
GO:0001938	positive regulation of endothelial cell proliferation	23/1732	92/16259	7.20877418040967e-5	0.00931133331636249	0.007794750561156421	CDH13/APLNR/ECM1/AKT1/FGF10/VEGFD/GATA2/GDF2/GHSR/NR4A1/ARNT/NF1/PDPK1/PIK3CD/CXCL12/BMP4/STAT3/VEGFB/SCG2/NRP2/SEMA5A/ACVRL1/FGFBP1	23
GO:0046661	male sex differentiation	35/1732	168/16259	7.474517058758047e-5	0.009479046633606795	0.00793514758371883	LHFPL2/PRDX4/CYP1B1/ATN1/FGF10/RHOBTB3/FKBP4/HOXD13/ING2/INHBA/INHBB/INSL3/KCNE1/KIT/LHCGR/SMAD4/NUDT1/RAB13/RARA/ARID4A/BCL2/BCL2L1/SOX15/SRD5A1/SRD5A2/TBX3/TMF1/NCOA4/UTF1/AKR1C3/NCOA1/TNFSF10/ADAM18/SAFB2/SPATA2	35
GO:0007623	circadian rhythm	39/1732	196/16259	8.633731718096739e-5	0.01075362120245085	0.00900212590982756	KAT5/ATG7/RAI1/CHRNB2/ADORA1/CLDN4/CSNK1D/ADRB1/EP300/F7/MTOR/HCRTR2/HNF4A/HTR7/ID1/LEP/BMAL1/MTNR1A/MTTP/NONO/NOS2/OPRL1/PER1/PTEN/RBM4/SLC6A4/TH/TNF/TYMS/UBE3A/USP7/NRIP1/USP9X/BHLHE40/TNFRSF11A/TIMELESS/MTA1/NCOR1/NR1D2	39
GO:0032570	response to progesterone	13/1732	38/16259	9.079579471619845e-5	0.011110538037640073	0.009300909940734124	CLDN4/CYP1B1/DSG1/FOS/FOSB/GABRB1/OXTR/PTGER2/TGFB1/TYMS/UBE3A/CAV1/NCOA1	13
GO:0097696	receptor signaling pathway via STAT	35/1732	170/16259	9.603003773110264e-5	0.011548439882317947	0.009667488553437865	STAMBP/MST1L/CYP1B1/EP300/F2R/INPP5F/IFNA14/IFNA16/IFNA17/IFNA21/IFNAR1/IFNAR2/IFNB1/IL4/IL5/IL9/IL10RA/IL13/KIT/LEP/LYN/MGAT5/PKD2/PRL/PTK6/PTPN2/STAT3/STAT6/TGFB1/TNF/CALM1/CAMK2A/PIAS1/CAV1/TNFRSF18	35
GO:0007218	neuropeptide signaling pathway	24/1732	100/16259	1.0178598536293194e-4	0.01160958971016115	0.009718678607396931	NMU/GALR1/NPBWR1/NPBWR2/MCHR1/GPR37/HCRTR1/HCRTR2/MC2R/OPRL1/OPRM1/PYY/SORL1/SSTR1/SSTR2/SSTR3/BRS3/TAC1/TAC3/TYRO3/UCN/CALCA/NPFF/GALR2	24
GO:0061138	morphogenesis of a branching epithelium	37/1732	184/16259	1.0319212256745657e-4	0.01160958971016115	0.009718678607396931	SPRY1/SEMA3C/GNA13/COL4A1/ADM/CTSH/EDN1/EDNRA/EXT1/FGF10/FGFR2/FOXF1/FOXD1/GDF2/HOXB7/HOXD13/TNC/SMAD4/MET/PAX2/PDGFA/PGR/PKD2/PKHD1/PLXNA1/MED1/BCL2/SALL1/BMP4/SMO/ST14/TBX3/TNF/PAX8/DCHS1/TIMELESS/HS3ST3A1	37
GO:0003231	cardiac ventricle development	28/1732	125/16259	1.0350190863433506e-4	0.01160958971016115	0.009718678607396931	SEMA3C/PPP1R13L/CNTRL/COL11A1/APLNR/EDNRA/FGFR2/FOXF1/FOXC1/CCN1/SMAD4/SMAD7/MYH6/MED1/RYR2/SALL1/PRDM1/BMP4/SMARCD3/TBX3/TGFB1/TNNC1/NSD2/PAX8/FZD1/TRIP11/HAND1/MATR3	28
GO:0010594	regulation of endothelial cell migration	34/1732	164/16259	1.0405437688770298e-4	0.01160958971016115	0.009718678607396931	EDN1/EFNA1/EMP2/AKT1/ETS1/FUT1/GATA2/GDF2/HSPB1/APOE/RHOA/RHOB/MET/NF1/ATP5F1B/PDPK1/SERPINF1/PIK3CD/MAP2K3/MAP2K5/PTK2/ADGRB1/CRIPTO/NR2F2/TGFB1/TNF/GFUS/PLPP3/NRP2/KRIT1/SEMA5A/ITGB1BP1/ACVRL1/FGFBP1	34
GO:1901616	organic hydroxy compound catabolic process	16/1732	54/16259	1.0496724977605361e-4	0.01160958971016115	0.009718678607396931	COMT/CYP4A11/CYP24A1/DIO3/FAH/ALDH3B1/ALDH3B2/APOE/MAOA/MAOB/SLC6A3/SULT1E1/SULT1A2/SULT1A3/AKR1C3/SNX17	16
GO:0051592	response to calcium ion	30/1732	138/16259	1.065252675914428e-4	0.01160958971016115	0.009718678607396931	RASA4/DPEP1/EDN1/FGG/FOS/FOSB/INHBB/ITPKB/MTTP/NEDD4/NEUROD2/NFATC2/PKD2/RYR2/STIM1/SYT4/SYT5/TRPC1/TRPC3/TRPM2/TSHB/CALM1/CALM2/CAMK2D/RASAL1/CAV1/SLC25A12/AKR1C3/CPNE3/CPNE6	30
GO:0051279	regulation of release of sequestered calcium ion into cytosol	20/1732	77/16259	1.1864688941041793e-4	0.012516377575868202	0.010477773463624362	APLNR/F2R/GPER1/IL13/LHCGR/LYN/PDPK1/PKD2/PRKCE/PTPN6/RYR2/CXCL11/TRPC1/CACNA1C/CALM1/CALM2/CAMK2D/CASQ1/F2RL3/GSTO1	20
