ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0019730	antimicrobial humoral response	91/4105	158/16323	0.5759493670886076	2.2901879461601315	9.44575933572143	3.3682656019535485e-18	2.652172334978224e-14	2.0042953102993065e-14	HMGN2/HLA-E/GNLY/DEFA4/H2BC4/CXCL1/S100A9/NTS/PF4/DMBT1/PF4V1/CXCL6/CCL5/TF/MMP7/WFDC2/XCL1/FGB/KLK7/REG1A/SEMG1/PRSS2/IL17A/SPRR2A/REG3A/FGA/CCL22/RPL30/CXCL11/PLA2G1B/APP/XCL2/CCL17/CXCL8/ADM/PGLYRP1/CCL1/CCL18/F2/CCL14/CTSG/MUC7/KRT6A/SPINK5/LGALS3/CCL24/DEFA5/RNASE6/CCL7/VIP/GATA6/DEFB1/DEFB4A/DEFA1/CXCL14/RARRES2/S100A7/CCL13/DEFA6/CCL2/CCL11/LGALS4/PRTN3/CXCL9/H2BC21/CCL3/KNG1/BPI/B2M/CCL4/SPON2/EVPL/PRSS3/PPBP/CCL8/KLK3/CAMP/PI3/RPL39/H2BC6/CCL23/RPS19/LTF/IGHG2/RNASE4/CCL20/PGC/IGHE/HRG/CCL27/CALCA	91
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	74/4105	120/16323	0.6166666666666667	2.452095006090134	9.254035175282887	2.4000294725318276e-17	9.448916033357806e-14	7.140719267485486e-14	HMGN2/GNLY/DEFA4/H2BC4/CXCL1/S100A9/NTS/PF4/DMBT1/PF4V1/CXCL6/CCL5/MMP7/XCL1/KLK7/REG1A/SEMG1/IL17A/REG3A/CCL22/RPL30/CXCL11/PLA2G1B/APP/XCL2/CCL17/CXCL8/ADM/PGLYRP1/CCL1/CCL18/F2/CCL14/MUC7/KRT6A/SPINK5/LGALS3/CCL24/DEFA5/RNASE6/CCL7/VIP/DEFB1/DEFB4A/DEFA1/CXCL14/S100A7/CCL13/DEFA6/CCL2/CCL11/LGALS4/CXCL9/H2BC21/CCL3/KNG1/BPI/B2M/CCL4/EVPL/PPBP/CCL8/KLK3/CAMP/RPL39/H2BC6/CCL23/RPS19/LTF/CCL20/PGC/HRG/CCL27/CALCA	74
GO:0060048	cardiac muscle contraction	74/4105	138/16323	0.5362318840579711	2.132256527034899	7.742322032805341	6.907856532819434e-13	1.8130820779806741e-9	1.3701794028080095e-9	BIN1/DSG2/DSC2/NOS1AP/SCN3A/CALM2/SRI/SMAD7/NOS1/SCN2A/DMD/GRK2/TNNT2/CACNA1G/SCN8A/JUP/SCN11A/GATA4/KCNA5/GJC1/KCNQ1/MYL4/CHGA/FGF12/TNNI1/PLN/HRC/SGCD/SCN5A/GPD1L/FGF13/TAFAZZIN/ADORA1/KCNE2/CALM1/CAMK2D/MAP2K6/GJA1/KCNJ2/SCN7A/SCN1A/HSP90AA1/KCNE1/NPPA/SCN4A/SCN10A/PDE4D/TPM1/GSTM2/MYL3/CALM3/TNNI2/ADRA1A/P2RX4/HCN4/CAV1/ADRA1B/SCN2B/SCN4B/PIK3CA/CACNB2/ATP1A1/ATP1A2/ABCC9/CACNA1C/TNNC1/KCNE3/KCND3/GSTO1/VEGFB/ASPH/MTOR/RYR2/TCAP	74
GO:0097553	calcium ion transmembrane import into cytosol	88/4105	178/16323	0.4943820224719101	1.965845981195856	7.510036723159802	2.101791388170508e-12	4.1373763476136444e-9	3.1266912414020743e-9	CACNA1A/NTSR1/CHERP/HTR2C/CALM2/SRI/NOS1/PLCH2/RYR3/TRPC3/DMD/GRIN2A/P2RX2/DDIT3/CACNA1G/FKBP1A/CD19/XCL1/ITPR3/THY1/DRD2/SNCA/DRD1/PLN/HRC/SLC8A2/CXCL11/PLA2G1B/P2RX5/P2RX7/PLCB2/P2RX3/FGF2/EPO/CALM1/F2/FASLG/GRIN2C/TRPC1/CAMK2D/CACNA1I/GP1BA/GP1BB/GP5/GP9/PLCH1/AKAP6/PML/GRIN1/DIAPH1/CACNA1E/PTPN6/F2RL3/PLCB1/CORO1A/PRNP/CXCL9/GPER1/CCL3/TRPM2/PDE4D/P2RY6/GSTM2/NOL3/CALM3/LETM1/P2RX4/BAK1/LHCGR/CAV1/PLCB4/PRKCE/ATP1A2/TRPV1/PLCG2/PPP3CB/PPP3R1/CACNA1C/IL13/BCL2/LYN/PLCB3/GSTO1/CALCA/ASPH/PPP3R2/CASQ1/RYR2	88
GO:0034284	response to monosaccharide	95/4105	200/16323	0.475	1.8887758830694275	7.330397736307638	5.521602082021217e-12	8.695418958767013e-9	6.571287698877041e-9	TXNIP/SLC2A2/USF1/CPB2/BAIAP3/LRP5/IGF1R/RAB11FIP2/GIP/GPX1/SGCB/STX4/SRI/SREBF1/HIF1A/PCSK1/GPLD1/RPS6KB1/GLUL/KCNB1/VSNL1/GPR27/HNF4A/EIF2B3/ANGPT2/GCLM/SLC12A6/OGT/KAT5/GAS6/GATA4/PFKL/TCF7L2/SERPINF1/APOA2/REG3A/PFKFB2/GCK/BRSK2/HNF1B/CAT/SMAD2/USF2/HLA-DRB1/ADCY5/PDX1/CDKN1B/AGER/CRH/HMGCS2/NR1H4/CASP3/GIPR/EXTL3/FOXO3/ZNF236/CMA1/GCKR/CDK16/PLCB1/SLC12A7/EGR1/FOXA2/GPER1/IL1A/NPTX1/EIF2B2/COL4A3/GPR68/COL6A3/SMARCB1/EIF2B4/PRKAA2/UCP2/EIF2B1/PAX6/PTPRN/ADCY8/VAMP2/PIK3CA/PRKCE/COL1A1/EIF2B5/NR0B2/PPP3CB/EPHA5/COL6A2/ADRA2A/GCG/RACK1/PAX2/PCK1/RBM4/KLF7/LEP	95
GO:0141060	disruption of anatomical structure in another organism	61/4105	110/16323	0.5545454545454546	2.205078064444691	7.350604219568307	1.0771027644141665e-11	1.3044318455688672e-8	9.857830866410181e-9	HMGN2/GNLY/DEFA4/CXCL1/NTS/PF4/TUSC2/C6/DAO/CXCL6/XCL1/SEMG1/NKG7/CHGA/GZMM/CCL22/RPL30/CXCL11/CCL17/CXCL8/PGLYRP1/CCL1/CCL18/F2/CTSG/MUC7/KRT6A/LGALS3/DEFA5/C8A/DEFB4A/DEFA1/CXCL14/CCL13/DEFA6/CCL11/CXCL9/CSNK2A1/CSNK2B/PRF1/KNG1/CFHR2/C7/PPBP/CFHR1/SYK/F2RL1/CCL8/MYD88/CAMP/SCNN1B/GZMH/GBP1/MICB/RPS19/USP7/LTF/CCL20/HRG/CCL27/MBL2	61
GO:0009749	response to glucose	90/4105	188/16323	0.4787234042553192	1.9035815170912485	7.222789959026237	1.159642229995183e-11	1.3044318455688672e-8	9.857830866410181e-9	TXNIP/SLC2A2/USF1/CPB2/BAIAP3/LRP5/IGF1R/RAB11FIP2/GIP/GPX1/SGCB/STX4/SRI/SREBF1/HIF1A/PCSK1/GPLD1/RPS6KB1/GLUL/KCNB1/VSNL1/GPR27/HNF4A/EIF2B3/ANGPT2/GCLM/SLC12A6/OGT/KAT5/GAS6/GATA4/PFKL/TCF7L2/SERPINF1/APOA2/REG3A/PFKFB2/GCK/BRSK2/HNF1B/SMAD2/USF2/HLA-DRB1/ADCY5/PDX1/CDKN1B/AGER/CRH/NR1H4/CASP3/GIPR/EXTL3/FOXO3/ZNF236/CMA1/GCKR/CDK16/SLC12A7/EGR1/FOXA2/GPER1/NPTX1/EIF2B2/COL4A3/GPR68/COL6A3/SMARCB1/EIF2B4/PRKAA2/UCP2/EIF2B1/PAX6/PTPRN/ADCY8/VAMP2/PIK3CA/PRKCE/COL1A1/EIF2B5/NR0B2/PPP3CB/EPHA5/COL6A2/ADRA2A/GCG/RACK1/PAX2/PCK1/RBM4/KLF7	90
GO:0001909	leukocyte mediated cytotoxicity	73/4105	142/16323	0.5140845070422535	2.044190355286408	7.243765420782979	1.4676741765890617e-11	1.444558308307784e-8	1.0916792263497326e-8	HLA-E/VAV1/STX7/LILRB1/TUSC2/AP1G1/DAO/DNASE1L3/FCGR2C/LYST/CXCL6/CEACAM1/XCL1/TRB/FCGR3B/FADD/KLRC3/KLRD1/KIF5B/NKG7/DNASE1/NECTIN2/KLRC2/HFE/STAT5B/HLA-G/GZMM/FCGR2A/FCGR1BP/CD1C/P2RX7/HLA-DRB1/AGER/CX3CR1/F2/CTSG/PLEKHM2/HPRT1/IL12RB1/SERPINB9/PTPN6/CORO1A/CTSH/IL7R/FCGR1A/PRF1/FCGR3A/HLA-C/B2M/LGALS9/TRA/HSPA8/FCGR2B/CEBPG/IL12B/ARRB2/CRK/F2RL1/KLRK1/PVR/GFER/MYD88/SCNN1B/EMP2/MICB/HLA-B/CD2/PPP3CB/PIK3R1/KLRC4/IGHE/CD1E/LEP	73
GO:0009746	response to hexose	90/4105	193/16323	0.46632124352331605	1.8542659337469154	6.919867294899978	6.899379674181572e-11	6.0361906171673e-8	4.5616600348711615e-8	TXNIP/SLC2A2/USF1/CPB2/BAIAP3/LRP5/IGF1R/RAB11FIP2/GIP/GPX1/SGCB/STX4/SRI/SREBF1/HIF1A/PCSK1/GPLD1/RPS6KB1/GLUL/KCNB1/VSNL1/GPR27/HNF4A/EIF2B3/ANGPT2/GCLM/SLC12A6/OGT/KAT5/GAS6/GATA4/PFKL/TCF7L2/SERPINF1/APOA2/REG3A/PFKFB2/GCK/BRSK2/HNF1B/SMAD2/USF2/HLA-DRB1/ADCY5/PDX1/CDKN1B/AGER/CRH/NR1H4/CASP3/GIPR/EXTL3/FOXO3/ZNF236/CMA1/GCKR/CDK16/SLC12A7/EGR1/FOXA2/GPER1/NPTX1/EIF2B2/COL4A3/GPR68/COL6A3/SMARCB1/EIF2B4/PRKAA2/UCP2/EIF2B1/PAX6/PTPRN/ADCY8/VAMP2/PIK3CA/PRKCE/COL1A1/EIF2B5/NR0B2/PPP3CB/EPHA5/COL6A2/ADRA2A/GCG/RACK1/PAX2/PCK1/RBM4/KLF7	90
GO:0006941	striated muscle contraction	86/4105	182/16323	0.4725274725274725	1.8789441983108244	6.911542551610214	7.764635038892422e-11	6.113873629623893e-8	4.620366513143039e-8	BIN1/SYNM/DSG2/DSC2/NOS1AP/SCN3A/CALM2/ALDOA/SRI/SMAD7/RPS6KB1/NOS1/SCN2A/RYR3/DMD/GRK2/TNNT2/CACNA1G/FKBP1A/SCN8A/JUP/SCN11A/GATA4/KCNA5/GJC1/ARHGEF11/KCNQ1/MYL4/CHGA/DTNA/FGF12/TNNI1/PLN/HRC/SGCD/SCN5A/GPD1L/FGF13/TAFAZZIN/ADORA1/KCNE2/CALM1/CAMK2D/MAP2K6/GJA1/KCNJ2/SCN7A/SCN1A/ACTN3/HSP90AA1/KCNE1/NPPA/SCN4A/CHRNA1/STAC/SCN10A/PDE4D/TPM1/GSTM2/MYL3/CALM3/TNNI2/ADRA1A/P2RX4/HCN4/CAV1/ADRA1B/SCN2B/NR4A1/SCN4B/PIK3CA/CACNB2/ATP1A1/ATP1A2/ABCC9/CACNA1C/TNNC1/KCNE3/KCND3/GSTO1/VEGFB/ASPH/MTOR/CASQ1/RYR2/TCAP	86
