ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000197780	72.52003453424231	2.508451554572294	0.5177887267939609	4.844546481542963	1.2690120805772193e-6	0.0010922568264968209	6884	TAF13
ENSG00000095397	149.8387023838539	2.2141728863994614	0.5057901562229533	4.377651204076518	1.1996513218772237e-5	0.004951174039649342	25861	WHRN
ENSG00000139714	27.234856060583553	2.1951270983062865	0.4766162943772698	4.605648451810408	4.1118252694218345e-6	0.0024773747248266554	283385	MORN3
ENSG00000150873	15.728828779810435	2.157583518120307	0.49664352397755845	4.344330317327969	1.3970117622247105e-5	0.004951174039649342	130813	CIMIP5
ENSG00000236830	43.162159908028684	2.045705497207927	0.35936063080445624	5.692625518350352	1.2510056804308727e-8	7.537309224596008e-5	100506428	CBR3-AS1
ENSG00000135469	46.91962201556197	2.0154506251028215	0.479697133388772	4.201506502373433	2.6514463024252688e-5	0.00726134726005102	93058	COQ10A
ENSG00000185332	12.145075902764225	2.01166433143121	0.5097602261181087	3.9462951959792925	7.936975084261195e-5	0.014490992388689	284186	TMEM105
ENSG00000137941	17.047434689359143	2.0075657792543073	0.49992373886986974	4.0157440488675755	5.92585410286313e-5	0.012312548967726784	79739	TTLL7
ENSG00000134460	1625.5107940924488	1.995359741395329	0.494604170818432	4.034255793058851	5.477562324435959e-5	0.012223078890639501	3559	IL2RA
ENSG00000126653	177.72976103784643	1.9278947916094358	0.3906271714359184	4.935383231337001	7.999352899233039e-7	9.771922007487542e-4	84081	NSRP1
ENSG00000180616	18.938771339377205	1.9009467774729014	0.388063158362024	4.898549982164266	9.65464810871355e-7	9.771922007487542e-4	6752	SSTR2
ENSG00000150455	41.34924475154824	1.8114233791254646	0.5070363523096612	3.57257102153334	3.534935700994752e-4	0.03872361381544251	114609	TIRAP
ENSG00000168014	82.93910750640397	1.8112168816569594	0.4106727636884539	4.410365239198067	1.0319641179927737e-5	0.004782756777620355	26005	C2CD3
ENSG00000153944	45.35866419525394	1.796341323953252	0.4387380011590598	4.094337210835784	4.233777528717158e-5	0.01020340384420835	124540	MSI2
ENSG00000103175	9.56872899873719	1.7823981997916432	0.4646192305205989	3.8362557610766403	1.2492431164430539e-4	0.01957439220364894	58189	WFDC1
ENSG00000114861	1711.0356343505873	1.7769115710773657	0.32272051751257336	5.506038428461978	3.66998451517615e-8	1.1055828351968152e-4	27086	FOXP1
ENSG00000134533	10.578784763797103	1.759715741838467	0.47224770280025924	3.7262558005131305	1.9434517776741693e-4	0.02545499339236276	85004	RERG
ENSG00000144802	1394.144840473271	1.7503378385095714	0.4566763350818872	3.8327754342596188	1.267056092850305e-4	0.01957439220364894	64332	NFKBIZ
ENSG00000162490	20.104580788406807	1.7148032740062233	0.4890181188387672	3.5066252311432375	4.538278301900411e-4	0.04714332201543099	374946	DRAXIN
ENSG00000224058	25.69392348367238	1.6741514641370392	0.4200958215084536	3.985165713207053	6.743304888458645e-5	0.013105939339665591	127379683	RBISP5
ENSG00000115009	2591.750314099444	1.6687982656848486	0.4827328320469212	3.456981077107767	5.462632063560239e-4	0.049058048498249004	6364	CCL20
ENSG00000289746	586.9004340322359	1.6575924712756067	0.4438948839905906	3.7342004403698943	1.8831247914058945e-4	0.02545499339236276	445347	TARP
ENSG00000214029	31.13366412871953	1.6210589175502343	0.4390200995667915	3.692448065931	2.221057066061724e-4	0.027878893381295598	101060200	ZNF891
ENSG00000170906	31.89620907349669	1.6042983002281108	0.3873606217166632	4.141614325995126	3.448698970569401e-5	0.0086576713740336	4696	NDUFA3
ENSG00000274012	354.6609944810838	1.595696862800227	0.37687027909282483	4.234074564439718	2.2949479532479223e-5	0.007217930801395498	378706	RN7SL2
ENSG00000188227	17.0263459555664	1.5395174701009988	0.3928836660325683	3.918507189793377	8.909907218694722e-5	0.015337768855038772	390927	ZNF793
ENSG00000186487	15.48341217569876	1.524128093732099	0.41938938401591674	3.634159928269083	2.788878383131857e-4	0.031703758978055545	23040	MYT1L
ENSG00000127914	361.97932245385914	1.4887996490431545	0.4267400403242333	3.4887742146529717	4.8524083126043094e-4	0.04714567414198244	10142	AKAP9
ENSG00000244040	6.728171552065804	1.4763145921501057	0.4241883667814827	3.4803278631887085	5.008005220061205e-4	0.04714567414198244	101928376	IL12A-AS1
ENSG00000121957	26.285534245918573	1.473141818163768	0.4228994574881636	3.4834327452524563	4.95027481457362e-4	0.04714567414198244	29899	GPSM2
ENSG00000160062	17.53040240763085	1.4693785813745113	0.40402568822754853	3.6368444487295886	2.7599848813194346e-4	0.031703758978055545	653121	ZBTB8A
ENSG00000141837	39.10735121798381	1.4125597225171667	0.33334213459343265	4.237567279756048	2.259547212564384e-5	0.007217930801395498	773	CACNA1A
ENSG00000183077	62.84591570743024	1.3736382750133431	0.3945117126969999	3.4818694370890575	4.979264063502531e-4	0.04714567414198244	125061	AFMID
ENSG00000008517	3168.266548948976	1.2910411459111588	0.34613440825518044	3.729883869156878	1.9156804475108178e-4	0.02545499339236276	9235	IL32
ENSG00000099139	835.617950871063	1.2764776468066805	0.3512399626490367	3.6342039134144675	2.7884026952753666e-4	0.031703758978055545	5125	PCSK5
ENSG00000110848	2682.0379932179353	1.2057436826005683	0.34905324260327975	3.4543259750518045	5.51670126207431e-4	0.049058048498249004	969	CD69
ENSG00000115165	4748.282309722956	1.1642778456180713	0.2763288275820532	4.213378154591382	2.5157933083702148e-5	0.007217930801395498	9595	CYTIP
ENSG00000270641	18.18806706826604	1.1181227272284848	0.3212109211109432	3.4809611185115834	4.996180117770522e-4	0.04714567414198244	9383	TSIX
ENSG00000135245	5873.840599329399	1.116042654577243	0.2920470020081406	3.821448763052648	1.3266998024671428e-4	0.01998341577466134	29923	HILPDA
ENSG00000083845	1810.9777274652208	0.9787416019664655	0.26240525029874845	3.7298857429573835	1.915666201208161e-4	0.02545499339236276	6193	RPS5
ENSG00000144713	3135.6052197531385	0.8661884937041436	0.2514272335084553	3.4450862049317914	5.70877296348502e-4	0.04984834363043079	6161	RPL32
ENSG00000174748	8048.001529191925	0.7467049286008758	0.21606610785638963	3.455909564017232	5.484392950230754e-4	0.049058048498249004	6138	RPL15
ENSG00000197746	11748.101538611705	-1.192436503409809	0.3331625561431107	-3.5791432182961023	3.447225228886613e-4	0.03846209630378119	5660	PSAP
ENSG00000117984	14181.224199665101	-1.5746596531461374	0.33794695338047015	-4.65948764264592	3.169974250451037e-6	0.002122121650996389	1509	CTSD
ENSG00000112992	223.46393618770668	-1.6450805455477788	0.44271697754096706	-3.7158740888710335	2.0250241238744875e-4	0.025959085843284657	23530	NNT
ENSG00000198556	11.666674785759406	-1.6847723003046566	0.48269914490052895	-3.49031548554295	4.8245063836517354e-4	0.04714567414198244	285989	ZNF789
ENSG00000078618	527.9620223846028	-1.7536044792246774	0.4936561565474986	-3.5522791642849674	3.819094432744625e-4	0.041089364209439934	4898	NRDC
ENSG00000216490	8534.067425008207	-1.7791880734250576	0.4399413470871068	-4.044148351150056	5.251366153138653e-5	0.012169031181792456	10437	IFI30
ENSG00000180822	40.1743863035583	-1.821314001261267	0.46764286679812334	-3.8946686255079985	9.833306601909952e-5	0.01645713118791874	389362	PSMG4
ENSG00000166938	47.46401613062641	-1.9273161060773254	0.4571043731096435	-4.216358931256667	2.482784785584637e-5	0.007217930801395498	115752	DIS3L
