Ensembl	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val	GeneID	Symbol
ENSG00000102794	141.14511178054187	4.204325642217468	0.9048433369137991	4.646468035624158	3.3766642571279973e-6	0.00862793995433822	730249	ACOD1
ENSG00000232517	14.643034118973386	4.156848851307161	0.8817117389428464	4.71452138801184	2.4227955581792547e-6	0.00862793995433822	727930	CSPG4BP
ENSG00000169245	330.59010239997025	3.773611426280009	0.8260536910021355	4.56823989455457	4.918369234093064e-6	0.01077193124684011	3627	CXCL10
ENSG00000169248	51.78406949605067	3.4128489467013408	0.8631774504984105	3.9538207870591555	7.691302704230367e-5	0.07369710109909736	6373	CXCL11
ENSG00000128342	1551.3679033944504	3.207287899046147	0.77872769780799	4.118625686583662	3.811386692155116e-5	0.04494797644417699	3976	LIF
ENSG00000128383	40.227793483625405	3.130272859517014	0.6264227209321963	4.997061496841576	5.821050941758537e-7	0.004462126599405007	200315	APOBEC3A
ENSG00000131016	2025.6793833962365	3.0167122802744024	0.9736086169224263	3.098485600723441	0.0019451242214931677	0.5400029166612766	9590	AKAP12
ENSG00000188536	4125.0739545641445	3.011239621760047	1.0510853171100711	2.8648860113842742	0.004171593762056523	0.7007469934015611	3040	HBA2
ENSG00000185507	138.42957188118663	2.9565360109498675	0.8245103560117584	3.5858082186510516	3.360358525959352e-4	0.19080613541289934	3665	IRF7
ENSG00000130707	11.129888710722806	2.569258186448416	0.7025825936397618	3.656877084213337	2.5530672780498117e-4	NA	445	ASS1
ENSG00000162711	986.7899136602597	2.517020128687378	0.5772926461403575	4.360041905116203	1.300375390944386e-5	0.019936055118568382	114548	NLRP3
ENSG00000135919	458.1566422182812	2.4886200551651245	0.9568156144284996	2.600940053274071	0.009296869804889297	0.8460492187200408	5270	SERPINE2
ENSG00000124882	2274.50078017818	2.391580774919269	0.6804242535014938	3.514837636389483	4.400229247231961e-4	0.22486638196437733	2069	EREG
ENSG00000125740	553.6345167275282	2.3727614376625246	0.8482110556731247	2.797371505349626	0.005152025558949137	0.7246394848096259	2354	FOSB
ENSG00000179593	177.81934692823734	2.3435057555814374	0.7775535915755025	3.0139475670518805	0.0025787236855076712	0.6167888258565499	247	ALOX15B
ENSG00000168334	26.115643074301907	2.2751682934581066	0.8370743158419917	2.7180003619745197	0.00656777662852229	0.8107680811484124	165904	XIRP1
ENSG00000108700	33.084407733121644	2.180701282738091	0.7905547760264193	2.758444258219515	0.005807720918775271	0.7687447702198708	6355	CCL8
ENSG00000137959	674.7254703203658	2.1804416479748974	0.6245538020039992	3.491199062400288	4.8085783733874235e-4	0.23721679924770392	10964	IFI44L
ENSG00000188886	31.519377889496496	2.1225091309587047	0.9066665994720672	2.3410028914648415	0.019232018166138544	0.8460492187200408	431705	ASTL
ENSG00000124479	41.570088875746016	2.1124501530775577	0.6916284466454627	3.0543135744681504	0.002255761641141584	0.5763846953390271	4693	NDP
ENSG00000204469	124.89757801880624	2.0389742887079043	0.7610464881022917	2.6791717990739183	0.007380451592625137	0.8340927965884345	7916	PRRC2A
ENSG00000197272	72.55391532167157	2.020523684204694	0.47153701311417395	4.284973666988601	1.827608340905393e-5	0.02547187588583689	246778	IL27
ENSG00000148346	12.088048154596985	2.0125396840963785	0.7133966741422897	2.82106681604037	0.004786423246228667	0.7055832191147279	3934	LCN2
ENSG00000027869	20.279602534014554	2.004282150423235	0.5835848452510809	3.434431457110431	5.937982237157856e-4	0.2456988487379879	9047	SH2D2A
ENSG00000140511	46.05095657562458	1.9850222736697787	0.5783947005562143	3.43195100467013	5.992558102037185e-4	0.2456988487379879	145864	HAPLN3
ENSG00000173801	326.63391550339344	1.9629068891846524	0.596786608475294	3.289126902829814	0.001004986999018726	0.35016944731718386	3728	JUP
ENSG00000162148	9.813619841528649	1.9556867148190173	0.5968837017951691	3.2764954193541453	0.0010510401759327884	NA	220004	SAXO4
ENSG00000287597	4.890570052734361	1.9480344928203144	0.5985536013233891	3.254569830526877	0.0011356423711603235	NA	105374736	LOC105374736
ENSG00000253736	35.698159794917515	1.9139787161809958	0.6813078685955513	2.809271409306447	0.0049653766935865455	0.71815273669222	105377730	LOC105377730
ENSG00000136688	75.76984894124878	1.913615523795358	0.7562626950412548	2.53035821592518	0.011394612735481702	0.8460492187200408	56300	IL36G
ENSG00000154262	39.3856800147858	1.899016217278632	0.47755890494409925	3.976506767266588	6.993500962905106e-5	0.07147824217486545	23460	ABCA6
ENSG00000196878	415.7671907555135	1.896621057501308	0.5185637624880629	3.657450047032485	2.547368840271354e-4	0.1608366650644404	3914	LAMB3
ENSG00000142089	927.8321190079208	1.8880818659358516	0.40171764628829776	4.700022225513204	2.601331777355494e-6	0.00862793995433822	10410	IFITM3
ENSG00000107742	133.8793937240069	1.8880514600037275	0.5319709079820095	3.5491629930777693	3.864577890660969e-4	0.20430290910939075	9806	SPOCK2
ENSG00000125845	8.414446079986051	1.8379077720040309	0.5933071150485011	3.0977342516005177	0.0019500621045751801	NA	650	BMP2
ENSG00000154099	70.05461925503123	1.8370344775839176	0.618975407630843	2.9678634319499895	0.0029987753603583868	0.65550833380437	123872	DNAAF1
ENSG00000254681	28.92140893086532	1.8327477080014032	0.6771232950317684	2.7066676356414776	0.006796226032211792	0.8120875243041378	348156	PKD1P5
ENSG00000255874	299.3842320933864	1.808077090658334	0.6895106003407857	2.6222614848338877	0.008734838457775092	0.8460492187200408	283487	PRECSIT
ENSG00000088827	3055.969538721059	1.8031090912315506	0.4703236212719153	3.8337625619468767	1.2619796129390498e-4	0.09797378206920104	6614	SIGLEC1
ENSG00000126709	9335.323373874631	1.7720069653124342	0.3813329257734458	4.646876379002225	3.3699897777753045e-6	0.00862793995433822	2537	IFI6
ENSG00000267026	5.260807916290432	1.764737912920162	0.693515133661407	2.5446278347283404	0.010939426173466089	NA	102724684	LOC102724684
ENSG00000112782	9.094822635822846	1.7016810708793706	0.5178246213454916	3.2862112011163185	0.00101544841707659	NA	53405	CLIC5
ENSG00000275832	16.15330428793094	1.6783888127116222	0.6018788908717205	2.7885822848526183	0.0052939297153654485	0.732117874559142	57636	ARHGAP23
ENSG00000123689	2301.5658299181528	1.6744349525640447	0.6268868314423283	2.6710322638482284	0.007561837811119643	0.8365567527237864	50486	G0S2
ENSG00000121858	100.24083423069294	1.6743191038946508	0.5703106033768756	2.9358021646113754	0.0033268642220457764	0.6608804560790429	8743	TNFSF10
ENSG00000134470	477.86853251239546	1.6712762231849665	0.5313471899678724	3.1453562844399707	0.001658846748087018	0.5086355898984415	3601	IL15RA
ENSG00000163666	17.744275694678926	1.6703443507529037	0.6456550863329339	2.5870536546684706	0.009680051761496552	0.8460492187200408	8820	HESX1
ENSG00000177469	83.40276842875694	1.6670885174012533	0.4567406608529947	3.649967389125922	2.6227360424049373e-4	0.1608366650644404	284119	CAVIN1
ENSG00000166592	84.61064057380625	1.6512325855947363	0.6438586289062245	2.5645887333991637	0.010329816291854052	0.8460492187200408	6236	RRAD
ENSG00000124203	7.818914031833742	1.6505267420444716	0.5624299268570524	2.9346353442959137	0.0033393988137700985	NA	128611	ZNF831
ENSG00000145777	27.73936929989613	1.6326200300386609	0.5951319185777496	2.7432909899040663	0.006082675700512613	0.7771125097046573	85480	TSLP
ENSG00000182326	176.90974644942335	1.6319780465307914	0.4251020820535961	3.83902623729101	1.2352323170953784e-4	0.09797378206920104	716	C1S
