Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000000419	8813	DPM1	7.301322729660522	7.9084538985189425	7.604888314089732	602.1845934224148	1.9807856989649271e-16	6.5664705796971384e-15	-0.11523782495544621
ENSG00000000938	2268	FGR	12.914474644101993	15.725011754234908	14.319743199168451	136.54246752163857	3.726591714549649e-11	1.247593525198173e-10	-0.2840721391339964
ENSG00000001561	22875	ENPP4	0.5990032716919825	0.7182799654636813	0.6586416185778318	28.745022092779074	3.65060986972005e-6	5.029653811683022e-6	-0.26198239300536297
ENSG00000001617	6405	SEMA3F	0.7313470688251787	0.8659429490831694	0.7986450089541738	79.89865001777085	2.446982672512036e-9	5.3061922816321656e-9	-0.24371576346898113
ENSG00000001626	1080	CFTR	0.10162022531000185	0.12052050614374786	0.11107036572687481	33.28037190753611	1.3812457000230236e-6	1.9862624461254383e-6	-0.24609106890789612
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000002586	4267	CD99	8.506913146532616	9.968705152864127	9.237809149698371	299.0444903751337	6.5087126110127e-14	5.617847364908998e-13	-0.2287703987774461
ENSG00000002746	23072	HECW1	0.4593801608815447	0.47865368176286666	0.4690169213222055	144.79238975094609	2.3350932938273325e-11	8.279918497503072e-11	-0.059293653660242196
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000003147	3382	ICA1	0.5633350580120187	0.5745169857391653	0.568926021875592	243.9801083118267	3.4462907904145366e-13	2.165890450984453e-12	-0.028356289579592464
ENSG00000003249	79007	DBNDD1	0.1688164584471017	0.26794026071628385	0.21837835958169277	16.805135837359025	9.609562876364202e-5	1.1990988562368872e-4	-0.666455813118215
ENSG00000003402	8837	CFLAR	10.730216696239125	15.593532534041854	13.161874615140485	154.86737957295054	1.3637011258920385e-11	5.1395379365153104e-11	-0.5392685793494896
ENSG00000003436	7035	TFPI	0.33109988526474815	0.892825362436727	0.6119626238507373	37.42643400290508	6.205405362192902e-7	9.282297811760192e-7	-1.4311114994997012
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000004139	23098	SARM1	0.35158566993566004	0.3893975176186302	0.37049159377714497	45.91145731140426	1.4797771079024369e-7	2.388412174158319e-7	-0.14736741725094937
ENSG00000004468	952	CD38	5.261039139352859	5.6600465844452765	5.460542861899065	11.236805446075177	7.880522963172825e-4	9.308853043389578e-4	-0.1054661440608946
ENSG00000004766	55610	VPS50	0.4000196485963851	0.49074909204298806	0.4453843703196866	62.00228451540886	1.655828471492311e-8	3.092756106337858e-8	-0.2949147329078865
ENSG00000004776	126393	HSPB6	0.7205817537677482	0.9091182929907516	0.8148500233792498	91.7108849240716	8.477846022115735e-10	2.0260788681125565e-9	-0.3353059067791394
ENSG00000004777	115703	ARHGAP33	0.7429292350472236	0.9231860831293099	0.8330576590882665	55.4056100327472	3.799030764319756e-8	6.695410916386526e-8	-0.3133966769948803
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000004864	10165	SLC25A13	1.6378104913298868	1.8596228126326837	1.7487166519812845	262.07466461360565	1.9204068830748007e-13	1.3407187191077155e-12	-0.18324159462355072
ENSG00000004866	93655	ST7-OT3	1.4809925856690984	1.8502943279519588	1.6656434568105283	84.75652736714093	1.5569287617327816e-9	3.51954867509422e-9	-0.32119036172584836
ENSG00000004866	7982	ST7	1.4809925856690984	1.8502943279519588	1.6656434568105283	84.75652736714093	1.5569287617327816e-9	3.51954867509422e-9	-0.32119036172584836
ENSG00000004939	6521	SLC4A1	1.4398000565067512	1.7137516816630598	1.5767758690849056	127.75809695170506	6.318025216941098e-11	1.9852349291675125e-10	-0.2512896016263809
ENSG00000004948	799	CALCR	0.33746647208416564	0.35376749933699103	0.3456169857105784	375.45372068553075	9.985140597345927e-15	1.228017084034212e-13	-0.06805733867555519
ENSG00000005001	64063	PRSS22	0.4536997227678298	0.5943432285032463	0.524021475635538	65.64667301211071	1.0814188168781579e-8	2.083825055806134e-8	-0.3895585385027748
ENSG00000005059	55013	MCUB	2.452984567801931	2.6096605439115765	2.531322555856754	47.22285233819366	1.2098952673011448e-7	1.9800106222186963e-7	-0.08932400030599763
ENSG00000005073	3207	HOXA11	0.11873732908420616	0.1532196696739086	0.13597849937905732	32.36054489025093	1.6674015722662783e-6	2.3753117104376656e-6	-0.3678279499217685
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000005156	3980	LIG3	0.4391315303072309	0.4643164745229878	0.45172400241510935	266.67511016250126	1.6654607807045168e-13	1.1953580347442948e-12	-0.08045534455093839
ENSG00000005187	6296	ACSM3	0.34675138711263315	0.3712584785150671	0.3590049328138501	43.20324262395512	2.2786070261029185e-7	3.584637882527762e-7	-0.0985223196612044
ENSG00000005238	80256	FAM214B	2.8198475469434547	3.515690925012999	3.1677692359782252	166.37455571635428	7.672656064157997e-12	3.117394117405926e-11	-0.3181910779372643
ENSG00000005243	51226	COPZ2	0.9742110279772378	1.0091314863391594	0.9916712571581985	189.33491259762476	2.705664650757277e-12	1.2632111752630748e-11	-0.05080794530550219
ENSG00000005379	9256	TSPOAP1	0.46012356461083503	0.5348910609719034	0.49750731279136917	110.1758165978163	2.030465590772843e-10	5.591082513060813e-10	-0.21722374973485303
ENSG00000005381	4353	MPO	1.1169304098911672	1.357923369657969	1.237426889774568	46.55151263235399	1.3404624158752125e-7	2.1774716604991818e-7	-0.281862765884872
ENSG00000005421	5444	PON1	0.16719510260980272	0.17007455937711574	0.16863483099345924	37.35577375167729	6.286733029005024e-7	9.396844784412043e-7	-0.024634762053335812
ENSG00000005844	3683	ITGAL	0.9879190425252076	1.0764286712596058	1.032173856892407	71.43169546398894	5.730731415467557e-9	1.1622064326515543e-8	-0.12378799701993434
ENSG00000005884	3675	ITGA3	0.08097208827067652	0.1624596031883273	0.12171584572950185	9.273443056398659	0.001914350872147157	0.002212652527331755	-1.0045844354456985
ENSG00000005893	3920	LAMP2	7.010848117878038	7.224383465629876	7.117615791753957	595.5405997061097	2.172550007237206e-16	7.102981676554039e-15	-0.04328549135790194
