GeneID	GSE84076_MTB_control_blood_up.tsv	GSE148171_MTB_control_blood_PBMC_up.tsv	GSE198557_MTB_control_blood_PBMC_up.tsv	GSE132283_MTB_control_blood_macrophage_up.tsv	GSE143627_MTB_control_PBMC_macrophage_up.tsv	GSE148731_MTB_control_blood_monocytes_up.tsv	GSE174566_MTB_control_blood_PBMC_up.tsv	GSE193777_MTB_control_blood_up.tsv	GSE64179_MTB_control_blood_dendritic_cells_up.tsv	GSE64182_MTB_control_blood_dendritic_cells_up.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_up.tsv	GSE141656_MTB_control_blood_blood_up.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_up.tsv	GSE183912_MTB_control_blood_marcophages_up.tsv	GSE211974_MTB_control_blood_THP-1_up.tsv	GSE211974_MTB_control_48h_blood_THP-1_up.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_up.tsv
6385	0.38010087460655184	0.8393423560859237	0.8382106720720377	2.651590086037352	0.5709406456472151	1.7151135625851648	1.2551515259696284	0.3611981421469179	1.8801860155670087	2.5739271477494983	0.6412789516822933	2.2990924233200016	0.2867389593897652	0.7977636688061602	0.4541892046582583	0.22249032798391144	0.22249032798391144	0.8174903012109751
51020	0.3798288311134576	0	0.18389286454566872	0	0	0	0	0	0	0.03808318825696929	0	0	0	0	0	0	0	0.1334472215754067
24141	0.3796260303485054	0	0	1.5781502591749943	0	0.9192128172428972	0	0	1.5376811890175233	2.506161244019429	0.4261061175441552	0	0.11264954973029198	0	0	0	0	0
11258	0.3796070488606525	0.96291068838635685	0.9658307980112932	0.07503179563557173	0	0	0.16308469107289614	0.3431429282647631	0	0	0	0	0	0	0.18808390558685223	0	0	0
55771	0.379581967772277	0	0	0	0	0	1.069168707965364	0	0	0	0	0	0	0.5022371592579329	0.04733221189037134	0	0	0
126526	0.379571577436509	0.1866020261686187	0	0	0.08766313924141793	0	0.26277129597605536	0.16711009515683525	0	0.3105885130255123	0	0	0	0.14931805518062277	0.09662973281468194	0.1957904577382262	0.1957904577382262	0
54749	0.3795395134295716	0	0.10085708476316647	0.23101365094048343	0	0	0	0.4503745083121106	3.6265213437605466	3.255168477705039	0	0	0	0	0.12969121442965417	0.229617728875408	0.229617728875408	0
91442	0.3795051727900533	0	0	0	0	0	0.40078277964899633	0.28849622627038735	0.22069173018988616	0.3365833286896669	0.1988076332446696	0	0	0.13573673029820377	0.138447466272666	0.16803280380696775	0.16803280380696775	0
5326	0.37936677437056593	0.7425299484991068	1.0677626999083316	1.6700585451622154	1.0763946649735634	0.9764422372068328	0.5866504531150244	0.220093512168034	1.4818929460702637	1.0156533654438633	0.0625663610324308	1.491185477443865	0.6091659709097339	0.9851158833524828	0.4920505074438866	0.09738117692236828	0.09738117692236828	0.8715339426331721
25979	0.37931133600608086	0.3290744455507815	0	0.03419818279456492	0.04473210745012784	0	0	0.6099533664035258	0	0.3088907583767616	0.05896392473903488	0	0.0023517394783039	0	0.22049968972525075	0.14810777528798835	0.14810777528798835	0
54461	0.3792907907852244	0.3661165904931394	0.7217933963000512	0.5438264960209137	0.1585969829715105	0.319105865431842	0.16073603329749256	0.08912477223778065	0.07460377247364282	1.353473156474423	0	0	0.02676697721470686	0	0.33804027941318643	0.3153925198543744	0.3153925198543744	0.1220718836127866
9473	0.3790040151926487	2.117129547943769	1.955047091294564	1.006727764991924	0.8685328016564242	0	0	0.8155960726740532	1.394904292886224	1.3572603509680623	1.4741130064185877	0	0.21110302023121152	0	0.3196843637126552	0.07639958957006751	0.07639958957006751	0.3650258877838723
3421	0.37898108778453776	0.6058053071797966	0.7165980164857496	0.2213110018089359	0.08208373228045619	0.03704019483117797	0.05994896708987417	0.3206042640529895	0	0.5306029021873923	0.01729053904801341	0	0	0	0.15528733511520748	0.0104318386636835	0.0104318386636835	0
80150	0.3787675474586394	0	0	0	0	0	0	0	0	0	0.34846312970525023	0	0	0	0	0.14544511262648857	0.14544511262648857	0
349136	0.3786856000615752	0	0	0.5457846499978081	1.574583570699918	0.09842713413373538	0	0.13877026763257502	3.567683803870275	3.598849060833179	1.5741673329586423	1.464385748346803	1.5489079668749357	1.488557713319655	0	0.13357011818600678	0.13357011818600678	0.11766845328375518
1043	0.3785351962865988	0	0	0	0	0	0	0	0	0	0	0.08644549851012012	0	0	0.02576120056923463	0	0	0.3050867597461374
55701	0.3782441848920591	2.326199723720105	0.5196993498182882	0.32221197606359103	0.07526337690046855	0	0	0.8673352408067116	0	0	0.5466877583084833	0	0	0	0	0	0	0
171546	0.3780935020285725	0.7826487957396624	1.07638306940313	0.2389506469723556	0	0	0	0.41697565952826093	0	0	4.820476422831521e-4	0.110935649698505	0.09242692051103649	0	0	0.07751115456737301	0.07751115456737301	0
100188893	0.37797133224019386	0	0.16614990217246062	0.1272527551260651	0.1778202837835147	0.04802471516998805	0.18580746793005368	0.04232262057859789	0	0.8480556567363643	0	0.13697393534361976	0	0	0.2018700199207779	0	0	0
83861	0.3779453025018598	0	0	0	0.6530787062669212	0.2843670330844962	0.19991852651767653	0.2237655998306842	0	0	0.0498476168463649	0	0	0	0.06920706552512318	0	0	0.09262097473017428
705	0.37764203280171	0	0.6146888322308336	0.7396435225317572	0	0.5065278107089741	0.8898169272649814	0	0	0.8454767963922987	0.07444400446601937	1.8536036017131388	0.1676145980208587	0.483086330730203	0.20215961789025336	0.10102077784104524	0.10102077784104524	0.1991512624297628
119746555	0.3776077016552679	0	0	0	0	0	0	0	0	0.06379877514118937	0	0	0.09696153913055146	0	0	0	0	0.24688865793087347
4684	0.37745798862773616	0	0	0.09340993527230694	1.812921425468367	1.3157460468213102	1.3820778860077334	0	1.991240826464476	2.565577481129621	0	0	1.9657928952492183	0.7847321427342313	0.23950572511511103	0.7445148197158891	0.7445148197158891	0
6606	0.377426095809787	1.3959012165815328	1.6817042025932556	0.38587829310944793	0.7447759485275154	0.5375815341539003	0.16333318575403205	0.1966299368428618	0.01344960429885925	0.42950947407297024	3.6014926524280506	2.892167386071947	0	0.8849646903897055	0	0.12212779215600172	0.12212779215600172	0.4584951953086967
144568	0.3773232042537793	0	0	0	0.4324737776879021	0	0	0	0.4928462134193231	0.29247761301786057	0.405545010300996	0.8220902528413832	0.3420542949253254	0	0	0.00220494226413104	0.00220494226413104	0
55249	0.3772667246957198	1.4626745068338232	1.1371328543739636	0.5347303956728473	0.27500941192812345	0.2759736768097298	0	0.6710637507410753	0.11130406253238384	0.31923113897231703	0.18916330412828028	0.40081244712330577	0.12167578965055424	0.2787221426370564	0.09229988633402256	0.10918989629604683	0.10918989629604683	0.22666670389139656
5494	0.3771868485855866	1.621141758474966	1.726703658296237	0	0	0	0.11485506974269896	0.43141759714682193	0.5482175541922498	0	0	0	0.12901982111307217	0	0	0.1299262326449764	0.1299262326449764	0
7133	0.37713696032238575	1.4616039679379589	1.475245679227427	0	0.4332474408291937	0.319832528894663	0.2969241833057071	0.8112561261155204	2.0884332505939245	2.0514962576404554	0.6018193738057445	0.3206250978171632	0.07575253274235823	0	0	0.224436574511336	0.224436574511336	0.4219297852235076
11135	0.3768075215300026	0	0	1.8238701738826013	0.4561580013149712	0.5128232119147149	0.7334032924964962	0.7421518451083693	0.9176801895162134	1.6286013637580568	0.13378941671452715	0	1.0390429687591414	0	0.8497192041181543	0.2737625803119817	0.2737625803119817	0
84868	0.3767268332737726	1.7779075155602233	1.8159124416149297	0	0.10606700898854196	0	0.04075260868824887	0.3496979058824172	0	0.3571147770353185	0.32948946680489644	0	0	0	0	0	0	0
113146	0.3765923491642207	0	0	0	0	0.10225554187243611	0.00741466938807071	0	0	0.6999277407883434	0	0	0	0	0	0	0	0
4157	0.37645235223285806	0	0	0	0	0.2813071162965665	0	0.09091150354320972	0	0.34215288066701655	0.2687275717557299	0.44361288985744246	0	0	0	0	0	0.07352791255145844
101928373	0.3764350733291792	0	0	0	0	0	0	0	0	0.13221948771966635	0	0	0	0	0	0	0	0
23130	0.3760318610287535	1.70955299233189	0.6377009859604417	0.1387421732295508	0.753657810560937	0.4216808521370032	0.3133364966978025	0.511031771883999	0.506131564988959	0.630870180298774	0	0.16568196632949517	0.3755126280053422	0.951588251412872	0.3007924957715849	0.11064692297039327	0.11064692297039327	0.28021042820742864
100861402	0.3759074432991941	0	0	0.63579971818627945	0	0	0	0.2339563488676541	0.4342810485841466	0.8205867811318474	0.33593847535183	0	0.557007704518731	0	0	0	0	0.2328115986086252
4602	0.3758946556946938	0	0.7339574960415849	1.807489314358664	0	0	2.1825157439282226	0	1.9280056458790864	2.098358135837993	0.0906410227962723	1.7336026035051304	0	1.9623379809892345	0	0	0	0.6807438989823044
57704	0.3758669528229179	1.0988742667423113	0.8686099125289998	0.18607065385417737	0.07926559251670683	0.01621829934388166	0.1932883995098265	0.39886567070831286	0	0.14062200660765642	0	0.10231091659703678	0.10665479091105017	0.03521411523835856	0.0929114962105099	0	0	0
55658	0.3758470409010631	0	0.2174878059986064	0.2986690237188959	0	0.05322990324277461	0.12914451452941794	0	0	1.050855987975868	0.19658690271248536	0.5292311510207743	0.04018099369570304	0.06093749252979429	0.14029915582247196	0.04848764467917271	0.04848764467917271	0.15440072842881516
9121	0.3757691103072517	1.6744754744998274	1.6418659125396928	0	0	0	0	0.8541401918648314	0	0	0	0	0	0	0	0.2178080061773767	0.2178080061773767	0
3818	0.3755650509658747	0	0	0.13047135892303477	0.07995708533412944	0	0	0	0	0	0	0	0	0	0	0	0	0
100526693	0.3754870907487017	1.8970503904278788	2.0336675739534797	0	0	0	0	0.6385332866487892	0.3705762611775195	0.09217430306962374	0.5184602694020615	0	0	0	0	0	0	0.26858537020802536
1796	0.3754403464848481	1.1268829382242669	1.3154405033142695	0	0	0	0	0.6584636397036097	0	0.00776215692547808	0	0	0	0	0	0	0	0
3801	0.37542703548398143	0.02233693917460712	0	0	0	0.1800301074719312	0.2985640233193916	1.0101631295591569	0	0	0.568895510941783	0	0	0	0	0	0	0.1002257953927736
55214	0.3747802789731997	0	0	1.9002458214752165	1.0518763362494152	0.8581021620962289	0	0	0.11462423480701169	2.497074483283317	0	1.852145930014045	1.1645890105163288	0	0	0	0	0.6205259843690579
138046	0.37474474224458193	0	0	0	0	1.005064218858699	0	0.3054061510767164	0.4309086045828465	0	0.8415356912426284	0.6026731212818232	0.4847514800533997	0	0	0	0	0
196410	0.37457609054211977	7.550821935003853	6.827432782928801	0.01638046718147817	0.2905750655683527	0	0.0869857340872811	4.120742728883067	0	0	0	0.03927394426661528	0.5868239532566546	0	0	0	0	0
221150	0.3741681926147803	0.2283863356275633	1.6425186250459014	0	0	0	2.907313992085303	0	0.5551071911125403	0.43438871633458265	0	0	0	1.2062639351435962	0	0	0	0
896	0.37396919491941694	1.3839738183325758	1.603079573037096	0.3493949750301552	0	0.1757950353907299	0.1167773278418195	0.4689753483135579	0	0	1.3650471471641714	0.05934172244276774	0	0	0.2097168149920096	0	0	0
84967	0.37395905614139024	0.4961321806406209	0.7676448777293425	0.6814147461182546	0.260154867104086	0	0.19119959597278408	0.4408019197797952	0	0.37039908388450177	0.20977334100032236	0	0.1329626657755544	0	0.3188504461551758	0.2691076576739655	0.2691076576739655	0
55510	0.3736764863388618	0.8081125397037041	0.7299824173252736	1.5180236851698925	0	0.7364886610053497	0	0	0.839338240012498	0	0	1.2182277866832778	0.6489584434322428	0.44781786998785805	0.02095832356989497	0	0	0.4312656292838454
8834	0.3732955638901766	1.423238117039819	1.5804024048554477	0.4906005798298685	0.06764996181755563	0.0913327185508375	0.10984020632876663	0.5168214687618667	0	0.5996512164877938	0.19308162250509384	0.2264019210154416	0	0	0.15760671746410285	0.1161945344886326	0.1161945344886326	0
6813	0.37319820806510257	1.9121150949069965	1.76649011721647	0.2721569341452393	0.0828678320944536	0.24404323150742013	0.05382000647496188	0.88112936107577	0	0.6450744978294931	0.19708658926119327	0	0	0	0	0.03064531701930411	0.03064531701930411	0
8992	0.37309308123781326	1.3854425753721722	1.5086466485135523	0.4403129320758592	0.42770124762025735	0.0778776052749076	0.01694105766527335	0.4162700921531709	0	0.7400802632684956	0.06699372472314388	0	0	0	0.00886603004882932	0.3280315135112208	0.3280315135112208	0
100507384	0.37283753094043415	0	0	0	0	0.2182032184197552	0.2308023152818763	0	0.165704209483839	0	0	1.479612825225242	0	1.0743789394166996	0	0	0	0.3893257952967487
3636	0.3728260972980307	0.8657502137327652	1.1134346863127431	0	0	0	0	0.487390405621303	0	0	0	0	0	0	0	0	0	0
33	0.3727989357242062	0	0	0	0	0	0	0	1.740165949897222	0	0.03687355802425018	0	0	0	0	0.04821139485488218	0.04821139485488218	0.2814582590826424
440672	0.3727966860091108	1.14813489649604	1.2887530332878652	0	0	0.00154240881525782	0	0	0.1968725206078855	0	0	0	0.3848300952944647	0	0	0	0	0.12516094293228855
100134713	0.3720597695409566	0	0	0	0.13101324648976528	0	0	0	0	0.2455651896260656	0	0	0.05676065055868466	0	0.11741220881884734	0.13012344941230317	0.13012344941230317	0
5321	0.3718136854812618	2.2013309705492565	2.455412790491372	0.35775374302008733	0.31450416857288627	0	0	0.8921398870966658	0.31945555836793527	1.0041708235915228	0.6618502217530927	1.0296889287687805	0	0	0	0.2216562245842296	0.2216562245842296	0.16311730282351727
79622	0.3717196702329611	0	0.2756194574547403	0	0	0	0.4878580367001403	0	0	0.35418182589124225	0	0	0	0.06046648815449231	0	0	0	0
90120	0.3717014948444399	0	0.564563009995713	0	0	0	0.04479857669510003	0.0047199355984527	0	0.3763418297092323	0	0	0	0	0.09273349903746536	0	0	0
56894	0.3716966671157805	0	0.3549821546053242	0.7192254813360842	0.5116473607476862	0.25630319658274786	0.27393665123877886	0.45597712903628695	0.06996696489139632	0.6081587086987007	0	0.03188624969063365	0.16641935013023926	0	0.27485952134872266	0.19561346348487635	0.19561346348487635	0
55027	0.3716555740033957	0.01301005368748831	0	0.08733540555488972	0	0	0	0	0.5642827212946144	1.0227087231019067	0.23639703293821152	0	0	0	0	0	0	0
94015	0.3715771610699645	0	0.2843144997431757	0.46856984912799565	0.6786045635398161	0.17562636395897344	0	0.09830109684901034	3.557078773452349	3.2082412931655826	0	0.42374599528034274	0	1.3808265522241268	0.5133650187845461	1.433255291432208	1.433255291432208	0.4436431467729695
257044	0.3713897964070725	0	0	0	0.09335122138080976	0	0	0	0	0	0	0	0	0	0	0	0	0
107985892	0.3712876106671043	4.885324736184185	4.529146315130977	0	0	0	0	0.5542655966870185	0.7708845404953164	0	0	0	0	0	0	0	0	0
55133	0.3712321745621719	0.6352142258324708	1.0070699695999568	0	0.399059044212105	0.167841131665558	0.17145274077544953	0.386467345109007	0	0	0	0	0.3041340307559904	0	0	0.4029832025541239	0.4029832025541239	0
1337	0.3711600651842978	0.7324775828943371	0.9601886457523854	0.21935100230933743	0.07223164589705051	0.14932354888946647	0.3957360402554358	0.3771440083775733	0	0.9939932141008312	0	0	0.02487430641700881	0	0.20349660408174136	0	0	0
284800	0.3709543888847211	0	0	0	0	0	0	0	0	0	0	0	0.4657675338320688	0	0	0	0	0
79969	0.3705794902935604	0.6036531734189016	0.8126849735347667	0	0	0	0.12453528926700462	0.12367425610783714	0.4655529952170631	1.383552071757428	0.01703414426028038	0.9028241595445576	0.00818461840062427	1.5584574149644814	0.05094466811050224	0.00349815867884736	0.00349815867884736	0.5804167714645944
84875	0.3705234259468692	0	0.1922939830046683	2.9586439775266644	2.196448066557752	1.1512454113898	0.34941192245850244	0	1.63611071305024	1.823604840351707	2.625544356122378	0	0.471737151068284	0.458263083924867	0.9895578135623596	1.6617128810401212	1.6617128810401212	0
6861	0.3704355691823545	0	0	0	0	0.2807484833520274	0	0	0.33560348174725446	0	0.3051850808768212	0	0.13146303120133665	0.45656429875787313	0	0.00208471604354867	0.00208471604354867	0.28711831088207834
123803	0.3704341680443734	0.9799716155007032	0.4173682320329138	0	0	0.134149055025728	0	0.1350084707719511	0	0	0	0	0	0	0.07944923461831085	0.04293904693498257	0.04293904693498257	0
9442	0.3703964066934078	0.43062899008748606	0.3083649846696213	0.28245193329479656	0.1013790696900079	0.13250314281959305	0.4235116148983161	0.07087566515402097	0	0.8197123827435111	0.08751771932038743	0.5690141648755153	0	0.0145075148893426	0.12966919561735557	0.11580461107712456	0.11580461107712456	0.2397814054245551
55577	0.370141024717799	0.2706758097315872	0.41887787168186313	0.8874188337826838	0.8426531244908172	0.10925265866941906	0	0.6188980240829094	0	0	0.5050088071334147	0	0	0	0.4583854708650817	0.8066923496643911	0.8066923496643911	0
23380	0.36999444656579134	0.5810474983986199	0.6987893340142707	1.3363805002081253	1.1654154377191996	0.5123217349417319	0.01826161273612104	0.05475093668158532	0.9394603098261314	0.5802557508327345	0.1798257633599081	0	0	0	0.6431443951888955	0.18826746525620755	0.18826746525620755	0
9145	0.3698969532831256	0.321058302641487	0.42714573966707736	0	0.04502226321618571	0.0057869450414092	0	0.3062617072460174	0	0	0	0.10246792611366112	0	0	0.08798617815136035	0	0	0
26521	0.3698394641993122	0.6319808691607764	0.8959010903298318	0.3157130058416694	0.38119316773457446	0.13218163549453418	0.04673516146550474	0.6173701012842645	0.07858169248313705	1.447352941784785	0	0.1451102840956852	0.05345011055233503	0	0.07615022370595496	0.07421371316588066	0.07421371316588066	0.10712575238777564
126259	0.3697476568678882	0	0	0	0	0	0.29190499971610306	0	0	0.7701709347527884	0	1.7818868342605132	0	0.12089356384510458	0	0	0	0
7305	0.3696863641613039	2.190275511796796	1.876714824017557	0.28448761665159783	0.20436747463313992	0	0	0.9794929911690315	0	0.9284950628885048	0	0	0	0	0.07369932282014574	0.3339619012232607	0.3339619012232607	0.07029889698247153
203069	0.36963680114717096	0	0.2088042593004917	0.11282810491326624	0	0	0	0.0794538925001476	0	0.544667072002326	0	0	0	0.01879500067400909	0.30498703167060964	0.10552513529273055	0.10552513529273055	0
5524	0.36954830274385714	0.03308173035461631	0.4959693156079815	0.7023804395164341	0.4784787879777863	0.14462432233602587	0.20371386557075785	0.3448651150892969	0	0.16793870002958802	0	0	0	0	0.12321035186097155	0.17247987598982878	0.17247987598982878	0
9688	0.3694842507148519	0	0.2786721924944565	0.6241844503969921	0.0272057039457842	0.1029196955515178	0.27269333750873465	0	0	0.5581786854695489	0.06713588587043684	0.25422095693726254	0.18588760382149844	0	0.2235283745435923	0	0	0.17992420050339536
6281	0.3694321467352148	0.4873558489237684	0.5435878963657124	0.5901586044154633	0.01168374657737289	0.5667243250310696	0.4636875408640279	0.31938895360755404	0.12799143437565602	1.110765482503836	0	0	0.3001886990698173	0.21588634854906505	0	0	0	0.35189951385693685
1844	0.3693976811517106	0	0	1.4362628608993606	0.1551015908464794	1.476493013979237	0	0	1.8561618777650533	3.5816458879371496	2.376902967354874	0.920488559766883	0	0	0.370268970662061	0	0	1.901023479797564
23192	0.3693925316311521	0	0.12601839583491656	0.07071430905218085	0	0	0	0.22354167815791456	0	0.6105875209464046	0.06954027097410723	0.09721764138709102	0	0	0.04049138501678359	0	0	0
643680	0.3692502810541484	0.10864213346393845	0	0.03303752145207555	0.05959490845258143	0	0	0.420146392712268	0	0	0	0	0.18206265765429244	0	0	0.27087149017387246	0.27087149017387246	0.21330178304501263
7347	0.3691690042924016	0.08124512308733106	0.4361564932151072	0	0.03266475467928317	0	0.12171372980224436	0	0	0.08918872890848228	0.30600344052680284	0.03581320727392204	0	0	0	0	0	0.11120405925729468
54436	0.3690955442393802	0.5429144141871525	0.5949697066908316	0	0	0	0	0.03209789367150507	0	0.6858765679098362	0.2534211801358295	0	0	0	0	0	0	0
81876	0.3688204399836587	1.5489591531198148	1.6548492791131664	0.2930712242603157	0	0.05240168585942967	0.2574419220118605	0.5452818853250708	0	0.4267894465656992	0	0	0	0	0.09486558048112168	0	0	0
51078	0.368696124554789	0	0.29858963473173245	0.08464655023411816	0	0	0.15136494826931	0	0	0.4417872384360146	0	0.00563264885686868	0.16261386439084702	0	0.09000251784214941	0	0	0.01101733360908464
112441434	0.3684861568402616	0.8164830879383216	1.0798698962152402	0.5653379450436934	0.1622593110824634	0.02495410620902362	0.08712937414061565	0	0.24990871150272745	0	0.3422716188243267	0.8426299023175456	0.40495075042902245	0	0	0.6400338614357706	0.6400338614357706	0.0680017931634691
29992	0.3684072713006653	1.572236454969351	1.5376116921405332	1.0519205521312138	0.9415684225726736	0.6346465172385934	0.6343451773879765	1.2130686767851864	0	0.01161105306908664	0.2818847631868511	0.2758603240018781	0.214307318253575	0.09225342503999918	0.34045965924604105	0.5196485862827598	0.5196485862827598	0.240386530554728
282969	0.3682881171635775	0	0	0.3265248256069749	0	0.0892482836998878	0	0.09874265937710738	0	0.6569389019641627	0.11237781313740076	0	0	0	0.11711848840939328	0	0	0
643201	0.3681953488436786	0	0	0	1.8221194671658865	0	9.278124336079516e-4	0	0.8631400930901443	0.48026021147563713	0	0	0.407748877563998	0	0	0.2779473082844978	0.2779473082844978	0.6628745488648167
151393	0.36793438508953874	0.3207480013276792	0.6801731554899741	0	0	0	0	0	0	0	0	0	0	0	0	0.00707225663433552	0.00707225663433552	0
2769	0.36792198773687046	2.596970939756297	1.6317734506916624	0.5556185004770261	0.553010686621813	0.7505419849538512	0.8984363887105106	0.9948793178380908	0	1.0011600599647064	0.32772444544636714	0.2172734911988459	0.3058627609513693	0.5272879203995465	0.05384944889390569	0	0	0.4674048703619953
57119	0.36773636431071904	0.2458496632261781	0	0.330837722264485	0.6478711355322557	0	0.1787204885660175	0	1.7200536757987386	0	0	1.3485718075580708	0	1.5690490433776605	0	0	0	0.27575968723367206
141	0.36754154458831656	0.47929869955893967	0.7400297081504783	0.759773455767564	0.4049406397535305	0.49435963916949777	0.31891550755630266	0.5683650145026131	0.7929664162475026	1.6788104511891846	0.23046972272891944	0.22470756268904285	0	0	0.01530921991623793	0.6947695835305474	0.6947695835305474	0.01917379015292369
1164	0.3673989369029919	1.9504439118484207	2.307430747817498	0.6695476080203691	0	0.7873191425992802	1.8506398919988825	0	0.4523749137895018	0.2365946864346417	0.1048549821928056	1.078974914115197	0	0.7430558379679651	0	0	0	0.21628162345039093
5531	0.3672485546779619	1.362486474738427	1.2664158106430503	0.2417808381228164	0.16030255548990863	0.13643828612987807	0.3247894782249397	0.5350817666962822	0	0.8289375881140267	0	0.15924392947835575	0	0	0.00400371601449273	0.08846128810000657	0.08846128810000657	0
9784	0.3671632015878206	0.18215687482589732	0.5983423760566962	0.12990409627436497	0	0	0.03162320086826401	0.34632678009930834	0	0.7022303266752593	0	0	0	0	0.03193762542327506	0	0	0
27163	0.3670656271441103	0.3666490971926177	0.5960078781295137	0.15132588158333726	0	0	0	0.1976239773563811	0	0	0	0	0	0	0	0	0	0
100302522	0.3670540692089333	2.231289058435626	2.267723858486867	0	0.5029286651685501	0.392192963288332	0	0.4302412217122551	0	0	0	0.7329845661576224	0.8880637291529195	0.1586985649983705	0	0	0	0.2967402987907086
4695	0.3665731837786122	0.3307639875933147	0.31233877564269313	0.13058411019586746	0.00557949274155706	0	0.17436414063796418	0.5036779484509705	0	0.680594558980544	0	0	0	0	0.12913764350082366	0	0	0
22859	0.3664453815703078	0	0	0	0	0	0	0	0	0	0	0	0	0.5472335417323424	0	0.09101582949460256	0.09101582949460256	0
6993	0.3661018539046117	0.6650998544122021	0.8772328639205451	1.3184344141530822	1.685651133365355	0.6528178060123145	0.1765076365058123	0.7650092019927377	1.6984713783787777	1.7939578319505534	0.9130304234777572	0.24313827797215065	0.1683906209941465	0.15304502643937376	0.6877574925640485	0.614823221177948	0.614823221177948	0.00125319309016591
967	0.3660884721255986	2.5078938432488345	1.91764623138347	0.14800755814690603	0.2528036605570616	0.1659281346554451	0.11458205006954786	1.0902081937027746	0	0.8259154475595063	0	0	0	0	0.08742872129125633	0.2240666383431504	0.2240666383431504	0
5436	0.36587802634060845	0.38231925823590784	0.7691749677743785	0	0	0.06704528227728057	0.1733920343875631	0.29804615718457456	0	0.5289894583512839	0	0	0	0	0	0	0	0
81605	0.3657965920163505	0.08826786897575148	0.2958016233239183	0.09172063635266424	0	0.02568938250701432	0.18480881077873643	0.02808580393980021	0	0.7956184287089996	0	0	0	0	0.10814286603931664	0.02875727025381666	0.02875727025381666	0
284759	0.3657534064732203	2.489072844745783	2.259501749710898	0	0	0	0	0.7131180067697251	0	0	0.6268720005140506	0	0	0	0	0	0	0
9973	0.3654250918031747	0	0	0.03948983718086534	0	0	0	0.03450675545794702	0	0	0	0	0	0.12183807043763294	0.07376172474359645	0	0	0
9551	0.365330667352134	0.5616295562004575	0.8505582304671531	0.3325661280398198	0	0.08401610560309436	0.2143527353611766	0.22432480256323672	0	0.7897809997198523	0	0	0	0	0.2080320166521316	0.02851654095201472	0.02851654095201472	0.188954507352488
55111	0.3649672812483849	0	0	0.3738848905424632	0	0.04515738369272289	0.11345960951654668	0.1219432969710416	0	1.2322800659929816	0	0.12677446455518196	0	0	0.25840509822034136	0	0	0
10871	0.3649060523861027	1.027472410955367	1.3054295617189553	0	0.101000227326631	0.1853988915344103	0.17639086897425105	1.1721423750203783	0	0.2215964723584547	0	0	0	0	0.00189183872637193	0	0	0
7298	0.3648992171565408	0.14372075890386965	1.1684494373473062	0	0	0	2.930345982084725	0	1.0902057683683295	0.1386701995097138	0	0	0	1.142642535780659	0	0	0	0
80022	0.36482680813453566	0	0.0915689646057166	0.18333751014073177	0	0	0	0	0	0	0.26121987364693283	0	0	0	0	0	0	0
55909	0.3647513113488134	1.4649658649869586	0.6278429856153559	0.08563556077329984	0.12326281684280238	0.15625552630476433	0.02093203672767561	0.203848972147611	0	0.22945961564204817	0.1409325968097288	0.23469884632704915	0	0	0.02813144889424377	0	0	0.08174763983310378
93323	0.3646780766400066	0	0	0.2999169953932476	0	0	0.155359971802304	0	0	0.43176528659722185	0.11541064913039384	0	0	0.31740915129393826	0	0.0801272355175981	0.0801272355175981	0
84219	0.3646335820617394	0	0.03463434886277185	0	0.04105205653788103	0	0.1953958787577585	0.04825378766336446	0	0.6908826805703998	0.08246385931094147	0	0.09168452183746624	0	0.09550697146908506	0.11439791059198924	0.11439791059198924	0
81926	0.3645653836250958	0.4072059940795741	0.6564274679170652	0	0	0	0.05292902977721348	0	0	0.2680607177844051	0	0	0	0	0	0	0	0
100996435	0.3644643126782874	0.7142095922001864	0.4514273168854611	0	0	0	0	0.6577229867726668	0	0.27112970947051673	0	0	0.00217830696038	0	0	0.4222597858948895	0.4222597858948895	0
8347	0.3644545390975525	3.711310179203664	3.2971675297978584	0	1.392811379990737	0.8686643102011719	1.3038495145156983	1.3497591848825643	2.454395333942188	1.0536685271531776	0.08419750930211096	1.120216443936627	0.31313718567291265	0.3441554193112976	0.27340135013896927	0.6016802792731162	0.6016802792731162	0
6150	0.3644011519513299	0.11409703825723712	0.096419967750106	0	0	0.06975804008429681	0.14646885702735102	0	0	0.4775229581980433	0	0	0	0.14786605786825657	0.16462395529857066	0	0	0.01034631983776087
149095	0.3643899590810583	0.8364107803752274	0	0	0	0	0	0	0	0	0.3268840820643989	0	0	0	0	0	0	0
730102	0.3643892218766779	0.18124511180207944	0	0.09281123072615208	0	0	0	0.2816353990555644	0	0	0	0	0	0	0	0	0	0
3384	0.3643465663784618	0	0	1.0220684312577597	0	0	0	0.01240567004589763	0	0	0.18342840019056184	0.1718276708396756	0	0.4420905933053547	0	0.5558062934068065	0.5558062934068065	0.08351446940974169
4332	0.363915468027613	3.3076354966703096	3.3498617764734004	2.0888770236711185	0.00661134128922611	0.11019045800988746	0	0.9020912681946988	0	0	0	0	0	0	0	1.5735862892079509	1.5735862892079509	0
