Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
ENSG00000000003	7105	TSPAN6	0.13332207251609296	0.1674927349104866	0.1504074037132898	24.629383044938127	9.829252750833587e-6	1.2987482926619128e-5	-0.3291828695421448
ENSG00000000005	64102	TNMD	-0.08403817889466188	-0.06688665936997032	-0.07546241913231608	15.912134714724216	1.3024017530146667e-4	1.59810835450559e-4	NA
ENSG00000000419	8813	DPM1	7.070485048411111	7.336818455199448	7.203651751805277	328.6840950687123	2.9900914569967633e-14	2.8137241950276705e-13	-0.053345397061105526
ENSG00000000457	57147	SCYL3	0.31274904681718724	0.24916218482711613	0.28095561582215156	28.762517284262913	3.6356267910376263e-6	4.972642475052962e-6	0.3279203592704787
ENSG00000000460	55732	C1orf112	0.2804201552550029	0.2106356159785826	0.2455278856167928	29.741313612624218	2.9196328841246488e-6	4.026752245065814e-6	0.41284064750095806
ENSG00000000938	2268	FGR	6.764096513189547	8.059574283165286	7.411835398177416	219.9450703445812	8.020514905315562e-13	4.153031016417325e-12	-0.25280639088165735
ENSG00000000971	3075	CFH	0.3418836742151236	0.33958227740890773	0.34073297581201556	20.28382198951751	3.230112867060536e-5	4.108786656621055e-5	0.009744364700679853
ENSG00000001084	2729	GCLC	5.146784498532963	2.4079308553562817	3.777357676944623	107.97711507087612	2.377288738705155e-10	6.009299840458526e-10	1.0958774114383854
ENSG00000001167	4800	NFYA	0.9662689673975166	0.9767791934959225	0.9715240804467193	187.31131396848144	2.949933705817348e-12	1.2588929601093233e-11	-0.015607640884006166
ENSG00000001461	57185	NIPAL3	0.44844877556541674	0.4873396395248341	0.4678942075451255	154.02076586832115	1.4243371815000021e-11	4.915392169247463e-11	-0.11998437258622152
ENSG00000001497	81887	LAS1L	1.7092187251715831	1.6756702339596015	1.6924444795655924	256.95256887803237	2.255815079867484e-13	1.4440136660122599e-12	0.028598767883557974
ENSG00000001561	22875	ENPP4	1.0549868000270715	2.046256970633855	1.5506218853304627	115.66125604483103	1.3855288982742826e-10	3.693498868984543e-10	-0.9557623832153943
ENSG00000001617	6405	SEMA3F	0.6324881616906034	0.7818374109091566	0.7071627862998797	224.7894463352789	6.717467833317746e-13	3.6005898253165444e-12	-0.30583014214473664
ENSG00000001626	1080	CFTR	0.09433488872787181	0.11666194163767551	0.10549841518277366	36.9209475427419	6.813063538162014e-7	9.940673478105086e-7	-0.3064706509439534
ENSG00000002016	5893	RAD52	-0.07935438175563124	-0.09410536458825093	-0.08672987317194107	15.30129839365328	1.6140206817856753e-4	1.969483595664445e-4	NA
ENSG00000002330	572	BAD	-0.052817857491411775	-0.14227601002938803	-0.09754693376039986	5.662521386731035	0.013119935407446971	0.014545295975299456	NA
ENSG00000002549	51056	LAP3	12.863319491154305	9.615369338195581	11.239344414674942	112.1037032180711	1.7713629734140871e-10	4.61121644406194e-10	0.41984881124106943
ENSG00000002586	4267	CD99	19.3403344591451	18.34511016448153	18.84272231181331	82.57534249985162	1.9011281238990493e-9	3.980696643336965e-9	0.07621717589774946
ENSG00000002587	9957	HS3ST1	1.8332146712812294	1.2891530854815865	1.5611838783814078	33.28306582225123	1.380274494993454e-6	1.9538523027889206e-6	0.5079521445212969
ENSG00000002745	51384	WNT16	0.334897959825301	0.2088629292520071	0.271880444538654	10.4928738053787	0.0010911019282043744	0.0012759087283406756	0.6811651337893081
ENSG00000002746	23072	HECW1	0.3572757980775499	0.4033256822998892	0.3803007401887195	263.2891698487069	1.84818869839946e-13	1.229501315728968e-12	-0.1749070853673642
ENSG00000002822	8379	MAD1L1	0.7500504319937514	0.5239054289135229	0.6369779304536369	57.40715557255359	2.9264898863472234e-8	5.068084338416583e-8	0.5176811911405046
ENSG00000002834	3927	LASP1	13.757470274938646	10.71018880848531	12.23382954171198	192.59902539625472	2.355251376620863e-12	1.0433789973025905e-11	0.3612312981231929
ENSG00000002919	29916	SNX11	3.686689302014892	2.7709793350556833	3.2288343185352884	118.72689967959805	1.1274603550746665e-10	3.0661547878153395e-10	0.41192988578128653
ENSG00000002933	55365	TMEM176A	12.062282474172937	11.186404347766665	11.624343410969802	68.70942227775402	7.678823598425922e-9	1.4442516397166219e-8	0.1087565411469873
ENSG00000003056	4074	M6PR	11.008218952311012	9.491686919219415	10.249952935765213	247.47721225364333	3.0666903545450114e-13	1.8654782741025216e-12	0.21384465097458438
ENSG00000003137	56603	CYP26B1	-0.18575119266245652	-0.1824044434536412	-0.18407781805804885	101.3021145918914	3.914500130983423e-10	9.427209325184916e-10	NA
ENSG00000003147	3382	ICA1	0.5284259280885082	0.5234527337333504	0.5259393309109291	244.603098676441	3.373655486503805e-13	2.011987101197345e-12	0.013641984678672725
ENSG00000003249	79007	DBNDD1	0.22997410936539683	0.22082340508672516	0.22539875722606098	10.961294156619036	8.87648407884774e-4	0.0010424115678583513	0.05857835920768739
ENSG00000003400	843	CASP10	0.546328899010805	0.520016768289853	0.533172833650329	115.96622973649178	1.3571008610643997e-10	3.6299465898382457e-10	0.07121159422649104
ENSG00000003402	8837	CFLAR	4.853587156479665	7.208422697599591	6.0310049270396275	125.75771056347253	7.156480899506145e-11	2.0408690353171689e-10	-0.5706322135656894
ENSG00000003436	7035	TFPI	0.6356997832479445	0.9721285662273865	0.8039141747376654	50.36595518469065	7.606336212839638e-8	1.2364333402818906e-7	-0.6128015296481998
ENSG00000003509	55471	NDUFAF7	0.1966262617924737	0.1422933381127486	0.1694597999526111	37.82657644241007	5.765471152051897e-7	8.490459316608998e-7	0.46658790437919073
ENSG00000003756	10181	RBM5	3.1665293649314834	3.4032661413143708	3.284897753122926	652.6835291222478	1.0117432617750274e-16	4.436859527579582e-15	-0.10401751861271324
ENSG00000003989	6542	SLC7A2	-0.0965680642325385	-0.08742224577551828	-0.09199515500402836	10.640996688218237	0.001021614559165086	0.0011967744139938054	NA
ENSG00000004059	381	ARF5	3.2803234722198202	3.113233880090915	3.196778676155367	228.49517646346047	5.880017303616079e-13	3.2202091662335027e-12	0.07542412320614189
ENSG00000004139	23098	SARM1	0.44350638039697526	0.442369147939599	0.44293776416828706	67.72902577225558	8.554739305977074e-9	1.598357148667127e-8	0.003704088159987462
ENSG00000004142	26073	POLDIP2	1.5808767458951543	1.4808900843505015	1.5308834151228279	145.643452454051	2.2275073499800067e-11	7.266645747543353e-11	0.09426032751443392
ENSG00000004399	23129	PLXND1	9.2062632746041	6.504233627564518	7.855248451084308	279.4852465493437	1.1333592884906348e-13	8.251968120126904e-13	0.5012366214368176
ENSG00000004455	204	AK2	1.4159073899735841	1.5670714403645747	1.491489415169079	150.35270684087223	1.7273680348489396e-11	5.815717400733961e-11	-0.14634404516174648
ENSG00000004468	952	CD38	10.45068155950556	9.531446378549353	9.991063969027458	18.62817157243841	5.332764446790949e-5	6.688074443042903e-5	0.13282997121686257
ENSG00000004478	2288	FKBP4	3.1043098682980736	2.225352431960736	2.6648311501294053	154.29699248590066	1.4040451028335696e-11	4.8552468765818196e-11	0.4802387370487746
ENSG00000004487	23028	KDM1A	2.7978879357441326	2.3254852020131342	2.5616865688786334	119.18725522969032	1.09356832617666e-10	2.9808150884392744e-10	0.26680641971353025
ENSG00000004534	10180	RBM6	1.27931156619064	1.406105274826959	1.3427084205087998	62.51872258222335	1.5563774433857747e-8	2.8058768795537558e-8	-0.13633694879741065
