Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
ENSG00000000003	7105	TSPAN6	4.769337169461909	6.515764626091795	5.892040534438263	96.83605613094966	1.875606202442326e-8	3.522940952339346e-8	-0.45014571121972313
ENSG00000000005	64102	TNMD	7.238956446965915	6.201280236460427	6.5718788830695285	202.29849318820345	2.077348599518267e-10	4.4652409361763754e-10	0.22321564986792675
ENSG00000000419	8813	DPM1	0.2166118741827414	0.18820848044351718	0.19835254963609725	206.9364753258055	1.804848115607303e-10	3.9034337852869636e-10	0.20278069485597783
ENSG00000000457	57147	SCYL3	3.102041220103633	3.1221280831628615	3.1149542034988507	5432.712650280502	1.8144883207540838e-19	1.7011413074240889e-18	-0.009311866987510076
ENSG00000000460	55732	C1orf112	0.05801804906828818	0.025662197337991986	0.037217858670240626	11.00177777573567	0.0016602532220539518	0.002066385595190373	1.1768570766969848
ENSG00000000938	2268	FGR	0.3364687121665218	0.320370328960036	0.32611975153378087	1299.9918588233531	1.6658430917478826e-15	4.894508259464574e-15	0.07073181754805957
ENSG00000001036	2519	FUCA2	0.37327570193349985	0.3550470786006311	0.3615573012195128	1499.4657740266903	6.711725779459617e-16	2.0956844798493108e-15	0.07223126462724494
ENSG00000001084	2729	GCLC	0.39032199334326184	0.375530342386033	0.38081307487075755	1503.0838309499889	6.609473158974535e-16	2.071468542365014e-15	0.05573527570426329
ENSG00000001167	4800	NFYA	0.4866170871474543	0.706693877932798	0.6280950240808894	5.732548811974515	0.016689763309082215	0.019226289935613095	-0.5382984308522634
ENSG00000001461	57185	NIPAL3	1.4768561452916076	1.470930103015959	1.4730465466858331	2734.506650069318	1.4548791498876746e-17	7.991759894679454e-17	0.005800612799209626
ENSG00000001497	81887	LAS1L	0.6022370453879258	0.5759720597353304	0.5853524117541143	24.026369962633318	4.6519204557035054e-5	6.610911005378061e-5	0.06433262666651918
ENSG00000001561	22875	ENPP4	0.29159513198645914	0.2720279694904643	0.2790162418104624	1055.2864757949937	6.2790186593981554e-15	1.6410182155500427e-14	0.10021164014917971
ENSG00000001617	6405	SEMA3F	3.129320826013285	3.1493828235109502	3.142217824404641	5394.5790557391665	1.8980240682607254e-19	1.757546108558881e-18	-0.009219560092763368
ENSG00000001626	1080	CFTR	0.13133599756518388	0.1048250225086841	0.11429322788600545	81.0564567676937	5.420226633853734e-8	9.91019386303751e-8	0.3252792552487125
ENSG00000001630	1595	CYP51A1	0.19103134841882022	0.16354108685223434	0.17335903741172926	173.26356220136864	5.416553517402481e-10	1.129566630524968e-9	0.22415627197775656
ENSG00000001631	889	KRIT1	0.7351565036871403	0.6911160112527175	0.7068447585507256	1175.7496090133075	3.1570885388489203e-15	8.826490995728e-15	0.08912350775802325
ENSG00000002016	5893	RAD52	2.515927057752743	1.766181134908482	2.0339475359242893	30.990046630308704	1.2444743363113464e-5	1.8731537722212542e-5	0.5104567863314172
ENSG00000002330	572	BAD	8.771926486215869e-4	-0.04061881336369635	-0.025798811216439933	4.967073585132111	0.025325487686035028	0.028783703026495328	NA
ENSG00000002549	51056	LAP3	0.78107813364080525	0.7311955562347081	0.7490107624511714	1132.5855123501074	4.005267688801875e-15	1.0898605910399758e-14	0.09520957020192372
ENSG00000002586	4267	CD99	-0.06382101754162052	-0.05313877791112263	-0.056953863493443294	5.237796722626497	0.021784538561881905	0.02488373748986217	NA
ENSG00000002726	26	AOC1	-0.14935163538865084	-0.1317215941053225	-0.13801803742079688	18.40357580628364	1.7193419841559114e-4	2.3344555537318945e-4	NA
ENSG00000002745	51384	WNT16	15.109163628553913	14.557870484727792	14.754760893237117	2074.205676183915	8.484390458702566e-17	3.51013285397319e-16	0.053624467443489365
ENSG00000002746	23072	HECW1	0.47688890816705193	0.46040894649582936	0.46629464709269436	1825.1513130798994	1.9179951340502128e-16	7.495648725489784e-16	0.05073736020292685
ENSG00000002822	8379	MAD1L1	0.9581913410806641	0.8363260166414856	0.8798493467983352	69.79655310647034	1.3090429675817163e-7	2.3151905915697072e-7	0.19624833288997184
ENSG00000002834	3927	LASP1	0.7817709782629971	0.7319997289816308	0.7497751751535473	1125.4962244239216	4.1684884615940705e-15	1.1289397402133867e-14	0.09490291399500989
ENSG00000002919	29916	SNX11	3.844793124899722	3.8789309868830952	3.8667388933176046	63211.70615006951	2.7768767342137346e-26	2.311272936755684e-24	-0.012753134158639101
ENSG00000002933	55365	TMEM176A	7.172789862917133	6.859030237484061	6.9710872465673	15650.433280364978	2.0952638050269356e-22	5.949403358883123e-21	0.0645297498983024
ENSG00000003056	4074	M6PR	1.0073548168900839	1.0942569602714671	1.0632204804924013	677.4222114997074	1.0474455118948162e-13	2.5615354615579095e-13	-0.11937963255966709
ENSG00000003096	90293	KLHL13	0.44008171796596574	0.48943902237729303	0.47181141365896173	11.795503152514542	0.001248061999625768	0.0015754841114812806	-0.15335769030417712
ENSG00000003137	56603	CYP26B1	0.1850746170255501	0.15869257681412957	0.16811473403249405	162.3586694844809	8.085278816462335e-10	1.6581931265926281e-9	0.22187239862877384
ENSG00000003147	3382	ICA1	0.5717682801446125	0.5454353907079205	0.5548399940781676	1636.8376952112426	3.8395769986197794e-16	1.388551502635183e-15	0.06802227322434684
ENSG00000003249	79007	DBNDD1	0.1920302799759611	0.16520359036401933	0.17478455093971276	180.00081013908226	4.279981361821521e-10	9.006422228818092e-10	0.21708877671642357
ENSG00000003393	57679	ALS2	-0.03621290501285101	-0.07565288724145185	-0.061567179302665816	24.899999023515047	3.8812821478415145e-5	5.548287105734508e-5	NA
