GeneID	GSE16250_MTB_control	GSE17477_MTB_control	GSE19435_MTB_control	GSE19439_PTB_control	GSE19444_PTB_control	GSE19491_PTB_control	GSE29536_PTB_control	GSE34151_MTB_control	GSE54992_MTB_control	GSE139871_MTB_control	E-MEXP-3521_MTB4hD_control	E-MEXP-3521_MTB18hD_control	E-MEXP-3521_MTB48hD_control	E-MEXP-3521_MTB4hM_control	E-MEXP-3521_MTB18hM_control	E-MEXP-3521_MTB48hM_control
10007	0.5983732135832427	0.3523900376240112	0.05677893111937071	-0.09261393432356191	-0.0068711776404526415	-0.004115108604976214	0.052515859759520334	-0.0014110135908236288	0.07178304992062645	-0.3300946048921407	0.5889183404124745	0.8727435973566608	1.3510531532207435	0.8407497342582375	1.138497299409952	0.8622450994531046
1001	-1.0558548587315952	-0.17098304602693037	0.3612730724237805	-0.24440027531938258	0.8909449519868158	-0.20855073518307732	-0.12563959157926474	0	-0.004391631290782794	0	-0.11921080729405631	-0.3730827360948331	0.15797450553299752	-0.520782555455954	-0.15341989860928207	-0.7852439954954143
10013	0.4900853827231596	-0.014573733801465705	0.05349466030420347	-0.03790973953234156	-0.016078214017069437	-0.034786304354451625	0	-0.07295991466858887	-0.05618632904771868	-0.21412605030807552	-0.1345428584443988	-0.055239633203806746	-0.48107051713586924	-0.10448096734819143	-0.27344724836587014	-0.34525850619331844
10038	1.1394454837490098	-0.11718486739123435	0.0071987739870900125	0.020485292541397193	-0.03171801503526628	0.02943932007735961	0.4447260401437929	0.027532684601979746	0.04441389183222322	-0.42999833772781626	0.47668314575374826	0.4139806563206097	0.2983295244775505	0.11273497206762118	0.48323955020407283	0.26783998739101944
10046	1.7491201041897946	0	-0.3151640219259943	0.6395218110369892	0.9489714759077166	0.08259893568483516	0.022760312694553586	-0.04088201682033141	0.6902391769572628	0.8660221794119982	-1.660895746952171	-0.5058970679394066	0.6990531787097407	-2.0292141837858098	-1.6599648930909654	-0.8778708591063916
10049	-0.8871479313290296	0.10355445277603326	0.19946986156634328	-0.1286825952148103	-0.04877796460214645	-0.01650347819789566	0.04358376434391664	-0.02808971981448405	0.2972237027651359	0.2803029759723046	0.2008889013427546	-1.1386711417590631	-1.228812453551769	-0.15503493933754697	-1.1266029814834218	-0.9778900088392604
10051	0.3232863284256884	-0.3165826409132886	0.25245848455713793	-0.6231438200561804	0.16826153097144503	0.15701638773068272	0.09056481956659734	-0.05020585106833191	-0.028067184840006698	-0.28132326792152695	0.4258979408717843	-0.1528847622356594	-0.5971103865747714	-0.045156587316815155	0.043076800625820866	-0.5392780337044505
10057	-1.0451615163532784	0.13113115202168013	0	0	0	0	0	0.02385653624224983	-0.2387341890142234	-0.6486028907949903	1.2768668636585505	1.3825515097113699	1.398415376010166	1.4315633123928257	2.5072853154353827	2.5108133512803303
10058	0	0	0	0	0	0	0.009700681944058376	-0.015375577018285846	0	-0.10501666784846475	0	0	0	0	0	0
10059	-0.6761924354570636	-0.1789444997796601	0.18914739708672723	-0.12605303733878648	-0.05003063758394477	0.005474588053294038	0.07151213970037368	0.007883106270885953	0.06407615765115393	0.1925671533129123	0.20431682144034968	0.062296344032604756	0.17855819922920624	-0.07838226550311078	0.004076395260771415	0.07117494065124319
10099	-0.48300064550221333	-0.12537228638457787	-0.16912927802003885	-0.15233949414996406	-0.027980497622146938	0.024033356580618115	-0.07781817691228632	0.07551538066644037	0.005312491425276067	0.07394102644823786	-0.052082608656592644	-0.2103892115134598	0.12651984453503218	-0.12469276406878338	-0.40234824975197503	-0.6103412259980932
10112	0	-0.417563505982383	0.6436876621579277	-0.5515764456390767	-0.2751790605759754	-0.21775697819257123	0.045014246180268114	-0.20614483846118814	-0.30954297820241194	0.6761114144420657	0	-0.5864141321106655	-0.5067494542416919	-0.19244997310303447	-0.6581150895355363	-0.09020041214896413
10123	-0.6388671239832031	1.1347432354316414	0	0	0	0	-0.6370870890875062	0.015219968516962945	-0.19264406502057962	0.04014550213779358	-0.06683947565759008	0.4654846147338816	0.4263410977647375	-0.08572629603508775	-0.6528580560331618	-0.66243614449276
10131	1.0207036618566123	-0.29540507420913986	0.07035394975275189	-0.041467146900207474	0.015519674717427545	-0.033733609729136305	0	0.005693216715642713	-0.2432170385363437	-0.013493294086166951	0.46493090844132656	0.3045324469426083	-0.10960232322494678	0.3292940918273384	1.6381539868439745	1.2540436418360166
10146	-0.1651628023136369	0.01028272319352519	0.06902000651868856	-0.09134884443409086	0.3541944702731099	-0.009145110763902675	-0.07813182957264009	0.012680584621351132	0.05351394098451345	0.34028741350952774	0.20555451859148777	-0.10607046886527893	0.27754966618243415	0.22044812383641466	0.24074325384496387	0.27945659660660827
10150	-0.13877982089514318	-0.02006394245162113	-0.0917127185022659	0.024583766201786983	-0.004406632737234878	-0.014323255367126753	0.07464205088349773	-0.0064772790845722406	-0.12303387260597942	-0.8218326014984828	-0.04054144477065491	-0.4802531875299863	-0.8531752036223356	0.4786189749832771	0.4961736415543999	0.71356239103911
10153	0.7858483842419304	-0.11073697208337663	0.34931704527459306	-0.23494121237133836	-0.06174725956080618	-0.05283551074683546	0.0500835456443397	0.018569830495799966	0.07698922525093321	0.057560619596162876	0.4746143430041334	0.26448762014428695	0.3263215008890734	0.2704800549952113	0.09603376151195042	-0.15172387573788537
10165	0.06880439615935052	0.05098533618531054	0.0027113772646958356	-0.1964411813697311	-0.006768051947244391	0.03493399874697212	0.09560128631293485	-0.002149139894144003	-0.09137063711838134	0.24165423512189932	-0.18324159462355072	0.20496809477607092	0.7778293793566008	-0.03984559083080863	-0.09641937702788939	-0.033224916747071176
1017	0.3289345729466869	-0.13284303231712946	0.3572465114226242	-0.24090440702256632	-0.06069590143063408	-0.053205611968443645	0.06259431373505336	-0.05903903745845129	0.024727941058206637	0.09764166136054897	-0.6792819497981493	-1.9280255909279802	-1.1624363125411163	-0.5797433705682649	-0.8586531253861358	-1.1326688006997363
10174	0.6282358377201384	-0.06960706239627967	-0.06420992095277311	-0.10600188198218485	0.28682814281464586	-0.024235463270884106	0.07412291607019039	-0.02727452072736758	0.004579015756245086	-0.14694327480505484	-0.011938355280177726	-0.25243478018602983	-0.12085494387260098	0.06677761228202994	0.06163822224964932	0.02119479466829388
10180	2.1455302654924058	-0.34527429075953636	-0.017962319019724227	0.03993043015616249	-0.0133903203912078	-2.5848697197483617e-4	-0.10845552599374053	-0.01213320897848802	-0.1390561863552091	-0.18863825463554473	0.01784825658586886	-0.04640492634563853	-0.29667754357875664	-0.13633694879741065	-0.31587873407211164	-0.2325451255751066
1019	0.2509033650917354	-0.134549468192382	0.35725042788616834	-0.2405069332145242	-0.060694078464119894	-0.05365271127314042	-0.1891061408064676	0.006550721074247257	0.025488259770752197	0.19266013099981327	-0.03235595629654986	0.0073772657146498055	0.45797023026610606	0.12693894242813264	0.24637907157611738	0.43437216433603343
10190	-0.6801537999686138	-0.0830927852178478	-0.3797075985957185	1.3865327651692558	-0.09434466874087599	-0.11515166701327867	-0.09414050109033623	0.007398481981742644	0.1554083600987619	0.2248537205326142	0.2639037516027325	-0.21338362922294296	0.27255855006526897	0.09777703768368262	0.3484279776431447	0.5235136259982704
102	-0.961146893726176	0.022084621079709432	0	0	0	0	-0.10320069731378334	0.004516404713753253	-0.29960073348735605	-0.19359131669607677	0.22214368403092277	0.5705501265337072	0.09612291627659353	0.197394850630221	0.24527136924838322	0.28672253019953553
10206	-0.15065908664329908	-0.22118498241187967	0.08259088145253513	-0.18808288038131904	-0.03377304273709303	-0.012483395033836331	-0.14834296219315868	-0.009176480253192176	0.004555894582339626	0.22903799938039948	-0.2279681777826581	-0.1807656218260203	-0.07006236653147213	-0.49663090058766723	-0.9171838016902731	-0.9866147474290619
1021	0.43211148927601184	-0.31072844585367976	0.3560716783138398	-0.23955101978070648	-0.06020878908653238	-0.0543831802593675	0.054607087365328266	-0.011341944500407486	-0.17455590955199418	0.37604426684501346	-0.3860422845697635	-0.5085606813457475	-0.37818803862338635	-0.2767838658010988	0.13246982091556436	-0.6258905967117642
1022	0.7012176785043769	-0.008266876642683663	0.3551891520842023	-0.23940383472753046	-0.060439040316552894	-0.05432165790798971	0.060740731291260674	-0.008718666315987722	-0.052820728566735475	0.20475260263797956	-0.1582306440095116	-0.7217722365962045	-0.6953498577425894	-0.26793556874450464	-0.5897852718730194	-0.5623507459565442
10221	-1.3170629571678913	0.9901917991566769	0.07574148569582961	-0.03432712031980145	0.009605299495059061	-0.028265859887141698	0.09017634739969482	-0.02288023880731238	-0.005771275030144185	0.2229140694393137	-0.3901852438525508	-0.5924841595309909	-0.6457871965276678	0.8844117513400258	0.4282749155916745	0.11201606042437451
10227	-1.1680987127005469	-0.5403035405952901	-0.033520201078879236	0.028066894311759655	-0.024534491901676864	-0.00561790919184163	-0.10525455481309587	-0.03615526841261607	-0.017487434357633003	-0.17340055911163255	-0.348116414766558	-0.9159888555232311	-1.2082997775858226	0.025797769972338513	-0.3719420845283812	-0.3817640945473635
10237	2.380084734302406	-0.07480427453594052	-0.021577576043182667	-0.002041575569363685	-0.008324573000144442	0.0019027384550116544	0.09077227105540064	0.024292007017120643	0.11395181546277744	-0.1306163632730497	-0.05132979221086864	0.4525099416295453	0.5223145340601112	0.11004472412575828	0.603984305448801	0.5946389068634901
10245	1.7865830209385296	-0.04951697717011383	0.07178014524356557	-0.020118498313796085	0.01935951528046731	-0.007157610167064732	-0.006383550789276438	-3.718802891496953e-4	0.1558597151019111	0.05800762878881449	-0.01132684486863289	-0.6497834902210139	-0.8414690853216285	-0.22118481601010975	-0.20435954054658012	-0.5342082129205648
1026	1.462948794913736	0.8985741831855436	0.3544296071936577	-0.2376081193358619	-0.060896403718236236	-0.05470389386968888	0.04456363206412184	0.008491659143374797	0.5270972178619293	0.26642774699727223	-0.14683959918570988	-0.6311716702103816	-0.690410965350627	-0.46003082108979765	-0.9623264398892895	-1.1274295502471565
1027	-0.042987379162560124	0.08516421425578535	0.3540220894751238	-0.2369615957832929	-0.06125207934558796	-0.054310750911913175	0.03977661860445336	-0.009965224717853438	-0.055169949728646195	0.0015328780752550397	-0.08572403312724663	-0.5419832717070139	-0.7610207817246959	-0.713073433325544	-0.6110068155345472	-0.49999591410117095
10270	0.5125441362097236	0.00980577111219394	0	0	0	0	0.21113131570955324	-0.012190498478221956	-0.19929550096928406	-0.020275404071318892	0.15808833415679924	-0.25230698762607096	-0.16709183677848893	0.15753278852616526	0.06467289749803107	-0.1198214331313262
10273	0.6123343575973905	-0.3570804166803101	-0.002556576129903121	-0.0024777762963390515	-0.08797558509945347	-0.0027879326816755423	0.06424213805483248	-0.017050782959037836	-0.2347271720145523	-0.13117662465021063	0.20851541514995375	-0.2015664738702816	-0.8350308770294096	0.21295871363342156	0.36578706608237166	0.16213718558209866
10276	-0.9056716703447836	-0.38219747835197415	0.26580316282854355	0.016044061693810896	-0.03586494362525977	-0.06783287660257296	-0.13455465176836462	-0.06493622171498536	-0.02453337844786674	-0.05161342001073732	0.36153448764251817	-0.9029372434025982	-1.6072411903328585	-0.7474799758969084	-0.1848100184068795	-0.38852907676432813
10285	-1.060326517386473	0.0029981215393477534	-0.17067017112814087	-0.47966396204087935	0.006972497502076402	-0.025623067970246938	0.41047509111274705	-0.01469746481501577	-0.10318592496502044	0.2576772428739649	0.22423378260847926	-0.6595782910319175	-1.096869582382773	0.05072547293787899	-0.24712792718538523	-0.39900970156642224
1029	2.518533374648551	-0.4695039449654961	0	0	0.6526365582161926	-0.00561709700516122	0.09077943265625854	0.2342906088897525	-0.10317294519156328	0.5153386246486119	-0.4196788106646514	-0.7608050477046132	-0.26080686168501277	-0.2347182248369366	-0.21377247777683506	-0.668043645787717
10298	0.48603385584384595	-0.0424784446716262	-0.012333608015916653	-0.009809533342019061	-0.024117156223191882	-0.018605981447726627	-0.04466831168128449	-0.03291906544922509	0.12828247608881965	0.10244422916024237	-0.2101998965564501	-0.2477204855159657	-0.09647615135557841	-0.21457893271966932	-0.22418864948471073	-0.3769129303217541
10318	0.33103346865695826	0.31893561420938443	-0.09856013145559084	-0.08899154634675321	0.02600884900664502	-0.02568707050393071	0	-0.02830510755078519	0.35485003751384836	0.5778077947366911	-0.1933950356195422	-0.9898202107501999	-0.9231285001671661	-0.5669952881794589	-1.0704111243723324	-1.0248991601139186
