drug_target1	drug_name	drug_gene	moa	enriched_pathway	drug_target2	tg_int_weight	disease_target1	disease_target2	drug_gene1	drug_gene2
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	regulation of very-low-density lipoprotein particle remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	maintenance of cell number	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	chromatin remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	cholesterol esterification	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of microglial cell activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	intestinal cholesterol absorption	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	ossification involved in bone maturation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	isoprenoid biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	T cell selection	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	endoplasmic reticulum unfolded protein response	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	MHC class II biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	behavioral response to ethanol	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of alpha-beta T cell activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of interleukin-1 secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of astrocyte activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of oligodendrocyte differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of triglyceride biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	ossification involved in bone maturation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	apical junction assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	T cell selection	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	very-low-density lipoprotein particle remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of muscle hypertrophy	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	behavioral response to ethanol	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of alpha-beta T cell activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	activation of adenylate cyclase activity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of astrocyte activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of oligodendrocyte differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	cerebral cortex cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	triglyceride homeostasis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	apical junction assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	histone H3-K9 modification	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	very-low-density lipoprotein particle remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	negative regulation of muscle hypertrophy	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of cytokinesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	high-density lipoprotein particle assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	activation of adenylate cyclase activity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	interleukin-1 secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	establishment of epithelial cell apical/basal polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of T cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of interleukin-1 beta production	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of insulin secretion involved in cellular response to glucose stimulus	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	podosome assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of podosome assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of collagen metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	establishment or maintenance of cytoskeleton polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cellular response to dopamine	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	vitamin transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of interleukin-1 beta secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	urea metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	protein-lipid complex remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	plasma lipoprotein particle remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	protein-containing complex remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cellular response to topologically incorrect protein	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of amyloid-beta clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	morphogenesis of an epithelial sheet	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of skeletal muscle tissue development	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of insulin secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	lymphocyte migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of tumor necrosis factor-mediated signaling pathway	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cellular response to unfolded protein	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	maintenance of chromatin silencing	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	T cell lineage commitment	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	lipid digestion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	actin polymerization or depolymerization	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	intestinal lipid absorption	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone H3 deacetylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of glial cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	lipoprotein metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of modification of synaptic structure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	morphogenesis of a polarized epithelium	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of amyloid-beta clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	animal organ maturation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	negative regulation of cytokine secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	histone H4 deacetylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of peptidyl-lysine acetylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of embryonic development	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of tyrosine phosphorylation of STAT protein	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of extrinsic apoptotic signaling pathway via death domain receptors	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of macrophage activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	bone maturation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	insulin secretion involved in cellular response to glucose stimulus	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	receptor-mediated endocytosis involved in cholesterol transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of amyloid fibril formation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone H3-K9 methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	triglyceride catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	response to dopamine	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	amyloid-beta clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	acylglycerol biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	establishment of apical/basal cell polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of neuroinflammatory response	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	negative regulation of ATP metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	establishment of monopolar cell polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	establishment or maintenance of monopolar cell polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of glial cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of actin filament polymerization	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	phospholipid catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of striated muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of cardiac muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of histone H3-K9 methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	negative regulation of reactive oxygen species biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	endothelial tube lumen extension	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	mitotic cleavage furrow formation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of vascular smooth muscle contraction	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	establishment or maintenance of epithelial cell apical/basal polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of skeletal muscle tissue development	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of cell migration involved in sprouting angiogenesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	Wnt signaling pathway, planar cell polarity pathway	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of establishment of planar polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of steroid metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of lipoprotein particle clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	low-density lipoprotein particle remodeling	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	microglial cell activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of modification of postsynaptic structure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	modification of synaptic structure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	positive regulation of T cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	polarized epithelial cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	fungiform papilla formation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	intracellular sterol transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	leukocyte activation involved in inflammatory response	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	regulation of receptor biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	cell-cell adhesion via plasma-membrane adhesion molecules	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CCDC86	HMGCR inhibitor	quinone metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cardiac muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	triglyceride homeostasis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cell adhesion molecule production	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	neutral lipid catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	striated muscle adaptation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	high-density lipoprotein particle clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	mitotic cytokinesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	endosome to lysosome transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of MHC class II biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone H3-K9 trimethylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	chromatin silencing	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of gene expression, epigenetic	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cell migration involved in sprouting angiogenesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cerebral cortex cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	osteoblast proliferation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	peptidyl-lysine acetylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone H3-K9 modification	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	mitotic spindle assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	low-density lipoprotein particle clearance	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cytokinesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	high-density lipoprotein particle assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of tyrosine phosphorylation of STAT protein	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	interleukin-1 secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	establishment of epithelial cell apical/basal polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of T cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	establishment or maintenance of actin cytoskeleton polarity	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of histone methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cholesterol esterification	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of osteoblast proliferation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cell migration involved in sprouting angiogenesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of macrophage derived foam cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of digestive system process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of striated muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	T cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of protein catabolic process in the vacuole	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	telencephalon cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	morphogenesis of an endothelium	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	protein catabolic process in the vacuole	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	radial glial cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	intracellular lipid transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	epithelial to mesenchymal transition	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	lysosomal transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	flagellated sperm motility	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cytoskeleton-dependent cytokinesis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	forebrain cell migration	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of epithelial to mesenchymal transition	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of insulin secretion involved in cellular response to glucose stimulus	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of oxidative phosphorylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of nucleotide metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	striated muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cardiac muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	glycerophospholipid catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of alpha-beta T cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of insulin secretion involved in cellular response to glucose stimulus	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	podosome assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of podosome assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of astrocyte differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of translation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	vascular smooth muscle contraction	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative chemotaxis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of embryonic development	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of collagen metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of cytokine secretion involved in immune response	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of actin filament bundle assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of muscle cell apoptotic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of interleukin-1 beta production	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	cholesterol import	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of cell morphogenesis involved in differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	interleukin-1 beta secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of interleukin-1 beta production	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of histone H3-K9 methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of blood pressure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of lysosomal protein catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	neutral lipid biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	protein methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of amyloid fibril formation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of cholesterol esterification	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	very-low-density lipoprotein particle assembly	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	sterol import	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	ubiquinone metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of lysosomal protein catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	myoblast differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	sperm motility	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	acylglycerol homeostasis	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of small GTPase mediated signal transduction	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of triglyceride metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of cell-substrate adhesion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	phospholipid transport	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of collagen biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of alpha-beta T cell differentiation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	regulation of interleukin-1 secretion	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of macrophage activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	regulation of blood vessel diameter by renin-angiotensin	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	positive regulation of lipid storage	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	fertilization	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	lysosomal protein catabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	regulation of actin polymerization or depolymerization	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of alpha-beta T cell activation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	modification of postsynaptic structure	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	glucocorticoid metabolic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	protein alkylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	positive regulation of actin filament polymerization	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	triglyceride biosynthetic process	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	histone lysine methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	peptidyl-lysine methylation	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDKN1A	HMGCR inhibitor	drug export	UBC	0.988	0	0	0	0
FDFT1	lovastatin	CDC25A	HMGCR inhibitor	negative regulation of sprouting angiogenesis	UBC	0.988	0	0	0	0
