Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray_0	aggregated_microarray_0-6	aggregated_microarray_0-65	aggregated_microarray_0-7	aggregated_microarray_0-75	aggregated_microarray_0-8	aggregated_microarray_0-85	aggregated_microarray_0-9	aggregated_microarray_0-95	aggregated_RNAseq_0	aggregated_RNAseq_0-6	aggregated_RNAseq_0-65	aggregated_RNAseq_0-7	aggregated_RNAseq_0-75	aggregated_RNAseq_0-8	aggregated_RNAseq_0-85	aggregated_RNAseq_0-9	aggregated_RNAseq_0-95
cellular response to heat	0	0.9969377683265442	0.5852386162257613	0.9794513970950554	0.9485472320181594	1.0710282465852905	1.240378008521854	1.1557801738248972	1.1954148482783211	0.7539922450882746	0	1.3248262896385885	0.8032973668944079	1.1502119280564826	1.0065735224690884	0.5218509253528529	0	0.6904078461241551	0	0.9654262131252284	1.3088704602815442	0.22987074058350743	1.2539354850838065	0.8475260044350607	1.064349980388692	0.9940074433717868	1.086918995245676	0.30614212971621213	1.300796562206475	1.4125832611954487	1.5327387946327755	1.2195849037463724	1.0389253238791794	0.9894004717781908	0.9025281669201763	0.7111349944963344	0	0.8770688747564287	1.0427920122084986	1.1494053543576224	1.149359730906935	1.3027785918960848	1.4220662821285062	1.5963242689297772	1.641246405301935	1.7656393187405948
cellular response to hepatocyte growth factor stimulus	0	0	0	0	0	0	0.8959251696155924	1.1281487707571969	0.7869152710792537	0	0	0	0	0.8206017019501793	1.3103067328799196	0	0	0	0	0	0	1.1056064468074254	0	0	1.3752532453857638	0.7676766404315911	0	0	1.5464342636960176	1.5463177785165048	1.6695203048862184	1.814459191367628	1.9887859059433095	2.205244386178	1.814459191367628	2.205244386178	0	0.7509406404150224	1.2189451825200572	1.0007509412199085	1.1218013575529335	1.2736693946112865	1.4695901740928612	1.1218013575529335	0	0
cellular response to hexose stimulus	0	1.081822501137215	0.7550046101026074	0.8958421659968426	0	0	0.38312923895522005	0.5096317161348286	0.32891474901572026	0.4465013208968136	0	0.4207050582603149	0	0.34534443363077294	0.3247951628646927	0	0	0.5299864930713147	0	0.48195123597086814	0	0.4966463156357536	0.8070295521112396	0.4131910901372994	0.6626110732802192	0	0	0	1.396181121360711	1.0739503778108783	1.182101342764747	0.9829135915332656	1.1256017658704411	1.3126788948965005	0.9829135915332656	1.3126788948965005	1.9510622203567365	0.7871905409851735	0.7262633760013464	0.6351043184514327	0.26094091032044014	0.31167361846223984	0.38623243681307207	0.5059593527308367	0.7260815338707249	0
cellular response to hormone stimulus	0.6468872361277166	0.7900515934402562	0.6249755752337601	0.5820676399960176	0.32244979059955503	0.7591773068547518	0.5731466605271361	0.9656756110377572	0.8401179659904437	0.5312883056740154	0.05130764008741362	1.00971887929565	0.3486735354785269	0.8413434983579653	0.9991652988459157	0.4961752820457333	0.4029968188164933	0.8844938949183335	0.20916695735713473	1.1435166212811971	0.9249976962511636	0.30713811781364103	0.938582892447493	0.7961493893208426	1.001273152385182	1.0008369322597033	0.6823514172572858	0.13899715360527462	1.3513719426903703	1.4006183944310149	1.4196236737977157	1.2779832558838613	1.233352843674545	1.28789392529052	1.3734623245796331	1.4783614401513478	1.2579063543192537	0.8064579245959977	0.9862201308456918	0.9343162652440268	0.9239182333236652	0.9670142748167846	1.0289507368034934	1.1667934931320192	1.2443765983245505	1.243880768731018
cellular response to hydrogen peroxide	0	0.5561277824617955	0.3634773690023211	0.6413602734002993	0.9485472320181594	1.0710282465852905	0.9203411288612804	1.0110795726765116	1.1954148482783211	0.9054657497780406	0.33696776624316427	0.8607346006851131	1.3431531818670903	1.1502119280564826	1.0987371221672	0.5218509253528529	0.3859836984017363	1.4395478061333276	0.6565455043237799	1.3485298926122369	0.8675409896030366	0.8292430892591105	1.1427348915712117	1.0988769285690023	1.1283058615364543	1.1709373696601848	0.9833649018822608	0	1.3393257338549809	1.5773615592293988	1.62022797939504	1.47027571743244	1.5143682793822026	1.5773615592293988	1.2195849037463724	1.5773615592293988	1.2195849037463724	0.7727093187876108	0.864383568497837	0.891311326148335	0.926425411544298	0.9742884121846634	1.0427920122084986	1.2784379105137305	1.4999165210688978	1.499386456485194
cellular response to hydroxyurea	0	1.496686996288493	0.8072855930161227	0	0	0	0	1.07643909082902	0	0	0	0.655933598403217	0	0	0.5141649127872415	1.090082235848458	0	1.3524939997747016	0	0.743441819165221	0.8003752005752953	0	0	0.6450348714134074	0.3767822484633746	0.5064085750582525	0	0	0.7638424231474956	0	0	0	0	0	0	0	0	0.9020234857950488	0.31637040706211794	0	0	0	0	0	0	0
cellular response to hypoxia	0	0.6242306310612749	0.34520990474270696	0	1.0463053411608734	0.8645997485497817	0.6530520070434743	0.7432663893161399	0.8984741321871405	0.34595844416770577	0	0.7965075914415624	0.4879205099123149	0.5931300053586516	1.2039231667531276	0.5865647049416122	0.22311575020599264	0.9717464378617572	0	0.9828806985943646	0.960476736008418	0.3859422724650896	1.0527682892064465	1.0785424394909149	0.9833812394345168	0.9902812710058732	0.764006593283939	0	1.141477097473679	1.15403987582779	1.050847513425978	1.174863040628744	1.141373150357233	1.2154624301719597	0.9976221386286406	1.3295153412784844	0.7929142442366884	0.8150313927303569	0.9571187431546248	0.947403934285705	0.8877769503580414	0.8591853010727097	0.9571187431546248	1.0229271000065323	1.1451862023754085	1.2559911340869343
cellular response to increased oxygen levels	0	0	0.7311916609564116	1.5342971206191864	0	0	0	1.215022290944623	0.46659611631964376	0	0	1.3873814179173305	0	1.209327638160835	1.1566264521807608	0.5570379343651748	0	0	0	1.7842733864907716	1.2382003222372866	1.191691787446276	1.0762734911742406	0.5807582961523738	0.901519331615012	1.143136532079481	1.4947231105235703	0	1.3223603469260432	1.044313064701291	1.1510358622813468	0.7557982470267323	0.8784041529462333	0	0	0	0	0.8200034797104812	0.9794464953812804	1.082752530645268	0.9793729751634104	0.8200034797104812	0.5445507690578287	0.7030481652602916	0	0
cellular response to indole-3-methanol	0	0	1.1590715730693333	1.0946483098622903	0	0	0.8959251696155924	1.1281487707571969	1.3216046631569451	0	0	0.9679805625585896	0	1.3657326635445066	0.7783780213927717	0	0	1.1629431757851254	0	1.079761098373628	1.1505722633660311	1.1056064468074254	1.58358494198078	1.913725467865723	1.3752532453857638	1.2960772597163	1.400420477278559	0	1.5464342636960176	0	0	0	0	0	0	0	0	0.7509406404150224	1.2189451825200572	1.3330893271492157	1.4695023288990907	1.636258360871575	0.9019814528313216	1.1218013575529335	0	0
cellular response to insulin stimulus	1.3295153412784844	1.4421603116485135	0.7127396331501324	0.38093660992995	0	0.6789377544868693	0.4815124235297748	0.9852872891177552	0.7076820208742769	0.5586528809768656	0.1940360108786871	1.1584961385444714	0.16837392614167576	0.7389829851884234	0.8891662722052859	0.4028690390278195	0.4359976959777844	0.6588341441812195	0	0.896350788804114	0.960476736008418	0.3859422724650896	0.6414450192914597	1.142910172654818	1.0225055907061544	1.043297520052372	0.6908573189331283	0.17590426765031	1.3722803870303697	1.528264534573569	1.603618896833072	1.399741162133072	1.329515341278484	1.528264534573569	1.696572846896562	1.696572846896562	1.696572846896562	0.8591853010727097	1.05473736890535	0.9079657067153418	0.685119354454293	0.6077916630994701	0.5735395788154449	0.5150925207225355	0.3933309638791246	0.39311185169758256
cellular response to interferon-alpha	0	0	0.4928719083083756	0	0	0	0	1.1847067592398766	0.587526123321453	1.307942699565745	1.151035862281347	1.2538090414107608	0	1.0835360930444282	1.0335891889812898	0	1.9029198733130328	0	1.1722660443421349	0.8310784110287728	0.8923277476750451	1.407949946449944	0.7585529576878763	0.7243513531762704	1.0921605867074502	1.0208404369167554	0	0	1.249303951394834	1.609669161578944	1.364452475251113	1.501948781192863	1.0663950664137785	0	0	0	0	0.795696735192758	0.9522854803168324	1.0540647119123008	1.178213313369596	1.3331767261125738	1.5320446638832952	1.799537245909941	1.799352352151597	2.4713346188907535
cellular response to interferon-beta	0	0	0.5975855271348183	0.7173164713548041	0	0.6789377544868692	1.195322394547758	1.3652243774127242	0.8984741321871405	1.6361466207928594	1.329515341278484	1.0936991202966868	0	1.3912590933393565	1.4534763179296837	0.8318604293235888	2.1066455682738043	1.0622361620128986	1.6111317747966898	1.2123512223688122	0.7607917613525362	1.2396075941443914	1.6102881552232002	0.8636654598213281	1.167995599863117	1.3211197383374558	0.7640065932839389	0.5082697884353156	1.1666815383492593	1.2738778142522584	1.1982304363056195	1.08936452632046	1.2391762177278165	0.6187452597196219	0.7929142442366883	0	0	0.8591853010727097	1.1159231739651037	1.2259424519717048	1.256654974201405	1.4154352105520405	1.4957355966481178	1.761742190825433	2.0013559954739537	2.499922845930293
cellular response to interleukin-1	0	0.8217476434172446	0.5536784665759669	0.5148216349824032	1.0724003783782918	0.8880082221412348	1.1258941240928142	1.1921515564367338	1.2737552740127476	0.9736907135140884	0.2659889123885602	1.2877464028933774	1.1374510922966594	0.9596457395732556	1.0646431747940206	0.8801617675041552	0.305329577006308	1.3286078092452915	0.95352342991934	1.7584156007427163	1.493248555403078	0.35595513090611564	1.3943079981567787	0.913108299505162	1.1483603827775064	1.1864377099274304	1.2193387823818806	0	1.2354704599660742	1.35850848488478	1.399478198445094	1.451888934530512	1.5213554179701831	1.4958135357333375	1.451888934530512	1.6179537048195152	1.023068856567762	0.8426351358656446	1.004638254529856	1.061102743802539	1.1856398779502972	1.2851638756607486	1.481679541854494	1.5401302297648092	1.8370518705095575	1.7463475157931452
cellular response to interleukin-12	0	1.8452396947401328	0.6137370954579437	1.019888168360981	1.164701778209143	0.9715412000789492	1.13323234459792	1.5298530135899526	1.434123923730088	1.2680027554053468	0	0.49191371453061145	0.7203903308895718	1.6464034816962216	1.228957339022086	1.1604939599228146	0.9114890922894828	1.6924441924387532	0.8302497751342099	1.5968827895904243	0.6080860701840517	1.0304550824395051	1.4966596855507035	0	0.9652067635744048	1.71546602153861	1.5150840485257375	0	1.3665568559042611	1.46000538258311	1.581329165281757	1.7245363271764036	1.6263241962599684	1.835793642734995	1.1132752963482644	1.46000538258311	2.11244551907358	0.835266790449926	1.2687525202688594	1.3846377517462851	1.5227174010540208	1.6910194339276416	1.7556950519729015	2.0303563460970744	2.030167672257184	2.4255047167504658
cellular response to interleukin-15	2.205244386178	1.2993989203689262	0.667593182197922	1.439201851294459	1.2442692221666607	1.6434606384987678	0.8959251696155924	1.617298471705058	1.519977952857555	1.8183384524126491	0	0.5370083771235649	0	1.8814952054686225	1.6758814722473745	1.492058123569305	1.5681669764073012	2.322556362988236	1.4630300044288505	2.071769826130776	0.6615621479544617	0.6300017395402459	1.791858201680509	0	1.3752532453857638	1.9325973666093663	1.919119802495778	0	1.451106789148102	1.5463177785165048	1.6695203048862184	1.5463177785165048	1.34676775228424	0.9639205634786118	1.1912676806638416	0	0	0.828417879130528	1.4695901740928612	1.5910993249820091	1.7344605259765145	1.9075731028201008	2.122807709852089	2.122712807927944	2.1225230334285063	2.5194654408778585
cellular response to interleukin-18	0	1.7628259448835322	0	0	0	0	1.6662678944047506	1.3153999466951267	1.167349044344664	1.4435336459526038	0	1.7585855320718906	1.1598439604959625	0.7036802641207458	1.5081334771776167	1.697415091860276	0	1.611605852975117	0	1.517280227526992	1.9805674059582152	0	1.4186034154990974	0.8243503349202808	1.218404372859993	0.6563029212629522	1.2424312012583387	0	1.5464342636960178	1.7534648251778302	1.880102698866432	2.0281632974507806	1.814459191367628	2.0281632974507806	2.308316475958472	2.0281632974507806	0	0.9020234857950488	1.308701683580109	1.4258753429754565	1.5651787286175023	1.734607348299081	1.9466443369773416	2.22537838746635	2.624179839276755	1.945800853704217
cellular response to interleukin-2	0	1.496686996288493	1.1066724954037492	1.279545802902487	1.4386621457371027	1.8533827346088	0.6010751724526117	1.5134745004184864	1.5199779528575552	1.8183384524126491	1.044313064701291	0.655933598403217	0	1.947551191435242	1.714040230332299	1.697415091860276	0	2.390320349832447	1.0645598853231892	1.8962514634624257	0.8003752005752953	0	1.791858201680509	0	1.218404372859993	2.148268494100444	1.9853850203660093	0	1.5464342636960178	1.7534648251778302	1.609669161578944	1.7534648251778302	1.546317778516505	1.1381859075757588	1.3825868246793698	0	0	0.9020234857950488	1.6741500066471569	1.799590080018484	1.9465505771404248	2.1228646557034683	2.3408275692875393	2.340731701229954	2.0599260449142984	2.339965105894006
cellular response to interleukin-4	0	1.2993989203689262	0.667593182197922	1.439201851294459	1.2442692221666607	1.6434606384987678	1.2118523860835395	1.4765623922051134	1.0821175870036903	1.350341218952	0	0.5370083771235649	0	1.7354398259025106	1.071781546961685	1.239937661258422	0	1.1629431757851254	0.8967559968282197	1.8962514634624257	0.6615621479544617	0.6300017395402459	1.325988389843951	0	1.2184043728599927	1.6605174388774429	1.6023020062817075	0	1.2322192395438722	0.9639205634786118	1.0663950664137785	1.1912676806638416	1.34676775228424	1.5463177785165048	1.814459191367628	1.5463177785165048	2.205244386178	0.9020234857950488	1.4695901740928612	1.5910993249820091	1.7344605259765145	1.636258360871575	1.8459362816366092	1.7344605259765145	1.4693266691575255	2.121953944586535
cellular response to interleukin-6	0	0	0.369580902037171	0.3424110101612073	0	0	1.3887436668263813	1.4444969513900296	1.654778741037284	1.6568546290381707	0.5026699654144631	1.7077945195297597	1.358357500047319	1.6133275227914063	1.354923725655419	0.95764296988039	1.02091986746463	1.704669552829599	0.9338716914432668	1.7333235213077214	1.6905616400448666	0.9244460364888106	1.9315240402174283	0.5530228935665829	1.1734021447218648	1.708395169566752	1.446083557755203	0	1.4972880791749674	0.7972505038930682	0.8889753404249288	0.7218259570931987	0.8407755891737754	0.5599049512056568	0	0	0	0.8637558964835845	1.3962208011269646	1.515910884464966	1.5890278669539524	1.683971650243684	1.8120142531585637	1.7827955535013382	2.042802044447356	2.1718649388103475
cellular response to interleukin-7	0	1.496686996288493	0.4350799418451115	1.279545802902487	2.089316089672557	1.2255199881637846	1.404400773801504	1.8265234316093628	1.726279151946866	2.209236570180084	1.044313064701291	0	0.9357813776936464	2.096370899705432	1.8866200607278147	1.697415091860276	1.157697095577917	1.995098482811411	1.6673506021552622	1.8962514634624257	0	0.7640887032724818	2.005131481694364	1.127128676779508	1.5760702967891649	2.148268494100444	2.1345888129489636	0	1.4259392632433108	1.7534648251778302	1.880102698866432	1.7534648251778302	1.546317778516505	1.1381859075757588	1.3825868246793698	0	0	0.9020234857950488	1.6741500066471569	1.799590080018484	1.9465505771404248	2.1228646557034683	2.3408275692875393	2.340731701229954	2.560360935500069	3.248442121226948
cellular response to interleukin-9	0	1.496686996288493	0.4350799418451115	1.6426280312090351	1.4386621457371027	1.2255199881637846	0.6010751724526117	1.6813732418783696	1.2660980368377943	1.8183384524126491	1.044313064701291	0.655933598403217	0	1.947551191435242	1.5081334771776167	1.090082235848458	1.157697095577917	2.211640112566917	1.6673506021552622	2.111365077117657	0.8003752005752953	0.7640887032724818	1.5245706715245633	0.6450348714134074	1.218404372859993	2.018824251026584	1.8111112367001696	0	1.5464342636960178	1.7534648251778302	1.880102698866432	2.0281632974507806	1.926771202778682	1.1381859075757588	1.3825868246793698	0	0	0.9020234857950488	1.5508568439496722	1.6741109929524185	1.819079342360896	1.9936291078847743	2.2100942671194184	2.1624254030975543	2.340539994219696	2.7402829055672404
cellular response to ionizing radiation	0	0.8802076564433478	0.6561159021656762	0.38093660992995	0.307133415854268	1.029045134979945	0.4815124235297748	1.0289842260574973	1.0128023426729975	0.233149304294708	0.5565825010177738	0.7965075914415624	0	0.935106539246211	0.8891662722052859	0.7541612121762826	0.6319946733815139	1.4351587884125525	0	0.804126269134642	0.7607917613525362	0.13148580376125943	1.1875769031353525	1.2040690540875192	1.167995599863117	0.9350477502140652	0.6908573189331283	0	1.215569366387557	1.2154624301719597	1.2657079935564728	1.08936452632046	1.2391762177278165	1.3295153412784844	1.4658569979629346	1.3295153412784844	1.696572846896562	0.8446153393822837	0.7383894774123352	0.7383631850833937	0.839618816565337	0.8000148939872248	0.8149919924734101	0.7383281313929002	0.573387858145253	0.7378377092745753
cellular response to iron ion	0	0	1.014156856051737	0.9541182457914004	1.7022040031009449	0	0	0.548407065823611	0.6734868424322298	0.8812930853225462	0	0	0	0.7036802641207458	0.6658560097834153	0	0	0	0	0.9403036269881015	1.0062125939972393	0.9643013264118544	0	0	0.4940077664510189	0.6563029212629522	0.727847634758632	1.1963757390953191	1.3826992733989505	1.7534648251778302	1.880102698866432	1.643329117605436	1.814459191367628	2.0281632974507806	2.308316475958472	2.0281632974507806	0	0.9020234857950488	0.7771680788151566	0.8673749259787175	0.9793729751634104	1.1219276512441574	1.308701683580109	1.5651787286175023	1.308448596003244	0
cellular response to ketone	0	0.4804746081584417	0.5975855271348183	0.38093660992994993	0	0.6789377544868692	0.2958661985436187	0.8933587223693142	0.985122103735552	0.34595844416770577	0	0.4784689883089703	0.4879205099123148	0.935106539246211	0.8891662722052859	0.30561217687898684	0	1.1868817281101864	0	0.5468169897750569	0.7607917613525362	0.1965299213153107	1.016680825331855	0.9754250579326996	0.8145588254174667	0.9629487754574124	0.7640065932839389	0.26220440854262267	1.307689890598959	1.2738778142522584	1.298049858405026	1.433286549263561	1.372168237259922	1.2738778142522584	1.329515341278484	1.696572846896562	0	0.8150313927303569	0.922918626892343	1.0229701293767428	1.145345596905614	1.2353395023071674	1.202372979825657	1.256654974201405	1.6176032709112211	1.3576633826803537
cellular response to laminar fluid shear stress	0	2.152022534578234	0.8072855930161227	0	0.8774451071981129	1.2255199881637846	0.6010751724526117	0.9372240747010008	0.9424888189098612	0.3666846308802253	0	0.9204138724870196	0.5160233634828251	0.9801577217468848	0.7370984317431656	0	0	0.4370142263174619	0	1.029199228737688	0.4308497715626847	0	0.6764586220746904	1.3143102408967824	0.8559765250566447	0.726800078328984	0.29345828034066346	0	1.5464342636960178	1.62873176240089	1.443859548456759	1.5837192709413586	1.7534648251778302	1.487709022220116	1.7534648251778302	2.142355612681604	1.7534648251778302	0.8094178579528228	0.46551538337137327	0.5267233250322606	0.605586483258805	0.7107049885724979	0.8564239192366333	1.0702373800188	1.0700831916382278	1.0696208751041545
cellular response to lectin	0	0	0.8072855930161227	1.0437241186962287	0	0.7154622692757521	0.6010751724526117	1.07643909082902	0.9424888189098612	0.6930788731492988	0	1.492619354753394	0.9357813776936464	1.1558781045792763	0.9329083827838968	0.6192410651232201	0.6666164518953913	0.4370142263174619	0	1.62529456983	1.5385294598330057	0.408834928779076	1.3616077258881432	0	0.8559765250566447	0.726800078328984	0.8037035541782419	0	1.5464342636960178	1.62873176240089	1.249195771899083	1.1381859075757588	1.2908507676034358	1.487709022220116	1.7534648251778302	1.1381859075757588	1.7534648251778302	0.7107049885724979	0.8564239192366333	0.8229461508199454	0.7771044956386296	0.4943293964795298	0.6056393209499371	0.7771044956386296	1.0700831916382278	1.6733311067541112
cellular response to leucine starvation	0	0	0	0	1.2442692221666607	1.0444235610826131	1.2118523860835395	0.3392428546209515	1.3216046631569451	0	0	1.295525214583818	0	0.8206017019501793	1.071781546961685	0	0	1.1629431757851254	0	1.422519032753048	0.6615621479544617	0	0.5545335051573267	0.5277255855928166	1.2184043728599927	0.7676766404315911	0.4599154511154697	0	0.6297881587257949	1.2908507676034355	1.4074972749676724	1.5463177785165048	1.34676775228424	1.5463177785165048	1.814459191367628	1.5463177785165048	0	0.828417879130528	0.9019814528313216	1.0007509412199085	0.9019114060223912	0.7509406404150224	0.9019814528313216	1.1218013575529335	0	0
cellular response to light stimulus	0	0.8127065374395995	0.5469568539778127	0.4289681438607159	0.21058976251142597	0.3261679467571809	0.3977067728358369	1.0151596274443984	0.8300675931071272	0.3147412831450975	0	0.8096912667023045	0.11478380001081784	0.9496874233551376	0.9426329137393358	0.140250677402796	0.15239011789462056	1.1068806572989236	0.13583168411237004	0.96940263259257	0.622503251624967	0.5924127386025613	0.9429289516781834	0.7407894967581072	0.9577200059675932	0.724037250146588	0.8007401796958018	0	1.174637995863879	1.059810536267233	1.012746443617242	0.9472393048991996	0.933744637610062	1.012746443617242	1.012746443617242	1.012746443617242	0.56666538520782594	0.8132373610750383	0.7509033877155074	0.6574248505508686	0.6786176921852343	0.7079866508202154	0.6970328648681015	0.7508413076242427	0.7507171764636373	0.7503450150012505
cellular response to lipid	0.22222260220771656	0.6352779314513015	0.5931191252820545	0.5662779553985741	0.3130846469607008	0.5879939199114541	0.8037293568684701	1.0658364479900857	0.9859610319469762	0.6689077062532457	0.24644889646060572	1.174797375309873	0.6446328717203215	1.0533855052324563	1.1483994223555696	0.48235878331052656	0.49575179017664184	0.986652041616875	0.44500906005775503	1.2635668078912758	1.229720630471266	0.5733303632359713	1.2817393996922892	0.935126137123126	0.9577200059675932	1.0189134865908278	0.9311607546358692	0.31059302480856954	1.26781552278031	1.2016101974850533	1.2321116808609078	1.170312468872413	1.1051969387923102	1.1381859075757588	1.1912676806638416	1.2321116808609078	0.963920563478612	0.8508984309618943	1.0937822902620655	1.1014749034652374	1.1517419060671303	1.230133495198698	1.3000298419783785	1.4544090714904618	1.5557988722944935	1.6733311067541112
cellular response to lipopolysaccharide	0	1.081822501137215	0.377729649775935	0.39766285136036195	0.6805918577602021	0.5469093195908215	1.1901900886448191	1.2182417097193414	1.3216046631569451	1.1817996245430424	0.705901105298291	1.5858834154345702	1.095010310621813	1.3314656933655369	1.4654780992379044	0.6107505611359556	0.9225500355672468	1.2831667770837487	1.0523879663578093	1.531164888760093	1.568965754425867	1.1056064468074254	1.7472730947180446	1.0632064023648855	0.9766436911247752	1.2960772597163	1.400420477278559	0.2740180707563387	1.2040908230136116	1.0200996404269038	1.004291710370958	0.8230736185192382	0.856525660784461	0.9052851543604378	0.8230736185192382	0.9052851543604378	0.6439639309796161	0.8571766746364021	1.398163157778341	1.4988167445848102	1.5998612436627533	1.68277434684143	1.7959820030428573	1.9316748983221816	2.122523033428507	2.261514852765795
cellular response to lipoprotein particle stimulus	1.501948781192863	1.2576324139139945	0.33570588757563863	0.5958840114958732	1.2032507982688383	0	0.8614938546476196	0.7507618592244467	0.587526123321453	0.2819319638816885	0	1.2538090414107608	0.7495126342346519	0.9438044874469808	0.7470259063321956	0	0	0.6422530168435964	0	1.517280227526992	1.2970554737926026	0.31500794852881114	0.5303932889546921	1.0879436761547157	1.1777612720224266	0.7366287098567832	0.973059455483284	0.4171945919348251	1.4076104165651786	1.609669161578944	1.6242234336895058	1.5019487811928625	1.5019487811928625	1.7076460044176205	1.7683092236718438	0.9279200655292096	0	0.8674452515472693	0.952285480316832	0.9639621957661376	0.9793729751634104	1.0008274820211331	0.8674042270026007	1.082708209686315	0.86719915871589	0.8667892941403965
cellular response to lipoteichoic acid	0	1.7628259448835322	0	0	0	0	1.301399677662636	0.9852872891177552	1.167349044344664	0.8812930853225462	0	1.7585855320718906	1.778454662912691	1.209327638160835	1.156626452180761	0.7935089518534805	0	1.0177779349826166	0	1.8962514634624257	1.5976902305922729	0	1.4186034154990974	0	0.4940077664510189	1.143136532079481	0.727847634758632	0	1.3826992733989505	0.8336099114605934	0.9279200655292096	1.044313064701291	1.1912676806638416	1.3825868246793698	1.643329117605436	0	0	0.7772062334192513	1.5064498473147292	1.6287834315014424	1.5651787286175023	1.4696428861135893	1.6741500066471569	1.9465505771404248	2.340539994219696	1.945800853704217
cellular response to low-density lipoprotein particle stimulus	0	0	0.4622295167224617	0.4289681438607159	0	0	0.8959251696155924	0.8252035442809659	0.5519925564078388	0	0	1.3873814179173305	0.547425832697402	1.0294322428571827	0.7783780213927718	0	0	0.8544318102072621	0	1.6852854570634055	1.5976902305922729	0.4345363128895718	0.37973708893355873	0.953791594556072	1.2730685452988038	0.9684603067813388	1.2424312012583387	0.5698224098625322	1.3468791498785115	1.5463177785165048	1.5019487811928625	1.4398770345289336	1.3467677522842405	1.5463177785165048	1.814459191367628	1.1912676806638416	0	0.9020234857950488	1.1218802879952128	1.1218464593915722	1.1218013575529338	1.1219276512441574	0.9019814528313216	1.1218013575529338	1.1216435278083972	1.1211702875483105
cellular response to mechanical stimulus	0	0	0.3209604000258006	0	0	0	0	0.5932823665418061	0.7260395825156578	0.5214393145073524	0	1.46488729591541	0	1.046897007207243	0.7179730662915916	0.4629783407445693	0	1.4293468675167855	0	1.5968827895904243	0.6080860701840517	0.5785535883802876	1.2442436589899877	0.4832954367243365	0.9652067635744048	0.98535337773241	1.0778437269820302	0	1.152998196715562	1.46000538258311	1.3238577550428203	1.1132752963482644	0.7441443202633329	0.8943505542859609	1.1132752963482644	1.46000538258311	0	0.7653223502117235	0.9964465757944128	0.9296180566459572	0.8351600218841483	0.6920813325575087	0.8352267492401912	1.0460836271534537	0.8350265971399881	1.3838998188467504
cellular response to metal ion	0	0.7010797661072058	0.7770707210565756	0.38635692364846697	1.007885206609693	0.960309379458279	0.3721995121487571	0.8302537744829839	0.6646990728698209	0.26549606545647786	0	0.827074100251335	0.25477801336326583	0.6390721164828432	0.8997380117300549	0.23412360343110072	0	0.5154470220908388	0	0.9940914239581236	0.994756864886657	0.39142711227099936	0.9127587550592556	0.6869354409951047	0.7902881103052424	0.6987487588673359	0.8780157317389078	0.3935302336586304	1.2518328438014918	1.2428499481963569	1.2106009129829745	1.1011987053021823	1.1788008659825295	1.2865675287013998	1.4465264300976637	1.2865675287013998	1.1011987053021823	0.8362862768186388	0.907323887804854	0.8568882989913144	0.8983385407928551	0.8250327699597546	0.9850527412725518	1.0974386969656782	1.1276597603968792	0.824397692036108
cellular response to misfolded protein	0	0	0.2949940886309147	0.5279386589645817	0	0	0.7716727237196409	1.3153999466951267	1.6617975338843245	1.4435336459526038	0	1.90500056476532	0	0.9801577217468848	1.5081334771776167	0.4266586522507142	0.8500093469264292	1.3524939997747016	0	1.8962514634624257	2.2599736833953683	0.9643013264118544	1.621223247337238	0	0.7102754742234991	1.3313959441296053	1.4367224443322657	0	0.8336969620192526	0.4513066299498751	0	0	0	0	0	0	0	0.9020234857950488	1.308701683580109	1.4258753429754565	0.9793729751634104	1.1219276512441574	1.0703144897563306	0.5445022894710391	0	0
cellular response to molecule of bacterial origin	0	1.1131819343335632	0.329226370764938	0.4289681438607159	0.7701696131072372	0.47939814808787584	1.193101083805589	1.2316689784319164	1.2923311763256855	1.0661079304000434	0.6228166420056215	1.610575089610547	1.126555631559213	1.3360942662641138	1.4201164816370284	0.5367037118681189	0.9306052646684998	1.2165365269090609	0.943602117711044	1.621173886902859	1.633930040791798	1.0509337490562427	1.7268401156390596	1.049139896170504	0.984968763539949	1.2066840573287232	1.2757997903595937	0.23820630796627615	1.174637995863879	1.059810536267233	1.012746443617242	0.8784041529462333	0.849896514061775	0.9132496211862072	0.8784041529462333	0.8060579855781844	0.56666538520782594	0.8533749405498631	1.3758202719606625	1.4780862595731876	1.5651787286175023	1.6566628123092777	1.7577863687483386	1.8805003322495508	2.0896114827194157	2.184774811057502
