GeneID	Symbol	Ensembl	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
6893	TAPVR1		-4.513459401245257e-5	2.073734465095946	-8.094552782093451e-5	0.9999356285259515	0.9999356285259515	2.0737160549325986	2.073761189526611
9656	MDC 1.00	ENSG00000137337	-4.5810587146077886e-4	1.1016544980471683	-0.0016521057798325118	0.9986861728091467	0.9991161313379634	1.1014676390732832	1.101925744944744
12335	NA	NA	-9.153802825236923e-4	1.5570222934722027	-0.0025363837315770343	0.9979829573449077	0.9986275797740248	1.5566489146727531	1.5575642949552768
7886	NA	NA	-0.0010947568812467168	1.8979291044790871	-0.0017714841892313383	0.9985912379438711	0.9990749213377408	1.897482558909105	1.8985773157903518
5798	PTPRN	ENSG00000054356	-0.0013478428321904712	0.8666234680744747	-0.005284195346683697	0.99579779329154	0.9972318078702577	0.8660736900771335	0.867421532909324
364	AQP7	ENSG00000165269	-0.0014113314413964906	0.9184679769343583	-0.007197621671186362	0.9942761820678441	0.9965049791636488	0.9178923022674729	0.9193036337088694
16801	NA	NA	-0.0016149060768131385	1.2025479831084882	-0.00505461031736824	0.9959803670180595	0.9972768059795298	1.2018892714192622	1.2035041774960753
17748	NA	NA	-0.0016549498847608923	3.891874154811975	-0.0012297520939842028	0.999022046838095	0.9993445894705224	3.8911991094642437	3.8928540593490046
4092	SMAD7	ENSG00000101665	-0.0017730311149710687	1.1212999815560776	-0.00672517045665064	0.994651887001679	0.996635507969666	1.1205767714960233	1.1223498026109944
2802	GOLGA3	ENSG00000090615	-0.0018664822670639847	1.2026505997124064	-0.006236406104299049	0.9950405658195587	0.9969174949385932	1.2018892714192622	1.2037557536863261
1120	CHKB	ENSG00000100288	-0.0025380101014526035	0.9363926134904589	-0.007903480604183832	0.9937148679601144	0.9960724358556308	0.9353573725280238	0.9378953826294764
18250	NA	NA	-0.0026016056398480147	0.6821849573944402	-0.01096438143797959	0.9912808145641083	0.9943295927667821	0.6811237761466076	0.6837253817864556
12237	NA	NA	-0.0028359211525716965	1.9352184891873974	-0.004612955498466303	0.9963315863594455	0.9974046413797573	1.9340617318751656	1.9368976530277373
4116	MAGOH	ENSG00000162385	-0.0028511819705132613	1.6431687239036288	-0.005972923275185644	0.9952500950955668	0.9970400903265525	1.642005741784077	1.6448569237545902
954	ENTPD2	ENSG00000054179	-0.003736630683897957	0.9396283232864792	-0.016437015347857655	0.9869291526958353	0.9915142770901717	0.9381041712969946	0.9418408019808926
17651	NA	NA	-0.0037609632444421948	1.234541198482922	-0.011520361188119214	0.9908387031224377	0.993993388972323	1.2330071213700575	1.2367680846144997
9046	DOK2	ENSG00000147443	-0.003805327687311344	0.854218003792213	-0.01598684214018758	0.9872871027291081	0.9917684664289484	0.8526658306565995	0.8564711583439109
8848	TSC22D1	ENSG00000102804	-0.004654748406716314	1.1617859768535326	-0.01083495307073998	0.9913837355476656	0.9943791757759309	1.1598873294771095	1.1645420778838258
15612	NA	NA	-0.0046565581223709795	1.5289985473607803	-0.01299310455815853	0.9896676015126549	0.9931827007238896	1.5270991618108662	1.5317557199332372
11757	NA	NA	-0.0050096888992925415	1.4506895712262478	-0.007091207785732167	0.9943608049212311	0.9965049791636488	1.4486461454910102	1.4536558343903028
6409	NA	NA	-0.00502933443422493	1.2311895170256837	-0.012939742293248768	0.9897100339381417	0.9931827007238896	1.2291380779801442	1.2341674124143691
5559	NA	NA	-0.005108968145097426	0.8614248808196563	-0.020964700591575684	0.9833291775729935	0.9894500357825141	0.8593409596025772	0.8644499277476746
15256	NA	NA	-0.005254220227518203	0.7423334429738301	-0.025013386470595082	0.9801103471658288	0.9873334428206761	0.7401902741968163	0.7454444944243345
8493	PPM1D	ENSG00000170836	-0.005506614415416333	1.3773014521122446	-0.014221381095978331	0.9886909132142812	0.9926422594865785	1.3750553330743773	1.3805619474897937
10282	BET1	ENSG00000105829	-0.005577264404223681	0.8619341469803683	-0.027171528334554995	0.9783946892334991	0.9859908298168	0.8596592101839085	0.8652364745881321
17381	NA	NA	-0.005636947739821707	1.9724754973451777	-0.008938673628259097	0.9928916661638872	0.9954082982250264	1.9701762160302512	1.9758131637700729
4267	CD99	ENSG00000002586	-0.00569488614281366	1.2279738669974098	-0.017353010685694434	0.9862008179334335	0.9910580378253708	1.2256509529128412	1.2313458390556549
14968	NA	NA	-0.0062501788986929485	0.9091257039810835	-0.02737695549474893	0.978231386000089	0.9859214673755302	0.90657628890398545	0.9128264678026784
13895	NA	NA	-0.006334831896082749	1.4348702271806852	-0.013619798415058393	0.9891692714729078	0.9929616478579488	1.4322862825914933	1.438621114487576
13896	NA	NA	-0.006334831896082749	1.4348702271806852	-0.013619798415058393	0.9891692714729078	0.9929616478579488	1.4322862825914933	1.438621114487576
10271	NA	NA	-0.006381313195703786	1.0708657764139056	-0.02408729273714607	0.9808465931036658	0.987914512965116	1.068262872347237	1.0746441855429407
5621	PRNP	ENSG00000171867	-0.006525204382012095	2.8123385253257607	-0.004774947735472617	0.9962027643854428	0.99738309941433545	2.8096769288015198	2.816202133183532
16294	NA	NA	-0.006594527472185474	1.4050418691808266	-0.006760651138904955	0.9946236718393197	0.996635507969666	1.4023519961329614	1.4089465236051468
13539	NA	NA	-0.006705087097234719	0.9993996315827722	-0.019308533712353946	0.9846459642492085	0.9901475293242503	0.9966646618457424	1.0033697489429771
5670	PSG2	ENSG00000242221	-0.006845603825480162	0.7590960717471104	-0.03755167341606781	0.9701443535425989	0.9810805596424471	0.7563037859761909	0.763149389801671
