GeneID	Symbol	Ensembl	log2FoldChange	AveExpr	t	P.Value	adj.P.Val	infected	control
7365	UGT2B10	ENSG00000109181	-1.409884818545648e-5	-0.23940508909757313	-2.7367066487714385e-4	0.9997837855871168	0.9998856031099509	-0.23940725815114006	-0.2393931593029546
4447	NA	NA	-1.6106450530586902e-5	-0.012901842781368076	-2.1287929519489622e-4	0.9998318140087024	0.9998856031099509	-0.012904320696834323	-0.012888214246303736
15342	NA	NA	-4.359698292062675e-5	-0.03221709610923109	-7.711394263355859e-4	0.9993907588035504	0.9996058550120634	-0.03222380333737272	-0.032180206354452096
12155	NA	NA	-8.913401947854838e-5	0.059272496200444454	-8.291398168098038e-4	0.999344935418106	0.9996058550120634	0.05925878327437083	0.059347917293849375
5998	RGS3	ENSG00000138835	-1.0930642974717186e-4	-0.02716051578311885	-0.0013183718213572698	0.9989584162872926	0.9993347325564785	-0.027177332156926103	-0.02706802572717893
11829	NA	NA	-1.1952313955918004e-4	-0.07866887701521569	-0.001792836282242556	0.9985835645427747	0.9990672702521873	-0.07868726519053247	-0.07856774205097329
7491	NA	NA	-1.556919451000116e-4	0.5333035241515266	-0.0010434436458600102	0.9991756240452732	0.9994982336209215	0.5332795715445879	0.533435263489688
2847	MCHR1	ENSG00000128285	-1.8387794454460815e-4	0.3009244258654074	-0.0019817629616194848	0.9984343026702086	0.9990206808899351	0.30089613695086204	0.30108001489540664
10091	NA	NA	-2.446901361558597e-4	-0.0285050698759732	-0.005324283801482641	0.9957935525971577	0.9977854221946715	-0.02854271451230486	-0.028298024376149
10092	ARPC5	ENSG00000162704	-2.446901361558597e-4	-0.0285050698759732	-0.005324283801482641	0.9957935525971577	0.9977854221946715	-0.02854271451230486	-0.028298024376149
10094	ARPC3	ENSG00000111229	-2.446901361558597e-4	-0.0285050698759732	-0.005324283801482641	0.9957935525971577	0.9977854221946715	-0.02854271451230486	-0.028298024376149
6408	NA	NA	-2.904260101023737e-4	0.17455218476429002	-0.003264233070589327	0.9974210866059668	0.9984416036035711	0.17450750383965893	0.1747979298497613
6411	NA	NA	-3.2036450367611824e-4	0.4041892580895795	-0.003564775605125769	0.9971836434203181	0.998389549966607	0.40413997124285983	0.40446033574653595
4331	MNAT1	ENSG00000020426	-3.397988043158523e-4	-0.0863059157263091	-0.003426080776493326	0.9972932190333835	0.998389549966607	-0.08635819246543458	-0.08601839366111873
16111	NA	NA	-4.860883221882578e-4	0.09034143278402158	-0.006015192125329917	0.9952477073172787	0.9977166386949735	0.09026664996522339	0.09075273828741165
8803	SUCLA2	ENSG00000136143	-4.897050566770034e-4	0.16167338586337607	-0.004209326956003703	0.9966744174975983	0.9980831663934491	0.16159804662388724	0.16208775168056425
10364	NA	NA	-5.703209652229702e-4	0.2797954236544498	-0.005336234641752657	0.99578411093562	0.9977854221946715	0.27970768196749246	0.28027800293271543
