Ensembl	GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
ENSG00000000003	7105	TSPAN6	0.15861623720331258	0.1297491864855914	0.14418271184445194	32.843421524024244	1.5096874924284416e-6	2.160753878454021e-6	0.28981497113425325
ENSG00000000457	57147	SCYL3	0.3793951130949825	0.12502274128658092	0.2522089271907817	24.491734443911362	1.0182905543783357e-5	1.352857080416667e-5	1.6015105548858846
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000002549	51056	LAP3	18.552267747154335	15.526811853424627	17.03953980028948	170.50724477864534	6.298496932680063e-12	2.6376344953086445e-11	0.25683391716823456
ENSG00000002919	29916	SNX11	3.2605593599029064	3.1205154555239885	3.190537407713448	363.0204250312481	1.3186408587339933e-14	1.5510039357239872e-13	0.0633351276669174
ENSG00000003400	843	CASP10	0.8459199213699699	0.7928634704269237	0.8193916958984466	59.306992104238326	2.302062417267162e-8	4.195466334171787e-8	0.0934486397402037
ENSG00000004478	2288	FKBP4	1.1302802552891462	0.8865672173566915	1.0084237363229187	19.36803988454496	4.2471195265503637e-5	5.40592176545471e-5	0.3503786141767439
ENSG00000004534	10180	RBM6	1.500077322522569	1.4816334867427332	1.4908554046326512	121.36637138143442	9.481939395403034e-11	2.8345505477240107e-10	0.01784825658586886
ENSG00000005194	57019	CIAPIN1	1.6545731262244583	1.304451637282531	1.4795123817534945	139.74157677833813	3.0992150680835245e-11	1.0602907012976439e-10	0.3430155979922386
ENSG00000005810	23077	MYCBP2	4.817676772131535	3.5149568219395113	4.166316797035522	61.45406435410379	1.768778108054708e-8	3.286139415528064e-8	0.45483063623324305
ENSG00000006744	60528	ELAC2	1.5394139354234968	1.0354525530325336	1.2874332442280152	146.16543417854834	2.1656172438955124e-11	7.7624721988982e-11	0.5721197651002349
ENSG00000007168	5048	PAFAH1B1	2.9999837288666327	2.6880426821280334	2.8440132054973337	697.5578994296658	5.813747713265466e-17	2.759902314441382e-15	0.15839862978433805
ENSG00000007202	9703	KIAA0100	3.967022540142356	2.466426550709967	3.216724545426162	56.783218620695614	3.172270300825634e-8	5.665689079036663e-8	0.6856342696893194
ENSG00000007255	79090	TRAPPC6A	1.4780005263384066	1.4468702017446573	1.462435364041532	114.79566993103626	1.470417429093225e-10	4.1898953297667214e-10	0.030711279278193393
ENSG00000007968	1870	E2F2	0.2154525130597096	0.1886939054708986	0.2020732092653041	44.80246585809344	1.7612066073727326e-7	2.811676085055097e-7	0.1913220994732634
ENSG00000008282	6856	SYPL1	4.3262791902979885	4.123118217336423	4.224698703817206	884.7281073532988	7.976379577683429e-18	7.364731052320415e-16	0.06939094406147372
ENSG00000008283	1534	CYB561	0.9621517547549808	0.883254622332296	0.9227031885436382	331.20074235438176	2.8095392181565527e-14	2.845018041047949e-13	0.12343506588709748
ENSG00000009335	9690	UBE3C	2.484097422598492	2.0020719138199925	2.2430846682092422	323.5699421017331	3.404012298070643e-14	3.333235804744422e-13	0.31122795874129494
