Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	14	9.37946555751809	0.4005345450308036	1.1906638582605036	0.03529519900695934	0.07402743538299686	0.045963636793062916
single strand break repair	GO:0000012		11	6	4.913053387271381	0.19986384956865236	1.0294977213862142	0.35822176309692383	0.4756482583532564	0.29533001751433857
regulation of DNA recombination	GO:0000018		89	46	39.75106831519572	0.14600467989592303	0.9882832798410123	0.062002202624491534	0.11935312730622688	0.07410636023302859
mitotic spindle elongation	GO:0000022		8	4	3.5731297361973677	0.11285247257902259	0.9633784968386063	0.5152025214361589	0.619374831307357	0.3845698508625475
ribosomal large subunit assembly	GO:0000027		15	3	6.699618255370065	-0.8034382592951325	0.4340304846348554	0.9716232486291314	1	0.6209000292291655
ribosomal small subunit assembly	GO:0000028		8	4	3.5731297361973677	0.11285247257902259	0.9633784968386063	0.5152025214361589	0.619374831307357	0.3845698508625475
very long-chain fatty acid metabolic process	GO:0000038		24	12	10.719389208592103	0.11285247257902259	0.9633784968386063	0.37208515477167053	0.48694306613969474	0.30234296399907595
transition metal ion transport	GO:0000041		55	29	24.565266936356903	0.16596229789297115	1.0034479097932503	0.14265856644193667	0.2242972418141619	0.13926616399843433
autophagosome assembly	GO:0000045		52	14	23.22534328528289	-0.5061867358272009	0.5712156586076913	0.9972951670237156	1	0.6209000292291655
urea cycle	GO:0000050		6	4	2.679847302148026	0.4005345450308036	1.1906638582605036	0.2497013824581445	0.3474333118970728	0.21572135351207833
citrulline metabolic process	GO:0000052		5	3	2.2332060851233546	0.2951740293729773	1.1046139182511565	0.40069814653572067	0.5006859645552353	0.31087593002697855
mitotic sister chromatid segregation	GO:0000070		110	46	49.130533872713805	-0.0658393161643533	0.8355925097252836	0.6713881953362251	0.7702425265686149	0.4782436072599993
cell cycle checkpoint signaling	GO:0000075		106	52	47.343969004615126	0.09380427760832809	0.9492330321984388	0.15891577869038895	0.24387467901721652	0.1514217953300431
DNA replication checkpoint signaling	GO:0000076		12	8	5.359694604296052	0.4005345450308036	1.1906638582605036	0.10717681579009168	0.18109302554576615	0.1124406648545642
DNA damage checkpoint signaling	GO:0000077		72	32	32.15816762577631	-0.004930563077360726	0.8778914534745172	0.4757455752883756	0.5843420765653345	0.36281801241924744
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	25	14.292518944789471	0.5591395752074422	1.3254843227044437	1.1824783448249384e-4	7.314453706223926e-4	4.541544519989815e-4
G1/S transition of mitotic cell cycle	GO:0000082		41	35	18.312289898011507	0.647775647924074	1.403241996727928	8.067319207393846e-8	1.2800305594453608e-6	7.947710117738498e-7
G2/M transition of mitotic cell cycle	GO:0000086		33	23	14.739160161814143	0.44498630760163743	1.2278439426308008	0.0032199403826114227	0.011543141893011404	0.007167137138767186
sulfur amino acid metabolic process	GO:0000096		25	20	11.166030425616775	0.5828561018247581	1.3461331640446133	3.3374806382077107e-4	0.0017526624408802749	0.0010882281607714234
sulfur amino acid biosynthetic process	GO:0000097		11	7	4.913053387271381	0.35401452939591066	1.1522988520007615	0.16788986874802236	0.25263562460596073	0.15686146670216952
sulfur amino acid catabolic process	GO:0000098		7	7	3.1264885191726965	0.8059996531389682	1.5456541881046009	0.003540523911849399	0.012242314467600468	0.0076012534107657665
sulfur amino acid transport	GO:0000101		10	7	4.466412170246709	0.4493247092002357	1.2314989749105971	0.09808475354617625	0.1674183746875058	0.10395007373697175
establishment of mitotic spindle orientation	GO:0000132		23	12	10.272747991567433	0.15541208699781847	0.9954154812925434	0.3018085466174752	0.4096682448771246	0.25436302521846765
rRNA modification	GO:0000154		18	2	8.039541906444077	-1.3912249241972514	0.24627339525516562	0.9996344820051128	1	0.6209000292291655
MAPK cascade	GO:0000165		89	79	39.75106831519572	0.6868111358738496	1.4379719458765692	2.831746177142e-18	4.104501283246634e-16	2.548484966738982e-16
