Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	0	0.7364226346350905	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	6	5.958328589320278	0.0069694655144055635	0.8863103199825092	0.5192960801250743	0.8821539334181212	0.8821539334181212
mitotic spindle elongation	GO:0000022		8	0	0.5355800979164295	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	1.0042126835933052	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.5355800979164295	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	1.6067402937492885	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	7	3.6821131731754524	0.6424233298413329	1.398502307305176	0.07291232311849274	0.3917854124800584	0.39178541248005844
autophagosome assembly	GO:0000045		52	3	3.4812706364567916	-0.14878506389482715	0.7801675667552933	0.685639030375955	1	1
urea cycle	GO:0000050		6	1	0.4016850734373221	0.9120868967904353	1.6433291176054359	0.3402037604132284	0.754031246215328	0.7540312462153279
citrulline metabolic process	GO:0000052		5	0	0.33473756119776843	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	7.364226346350905	-0.8980217111058161	0.39687388248909533	0.9774685951319728	1	1
cell cycle checkpoint signaling	GO:0000075		106	7	7.096436297392691	-0.013682579038263419	0.8717317123096687	0.5501207152636355	0.9039905012056931	0.9039905012056931
DNA replication checkpoint signaling	GO:0000076		12	2	0.8033701468746443	0.9120868967904353	1.6433291176054359	0.1897107939311576	0.6218275042061209	0.6218275042061209
DNA damage checkpoint signaling	GO:0000077		72	5	4.820220881247866	0.036618159436535354	0.9075020945671078	0.5075063036454212	0.8644518565814113	0.8644518565814113
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	6	2.142320391665718	1.029869932446819	1.7534648251778302	0.017940281590895658	0.21248880020972757	0.21248880020972757
