Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	0.47334828359496295	0.747923832493957	1.4928907819324297	0.380624294534332	1	1
single strand break repair	GO:0000012		11	0	0.24794433902593296	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.04508078891380599	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	1	2.0060951066643664	-0.6961900995147597	0.4798526460238746	0.8599166182168818	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.06762118337070898	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	0.18032315565522397	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.04508078891380599	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.022540394456902996	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.3381059168535449	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.18032315565522397	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	0.5409694669656718	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	0	1.2397216951296648	-Inf	0	1	1	1
autophagosome assembly	GO:0000045		52	0	1.1721005117589558	-Inf	0	1	1	1
urea cycle	GO:0000050		6	2	0.13524236674141796	2.6938339815492705	3.388122362975208	0.007158681881799883	1	1
citrulline metabolic process	GO:0000052		5	1	0.11270197228451499	2.1830083577832795	2.8793159527629744	0.10774634773064018	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.022540394456902996	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.09016157782761199	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.06762118337070898	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.06762118337070898	-Inf	0	1	1	1
