Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	1.2383909748732265	0.47933424446474315	1.2569060054418146	0.3537891044614575	1	1
single strand break repair	GO:0000012		11	2	0.6486809868383568	1.1259614093897954	1.8444270481431921	0.13429483018814656	1	1
regulation of DNA recombination	GO:0000018		89	2	5.248418893510341	-0.9647796875439738	0.3723997636197677	0.965996981499891	1	1
mitotic spindle elongation	GO:0000022		8	0	0.47176799042789586	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.8845649820523047	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.47176799042789586	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	1	1.4153039712836875	-0.34734432871972487	0.6580340767393519	0.7677028863230532	1	1
transition metal ion transport	GO:0000041		55	1	3.243404934191784	-1.1766236836042503	0.30363102759250565	0.9648554672617007	1	1
autophagosome assembly	GO:0000045		52	1	3.0664919377813233	-1.1205342169532069	0.3205858643506232	0.9578015911327475	1	1
urea cycle	GO:0000050		6	0	0.35382599282092186	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.29485499401743487	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	2	6.486809868383568	-1.1766236836042503	0.30363102759250565	0.9886259264211574	1	1
cell cycle checkpoint signaling	GO:0000075		106	2	6.250925873169621	-1.1395824119239013	0.3147308370087256	0.986671141967566	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.7076519856418437	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	0	4.245911913851063	-Inf	0	1	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	1	1.8870719617115834	-0.6350264011715058	0.5078130495773844	0.8572664145831425	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	2.417810950942966	0.5034317960438036	1.2774617306681764	0.22099919781829125	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	1.9460429605150704	-0.6657980598382597	0.4935770065407812	0.8656989313310417	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	1.4742749700871745	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.6486809868383568	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.41279699162440886	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.5897099880348697	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	2	1.3563329724802007	0.38836246625901616	1.1805706311652384	0.39682296447891596	1	1
rRNA modification	GO:0000154		18	0	1.0614779784627657	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	7	5.248418893510341	0.28798328095139414	1.098853268531218	0.2710567804285555	1	1
