Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	2	1.7183194808152111	0.15180041339286166	0.9926739271468784	0.5313144206831029	0.8077881677437299	0.8077881677437299
regulation of DNA recombination	GO:0000018		89	14	13.902766708413981	0.0069694655144055635	0.8863103199825092	0.4785946894142765	0.7571517547374297	0.7571517547374297
mitotic spindle elongation	GO:0000022		8	0	1.2496868951383353	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.343162928384379	-0.8515016954709232	0.4147777415328236	0.8901793780047956	1	1
ribosomal small subunit assembly	GO:0000028		8	2	1.2496868951383353	0.47025414451139635	1.249195771899083	0.3624712342543437	0.6438633766360052	0.6438633766360052
very long-chain fatty acid metabolic process	GO:0000038		24	5	3.749060685415006	0.2879325877174417	1.0988127099170815	0.3174013243843731	0.6009054199509976	0.6009054199509976
transition metal ion transport	GO:0000041		55	10	8.591597404076056	0.15180041339286166	0.9926739271468784	0.3537736207718513	0.6438633766360052	0.6438633766360052
autophagosome assembly	GO:0000045		52	8	8.122964818399181	-0.01525367127030464	0.870628847618773	0.5775494583445266	0.818210883720698	0.818210883720698
urea cycle	GO:0000050		6	1	0.9372651713537515	0.0647890364032319	0.9279200655292096	0.6391431853622357	0.8450750554827149	0.8450750554827149
citrulline metabolic process	GO:0000052		5	0	0.7810543094614597	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	13	17.183194808152113	-0.27898250269959257	0.6983814499567138	0.8720975012242678	0.9936363003561502	0.99363630035615
cell cycle checkpoint signaling	GO:0000075		106	14	16.558351360582947	-0.1678332588655218	0.7678009281725469	0.7672631977506914	0.9325639894433589	0.9325639894433589
DNA replication checkpoint signaling	GO:0000076		12	4	1.874530342707503	0.7579362169631773	1.5019487811928627	0.10381435138892302	0.3259287776163862	0.3259287776163862
DNA damage checkpoint signaling	GO:0000077		72	9	11.24718205624502	-0.2228930360485491	0.7328247636436416	0.7851445895459578	0.9360929039763287	0.9360929039763287
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	11	4.998747580553341	0.7887078756299309	1.5298885606812442	0.007069786093121372	0.06880300144229949	0.06880300144229949
G1/S transition of mitotic cell cycle	GO:0000082		41	13	6.404645337583969	0.7079257963885158	1.4568732716122035	0.007649361752447127	0.07125189595802608	0.07125189595802607
G2/M transition of mitotic cell cycle	GO:0000086		33	9	5.154958442445634	0.557265521501026	1.3238577550428205	0.06136718792102434	0.2370493355863486	0.23704933558634858
sulfur amino acid metabolic process	GO:0000096		25	8	3.905271547307298	0.7171142224429221	1.465123054581299	0.03165514637102457	0.1594874120989898	0.15948741209898978
sulfur amino acid biosynthetic process	GO:0000097		11	2	1.7183194808152111	0.15180041339286166	0.9926739271468784	0.5313144206831029	0.8077881677437299	0.8077881677437299
sulfur amino acid catabolic process	GO:0000098		7	2	1.0934760332460434	0.603785537135919	1.364452475251113	0.30080909674058665	0.579510298390916	0.5795102983909161
sulfur amino acid transport	GO:0000101		10	0	1.5621086189229194	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	4	3.5928498235227146	0.10734865082202771	0.9592788755424135	0.49401293347534325	0.7729503996278402	0.7729503996278401
rRNA modification	GO:0000154		18	1	2.811795514061255	-1.0338232522648778	0.3485445892557133	0.9530635815490225	1	1
MAPK cascade	GO:0000165		89	27	13.902766708413981	0.6637490019034761	1.4174193119441265	3.4967994095980317e-4	0.011506655557208523	0.011506655557208523
