Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	5.9182368193604145	-1.084891389406948	0.3318159556111949	0.9911865087774312	1	1
single strand break repair	GO:0000012		11	2	3.1000288101411697	-0.43826422448189584	0.60715780647940365	0.8607066138048691	1	1
regulation of DNA recombination	GO:0000018		89	11	25.08205128205128	-0.8242572291772399	0.4255956200593003	0.9998119599679143	1	1
mitotic spindle elongation	GO:0000022		8	0	2.254566407375396	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	4.227312013828868	-1.4415663333456807	0.23440445991508915	0.9865022832457269	1	1
ribosomal small subunit assembly	GO:0000028		8	2	2.254566407375396	-0.11981049336336119	0.799239058871698	0.7071147494527079	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	3	6.7636992221261885	-0.8129576739233065	0.4301554509560856	0.9813013970969151	1	1
transition metal ion transport	GO:0000041		55	10	15.500144050705849	-0.43826422448189584	0.60715780647940365	0.9689174993610106	1	1
autophagosome assembly	GO:0000045		52	6	14.654681647940075	-0.8930003815968429	0.3987723674567889	0.998939097560641	1	1
urea cycle	GO:0000050		6	2	1.6909248055315471	0.1678715790884198	1.004905345395684	0.5397491040970598	1	1
citrulline metabolic process	GO:0000052		5	1	1.4091040046096226	-0.3429540446775709	0.660571215396493	0.8089856944404735	1	1
mitotic sister chromatid segregation	GO:0000070		110	11	31.000288101411698	-1.0361012252375161	0.3477820479468507	0.9999984139767848	1	1
cell cycle checkpoint signaling	GO:0000075		106	16	29.873004897723998	-0.6243665041157563	0.5128252303255084	0.9993003067711916	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	3.3818496110630942	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	10	20.291097666378565	-0.7075971582654802	0.474786877706743	0.9981324926897399	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	5	9.018265629501585	-0.5898141226090968	0.529358740640776	0.9689477242551272	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	9	11.554652837798905	-0.249863621611559	0.7161125341576488	0.8568325527484963	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	8	9.300086430423509	-0.1505821520301148	0.7789950274618529	0.7521651720663446	1	1
sulfur amino acid metabolic process	GO:0000096		25	7	7.0455200230481125	-0.006481808056357916	0.8767976916464658	0.583369890732676	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	3.1000288101411697	-1.1314114050418411	0.3172300732770817	0.9738169220183509	1	1
sulfur amino acid catabolic process	GO:0000098		7	2	1.9727456064534716	0.013720899261161363	0.8911089316995636	0.6308137367637927	1	1
sulfur amino acid transport	GO:0000101		10	1	2.818208009219245	-1.0361012252375161	0.3477820479468507	0.9635341667262163	1	1
establishment of mitotic spindle orientation	GO:0000132		23	5	6.481878421204264	-0.25957243573851996	0.71016454422183	0.8195426102232326	1	1
rRNA modification	GO:0000154		18	1	5.072774416594641	-1.6238878901396352	0.1958758400938304	0.9974255339293023	1	1
MAPK cascade	GO:0000165		89	19	25.08205128205128	-0.2777135228091699	0.6991473844766688	0.9433881504668047	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	3	7.0455200230481125	-0.8537796684435616	0.413884448505334	0.9855392032736462	1	1
protein polyubiquitination	GO:0000209		193	31	54.391414577931435	-0.5622191166632099	0.5428808887269755	0.999951074636126	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	1	3.1000288101411697	-1.1314114050418411	0.3172300732770817	0.9635341667262163	1	1
spliceosomal complex assembly	GO:0000245		39	8	10.991011235955057	-0.31763623669328106	0.6753470743108452	0.89657531046372	1	1
mitochondrial fission	GO:0000266		9	1	2.5363872082973207	-0.93074070957969	0.38470206364495896	0.9292726264210989	1	1
polysaccharide biosynthetic process	GO:0000271		10	3	2.818208009219245	0.06251106343059339	0.9262588904586352	0.5673570844986302	1	1
polysaccharide catabolic process	GO:0000272		5	3	1.4091040046096226	0.7556582439905387	1.4998865006671591	0.1398457856224681	1	1
nuclear division	GO:0000280		153	13	43.11858254105446	-1.1990046961743694	0.2971038803609387	0.999999998843885	1	1
mitotic cytokinesis	GO:0000281		63	9	17.754710458081245	-0.6794262812987839	0.4873817364601459	0.9957142430435164	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	3.3818496110630942	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	1.6909248055315471	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	2.254566407375396	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	18	23.10930567559781	-0.249863621611559	0.7161125341576488	0.9191559914651806	1	1
response to superoxide	GO:0000303		11	4	3.1000288101411697	0.2548829560780495	1.0725294585629699	0.3772066545905174	1	1
response to oxygen radical	GO:0000305		12	4	3.3818496110630942	0.1678715790884198	1.004905345395684	0.45089213887398316	1	1
protein deneddylation	GO:0000338		10	3	2.818208009219245	0.06251106343059339	0.9262588904586352	0.48792802758068343	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	26	52.418668971477956	-0.7011662679351897	0.47763707117774024	0.9999920798212885	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	26	51.00956496686834	-0.6739166254878143	0.4898783130969267	0.9999835472509937	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	3	3.3818496110630942	-0.11981049336336119	0.799239058871698	0.7012539479942359	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	7	10.709190435033133	-0.4251921429145431	0.6142772087556896	0.9412152666660957	1	1
