Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	1.2497843712264964	0.4701761471448954	1.2491296263352698	0.3580223292775693	1	1
single strand break repair	GO:0000012		11	2	0.6546489563567363	1.1168033120699479	1.8357195151161436	0.13633543455785813	1	1
alpha-glucoside transport	GO:0000017		2	0	0.11902708297395205	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	2	5.296705192340866	-0.9739377848638215	0.3691516807010921	0.9673818444230939	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.17854062446092805	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	0.4761083318958082	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.11902708297395205	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.059513541486976025	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.8927031223046403	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.4761083318958082	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	1	1.4283249956874244	-0.3565024260395725	0.6527655043286498	0.7709002733277214	1	1
transition metal ion transport	GO:0000041		55	1	3.273244781783681	-1.1857817809240978	0.30094401677583904	0.9659561751600303	1	1
autophagosome assembly	GO:0000045		52	1	3.094704157322753	-1.1296923142730542	0.31775824552842796	0.9590519940486453	1	1
urea cycle	GO:0000050		6	0	0.3570812489218561	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.29756770743488015	-Inf	0	1	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.059513541486976025	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.2380541659479041	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.17854062446092805	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.17854062446092805	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	2	6.546489563567362	-1.1857817809240978	0.30094401677583904	0.9892190681618798	1	1
cell cycle checkpoint signaling	GO:0000075		106	2	6.3084353976194585	-1.1487405092437486	0.3119516131894024	0.9873444934678517	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.7141624978437122	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	0	4.284974987062274	-Inf	0	1	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	1	1.9044333275832328	-0.6441844984913534	0.5035401813934982	0.8598810995569989	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	2.440055200966017	0.49427369872395593	1.2696338040708495	0.22577251600813844	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	1	1.9639468690702087	-0.6749561571581071	0.48940643587530763	0.8682354438140707	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	1.4878385371744005	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.6546489563567363	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.4165947904088322	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.5951354148697603	-Inf	0	1	1	1
sulfate assimilation	GO:0000103		2	0	0.11902708297395205	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	20	30.70898740727963	-0.42882308761919874	0.6122931332702378	0.9822468616452393	1	1
establishment of mitotic spindle orientation	GO:0000132		23	2	1.3688114542004486	0.37920436893916865	1.1730020705322548	0.4013370013309512	1	1
rRNA modification	GO:0000154		18	0	1.0712437467655684	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	7	5.296705192340866	0.2788251836315465	1.0915381042581238	0.278634187646737	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.2380541659479041	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	1.4878385371744005	-0.39732442055982764	0.6296734855590178	0.7845536514071716	1	1
protein polyubiquitination	GO:0000209		193	7	11.48611350698637	-0.49522863554119895	0.5768955456347282	0.9377733724412606	1	1
meiotic spindle organization	GO:0000212		4	0	0.2380541659479041	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	12	18.09211661204071	-0.4105696473098482	0.6223186308009094	0.9510218212271337	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	0.6546489563567363	1.1168033120699479	1.8357195151161436	0.11594613076420188	1	1
spliceosomal complex assembly	GO:0000245		39	1	2.321028117992065	-0.8420102418212734	0.41851832655099525	0.9088877899301262	1	1
allantoin metabolic process	GO:0000255		4	1	0.2380541659479041	1.4352570431884826	2.142279735497909	0.1681349098403636	1	1
mitochondrial fission	GO:0000266		9	0	0.5356218733827842	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	3	0.5951354148697603	1.617578599982437	2.3204221854910845	0.018396632258639918	1	1
