Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	3	1.7073465859982713	0.5636718273877593	1.3294211503564923	0.2411181636487546	1	1
single strand break repair	GO:0000012		11	0	0.8943244021895708	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	3	7.235897435897436	-0.8804421046209575	0.40355632377411826	0.9749114358720703	1	1
mitotic spindle elongation	GO:0000022		8	0	0.6504177470469605	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	1.219533275713051	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	1	0.6504177470469605	0.43014043476323666	1.2153715796146363	0.4926363899231906	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	0	1.9512532411408816	-Inf	0	1	1	1
transition metal ion transport	GO:0000041		55	2	4.471622010947854	-0.8046040282294531	0.43355428464659024	0.9449363028885791	1	1
autophagosome assembly	GO:0000045		52	2	4.227715355805244	-0.7485145615784096	0.4569950042886458	0.9321560000488758	1	1
urea cycle	GO:0000050		6	0	0.4878133102852204	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.4065110919043503	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	8.943244021895708	-1.092286100681234	0.32945636997623556	0.9938167007303511	1	1
cell cycle checkpoint signaling	GO:0000075		106	4	8.618035148372227	-0.7675627565491039	0.4489125983007186	0.9739377506997053	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.9756266205704408	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	3	5.8537597234226455	-0.6684718539048732	0.49235623876582574	0.9313817529872108	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	2.601670988187842	-0.2630067457967087	0.7080691948308241	0.7462150593459236	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	1	3.3333909536156727	-1.2039900902612353	0.2956680805258496	0.9692205771476854	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	2	2.6829732065687124	-0.2937784044634623	0.6894965182132737	0.761488837763183	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	2.0325554595217517	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	0.8943244021895708	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.5691155286660905	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.8130221838087006	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	1.8699510227600116	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	1.4634399308556614	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	10	7.235897435897436	0.32353069970497844	1.1274742038068277	0.1854249298952625	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	2	2.0325554595217517	-0.01614666786518275	0.8700023797642876	0.614578309981989	1	1
protein polyubiquitination	GO:0000209		193	12	15.691328147507923	-0.2682015626738126	0.7049083075321126	0.85073392115746	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	0.8943244021895708	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	3.1707865168539326	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	0.7317199654278307	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	2	0.8130221838087006	0.9001440640089723	1.6322561791244243	0.19267737480574515	1	1
polysaccharide catabolic process	GO:0000272		5	1	0.4065110919043503	0.9001440640089723	1.6322561791244243	0.34560316721562534	1	1
nuclear division	GO:0000280		153	5	12.439239412273121	-0.9114180325152625	0.3918487993606843	0.9943242099266794	1	1
mitotic cytokinesis	GO:0000281		63	3	5.1220397579948145	-0.5349404612803503	0.5565277263826629	0.8829049741805512	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	0.9756266205704408	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.4878133102852204	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	0.6504177470469605	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	7	6.6667819072313454	0.04877287823413281	0.9162782145241883	0.5041700403482712	1	1
response to superoxide	GO:0000303		11	2	0.8943244021895708	0.8048338842046474	1.54458986784587	0.22349837566824932	1	1
response to oxygen radical	GO:0000305		12	2	0.9756266205704408	0.7178225072150176	1.465759593120927	0.25464724061396	1	1
protein deneddylation	GO:0000338		10	0	0.8130221838087006	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	6	15.122212618841832	-0.9244052280420736	0.387032195435701	0.9967057068677592	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	6	14.715701526937481	-0.8971555855946981	0.39720076788243475	0.9958350285945763	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	1	0.9756266205704408	0.024675326655072338	0.898928862739797	0.6386518936468044	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	2	3.0894842984730624	-0.43485700272336786	0.609007163082252	0.826397929767843	1	1
spliceosomal snRNP assembly	GO:0000387		32	2	2.601670988187842	-0.2630067457967087	0.7080691948308241	0.7131416092407564	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.4065110919043503	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	0.6504177470469605	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	6	14.715701526937481	-0.8971555855946981	0.39720076788243475	0.9958350285945763	1	1
autophagy of mitochondrion	GO:0000422		31	1	2.520368769806972	-0.9244052280420735	0.38703219543570105	0.928001796251679	1	1
mitophagy	GO:0000423		25	1	2.0325554595217517	-0.7092938484251281	0.47403735255445417	0.8801462387911566	1	1
pexophagy	GO:0000425		6	0	0.4878133102852204	-Inf	0	1	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	0.8130221838087006	-Inf	0	1	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.3988224139625278	1	1
box C/D snoRNP assembly	GO:0000492		5	1	0.4065110919043503	0.9001440640089723	1.6322561791244243	0.34560316721562534	1	1
embryonic axis specification	GO:0000578		9	0	0.7317199654278307	-Inf	0	1	1	1
telomere maintenance via recombination	GO:0000722		8	0	0.6504177470469605	-Inf	0	1	1	1
telomere maintenance	GO:0000723		65	3	5.284644194756554	-0.5661930047844548	0.5409161061595964	0.8829049741805512	1	1
double-strand break repair via homologous recombination	GO:0000724		76	2	6.178968596946125	-1.1280041832833132	0.3182777063931638	0.9878516254981309	1	1
recombinational repair	GO:0000725		78	2	6.341573033707865	-1.1539796696865738	0.3103720426787347	0.9895187249891952	1	1
DNA double-strand break processing	GO:0000729		17	1	1.3821377124747911	-0.32363136761314343	0.6718259362075856	0.7636073497610661	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	1	2.520368769806972	-0.9244052280420735	0.38703219543570105	0.928001796251679	1	1
syncytium formation by plasma membrane fusion	GO:0000768		13	0	1.056928838951311	-Inf	0	1	1	1
sister chromatid segregation	GO:0000819		112	3	9.105848458657448	-1.1103046061839121	0.32377211591947597	0.9946089256217014	1	1
cell morphogenesis	GO:0000902		114	11	9.268452895419188	0.1712788008469477	1.0075091048242333	0.3117256275784102	1	1
cytokinesis	GO:0000910		69	4	5.609853068280035	-0.33823016703429626	0.6633094229880926	0.804725011093474	1	1
nuclear-transcribed mRNA catabolic process	GO:0000956		62	3	5.040737539613944	-0.5189401199339092	0.5646624726625091	0.8759525072222165	1	1
mitochondrial RNA catabolic process	GO:0000957		6	0	0.4878133102852204	-Inf	0	1	1	1
mitochondrial RNA metabolic process	GO:0000959		35	2	2.8455776433304525	-0.3526189044863957	0.6549957178965378	0.7759587026504595	1	1
mitochondrial RNA processing	GO:0000963		18	1	1.4634399308556614	-0.3807897814530922	0.6389495026159213	0.7828454412068578	1	1
mitochondrial RNA 3'-end processing	GO:0000965		7	0	0.5691155286660905	-Inf	0	1	1	1
RNA 5'-end processing	GO:0000966		22	0	1.7886488043791415	-Inf	0	1	1	1
response to acid chemical	GO:0001101		38	2	3.0894842984730624	-0.43485700272336786	0.609007163082252	0.8148435624310426	1	1
promoter clearance during DNA-templated transcription	GO:0001109		7	0	0.5691155286660905	-Inf	0	1	1	1
RNA polymerase II promoter clearance	GO:0001111		7	0	0.5691155286660905	-Inf	0	1	1	1
formation of extrachromosomal circular DNA	GO:0001325		10	0	0.8130221838087006	-Inf	0	1	1	1
guanine nucleotide transport	GO:0001408		8	0	0.6504177470469605	-Inf	0	1	1	1
skeletal system development	GO:0001501		141	7	11.46361279170268	-0.49326776487978247	0.5779167229109796	0.9413975749439554	1	1
ossification	GO:0001503		48	4	3.9025064822817632	0.024675326655072338	0.898928862739797	0.5551707335905907	1	1
neurotransmitter uptake	GO:0001504		19	0	1.5447421492365312	-Inf	0	1	1	1
action potential	GO:0001508		54	6	4.3903197925669835	0.3123573991068533	1.118439561757897	0.25954289965008426	1	1
RNA methylation	GO:0001510		47	0	3.8212042639008934	-Inf	0	1	1	1
prostaglandin biosynthetic process	GO:0001516		13	0	1.056928838951311	-Inf	0	1	1	1
pseudouridine synthesis	GO:0001522		12	0	0.9756266205704408	-Inf	0	1	1	1
retinoid metabolic process	GO:0001523		55	2	4.471622010947854	-0.8046040282294531	0.43355428464659024	0.9166009379614765	1	1
angiogenesis	GO:0001525		88	10	7.154595217516566	0.33483025495891183	1.1366462816485954	0.16785408191784723	1	1
cilium or flagellum-dependent cell motility	GO:0001539		40	1	3.2520887352348025	-1.1792974776708636	0.30284420349642827	0.9664898323259665	1	1
ovarian follicle development	GO:0001541		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.3988224139625278	1	1
fatty acid alpha-oxidation	GO:0001561		6	0	0.4878133102852204	-Inf	0	1	1	1
response to protozoan	GO:0001562		5	0	0.4065110919043503	-Inf	0	1	1	1
blood vessel development	GO:0001568		113	11	9.187150677038318	0.18008943052910256	1.01425915207304	0.30152495155614045	1	1
vasculogenesis	GO:0001570		10	0	0.8130221838087006	-Inf	0	1	1	1
ganglioside metabolic process	GO:0001573		15	0	1.219533275713051	-Inf	0	1	1	1
ganglioside biosynthetic process	GO:0001574		8	0	0.6504177470469605	-Inf	0	1	1	1
microtubule bundle formation	GO:0001578		60	3	4.878133102852204	-0.48615029711091834	0.5816356077875019	0.8759525072222165	1	1
detection of chemical stimulus involved in sensory perception of bitter taste	GO:0001580		33	0	2.6829732065687124	-Inf	0	1	1	1
osteoblast differentiation	GO:0001649		22	2	1.7886488043791415	0.11168670364470205	0.9625093145711885	0.5439251611637498	1	1
eye development	GO:0001654		53	3	4.309017574186114	-0.36209764844093945	0.6495625078402528	0.7840080594378261	1	1
metanephros development	GO:0001656		5	0	0.4065110919043503	-Inf	0	1	1	1
ureteric bud development	GO:0001657		6	0	0.4878133102852204	-Inf	0	1	1	1
response to hypoxia	GO:0001666		94	8	7.642408527801787	0.04572873585290452	0.9140754504493451	0.4630329218734296	1	1
ameboidal-type cell migration	GO:0001667		30	4	2.439066551426102	0.4946789559008079	1.2699797904718395	0.2240847932658868	1	1
long-chain fatty acid metabolic process	GO:0001676		76	4	6.178968596946125	-0.43485700272336786	0.609007163082252	0.8619291907135047	1	1
intracellular glucose homeostasis	GO:0001678		19	1	1.5447421492365312	-0.43485700272336786	0.609007163082252	0.8005189188821835	1	1
tRNA 5'-leader removal	GO:0001682		11	0	0.8943244021895708	-Inf	0	1	1	1
histamine metabolic process	GO:0001692		5	1	0.4065110919043503	0.9001440640089723	1.6322561791244243	0.34560316721562534	1	1
in utero embryonic development	GO:0001701		7	1	0.5691155286660905	0.5636718273877592	1.3294211503564923	0.4477163890561283	1	1
formation of primary germ layer	GO:0001704		18	3	1.4634399308556614	0.7178225072150174	1.4657595931209269	0.135835898169208	1	1
endoderm formation	GO:0001706		13	2	1.056928838951311	0.6377797995414811	1.3943947275951296	0.25464724061396	1	1
mesoderm formation	GO:0001707		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.34560316721562534	1	1
cell fate specification	GO:0001708		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.34560316721562534	1	1
cell fate determination	GO:0001709		8	2	0.6504177470469605	1.1232876153231819	1.8418840104221779	0.07950693348111477	1	1
morphogenesis of a polarized epithelium	GO:0001738		16	1	1.300835494093921	-0.2630067457967087	0.7080691948308241	0.7426662379148121	1	1
morphogenesis of a branching structure	GO:0001763		15	1	1.219533275713051	-0.1984682246591374	0.7481986024927316	0.719871464965964	1	1
neuron migration	GO:0001764		17	1	1.3821377124747911	-0.32363136761314343	0.6718259362075856	0.7636073497610661	1	1
membrane raft assembly	GO:0001765		8	0	0.6504177470469605	-Inf	0	1	1	1
immunological synapse formation	GO:0001771		5	0	0.4065110919043503	-Inf	0	1	1	1
myeloid dendritic cell activation	GO:0001773		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.3988224139625278	1	1
microglial cell activation	GO:0001774		6	1	0.4878133102852204	0.7178225072150176	1.465759593120927	0.3988224139625278	1	1
leukocyte homeostasis	GO:0001776		10	1	0.8130221838087006	0.20699688344902697	1.0350244837181672	0.5339052003122138	1	1
plasma membrane repair	GO:0001778		17	0	1.3821377124747911	-Inf	0	1	1	1
cytokine production	GO:0001816		10	0	0.8130221838087006	-Inf	0	1	1	1
negative regulation of cytokine production	GO:0001818		183	8	14.878305963699221	-0.6204626347185124	0.5146712140744808	0.9820558168444762	1	1
kidney development	GO:0001822		46	0	3.739902045520023	-Inf	0	1	1	1
mesonephros development	GO:0001823		6	0	0.4878133102852204	-Inf	0	1	1	1
release of cytochrome c from mitochondria	GO:0001836		10	0	0.8130221838087006	-Inf	0	1	1	1
