Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	1.3209503731981083	-0.27835145723277344	0.6987622609582983	0.7446521161337525	1	1
single strand break repair	GO:0000012		11	0	0.6919263859609139	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	2	5.598313486411031	-1.0293182086815449	0.35005717963732247	0.9748761670188877	1	1
mitotic spindle elongation	GO:0000022		8	0	0.50321918978975555	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.9435359808557917	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	1	0.50321918978975555	0.6867294388108136	1.4378989674131677	0.40539016479310297	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	1.5096575693692666	0.2812643307026492	1.093484037917532	0.45101844699862714	1	1
transition metal ion transport	GO:0000041		55	1	3.4596319298045692	-1.2411622047418214	0.28516735577765473	0.9720942568191444	1	1
autophagosome assembly	GO:0000045		52	0	3.2709247336334113	-Inf	0	1	1	1
urea cycle	GO:0000050		6	0	0.37741439234231666	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.3145119936185972	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	6.9192638596091385	-0.8356970966336569	0.42102297909762626	0.9680754593941518	1	1
cell cycle checkpoint signaling	GO:0000075		106	3	6.667654264714262	-0.798655824953308	0.4359888857948676	0.9630377356910085	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.7548287846846333	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	3	4.5289727081078	-0.41188284985729623	0.6215931017675618	0.8249585693932218	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	0	2.012876759159022	-Inf	0	1	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	5	2.5789983476724974	0.6620368262204421	1.4158973595174107	0.11281346050797667	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	2	2.075779157882742	-0.0371894004158855	0.8553226808266308	0.6234691218767554	1	1
sulfur amino acid metabolic process	GO:0000096		25	2	1.5725599680929863	0.24044233618239402	1.0611464701517104	0.4723462577782803	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	0.6919263859609139	1.061422888252224	1.783232500461081	0.14926057115462266	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.4403167910660361	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	0	0.6290239872371944	-Inf	0	1	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	1.4467551706455473	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	1.13224317702695	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	3	5.598313486411031	-0.6238531005733807	0.5130676788563	0.9246314967251626	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	1.5725599680929863	-0.4527048443775513	0.5993690985687392	0.8031561363717308	1	1
protein polyubiquitination	GO:0000209		193	4	12.140162953677853	-1.1102248472943455	0.32379707446621814	0.9980840638006818	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	0.6919263859609139	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	2.4531935502250586	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	0.566121588513475	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	0.6290239872371944	0.46358588749660384	1.2435460113897563	0.4778762002247381	1	1
polysaccharide catabolic process	GO:0000272		5	1	0.3145119936185972	1.156733068056549	1.8737397336711672	0.27738409174014156	1	1
nuclear division	GO:0000280		153	5	9.624067004729074	-0.6548290284676854	0.4986121933410421	0.959929381145064	1	1
mitotic cytokinesis	GO:0000281		63	2	3.9628511195943252	-0.6838165653409379	0.48540019615847796	0.9035695069730512	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	0.7548287846846333	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.37741439234231666	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	0.50321918978975555	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	5	5.157996695344995	-0.031110354339503217	0.859547208262986	0.5936335545284435	1	1
response to superoxide	GO:0000303		11	1	0.6919263859609139	0.3682757076922789	1.1639991675211798	0.5107377631317493	1	1
response to oxygen radical	GO:0000305		12	1	0.7548287846846333	0.2812643307026492	1.093484037917532	0.5415328320885652	1	1
protein deneddylation	GO:0000338		10	0	0.6290239872371944	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	4	11.699846162611816	-1.073281332102661	0.33555235089032925	0.9963104855775824	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	4	11.38533416899322	-1.0460316896552857	0.34447584279656857	0.9954987340815356	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	0	0.7548287846846333	-Inf	0	1	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	2	2.390291151501339	-0.178267998675791	0.761084264887407	0.6996168350792304	1	1
spliceosomal snRNP assembly	GO:0000387		32	1	2.012876759159022	-0.699564922309077	0.47834908519991953	0.8578255944352207	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.3145119936185972	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	0.50321918978975555	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	4	11.38533416899322	-1.0460316896552857	0.34447584279656857	0.9954987340815356	1	1
autophagy of mitochondrion	GO:0000422		31	1	1.9499743604353028	-0.6678162239944968	0.49265533907667086	0.866784018254838	1	1
mitophagy	GO:0000423		25	1	1.5725599680929863	-0.4527048443775513	0.5993690985687392	0.8031561363717308	1	1
pexophagy	GO:0000425		6	0	0.37741439234231666	-Inf	0	1	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	0.6290239872371944	-Inf	0	1	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	1	0.37741439234231666	0.9744115112625945	1.701404702788814	0.3228513186134395	1	1
box C/D snoRNP assembly	GO:0000492		5	1	0.3145119936185972	1.156733068056549	1.8737397336711672	0.27738409174014156	1	1
embryonic axis specification	GO:0000578		9	1	0.566121588513475	0.5689464031544301	1.334008276439274	0.44280960605562436	1	1
