Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	1.3358686257562662	-0.289581736264577	0.69200807518182	0.7486912398496017	1	1
single strand break repair	GO:0000012		11	0	0.6997407087294728	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	2	5.661538461538462	-1.0405484877133486	0.3462977861353771	0.9762268619172249	1	1
mitotic spindle elongation	GO:0000022		8	0	0.5089023336214348	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	0.9541918755401901	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	1	0.5089023336214348	0.67549915977901	1.4278786928369818	0.4089881833284805	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	1.5267070008643042	0.27003405167084565	1.0845389633100044	0.45691400377627056	1	1
transition metal ion transport	GO:0000041		55	1	3.498703543647364	-1.2523924837736249	0.2820650366032974	0.9732378500410706	1	1
autophagosome assembly	GO:0000045		52	0	3.307865168539326	-Inf	0	1	1	1
urea cycle	GO:0000050		6	0	0.38167675021607606	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.3180639585133967	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	6.997407087294728	-0.8469273756654605	0.4165767388226093	0.9699578303923634	1	1
cell cycle checkpoint signaling	GO:0000075		106	3	6.74295592048401	-0.8098861039851114	0.4314024217481863	0.965140189590119	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	0.7633535004321521	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	3	4.580121002592913	-0.4231131288890997	0.6154155301525238	0.8308180627413538	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	0	2.035609334485739	-Inf	0	1	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	5	2.608124459809853	0.6508065471886386	1.4059283997102792	0.11686582037724957	1	1
