Ensembl	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val	GeneID	Symbol
ENSG00000101557	336.3788181382217	-0.5052092642848387	0.1503018819863492	-3.3612969951415717	7.757735990472144e-4	0.04702031948032614	9097	USP14
ENSG00000139974	495.6186855564287	-0.5071426353844127	0.1492044055866829	-3.39897896037513	6.763791928617254e-4	0.04205162655705988	145389	SLC38A6
ENSG00000140262	280.58904891795316	-0.5218308933974984	0.14106116151097184	-3.699323667889336	2.1617477151397537e-4	0.01612858932015037	6938	TCF12
ENSG00000143110	801.2777606007362	-0.5340797723200361	0.1539304776285724	-3.4696168071975166	5.212013804830454e-4	0.03326045461531892	128346	C1orf162
ENSG00000135932	1411.201974245473	-0.5802777097844796	0.16722370067386003	-3.4700685814638654	5.203254887394982e-4	0.03326045461531892	51719	CAB39
ENSG00000139289	861.8696685836746	-0.5968045197801204	0.1671549483650972	-3.5703670493594326	3.5648135428005545e-4	0.02459042332428991	22822	PHLDA1
ENSG00000136169	229.693557899064	-0.6145521060416095	0.16381073167542118	-3.751598565955367	1.7571064808395787e-4	0.01353906621353305	83852	SETDB2
ENSG00000153208	428.0134316964253	-0.6247423104059587	0.185214704537066	-3.3730707935283424	7.433483784311498e-4	0.04543520932469889	10461	MERTK
ENSG00000164120	366.2601377693569	-0.7518017990588397	0.21413457825181767	-3.5108846277724326	4.466181873494947e-4	0.02967757367864578	3248	HPGD
ENSG00000126860	150.6107578360484	-0.7887149395066705	0.2256785572250674	-3.4948598980987433	4.743106590548494e-4	0.03094983877057904	2123	EVI2A
ENSG00000108960	230.53884771742224	-0.8074484271104048	0.20576284523370253	-3.924170207664636	8.702919042654115e-5	0.00759460754529442	23531	MMD
ENSG00000095015	123.70349023992488	-0.8169287567101573	0.20172070631571104	-4.049801191116148	5.126116339034107e-5	0.00505149124403048	4214	MAP3K1
ENSG00000137642	414.07386962597434	-0.8339390108664868	0.2056969913992669	-4.054211027558369	5.030379089837359e-5	0.00502552217209544	6653	SORL1
ENSG00000170323	945.0772269120218	-0.9176174560980258	0.2485549056103872	-3.691809879368876	2.2266388947080005e-4	0.01637314265418278	2167	FABP4
ENSG00000171617	184.59341766218353	-1.0064246186009314	0.2494932259631067	-4.033875527946215	5.4864388012494986e-5	0.00533399681039599	8507	ENC1
ENSG00000196950	208.51280092364635	-1.097408189880803	0.2298482397318893	-4.77449029481755	1.8016297093396828e-6	2.663102854030066e-4	57181	SLC39A10
ENSG00000171659	280.50622480301394	-1.3243974062451962	0.3812616179865933	-3.473723406093732	5.132898583506001e-4	0.03319427182172676	2857	GPR34
ENSG00000004799	42.02494945750176	-1.5041136578543632	0.3419485309344312	-4.3986551243373455	1.0892375730550216e-5	0.00128282077099797	5166	PDK4
ENSG00000150681	20.163662757304778	-1.66066833307849	0.4200673820684897	-3.953337973781852	7.706845760648146e-5	0.00689144244992278	64407	RGS18
ENSG00000114786	17.380929757904866	-3.655085332673713	0.8378465193155563	-4.362476000568198	1.285986967668968e-5	0.00149030457709221	100526760	ABHD14A-ACY1
