GeneID	GSE16250_MTB_control	GSE17477_MTB_control	GSE19435_MTB_control	GSE19439_PTB_control	GSE19444_PTB_control	GSE19491_PTB_control	GSE29536_PTB_control	GSE34151_MTB_control	GSE54992_MTB_control	GSE139871_MTB_control	E-MEXP-3521_MTB4hD_control	E-MEXP-3521_MTB18hD_control	E-MEXP-3521_MTB48hD_control	E-MEXP-3521_MTB4hM_control	E-MEXP-3521_MTB18hM_control	E-MEXP-3521_MTB48hM_control
10227	0	0	0	0.028066894311759655	0	0	0	0	0	0	0	0	0	0.025797769972338513	0	0
10237	2.380084734302406	0	0	0	0	0.0019027384550116544	0.09077227105540064	0.024292007017120643	0.11395181546277744	0	0	0.4525099416295453	0.5223145340601112	0.11004472412575828	0.603984305448801	0.5946389068634901
10245	1.7865830209385296	0	0.07178014524356557	0	0.01935951528046731	0	0	0	0.1558597151019111	0.05800762878881449	0	0	0	0	0	0
1026	1.462948794913736	0.8985741831855436	0.3544296071936577	0	0	0	0.04456363206412184	0.008491659143374797	0.5270972178619293	0.26642774699727223	0	0	0	0	0	0
1027	0	0.08516421425578535	0.3540220894751238	0	0	0	0.03977661860445336	0	0	0.0015328780752550397	0	0	0	0	0	0
10270	0.5125441362097236	0.00980577111219394	0	0	0	0	0.21113131570955324	0	0	0	0.15808833415679924	0	0	0.15753278852616526	0.06467289749803107	0
10273	0.6123343575973905	0	0	0	0	0	0.06424213805483248	0	0	0	0.20851541514995375	0	0	0.21295871363342156	0.36578706608237166	0.16213718558209866
10276	0	0	0.26580316282854355	0.016044061693810896	0	0	0	0	0	0	0.36153448764251817	0	0	0	0	0
10285	0	0.0029981215393477534	0	0	0.006972497502076402	0	0.41047509111274705	0	0	0.2576772428739649	0.22423378260847926	0	0	0.05072547293787899	0	0
1029	2.518533374648551	0	0	0	0.6526365582161926	0	0.09077943265625854	0.2342906088897525	0	0.5153386246486119	0	0	0	0	0	0
10298	0.48603385584384595	0	0	0	0	0	0	0	0.12828247608881965	0.10244422916024237	0	0	0	0	0	0
10318	0.33103346865695826	0.31893561420938443	0	0	0.02600884900664502	0	0	0	0.35485003751384836	0.5778077947366911	0	0	0	0	0	0
10320	0	0	0.15162441511247693	0	0	0.001582874624369901	0.07058655454049134	0	0	0	0	0	0	0.3222805810317814	0.677671277555167	0.5844436008415406
10329	0.3156979727481321	0	0.08985557311516423	0	6.171881929590839e-4	0.01146103148373312	0.1155992401203576	8.753642714642851e-4	0.079558391444009	0.029160815419074115	0.6265350056697369	0.3127916387805848	0.37505387019307534	0.3417611011456236	0.02185480297536635	0.3364062841179434
10362	3.627424959759091	0	0.012297330609529311	0.18749791464226462	0.02260454052542582	0	0.5782291065865577	0	0.09788141048574328	0	0	0	0	0	0	0
10398	0	0	0	0.02225997757966508	0	0.006095848554089123	0	0.042828176460356415	0.25488274338142314	0	0	0	0	0	0	0
10434	0	0	0	0.023768459359645555	0	0	0.3475532693750434	0.04178987797432321	0	0.24498516059534414	0.4107462779264486	0.5987738478468279	0.5807553346013874	0.3601262485152863	0.7926833857947391	0.9658582505135276
10450	1.6311127112554975	0	0	0.011941647654847065	0	0	0	0	0	0	0.6786043335963682	0.1819777733296562	0	0.31049135556641755	0.5555384098031004	0.22918077754376523
10451	0	0.2932904189596979	0.05382118368039768	0.013184495456629364	0	0.026227342491529804	0.891264684984368	0	0	0	0	0.24861839557625487	0.8943227719306699	0.24959027130582445	1.4287403684593971	1.7623113090996683
10489	0	0	0	0.021922740111179007	0	0	0.040774646402511494	0.013656230733088748	0.30344977078543944	0.16318158945079686	0.08621141158006795	0	0	0.06985613281021819	0	0
10491	0	0	0.8858083790170492	0	0	0.14721595511578167	0.0662581620247189	0.02669065791742975	0	0	0.4664995647352447	1.1859156893848812	0	0.18630315955277982	0.8726833584541732	1.1555364753093258
10493	0.5864378629166922	0.16445954970897558	0.05267722734801783	0.0033037175731474022	0.05126622590886987	0.03641724221688403	0	0.011842741722442263	0.10974968504573601	0	0	0	0	0	0.32955515362137033	0.14934540168943444
10494	0.8042794056443784	0	0.062291328612297026	0	0	0	0.06886524512778713	0	0	0	0.24405225177036566	0	0	0.2108089637963857	0.33386532940437236	0.7851249940819298
1050	0	0	0.3397203933571067	0	0	0	0	0.04201511724154461	0	0	1.0516730984634384	1.822178430269479	1.171525943452235	1.6828426579100275	2.184007827835639	1.9295789913262869
10513	0	0.04490785579377354	0	0	0	0	0	0	0.1438008856964108	0.003215691137394172	0.41397592533860994	0.15205242373299716	0.21346163402752852	0.14461270489083655	0	0
1052	0.7355979319612878	0.12893567825707075	0.3408512267284092	0	0	0	0.05981838568264042	0	0.04098859337906813	0	0	0	0	0.007940501843703096	1.2723012064503316	1.4388813580110558
10523	0	0	0	0	0	0	0	0.010530610163224763	0	0.07610127655453736	0	0	0	0	0	0
10525	1.6788073679874276	0.09793340969996756	0.06784642244618277	0	0	0	0	0	0.1517442280903678	0	0.025459198279478734	0	0	0.04727878750905923	0.9119704482157016	0.7913456646639021
10557	0.5006106846022639	0.027285971736768055	0	1.1570373612617346	0.19033885296328523	0	0.03933544954193735	0.020965188219684405	0.008795739550839343	0.017688408808605005	0.2408880930937527	0.0042920225401115175	0.12985320778316134	0.20551354346136974	0.22135076426480804	0.023336762703529468
10559	0.22309788438983658	0	0	0	0	0.004132611826132893	0.010549209963369055	0.003700247294641912	0	0	0.6456613132259896	0.26364543573883154	0	0.35759106015353304	0.636925405556828	0.7799632497751063
10589	1.499350357330569	0.8418842040453971	0.19783159523140448	0	0	0	0.07430263640216021	0.02173584770831649	0	0	0	1.3909275203761582	0.7581112603447635	0.11961659657001045	1.0273687039204145	0.82068288074549
10606	1.3925393455925306	0	0.0017490079437229022	0.02559145643977989	0	0	0	0.006446035816953133	0	0	0.06825447141711	0	0	0.03779049476728828	0.27316967848162516	0.2400191893381911
10610	0	0	0	0	0	0	0	0.009402200450461584	0	0.16775210062479362	0	0	0	0	0	0
10617	0	0	0	0	0.08396566436279485	0	0.03959422859133177	0.014921523664296998	0	0	0.335315926532769	0	0	0.11371002781174377	0	0.09075958251135163
1062	0.8484023230449623	0	0	0	0	0	0	9.12108134460965e-5	0	0	0.0832929368211297	0	0	0.11434782291679735	0.6522390401939528	0.3689719605645787
10641	1.252625729145623	0	0.05974489609985678	0	0	0.0033575503995320055	0.05781869305488585	8.478877794568795e-4	0	0	0.366525972331385	0	0	0.337958750042105	0.20820738604973496	0
10644	0	0	0.1515858721292821	0	0	0	0.07176125595728954	0.01346645270363589	0	0.0026649285067689155	0	0	0	0	0	0
10652	0.9847572899222155	0.16456891286631126	0.028483247608226847	0	0	0.007945039095853978	0.7172630518827371	0.010863325031067461	0.005734905318177663	0.16360270824187645	0	0	0.10041966687112525	0	0.3511552009177843	0.3932267892604907
10668	0	0.3129310082493153	0.34126260074052706	0	0	0	0.04185989010097735	0.0527863859833535	0	0.11542563210102386	0	0	0.019365337327343246	0.10322841878312472	0	0
10670	0.6111008699066522	0.022654332270758193	0	0.06389456145406314	0	0.0037799601546131267	0.12363527946099939	0.0022353909932384397	0.1531011291281903	0.36039821845633124	0	0	0	0	0	0
10681	0.1350245768873664	0	0.052797092733676276	0	0	0	0.05011887060387399	0	0.11010032470276482	0	0.5991356906413494	0	0	0.6070681497312727	0.45134326621161946	0.37034628737899977
10682	1.1193713503169307	0.07485684367799061	0.1221571102639023	0	0	0	0.08784918087405025	0	0	0	0	0.6300057555751266	0.5291372879446823	0.1026207363264744	1.1458452027161141	0.8553942348497512
10695	0.9618866299701593	0	0.2855810267548242	0	0	0	0	0	0	0	0.08303737319635673	0.24206283140311802	0	0.14821705711478095	0.7833233316228858	0.566433416258511
1070	0.6950209859001433	0	0	0	0	0	0.724948563804413	0.017917337113919962	0.23798198885282384	0	0.8777676831591966	0.18917738876678958	0.09875885563263284	0	0.32415710716710594	0.8076404031643184
10730	0	0.2892644898287129	0.0767900905262362	0	0	0.00911941111945147	0	0	0.1432485580648173	0.2541101202326108	0.12133766177142169	0.1807111380853894	0.2438951956380615	0.001678864448671824	0	0
10732	0.12000480975389793	0	0.06701603195604866	0	0	0	0.05100106454584652	0	0.02600155716249808	0	1.1132496333809245	0.2617464326127522	0	0.7682464300875027	0.9099013088979737	0.6733529862225582
10765	0	0	0.08131063885508394	0	0	0	0.12650735995582618	0.001356987377412855	0.04475632643101479	0.14231550208661725	0	0	0	0	0	0
10775	0	0	0	0.012973546387982537	0	0.0038493100580019313	0.35085410613729184	0.006327368447146986	0.08743737155098619	0.008944731885287105	0.06178353090938149	0.09239807962541913	0.06283496694329416	0.10344923659532701	0.20180185814403329	0.23584617261806362
10776	0.614093253124715	0	0	0	0	0	0	0	0.1560069003640523	0.14158033680767135	0	0	0	0.0794102626856521	0.08193875334949663	0
10782	0	0	0	0	0	0	0.03555153363348407	0.008258803842044804	0	0.10198120593471938	0.06991890614483642	0.07036529333789021	0.1714404868491679	0	0	0
10797	0.5229761457295283	0.12660975395418816	0.1660942156949871	0.09384481475542839	0	0	0	0	0.21152957258016314	0.2708846455941756	0	0	0	0.17440979204196028	0.47100700599398504	0.6288197544610044
10810	0	0	0.05884384647752183	0	0	0	0	0.13664165630676273	0.09629764301502475	0.45155893787805346	0	0	1.280066615991378	0	0	0
10813	2.8627627321990596	0	0.05429750363145347	0	0	0.024290106869086614	0.22174067952892762	0.004024902355539206	0	0.0068468713817368965	0.7020839200313861	0.7345271154635681	0.896091263964459	1.138104848659913	1.0625704268179783	0.9361718985585589
10818	0	0	0.05649884975730646	0	0.10445787914437243	0	0	0	0.0014177678320755338	0.22848158962141035	0	0	0	0	0	0
10845	0	0	0.2905636967705494	0	0	0	0.06972510800141297	0.008587719614692624	0.07236595299810578	0	0.318527888099563	0	0	0.0946080784533676	0	0
10857	0	0	0	0.009817679356645348	0	0	0.06989170763465102	0.017749067226213278	0.08918502138745188	0	0.032144435590379494	0	0	0.002551859697990544	0	0
10892	0	0.975945398502502	0	0.024050475571313623	0	0	0.1513122716531301	0	0.06926189813036321	0.09753760336367412	0	0	0	0	0	0
10898	0	0	0.055060597914889264	0.6522955617092876	0	0	0	0.003464813919163534	0	0.05729087519239684	0	0	0.04070457108221959	0.004318892947363651	0.27534293253210573	0.14799190605193369
10904	0	0.007101146263037705	0	0	0	0	0	0.028308039458944556	0.0935832866786851	0.028050962977665073	0.4001250271839809	0.6801976868346695	0.7505772411604681	0.333074237450409	0.35262605663472435	0.5971683124562717
10915	0	0	0.0040819196926782375	0	0	0	0	0.01655180988244076	0	0.0788085930843413	0.3270453123798398	0.4890372041165256	0.3916886353522553	0.2047187069706604	0.5330455563462548	0.47818829841032073
10921	0.804438624628323	0	0	0.017187329768976696	0	0	0.14982957914968864	0	0	0.08708665271031824	0.08351814509239719	0	0	0.12423007323698121	0.1331547934992896	0
10953	0	0	0	0.0625715370008697	0.01109481326464623	0	0.041094136138274284	0	0.019282704743249557	0.2015241378158108	0	0	0	0	0	0
10954	1.0631170653237083	0.3315185872623563	0	0.037548645185472074	0.09160791305484028	0	0	0.05247529902895185	0	0.054566054340367875	0.35979287915712665	0.3726646193873113	0.5427835738768121	0.2585921831097007	0.9694186733023895	0.7421805051551633
10962	0	0.08158600548769512	0	0.024844479549335774	0	0	0	0	0.14266725559967908	0.3971951375300504	0	0	0	0	0	0
10969	0.5450425410912421	0	0.11054450490398793	0	0	0	0.04924787729116287	0.02182932360543921	0	0.08858074603568555	0.9888979854204716	1.3649383603566303	0.44851168581766465	0.48390774135884845	1.3163293014779178	1.2208179392066612
10972	0.5448453710074532	0	0.0825603907029655	0	0.0013509063474477223	0.0016684507204542953	0	0.044920222788589204	0.025690049793020364	0	0.1752869748432957	0.9568425291192209	0.6806726349018215	0.23119912564722167	0.45723851172443064	0.2867830151237696
10973	0.5430583813200859	0	0	0	0	0	0	0	0	0	0.3259795807329209	0	0.050671661084967456	0.19046450908159826	0	0.09375738508650505
11000	0.2600705615309723	0	0	0	0	0.0028018158938767357	0.05115465400636582	0.025740487964966086	0	0	0.5507096545991179	2.598129710539652	2.8524001000490062	0	0	0.2770005991398836
11004	0.061551324079291536	0	0.46769373105666656	0.04883552412055214	0	0.04291599212902908	0.06032162513375505	0.03483798684587544	0	0.22026502146868376	0	0	0	0.33109131231655065	0	0
11007	0	0	0.46456237282936996	0	0	0.05322674758735335	0	0	0	0	0.9141940260563823	2.8376466626916725	0.05815112337044637	0	0	4.5309155165061075
11011	0	0.44336081076823564	0	0	0	0	0.05755406647489392	0	0.0069220788146662215	0.08533286923495675	0.2451802263750691	0.23793745637797636	0.5793712433911069	0	0	0
11014	0	0	0.0697192048730424	0	0	0	0	0.020565259185373108	0	0.1027364075294388	0	0	0	0	0	0
11031	0.2624590087653398	0.04328255378029544	0	0.04540756794149159	0	0	0	0.013654226644873368	0	0	0.22668029380755694	0.851650219489084	1.7064386096009656	0.24834935747289766	0.18885036772495667	0.5882360647887932
11041	0	0	0	0	0	0	0.06968873575698442	0.0020098301920217776	0	0	0.23575469231823964	0.35592112540901244	0	0.5345310210890231	0.9720236824483292	0.7158472678629753
11044	0.8024873341647751	0.5894511447767246	0	0.014673741115479144	0	0	0.04655380340257498	0.036792336316447294	0	0.08090285592525537	0	0.06092441571598162	0	0	0	0
11065	1.1777992226449068	0	0.015169151153958005	0	0.05895983541880101	0.06251856294359603	0.22622560365703004	0	0	0	0.021962735066574646	0.11773047120647606	0.523369217691225	0	0	0
11072	0	0.20730045394328225	0.9074967955190196	0	0.02962932675008334	0.003783325558379236	0	0.05242916975114076	0.09534286894189778	0	0	0	0	0.26189132298635187	0.3290109040503626	0.1968572718876619
11073	0.2979932131022478	0	0	0.05696911661319026	0.013101582684425406	0	0.06350772579491193	0	0	0	0.2569573204600746	0	0	0	0	0.06891491333311484
11098	0	1.42626704674454	0	0.01044968075188124	0	0	0.07062326890492687	0.017355405187532646	0	0.44077556621659486	0.5139850316970398	1.5315597498030482	0.4382128462255763	0.31885156015057525	0	0
1111	2.103447769490437	0	0	0	0	0.2795141736862381	0.50694570368164	0	0.17957448712038288	0.2322639280115914	0	0	0	0	0	0
11137	0	0	0	0.011844105327708077	0	0	0	0	0	0.06148598000383432	0.2380902468907511	0	0	0.39362098356635067	0.4544329403392928	0.44135180736378254
11142	1.0788889678877012	0	0.06201904007639725	0	0	0	0.45534912515644166	0.07678545630475053	0	0.709729907000921	0	0	0	0	0	0
11151	1.7883736980404095	0	0.2503896835732986	0	0	0	0.0016228285584451996	0.010238980705717715	0	0	0.18193027694878605	0.7822785210231304	0	0.9011809312670311	1.5670396309299224	1.712457153354729
11157	0	0	0	0	0	1.0664498269482952	0	0.01980523789858435	0	0.17020292096050893	0.37122390661778937	0.2956639247670012	0	0.3031209642468742	0.2383700946249221	0.18331465076071396
11168	0.0013091904119351128	0	0	0.00810638055498858	0	0	0.06618803683097707	0	0	0	0.6597055295698856	0	0	0.5103308127395635	0.20870296397427393	0
11182	1.6985976831863785	1.1141725303748438	0	0	0	0	0.022973323237961474	0	0.2543098445782337	0.7027388503606913	0	0	0.21504060858669227	0	0	0
11188	0.42391200529250317	0	0.0029178678431551752	0.014642970908133823	0	0	0.009108831002317741	0.006769476680644537	0	0	0.6883285155495389	0.5281785315533516	0.82921646168474	1.304832522467898	2.2807120573506543	1.8505072260359223
11200	0	0	0	0	0	0.41222534905745833	0	0.023355739429812616	0	0	0	0	0	0	0	0
1123	0.49950503639200283	0	0	0	0	0	0	0	0.1000219702106709	0	0.05944800003640893	0	0.4120755605973501	0	0	0
11230	1.7320057353016536	0	0	0.06362725955328696	0.03596545284134689	0	0.06142752496178128	0.007181243859081032	0	0	0	0	0	0.11020703417095246	0.08590096933251179	0
11232	0.19747921785157252	0	0.010798573411286316	0.008794980670124852	0.06283645195740362	0	0	0.034755407416352635	0	0	0.3257058699143728	0.2095647903287181	0	0.23916006369301573	0.28747769622639296	0.17938807695584447
11261	0.3235996985591436	0	0	0	0	0	0	0	0	0	0	0	0.09497915412317237	0	0.2937235551234687	0.2712154854440929
11284	1.9778091351005518	0	0	0.014497604910397754	0	0.004413771509705233	0	0	0	0	0.22650220977714608	0.15973270036264026	0	0	0	0
11319	0	0.10274727109167192	0.36749708554210714	0	0	0	0	0.02189009105557549	0.18481052719226287	0.15664617082058108	0.027680171727087144	0.8749680627681218	0.8320008587183347	0.11476480109636467	0.1885247541506696	0.15430675507962732
11325	0.591372282004854	0	0	0	0.21324818204029983	0	0.06361971563803803	0	0.050710758804416445	0	0.10738558910166018	0	0	0.16029175852930666	0.2154014525016672	0
11344	0	0	0.05875188278323007	0	6.614242914184665e-4	0	0.06243972021174454	0	0	0	0	0	0	0	0	0
1153	1.5430366807157396	0	0.3090098311908136	0	0	0	0	0.016692694344865977	0.015137578334638135	0.09402606927562474	0.116413782859905	0	0	0.02597858466200087	0	0
116832	2.3024621107302674	0	0	0.8695050952336182	0.20279907231295202	0.4654674893591749	0.05942911826878716	0.01644648532979609	0	0.0072480408993422785	0	0	0	0	0	0
1212	0.07181839105902386	0	0.32702049179255166	0	0.060801659161606736	0	0.06032132299966131	0.019614407783335563	0.03087515031252197	0	0.13979312742952255	1.1837642744163888	1.093523317563785	0.019336001454172802	1.1832450826916896	1.158061006323005
1213	0.7238267466811763	0	0	0	0	0.7814338800978309	0.034942560836594416	0	0.12488071077925778	0.11362446637156398	0.5354455703295251	0.6173527855721259	0.5010294169226741	0.4332740242266979	0.7011777289960648	0.6969889000388632
124583	1.29847299029709	0	0.9913004084760861	0	0	0.3437765273515492	0	0	0.15639898038019395	0.2681768160614295	0	0	0	0	0	0
1277	0	0	0.7652712653256826	0	0	0	0	0.02492463916375104	1.0570249278505641	1.0159125187750269	0	0.7188666081541054	0.9206642152663985	0	0	0
128	0.30921570894997386	0	0	0	0	0	0	0.03607949385533621	0	0	0.09736722471921566	0	0	0.12976249296963704	0.2023269965032135	0.15244120314718312
1282	0	0.16242506614190944	0	0	0	0.11786407620976647	0	0.032628758146962866	0.18148893130397914	0.21745079706758252	0	0	0	0.46703532255297553	0	0.1991092750940502
1385	0	0	0.2429913717320189	0	0	0	0.056466504208196155	0	0	0.12036913272921934	0	0	0	0.14391657352596599	0	0
1398	0.27110626917288116	0.10628654149482042	0	0.6003457745262946	0	0	0	0	0.3772146635561444	0.30463109885715944	0	0	0.1335107266033655	0.13145309393824722	0	0.05920503122548859
1399	0	0	0.24157628633280126	0	0	0	0	0.021684147072544846	0.08673383009215385	0.02803396900845989	0.23357060614286373	0	0	0	0	0
142	0	0	0	0.022521490475822414	0	0	0.06078338214458434	0	0	0	0.7741998143299917	0.5007206132893036	0	0.6858162243115138	1.7947062265710683	1.3365330081511695
1429	0	0.13417577582731444	0.5671146307613673	0	0	0	0	0.024851859982961244	0	0	0.6912046347652725	0.015383612863228091	0.6584578841465605	0.5292630244301875	0.47420282339655717	0.7505961188890946
1445	0	0.007132420136182205	0.23099605484472274	0	0	0	0.05872474769785807	0	0	0	0.27170200435757197	1.0831323138508402	0.8391046969342484	0.5894458225925625	1.0827818582790547	1.0345212120770653
1452	0	0	0.23048829360828949	0	0	0	0	0.020948312085260157	0	0.23860920532364016	0	0.1064591403504922	0.040050863554830896	0	0	0
1454	0	0	0.2310603486817877	0	0	0	0	0	0.10724269273866849	0.25304694683776896	0	0	0	0	0	0
1459	0	0	0.23046702277103748	0	0	0	0	0	0.01858921177673789	0.04974307994018723	0.2802061988465627	0	0	0.1040618423916767	0	0
1465	0.6520138096112675	0	0.5644067749626602	0	0	0.06381814887634985	0.14891985833635096	0	0	0	0	0	0.09630839927649815	0.2505653863669104	0.3919723368314534	0.6922804533774265
147179	0.2735238175395993	0	0.05333941255287211	0	0.005848379892383182	0.008837750084663032	0.0431545107607163	0.04153426991302281	0.07385346518177416	0.11972771122266265	0.06432980189025339	0	0	0.008181631274954526	0	0
148022	0.8260387693385148	0.4466433473422522	0.070122273823229	0	0.009474501602415586	0	0.06526515501276542	0	0.25639988696863236	0.2227786304431878	0	0	0	0	0	0
1500	0.5554523649374936	0.02661588632286671	0.2618694169804181	0	0	0	0	0	0.16051994292097926	0.022233364403943495	0.15499137575268218	0.8191547167726219	1.3191980265093008	0.1884668677581116	0.2458073371849272	0.5549695508730572
1509	0	0	0.22556487502162215	0	0	0	0.06150015812707066	0.054065288962419356	0	0	0	0	0	0	0	0
1514	1.2441488149956372	1.2651757135515753	0.24985685371086985	0	0	0	0.665640957841684	0	0.7906813971477331	0	0	0	0.6918682674315662	0.2465438172794947	0.23984225858409491	0.500326825617111
1534	0	0	0.21176012220031648	0	0	0.009126103339804903	0	0	0	0.1362621820121278	0.12343506588709748	0.2875960355156647	0	0.47853422872650864	1.091535342381387	0.8892294033070389
154	0	0.059748768435688326	0	0	0	0	0.06533586897153537	0.007195113751032045	0.06927396302087296	0	0.09163589974762565	0	0	1.8507818217000493	0	0.09563714068558715
16	3.230925906632616	0	0	0	0	0	0	0	0.24195169677348383	0	0.03450503752770562	0	0	0.2219892825697274	0.9014920106365438	0.5845015947206282
1605	0	0	0.22059590523971329	0	0	0	0.14490788847982605	0	0	0	0.04651510591592689	0	0	0.1840879462816808	0.004684349088257392	0.023845869800634883
1616	0.07185402773226213	0	0.212624661973432	0	0	0	0	0.0035278090993213773	0.09502869604520647	0.2577415520419939	0	0	0	0	0	0
1633	0	0	0.42024207016909676	0	0	0.015275209172068926	0.05812055433903984	0.009605018456650072	0	0	0.4732299811459233	0.25740908343075475	0.0021575360107526365	0.37984746688362203	0.5058022379090719	0.9568578292724451
1635	2.2380247212209428	0	0	0	0	0.0454326053457037	0.07728809641656881	0.030237168123226077	0	0.07380553189290184	0.25274972717475286	0.1872881736594456	0	0.14370638387884815	0.07524427986091986	0.1985069658370462
1643	2.2217353040709855	0	0	0	0	0	0	0.027568625042876382	0	0	0.17192603903095427	0	0	0.28584099319161815	0	0
1647	0.018866375940671976	0	0.05882331339425795	0	0	0	0	0	0.19162406172563662	0.3060134204573334	0	0	0	0	0	0
1662	3.3589700778516325	0	1.2088378900628638	0	0.14845620092209533	0.058885985880202885	0	0	0	0.04926021455986662	0.13848242827259405	0.6439699586842003	0.3362376774804585	0.10318634090827	0.3556251467050799	0.032401516603763836
1666	0.7033992827189577	0.2651305194106772	0.20979025630592174	0	0	0	0	0.047342333693384475	0	0	0.3323096065411675	1.4818303111336195	1.012516377091774	0.002447634140521515	0	0.004355494121502268
1676	0.1844695187416156	0	0.20212248631165863	0	0	0	0.055632495113908886	0	0.055034134438679994	0	0.44222964782347884	0	0	0.22810191660874404	0	0
1677	1.6725995786559587	0	0.20215842380461702	0.9428484515743092	0	0	0	0.010359503286369642	0	0	0	0	0	0	0.5727520929170966	1.0276077931656076
