Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000128274	53947	A4GALT	1161.0321645675745	2.261177855146648	0.7877712775085746	2.8703481831654316	0.0041002003590454375	0.04298848692817756
ENSG00000165029	19	ABCA1	9018.763453435236	1.380074182055142	0.49203649274065164	2.8048207854830145	0.00503445632925221	0.0467051164727141
ENSG00000103222	4363	ABCC1	7857.999317376021	1.0185456767315493	0.33167380868470353	3.070925861679363	0.0021339613039083514	0.033667388206043945
ENSG00000136379	58489	ABHD17C	214.50413348692183	2.0316087891773855	0.5110721998582548	3.9751893954334623	7.03232695479492e-5	0.007292313300551764
ENSG00000143322	27	ABL2	3418.0757676809662	1.5917527015896809	0.43017308944186966	3.700260989488926	2.1537784760767342e-4	0.012157310290854565
ENSG00000166016	25841	ABTB2	401.784580968368	3.257082709010902	0.7199340048772146	4.52414066698572	6.06413842713571e-6	0.0022117778732510746
ENSG00000234478	107985353	ACBD3-AS1	61.43816812052385	1.5113429863847287	0.4825113701332278	3.1322432587804654	0.0017347607696796264	0.0312085748746857
ENSG00000144476	57007	ACKR3	498.66219862681	4.971073795975577	0.9657344805180619	5.147453980631278	2.6404575371355796e-7	3.338594509954227e-4
ENSG00000102794	730249	ACOD1	190.9986961079081	2.315379220614584	0.8228175109079827	2.8139644452383528	0.004893464037553397	0.04625760481616981
ENSG00000151726	2180	ACSL1	10848.576951771733	1.5411219763463473	0.5048192958342698	3.0528190761794725	0.002267025751615978	0.03414305167122623
ENSG00000068366	2182	ACSL4	8023.026945704943	1.366790837820975	0.40831719438227987	3.347375169661214	8.158072039189849e-4	0.022671570421607556
ENSG00000135074	8728	ADAM19	231.81446911331975	1.9214841859553884	0.473335247335987	4.059457217204582	4.918691865799246e-5	0.006057656488749902
ENSG00000129467	196883	ADCY4	70.61607425686884	1.8904614147293959	0.4961675466247629	3.810127098375293	1.388953678126625e-4	0.010016310060589192
ENSG00000174233	112	ADCY6	229.35924955123772	0.8793758233827259	0.28068249144835933	3.1329913698750094	0.0017303452977400324	0.0312085748746857
ENSG00000127507	30817	ADGRE2	6708.83904289085	1.0471100312255428	0.29753820459567487	3.5192456466169184	4.3277579442760816e-4	0.017316509951717334
ENSG00000205336	9289	ADGRG1	7.806988423336466	4.510458054880017	1.2408337242999767	3.635022135963154	2.7795676827333595e-4	0.013642373691660043
ENSG00000182885	222487	ADGRG3	17.864004386067496	5.501430232450427	1.8006911338215346	3.0551770534766627	0.0022492769510567517	0.03412506567790542
ENSG00000112414	57211	ADGRG6	21.80400307954395	1.7168430559650052	0.5631390735700632	3.0487017089418913	0.0022983256310900244	0.03434991640603105
ENSG00000072071	22859	ADGRL1	387.69813967438563	1.0387623903308865	0.32448359978786595	3.201278557714432	0.001368191943108613	0.028571836882099376
ENSG00000128271	135	ADORA2A	853.527782137626	3.581030715691643	1.1114565858968448	3.221925859391148	0.0012733207948580217	0.027599773937459705
ENSG00000178803	646023	ADORA2A-AS1	94.4390661931742	3.3382646479030647	0.9756995387615581	3.42140640154476	6.229816419599872e-4	0.02056149737594157
ENSG00000260898	100287559	ADPGK-AS1	272.83364628318674	1.4558855116556049	0.4677022703954957	3.1128467912385527	0.0018529217974590948	0.03168591041305397
ENSG00000153531	113622	ADPRHL1	17.786311741522606	1.2317886799549933	0.43624882615836746	2.823591964251677	0.00474887998344382	0.045488514023230044
ENSG00000035687	159	ADSS2	3998.2659630046555	0.7427094228836592	0.2565432515223845	2.8950651341489473	0.003790798658428018	0.04184174104022482
ENSG00000272620	84740	AFAP1-AS1	11.137285021880663	1.75595221000891	0.588978742320197	2.9813507412705404	0.002869799024558388	0.037496921577220566
ENSG00000172493	4299	AFF1	1730.17483539546	0.8876169623891494	0.2643846575914754	3.3572937646052314	7.870943763710804e-4	0.022467923831892007
ENSG00000144218	3899	AFF3	5.98776764788324	4.898098265215945	1.005204728464996	4.8727369922897354	1.1006270373315147e-6	8.237268157082037e-4
ENSG00000072364	27125	AFF4	2881.220334986213	1.4145682061476452	0.45418556171985813	3.114516015857306	0.001842469537564819	0.03168591041305397
ENSG00000123908	27161	AGO2	1620.0800247988193	1.1280315285023543	0.34140171024200155	3.3041179779174294	9.527572834842096e-4	0.02423621356962405
ENSG00000144891	185	AGTR1	16.242583626536945	3.7146178314098637	0.9941698887146709	3.736401467773651	1.8667254811206588e-4	0.011494907621731953
ENSG00000168710	10768	AHCYL1	3697.9604127581115	0.5832289500992572	0.2112778992153671	2.760482531609897	0.005771604447487106	0.04916807425126052
ENSG00000135541	54806	AHI1	389.68078996958593	0.6808941069002202	0.22663546177797333	3.0043581951321805	0.0026614179007892684	0.036392539225933135
ENSG00000162433	205	AK4	915.6388994150327	1.859128108705568	0.5969351612114032	3.1144556888435027	0.0018428463444664389	0.03168591041305397
ENSG00000108599	11216	AKAP10	1440.6925696073665	0.6972537528301154	0.24316457804381358	2.8674149764711356	0.004138399843453383	0.043018852634879735
ENSG00000170776	11214	AKAP13	7598.739065971468	1.3527649100171082	0.3725512770975816	3.631083808264013	2.8223350833893085e-4	0.0136552059162147
ENSG00000136383	57538	ALPK3	47.54188297745787	2.3089363393646067	0.7553148706267253	3.05691894752285	0.00223624735560164	0.03401176210612727
