Gene	GSM435893	GSM435894	GSM435895	GSM435896	GSM435897	GSM435898	GSM435899	GSM435900	GSM435901	GSM435902	GSM435903	GSM435904	GSM435905	GSM435906	GSM435907	GSM435908
ENSG00000000003	0.3529646026114263	0.41770867543410983	0.4163254762580174	0.360784511301887	0.2890530795272334	0.3653419977240642	0.35331981978664506	0.33962743966968667	0.36411111357826836	0.29928766745897334	0.3883935627738003	0.362878916217799	0.4299257825597763	0.43031804486570047	0.3804117228047475	0.3482988178844344
ENSG00000000005	-0.17098416577126407	-0.15030388817931392	0.13556278569667674	-0.1299279732299064	-0.0803741874573014	-0.11916288097149864	-0.1545281330812885	-0.1273562302785109	-0.09042399956930014	-0.05033761997128202	-0.14145527907466346	-0.07286392133786025	-0.08620432050875038	-0.06371466288403203	-0.21633974164017805	-0.08933386722827322
ENSG00000000419	8.947481649388655	9.76341283852966	9.282351056860652	8.93831236156958	8.865507652076364	8.261880919805007	8.289461930145773	8.29823714462882	9.259362466062038	8.65390452409719	8.244024938464705	7.607632473958861	9.039747766528532	10.299088841171516	9.81590759067565	8.804386748270893
ENSG00000000457	1.039123970934267	1.0239618205499785	0.7691233997828126	1.1116246693751015	0.5168265963006354	0.5001811438457935	0.5641511925899766	0.6648303258420027	1.4764107974613982	1.4969858415348514	1.5016235694154936	1.828638687636436	0.5826719206880623	0.518666075320548	0.5299207655236597	0.468185895607046
ENSG00000000460	0.41091424979727315	0.38383216986027985	0.13581166292206592	0.84045652371211	0.4191026530137394	0.38948996778117934	0.34236853080888646	0.5242973085121923	0.4229937124889882	0.3986342866905298	0.3305999769073569	0.6189010031838443	0.3849225217271538	0.40976096878842994	0.47248023570396674	0.9473270643682021
ENSG00000000938	0.69768266632376	0.7839205984947402	0.6040624946291471	1.448125027049639	1.3556018287287905	1.0863185342495318	1.7101764793393306	2.643791030717019	1.4186216609389728	1.1265981019068945	1.8865996134417933	2.6350795580493367	0.7514136644478913	0.7280045082781923	0.7230346171984394	1.466641036806594
ENSG00000000971	0.40705417335799887	0.5217137520917464	0.7485343271271261	0.6376982833307683	0.14517812924388224	0.11743819458834848	0.20777170247249696	0.33810449485880734	1.0513402012832729	1.0994299520010191	1.1758423614349929	1.5718266265820073	0.1008940885605703	0.155197862512917	0.17565204089974712	0.15027946325028144
ENSG00000001084	1.9381994591545442	1.5700568421142858	1.5296422696278293	2.842269374334152	3.3561501058602126	2.5073114463338495	3.082713069777408	8.854908074178427	2.7804920033869234	1.9675511576857798	2.836167613477447	5.143509590469776	2.3330037248509803	2.100483314704477	2.28089322354362	4.349666627891555
ENSG00000001167	1.9607174110042083	2.003140365699916	1.7814907550937054	2.35164804097285	1.7712420385251753	1.9165832262310034	1.734356053624274	2.1243049993586474	2.1110983436273787	2.1904291165636436	2.2223427971609917	2.538887508501383	1.7582717657626106	1.6623912760810775	1.8279159477962013	2.164221137177307
ENSG00000001461	0.6495903175279409	0.5081522666314237	0.6518088440005697	0.5341948279757297	0.5696143173935094	0.6557217155780443	0.535359615835954	0.49836869154262214	0.5235917041147097	0.4748415452655852	0.44965007500748805	0.463559658879074	0.6654059160523024	0.575845781235043	0.6062004155881308	0.5143422273655167
ENSG00000001497	2.5216129500323325	2.541946320840559	2.978663784548737	2.901544909622344	2.264777291606976	2.0023633658760778	1.8167604542736835	2.088294100812524	2.367661359981426	2.098902754787745	1.8887765011622872	2.264777291606976	2.345151969661204	2.353542073466874	2.696837448976852	3.1988836563071867
ENSG00000001561	1.3352054717396482	1.3782180275012785	1.4115842290977818	1.2610809974823536	1.129389064636019	1.1024674163794776	1.1467151387567722	1.0348716703909842	1.3721925594398332	1.3958924697915402	1.370587827922178	1.2434284105955238	1.3290122340657653	1.1669540301516592	1.1946368602367898	0.964295492680679
ENSG00000001617	0.5555195358414419	0.5200717568382416	0.7243005802445985	0.5166036692712892	0.5391689302742564	0.5743339951107311	0.4959274259890214	0.48484898949561134	0.4925856017291399	0.5097391038171109	0.4585714782226421	0.4837331214871421	0.5542909154802081	0.5446852340436389	0.5461126517163376	0.528500732593802
ENSG00000001626	-0.07650101572481689	-0.04886780559055155	0.03656405648226895	-0.04264509587241959	-0.011590238661563234	-0.10078541539861371	-0.026045864312195147	-0.011590238661563234	-0.04175257254485865	0.01171306693050897	0.011941163452180254	-0.03662216719278813	-0.043777771872039475	-0.030452853699243655	-0.032700068914670255	-0.009518238418788502
ENSG00000002016	-0.009871661820247755	0.07342543791447155	-0.09691754650513795	0.029300649418072134	-0.015181364733976188	-0.04040441686332906	0.020791661437440434	-0.011124537765084905	-0.021858411138783312	-0.042862144687728726	-0.01665419310986645	-0.09067296245679711	0.02207084426660355	0.05707536302806128	0.10801641752769345	0.0027285567572258597
ENSG00000002330	0.21485783047648838	0.15999328266564666	-0.08969186415496984	0.17837003728991968	0.05601525334207901	0.128945119300044	0.3050336940095722	0.16530256944034627	-0.012249816581633433	0.014335565919847582	0.10370962728258022	0.11432755069614656	0.2217323846817432	0.189483324859786	0.22483182874335889	0.23841436141749675
ENSG00000002549	16.122222694879824	17.69952341965093	17.86241870732028	20.498425664389615	14.957440621684379	15.173073396238244	14.621521354939485	18.936059238876787	23.989157749132737	26.78192883875803	26.653395547158112	28.44279317120092	5.662443457977229	5.845025010470361	7.278698681405914	7.469865733805986
ENSG00000002586	18.697647305083084	22.0437441371991	20.800003112734764	17.908751113061772	17.908751113061772	24.202353559887438	23.58452510411569	15.510234369902017	17.96120267144296	25.482737869932926	20.01181945487013	13.933003954977192	20.294707745555456	22.834096712508867	27.070427736338342	18.641704736267734
ENSG00000002587	-0.09409174311306134	-0.1427143671411551	-0.18487254335730252	-0.0953165395479659	-0.10765506211140752	-0.12834559647677274	-0.13386994269073904	-0.0851154816553133	-0.11301962627306902	-0.12231139686285908	-0.15163668773233496	-0.07894974777015396	-0.13701599830841557	-0.16089950598753522	-0.17610303809395164	-0.12396642724307536
ENSG00000002726	1.4023375136126965	0.6863304574907755	0.7746528052406565	2.662551339963951	1.4447650802711713	1.3388100801861913	1.5349131781709453	3.8145192164490105	1.5243031924266568	1.2645222597025139	1.4781418066513292	3.5301027643641123	1.4147874034543053	0.69768266632376	1.1103105213737274	2.5708375776285255
ENSG00000002745	0.17784927724972166	0.13669410162887102	0.0922693910648246	-0.019351171912652527	0.06662955032545484	0.2294570571941295	0.1515355375645369	0.006664061283971686	0.16974229893741355	0.10642950672734301	0.02136943687830259	-0.008839129798745557	0.1329433686228129	0.11234100948449899	-0.0009588569307280234	0.0180282300155469
ENSG00000002746	0.1999254704775497	0.2065446871636391	0.11222391290551954	0.2593939193527706	0.162439242480491	0.23985857560543888	0.15884681093929803	0.18935751011509694	0.24766138588362108	0.24518496914619176	0.16647273744619467	0.25246559049530715	0.2206243476469452	0.2239947420072444	0.22888907609855225	0.24286067316082993
ENSG00000002822	1.7869849151799926	1.8420054759920057	1.5444154481915497	1.546140858052789	1.8880733705622406	2.107748677608194	2.47053508861652	1.8938391719809913	1.6902115968822404	2.150100512309608	2.220571629819265	1.924853861958436	1.902726242625754	1.9922355920956245	2.145084960384513	1.7108238096977681
ENSG00000002834	7.607632473958861	8.047941983059026	8.418055919176044	8.500362798971285	7.931843462282193	9.081296064349324	9.092377088792581	9.866193933598293	7.080497470876167	7.728040905766982	8.472385202363105	8.596759831836378	8.343101646806304	9.070720070102338	8.200058829222005	10.24264382089924
ENSG00000002919	4.105842453066344	4.038899732304816	4.101313781212376	2.609179814231734	3.6036406698491623	3.744766062036618	3.7320758095869304	3.3319113271594807	3.972106126918065	3.852649227725321	3.680415267905054	2.7102433755895707	3.65722251865709	3.856401604635182	3.7995858052162474	2.711338043084687
ENSG00000002933	0.6117170425868522	0.5867710376369675	1.0415843019094202	0.8198753435809802	0.5351251291366929	0.6162578804154943	0.5049722781458258	0.696790625170628	0.6299809309658777	0.8580833488457942	0.6538031711470482	0.6600347779864876	0.4952484816859996	0.48506661049601474	0.4159232720524477	0.44943744603832003
ENSG00000003056	8.352533271962404	8.75334915435946	8.139664820465633	8.056685686406833	8.74310279636837	8.763336293325153	9.028847460264725	9.259362466062038	8.235761136801024	8.217647749194391	8.548445380170179	8.577837576306262	8.426607345854473	8.93831236156958	9.59037622428496	9.135498828213155
ENSG00000003137	-0.11606200683801716	-0.10457013144697107	-0.10830874335212468	-0.11752905757125762	-0.13639986088189462	-0.13945288254132668	-0.1422440001933903	-0.03667860156647057	-0.0845202985070602	-0.030341877056529826	-0.08836304051770758	-0.06821851473827205	-0.09878440927050666	-0.08848197869251007	-0.07321707770949389	-0.056822323352442534
ENSG00000003147	0.5917089002925586	0.5826719206880623	0.5017660435822819	0.573074155060568	0.5095158338552337	0.5811264054852876	0.5368075083642132	0.5461126517163376	0.5496936917799726	0.5434881946496505	0.4945637998035982	0.5589138819060722	0.571130280256345	0.622936057385484	0.6095834392116939	0.6024618021692015
ENSG00000003249	0.19332072046650917	0.24257758333365953	0.17498962845863186	0.2951945485752977	0.13344552149345104	0.1964043601559991	0.18565599169827857	0.2890530795272334	0.20344154812438076	0.21513318623911298	0.18342361961445508	0.2314679985072089	0.2397160863559727	0.1799423541993499	0.22874816264155035	0.30070756830485995
ENSG00000003400	0.4424726428330807	0.42025341650176123	0.511356361431812	0.44101895691417925	0.36253245287476443	0.3991992420729271	0.37857908001823387	0.44882136106207526	0.5808782780009385	0.5971028206189626	0.656008784809159	0.6509686057305313	0.282457713086153	0.3232408932741934	0.2890530795272334	0.29818042525587724
ENSG00000003402	1.424757232965582	1.270398151469781	2.051607098689094	1.0428342845952798	2.0762865500702166	1.924853861958436	2.7375909455492495	2.258269674023353	1.705665481529162	1.6332832252258307	2.4494189084745437	1.8300146451354844	1.3502963554616856	1.4706529099033179	2.0390094745992653	1.2294726802739504
ENSG00000003436	0.07784776218089226	0.19305676775778896	0.18167712233483765	0.023340909365326255	0.14759597094757845	0.2037038350378142	0.22243097251113994	0.043100269531488336	0.07295046910699828	0.2024930846139617	0.18356212861863386	0.020912435411215943	0.14127724691756222	0.13269429138944003	0.10776872530051798	0.02649118900975565
ENSG00000003509	0.28890122290413045	0.4616699766121877	0.2116936252549643	0.19572941029786306	0.24822910492252753	0.3546875927709433	0.4418539810559369	0.2948760926132099	0.1946564774417262	0.3301052092141905	0.3858365384456303	0.2363142209001888	0.3602541806156085	0.4806885652916307	0.4281196130356538	0.20154792601547972
ENSG00000003756	2.960620216049338	3.675014656468446	3.8469697994867005	2.8482537949764635	3.3165119726172043	3.510018903711807	3.359274598021026	2.7375909455492495	3.116649859395037	3.3827039526683205	3.6607564402901063	2.597192174328498	2.9304419771432153	3.5437216314698414	3.5880724453864516	3.2449349748037797
ENSG00000003987	-0.11051751621405219	-0.11970339245463296	0.13910897216503337	-0.0617414420482357	-0.04830195999853811	-0.06162768489591539	-0.056710185890297374	-0.048193354361283025	-0.1355013806288853	-0.0782396016951116	-0.12038027264469067	-0.09469989525341987	-0.0928713646578199	-0.14800323832249257	-0.1290613111963759	0.06505865770550452
ENSG00000003989	-0.02163670745374492	-0.030227353632631952	-0.11222238935806392	0.02731153005265244	-0.06325163248685681	-0.058876779682614136	-0.0039294189769056385	0.15781490986830263	-0.04954931726244148	-0.02504390602074867	0.03373944116479287	0.12783186431268548	0.019969182978296893	-0.09779000020231715	0.01928913522515965	-0.016988522167895332
ENSG00000004059	2.6702276708461214	3.521710762002988	3.3764413626870526	3.610783269558322	2.0288642971360398	3.007286960129081	3.344050039780438	3.3104970946009113	2.1186259342060416	2.6210359245725847	2.7159284660433074	3.2776467750209393	2.350758640070345	3.9575571214778265	4.011340109326871	3.9098286281392856
ENSG00000004139	0.27802346184735605	0.31851961621181585	0.09541257752169711	0.3013500857354998	0.2664351091553293	0.24926099397414267	0.29076872779458884	0.34202086026853795	0.27650050451776276	0.28460196229334156	0.32701385534091654	0.31818331300863434	0.3068015455650433	0.25719886114651785	0.3118102304379067	0.2895148942329113
ENSG00000004142	2.328430746819588	2.231839791180409	2.461520896916056	2.696837448976852	2.1202421592906777	2.1119225551789995	2.4424422189362867	2.7260156109378118	2.555359144098185	2.1169578862606557	2.2991297734149807	2.7816470934807467	2.332096154925727	2.1541230461508127	2.465546500245855	2.5993926682170914
ENSG00000004399	1.1951101897893621	0.9237428012233988	1.0041687998582332	1.902726242625754	1.0525973617113824	1.161352322828687	1.542593753076547	2.3072124892682147	0.9465296452147303	1.0478764976733408	1.2733209914910535	1.9403971316979218	1.221278007363352	1.1133751657106228	1.3790078364350782	2.024965341208589
ENSG00000004455	7.525883996902557	8.896874446418796	7.533562037025302	6.974258184767577	5.93128637263584	6.5499124446835895	4.751019722721395	4.455692583176141	5.528964538034629	6.329584268653814	5.385678866519363	4.8746134265595815	7.099079957141108	8.928011546258931	8.056685686406833	7.2850261315245
ENSG00000004468	2.938916524203513	1.9584722974205713	2.1202421592906777	2.5490866017056613	3.563688750881744	2.600468829296769	2.323771240193088	3.0373135222184713	3.5847418429106757	2.687950109719714	2.6221082504862925	3.183539267263308	2.786255572023382	2.061184330922313	2.1742912232333547	2.7597498590244256
ENSG00000004478	0.6173215211472043	0.6448562729962841	0.6812499590865319	0.7154401837129603	0.5599372336656302	0.4255599844497261	0.49791459779733205	0.6157128952664531	0.5465752119069901	0.43897791801200026	0.5922288121716882	0.6398956674457412	0.7009034096817777	0.7224394663646208	0.5254666836964533	0.6428899387848034
ENSG00000004487	2.711338043084687	2.904123173635459	2.526836027885407	3.4560299809883848	2.6101996332217885	2.800219809874586	2.5594392801127697	2.7919706623860905	2.4524605004364135	2.6800245885267358	2.248564010516975	2.806214278661569	2.7793368364270705	2.851874851700817	3.0936631001597883	3.8450631035606246
ENSG00000004534	1.2684076684027734	1.3991244512167786	1.0286625090978379	1.283258513169788	1.124825772687886	1.2011956903503442	1.1289284870339207	1.0551658301390492	1.3034666936074655	1.3141368456720188	1.2640485567239974	1.2054917892600252	1.3817245208146915	1.5154916200498088	1.3662961990782008	1.4661048830890686
ENSG00000004700	1.9706030300014634	2.639425349017858	1.902726242625754	2.318115127397996	2.6231578754610285	2.476241005259265	2.3925513783201384	2.440461409805577	2.1633304994017104	2.6350795580493367	2.9942263601429344	2.2547198091492264	2.3934671216679155	2.7655170437414918	2.5646292593497857	2.240625733537527
ENSG00000004766	0.188043513208067	0.16427425980368843	0.511586174263974	0.07809354549227404	0.17485151572460184	0.15255712893535178	0.17837003728991968	0.14926114066525933	0.16075568682648952	0.17967499868387574	0.11707071672006465	0.15661761629887005	0.21196421237450344	0.17407213057160162	0.06733978318537195	0.17616976181390645
ENSG00000004776	0.33177374261287085	0.30696555785744056	0.8375821808597104	0.331109240660152	0.39265702945332914	0.34611772370470284	0.2664351091553293	0.23274459977309164	0.3655122569965193	0.3612969899090619	0.3756924736796819	0.32978055746052537	0.19857187151069433	0.3435549496448854	0.28152011904020263	0.31115221474525984
ENSG00000004777	0.5683666966497388	0.6711138709468265	0.5885732212634464	0.7120616776062143	0.5410806471142598	0.6509686057305313	0.5829306351993275	0.5449147441107866	0.538212470403384	0.6197100047459916	0.5463470373783016	0.6520961106392097	0.6321876463987028	0.6943588503524794	0.6093146224691897	0.9083741926233772
ENSG00000004779	13.120479666785528	13.644846732678436	13.27951318580833	14.45712726998859	11.123356367233018	11.191593502000359	11.350747889835997	12.722128451281451	11.685806523370374	11.157186362021553	10.257693864755066	11.74093742999785	12.22454300695184	13.305712664974571	13.364097639545516	13.876275365066205
ENSG00000004799	0.13948195339663302	-0.016880549750957333	0.007454731486788823	0.2155457334485329	0.03620803084395039	0.01963017826187261	0.061373298204406825	0.2607017084188317	0.155197862512917	0.10196763343180501	0.11952321108747249	0.20695031951497392	0.14390002284441256	0.156747704379928	0.2680550197555169	0.3332855798595539
ENSG00000004838	-0.045701045676885585	-0.07589879649670095	-0.07402435651716352	-0.012709942631804094	-0.05090290134213468	-0.02289800198150503	-0.013719111586265403	-0.05353883450514536	-0.1079133030156712	-0.08776304767262462	-0.11566522199229351	-0.018573997519108536	-0.04875644067133007	-0.04784832497038596	-0.0718180472941806	-0.07601474481961049
ENSG00000004864	0.5903935025287793	0.6671480506788545	0.6335690209722186	0.6487395238862127	0.6407075091179705	0.5981695403868059	0.6269715949271369	0.744388205332031	0.6736956731750487	0.6462319472884577	0.6745633608811141	0.6085643943354873	0.6343873667760622	0.667427912175764	0.5720874636273549	0.6456984251572918
ENSG00000004866	0.6952649971021714	0.5836881165558221	0.5454041353919401	0.6875027631652245	0.5883068368411626	0.5247732260229026	0.5051897374907843	0.5929944086657173	0.7406063291592495	0.5981695403868059	0.588835821259651	0.6440252082142159	0.7368334159053739	0.7035904552973141	0.6029898517353369	0.6577176451376533
ENSG00000004897	2.4734028349085437	2.409957499695674	2.235337065188706	2.6713039275873007	2.1878408274711747	2.0555812560295483	1.8562676868206651	2.2602334243011564	2.2674706585897724	2.1110983436273787	2.1028421023681805	2.339558650220038	2.508305089602282	2.251217194071735	2.28554237195862	2.534871840693305
ENSG00000004939	0.5111304693881176	0.4163254762580174	0.7704098350217503	0.48240493650458144	0.5499336282292578	0.468185895607046	0.4828459543472338	0.4393870244467644	0.5360757651847816	0.4633444744668108	0.4707350502982743	0.4480119178595109	0.4885709104018279	0.4903729314206114	0.4130369367800873	0.5355952835435918
