GeneID	Symbol	infected	control	AveExpr	F	P.Value	adj.P.Val	log2FoldChange
207	AKT1	0.241707205729165	0.03325273029855157	0.21201377314137115	10.705588311828345	0.004366213391061035	0.0060824842924801	2.86171577642148
9267	CYTH1	0.18374343240113689	0.0470932083636876	0.09302634886972129	6.289211372575197	0.019071638045326845	0.02439947711014571	1.964101765219187
3308	HSPA4	0.10588662506693183	0.03062923725763148	0.11905918799285405	12.073980905811798	0.003046235389530821	0.0043305443835812245	1.7895390227792998
7494	XBP1	0.5056590972675297	0.18802210029850697	0.39540088751202684	19.00300537089925	7.308133811262197e-4	0.0011365701212360027	1.4272628360416095
595	CCND1	0.22483078660539224	0.09156652824636578	0.22995272929518876	9.636239349934558	0.0059383963817322815	0.008126838768303193	1.2959473719063812
6509	SLC1A4	0.26609671168879856	0.1282699992063228	0.19825809790204751	5.7817325401034765	0.023604002723067986	0.029791766867752926	1.0527669012042338
9276	COPB2	0.22447446496551512	0.11037867510328322	0.17448836999137537	6.39455595948537	0.0182726980904934	0.023438438641450676	1.0240898671033714
5440	POLR2K	0.3040195967843424	0.15375482174810035	0.19449505071936746	15.341470439831017	0.0014517614194622752	0.002154467258630607	0.9835326672267399
8508	NIPSNAP1	0.308268649211928	0.15737974980364042	0.27675391820230666	10.672844859583337	0.004405916431305081	0.006135820741834857	0.9699382555480704
10190	TXNDC9	0.5243009156806642	0.27092628313611833	0.42799966806451706	27.815696351879986	2.0573745623821862e-4	3.487345676168756e-4	0.9524947062436302
873	CBR1	0.21580372543920356	0.12342653218802684	0.16562737322824597	13.21582667284359	0.002311555845646326	0.0033364980432828884	0.8060672159476043
7690	ZNF131	0.45768019804364984	0.2660730593223024	0.28415548865058105	12.182016607016415	0.002965083942201981	0.004221273958070136	0.7825174331054312
10206	TRIM13	0.3377840806979332	0.20015931892876124	0.26374472171741575	9.773065132472158	0.005701065096359172	0.007820326201775444	0.754952551851227
1633	DCK	0.5033560550003461	0.3090902385419326	0.3271851999187263	9.996655651109512	0.005338490108273316	0.007350434416177746	0.7035511761476791
8900	CCNA1	0.5467242609968768	0.37682575998693185	0.43221147773697416	15.261297602891037	0.0014759634586960463	0.0021876860872324525	0.5369158051986599
10904	BLCAP	0.7359299435111475	0.5082101938544726	0.6071389075590956	26.843717226491798	2.3207726806665022e-4	3.904182745877377e-4	0.5341431224204709
10915	TCERG1	0.7207464009559575	0.49790331128126225	0.5126560611707578	8.479302011097044	0.008544211384562878	0.01142233924588141	0.5336261176390693
6810	STX4	0.3547327267652302	0.24604074837717635	0.35689494607730493	20.402438481388877	5.793331944047928e-4	9.155797697360439e-4	0.5278351666171974
2195	FAT1	0.6770120654900578	0.4729613283435152	0.6173777345255579	36.050177694684706	8.45368923239188e-5	1.5257070693454466e-4	0.5174593187658959
11044	TENT4A	0.7802829209700309	0.5638149282177587	0.7170852636683445	34.50420060484902	9.837670780172201e-5	1.755736893542968e-4	0.4687756453929411
128	ADH5	0.28466713750255107	0.20889177279147	0.22829855979495528	9.321908053056216	0.006532897654181564	0.008872599917689314	0.4465202823882297
3597	IL13RA1	0.5616722204892425	0.41441842192849954	0.4776608440052782	25.88145870062939	2.6251054558185674e-4	4.3797588599311395e-4	0.4386403152031777
9455	HOMER2	0.06426683553065848	0.047725834307611514	0.09618714809534128	6.66837672551139	0.01638533912042806	0.02114146001236551	0.42930401851142586
