Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	1	2.137253785722418	-0.7595217272280148	0.45230912212062563	0.9071880603812436	1	1
regulation of DNA recombination	GO:0000018		89	9	17.292326084481385	-0.6530382468255648	0.49943837072074154	0.9916616184422767	1	1
mitotic spindle elongation	GO:0000022		8	1	1.5543663896163042	-0.4410679961094803	0.6056393209499371	0.8224837830872304	1	1
ribosomal large subunit assembly	GO:0000027		15	0	2.9144369805305703	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.5543663896163042	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	4	4.6630991688489125	-0.1533859236576993	0.7771680788151566	0.7133123952181724	1	1
transition metal ion transport	GO:0000041		55	11	10.686268928612092	0.028935633136255304	0.9019814528313216	0.5113754476556802	1	1
autophagosome assembly	GO:0000045		52	6	10.103381532505978	-0.5211107037830166	0.563553263529839	0.9548194220740621	1	1
urea cycle	GO:0000050		6	1	1.1657747922122281	-0.1533859236576993	0.7771680788151566	0.7264956002077139	1	1
citrulline metabolic process	GO:0000052		5	1	0.9714789935101902	0.028935633136255304	0.9019814528313216	0.6605166267491984	1	1
mitotic sister chromatid segregation	GO:0000070		110	11	21.372537857224184	-0.66421154742369	0.4943025785092241	0.9965425024853567	1	1
cell cycle checkpoint signaling	GO:0000075		106	11	20.59535466241603	-0.6271702757433409	0.5115028892693755	0.9949850906781315	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.3315495844244563	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	9	13.989297506546738	-0.4410679961094803	0.6056393209499371	0.9450118862804537	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	6	6.217465558465217	-0.035602888001315856	0.8564239192366333	0.6093502577383975	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	9	7.96612774678356	0.12202605620226725	0.9702338710863132	0.4015978900355551	0.8765152229771237	0.8765152229771237
G2/M transition of mitotic cell cycle	GO:0000086		33	5	6.411761357167255	-0.2486961034620242	0.7168302295056842	0.7962723647276821	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	4.857394967550951	-1.5805022792978451	0.20444447496084497	0.9955063399896956	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	2.137253785722418	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.360070590914266	-0.3075366034849576	0.681310185457498	0.7796545134475245	1	1
sulfur amino acid transport	GO:0000101		10	4	1.9429579870203804	0.7220828136962006	1.4695901740928612	0.11098168176279538	0.40832882912726604	0.408328829127266
establishment of mitotic spindle orientation	GO:0000132		23	1	4.468803370146875	-1.4971206703587943	0.22194685906058734	0.9930732487183431	1	1
rRNA modification	GO:0000154		18	0	3.4973243766366844	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	19	17.292326084481385	0.09417615500465636	0.9495080347676816	0.36378030290637664	0.8284183801047029	0.8284183801047028
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	4.857394967550951	-1.5805022792978451	0.20444447496084497	0.9955063399896956	1	1
protein polyubiquitination	GO:0000209		193	29	37.499089149493344	-0.257020813348056	0.711724270604626	0.9391473528732535	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	2.137253785722418	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	3	7.577536149379482	-0.926575811891181	0.3862324368130721	0.9883397032849104	1	1
mitochondrial fission	GO:0000266		9	0	1.7486621883183422	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	3	1.9429579870203804	0.43440074124441963	1.2189451825200572	0.30501991098543696	0.7607436434572835	0.7607436434572835
polysaccharide catabolic process	GO:0000272		5	2	0.9714789935101902	0.7220828136962006	1.4695901740928612	0.2510683431584914	0.6699821726961264	0.6699821726961264
nuclear division	GO:0000280		153	19	29.727257201411817	-0.44762539665563933	0.6020996629090705	0.9871973107030372	1	1
mitotic cytokinesis	GO:0000281		63	6	12.240635318228396	-0.7130017115931221	0.4724029374084303	0.9864227687661398	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	2	2.3315495844244563	-0.1533859236576993	0.7771680788151566	0.6608160990500568	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.1657747922122281	-0.1533859236576993	0.7771680788151566	0.7264956002077139	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.5543663896163042	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	18	15.93225549356712	0.12202605620226725	0.9702338710863132	0.3223651527121364	0.7719394960262177	0.7719394960262177
response to superoxide	GO:0000303		11	2	2.137253785722418	-0.06637454666806945	0.8352267492401912	0.6608160990500568	1	1
response to oxygen radical	GO:0000305		12	2	2.3315495844244563	-0.1533859236576993	0.7771680788151566	0.7087010966041445	1	1
protein deneddylation	GO:0000338		10	1	1.9429579870203804	-0.66421154742369	0.4943025785092241	0.8569901533072601	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	3	36.139018558579075	-2.488760839474736	0.08291772163943123	0.9999999999999761	1	1
