Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	4.946585998271392	-1.5986976413110767	0.2008073615985157	0.996462555795192	1	1
single strand break repair	GO:0000012		11	1	2.5910688562373956	-0.9520704763860243	0.3769505513343693	0.9479518937521471	1	1
regulation of DNA recombination	GO:0000018		89	23	20.964102564102564	0.09268264260935605	0.9484038661775607	0.2789426727707423	0.9401726709885404	0.9401726709885404
mitotic spindle elongation	GO:0000022		8	0	1.8844137136271968	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	3.533275713050994	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.8844137136271968	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	5	5.65324114088159	-0.12279112150149903	0.7972627309915239	0.699413552265096	1	1
transition metal ion transport	GO:0000041		55	21	12.955344281186978	0.4830140489032984	1.260036200891459	0.010697370699363164	0.24780691776611713	0.2478069177661171
autophagosome assembly	GO:0000045		52	17	12.248689138576779	0.32779442188713503	1.13093099847366	0.08532604890503176	0.59592930545877	0.5959293054587699
urea cycle	GO:0000050		6	2	1.4133102852203976	0.34721250774423656	1.146737564244921	0.431486417033603	1	1
citrulline metabolic process	GO:0000052		5	1	1.177758571016998	-0.16361311602175416	0.7705290102853154	0.7389862221628213	1	1
mitotic sister chromatid segregation	GO:0000070		110	24	25.910688562373956	-0.07660173903212432	0.8282578661953152	0.645070228083715	1	1
cell cycle checkpoint signaling	GO:0000075		106	20	24.968481705560357	-0.22188202414572986	0.7334566288991446	0.8783276629025942	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.826620570440795	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	17	16.95972342264477	0.0023720214525071275	0.8830518537114945	0.48878917821545964	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	9	7.537654854508787	0.17731347094883906	1.0121297694337956	0.3330821805369782	0.9614675813432503	0.9614675813432504
G1/S transition of mitotic cell cycle	GO:0000082		41	11	9.657620282339384	0.13014800250640898	0.9763264710694602	0.3672150508102178	0.9886887081784612	0.9886887081784613
G2/M transition of mitotic cell cycle	GO:0000086		33	9	7.773206568712187	0.14654181228208546	0.9886897366298841	0.3703582671603262	0.9886887081784612	0.9886887081784613
sulfur amino acid metabolic process	GO:0000096		25	1	5.888792855084989	-1.7730510284558545	0.16900835268006298	0.9987938896864188	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	2.5910688562373956	-0.9520704763860243	0.3769505513343693	0.9479518937521471	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.6488619994237972	-0.500085352642967	0.5743725579119386	0.8474982578399266	1	1
sulfur amino acid transport	GO:0000101		10	7	2.355517142033996	1.0891498524736138	1.8094738740493923	0.002416557984840166	0.09754106775173035	0.09754106775173034
establishment of mitotic spindle orientation	GO:0000132		23	4	5.417689426678191	-0.30337505839691276	0.6837786912494546	0.8260461062972432	1	1
rRNA modification	GO:0000154		18	0	4.239930855661193	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	28	20.964102564102564	0.28939293685541034	1.099981401466023	0.05411396201353583	0.5212959238407047	0.5212959238407046
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	6	5.888792855084989	0.018708440772200612	0.8946641300504588	0.5561786966189708	1	1
protein polyubiquitination	GO:0000209		193	51	45.461480841256126	0.11496024023178648	0.964951162827658	0.15143550902569688	0.7295193418525434	0.7295193418525434
