Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	5.02886776145203	-0.922047681086709	0.38790254205344904	0.9757965352442108	1	1
single strand break repair	GO:0000012		11	2	2.6341688274272546	-0.2754205161616567	0.7005329707838434	0.7803216585624506	1	1
regulation of DNA recombination	GO:0000018		89	23	21.31282051282051	0.0761854222737786	0.9362572343787868	0.3088561058731983	0.9347460672291995	0.9347460672291995
mitotic spindle elongation	GO:0000022		8	3	1.9157591472198212	0.4484983230650425	1.2308024034947573	0.2953994191631484	0.9113422729017109	0.9113422729017109
ribosomal large subunit assembly	GO:0000027		15	0	3.5920484010371654	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	2	1.9157591472198212	0.043033214956877994	0.9121276202644159	0.6061850870528022	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	5	5.747277441659464	-0.13928834183707664	0.7863839317531351	0.7147522009606906	1	1
transition metal ion transport	GO:0000041		55	11	13.170844137136273	-0.18011033635733179	0.7599026495240719	0.7987660320971997	1	1
autophagosome assembly	GO:0000045		52	16	12.45243445692884	0.2506725797351224	1.06920415751755	0.1602626239368432	0.7167974825387983	0.7167974825387982
urea cycle	GO:0000050		6	0	1.436819360414866	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	1.1973494670123883	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	24	26.341688274272546	-0.09309895936770209	0.817097228422449	0.6797568552184654	1	1
cell cycle checkpoint signaling	GO:0000075		106	30	25.38380870066263	0.16708586362685704	1.0043054347388845	0.14515507601144848	0.7019796712806359	0.7019796712806358
DNA replication checkpoint signaling	GO:0000076		12	4	2.873638720829732	0.3307152874086589	1.1333019882430517	0.3188405004081364	0.9347460672291995	0.9347460672291995
DNA damage checkpoint signaling	GO:0000077		72	21	17.241832324978393	0.1971838947841363	1.0274253381035197	0.14743080194855157	0.7019796712806359	0.7019796712806358
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	9	7.663036588879285	0.16081625061326163	0.9995255044391118	0.352688502737314	0.9438093132016118	0.9438093132016118
G1/S transition of mitotic cell cycle	GO:0000082		41	13	9.818265629501585	0.2807048668339974	1.0930375492792253	0.16231379657738523	0.7167974825387983	0.7167974825387982
G2/M transition of mitotic cell cycle	GO:0000086		33	9	7.902506482281764	0.1300445919465076	0.9762487627547366	0.3909152576416738	0.9540982559390004	0.9540982559390003
sulfur amino acid metabolic process	GO:0000096		25	3	5.986747335061941	-0.6909359601233223	0.48220158781870076	0.9589252453460334	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	2.6341688274272546	-0.2754205161616567	0.7005329707838434	0.7803216585624506	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	1.6762892538173437	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	4	2.3946989340247766	0.5130368442026136	1.2856923230488744	0.2000096445969559	0.798839120249311	0.798839120249311
establishment of mitotic spindle orientation	GO:0000132		23	6	5.507807548256986	0.08559282937567403	0.9431725133454142	0.4841820306496516	1	1
rRNA modification	GO:0000154		18	1	4.310458081244598	-1.4610441818193962	0.22996171755447367	0.9927741506066541	1	1
MAPK cascade	GO:0000165		89	20	21.31282051282051	-0.06357652010138021	0.8371399894143416	0.6677723459744289	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	7	5.986747335061941	0.15636190026388125	0.996137163262079	0.390215760865149	0.9540982559390004	0.9540982559390003
protein polyubiquitination	GO:0000209		193	58	46.21768942667819	0.2270803977183024	1.0506695321047272	0.01994607637035151	0.3162877824441454	0.31628778244414535
spliceosomal tri-snRNP complex assembly	GO:0000244		11	1	2.6341688274272546	-0.968567696721602	0.37105312438600474	0.93531413577397	1	1
spliceosomal complex assembly	GO:0000245		39	7	9.33932584269663	-0.28832392099756454	0.6927621505319799	0.8584241333533598	1	1
mitochondrial fission	GO:0000266		9	0	2.155229040622299	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	3	2.3946989340247766	0.22535477175083274	1.0493204302497356	0.4425983247156564	0.9648788355503344	0.9648788355503344
polysaccharide catabolic process	GO:0000272		5	3	1.1973494670123883	0.918501952310778	1.6492845257275672	0.09269299790137049	0.5979035022015762	0.5979035022015763
nuclear division	GO:0000280		153	39	36.63889369057909	0.062451300813979385	0.9262153333906584	0.2735248229450479	0.9080001599072991	0.9080001599072991
mitotic cytokinesis	GO:0000281		63	14	15.086603284356094	-0.0747498206995055	0.8295169447995624	0.6213337712196296	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	3	2.873638720829732	0.043033214956877994	0.9121276202644159	0.5117874974194448	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.436819360414866	-0.3624318931512864	0.6493715501402871	0.8065448725842419	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.9157591472198212	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	19	19.63653125900317	-0.032952692021044144	0.858265505600933	0.6078960269211465	1	1
response to superoxide	GO:0000303		11	0	2.6341688274272546	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	2.873638720829732	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	1	2.3946989340247766	-0.8732575169172769	0.4063163790270341	0.9149324487593089	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	29	44.54140017286085	-0.4291232676499586	0.6121293305009857	0.9940018890224609	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	28	43.34405070584846	-0.43696494501385313	0.6078624992876341	0.9946496851224893	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	3	2.873638720829732	0.043033214956877994	0.9121276202644159	0.576103163089881	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	16	9.099855949294152	0.564330138590164	1.3299933398103603	0.01018357364564348	0.23433785597929302	0.23433785597929302
spliceosomal snRNP assembly	GO:0000387		32	4	7.663036588879285	-0.6501139656030673	0.5007899930699116	0.951213489188265	1	1
mRNA 3'-splice site recognition	GO:0000389		5	2	1.1973494670123883	0.5130368442026136	1.2856923230488744	0.34498187854838003	0.9347460672291995	0.9347460672291995
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	1.9157591472198212	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	28	43.34405070584846	-0.43696494501385313	0.6078624992876341	0.9946496851224893	1	1
autophagy of mitochondrion	GO:0000422		31	11	7.423566695476808	0.3932356443899929	1.1846069172266838	0.10067233713945982	0.602000238248083	0.602000238248083
mitophagy	GO:0000423		25	8	5.986747335061941	0.28989329288840393	1.1003819686272058	0.23281578282038426	0.8396708203442835	0.8396708203442836
pexophagy	GO:0000425		6	2	1.436819360414866	0.3307152874086589	1.1333019882430517	0.440924358923537	0.9648788355503344	0.9648788355503344
maturation of 5.8S rRNA	GO:0000460		10	2	2.3946989340247766	-0.18011033635733165	0.759902649524072	0.6737174774450185	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	1.436819360414866	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	1.1973494670123883	-Inf	0	1	1	1
embryonic axis specification	GO:0000578		9	3	2.155229040622299	0.3307152874086589	1.1333019882430517	0.3698217206800466	0.9532705020722246	0.9532705020722246
telomere maintenance via recombination	GO:0000722		8	2	1.9157591472198212	0.043033214956877994	0.9121276202644159	0.6061850870528022	1	1
telomere maintenance	GO:0000723		65	9	15.565543071161049	-0.547835116482649	0.5500420640449685	0.9723552663094579	1	1
