Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	0	1.0689399977228737	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	5	8.648696345212342	-0.5479706856154174	0.5499742081274082	0.9297574901325171	1	1
mitotic spindle elongation	GO:0000022		8	0	0.7774109074348172	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	0	1.4576454514402823	-Inf	0	1	1	1
ribosomal small subunit assembly	GO:0000028		8	0	0.7774109074348172	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	2.3322327223044517	-0.1536788781053782	0.7769773586413927	0.6920584054488208	1	1
transition metal ion transport	GO:0000041		55	4	5.3446999886143685	-0.28981105242995814	0.6918706628726968	0.794934938341582	1	1
autophagosome assembly	GO:0000045		52	4	5.053170898326313	-0.2337215857789147	0.7260815338707249	0.7571219761388891	1	1
urea cycle	GO:0000050		6	1	0.5830581805761129	0.5394683024545671	1.3084485960032441	0.458526012155379	0.9357129666659189	0.9357129666659189
citrulline metabolic process	GO:0000052		5	1	0.4858818171467608	0.7217898592485216	1.4693266691575257	0.4002255140318288	0.8906395635311213	0.8906395635311212
mitotic sister chromatid segregation	GO:0000070		110	4	10.689399977228737	-0.9829582329899035	0.3659777667790384	0.9943188295312523	1	1
cell cycle checkpoint signaling	GO:0000075		106	7	10.300694523511329	-0.3863011733741317	0.6358459049931797	0.8895083837836957	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	1.1661163611522258	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	7	6.9966981669133554	4.7180172188008136e-4	0.881707240563303	0.5269635348578067	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	3.109643629739269	-0.4413609505571592	0.6054808343009459	0.8315623583652609	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	3.9842309006034387	0.003950066098204754	0.8841694619740607	0.57356780999229	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	4	3.2068199931686214	0.2210145713360325	1.0459312495958466	0.40125299994222596	0.8906395635311213	0.8906395635311212
sulfur amino acid metabolic process	GO:0000096		25	0	2.4294090857338038	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	1.0689399977228737	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.6802345440054651	-Inf	0	1	1	1
