Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	2	1.990720710463395	0.0046504413278348	0.8846657657258801	0.6184476784528581	1	1
regulation of DNA recombination	GO:0000018		89	13	16.106740293749287	-0.21428847870434298	0.738214902468052	0.8030960375464085	1	1
mitotic spindle elongation	GO:0000022		8	1	1.4477968803370147	-0.370043008113576	0.6450348714134074	0.7975928224381387	1	1
ribosomal large subunit assembly	GO:0000027		15	2	2.7146191506319024	-0.3055044869760048	0.6825147451957803	0.7111300648572768	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.4477968803370147	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	4.3433906410110446	-0.7755081162217404	0.4455784839280743	0.9477883043233369	1	1
transition metal ion transport	GO:0000041		55	3	9.953603552316975	-1.1993223629981011	0.2970121959942261	0.9985583944047917	1	1
autophagosome assembly	GO:0000045		52	7	9.410679722190595	-0.2959350359598541	0.6882084826211603	0.854658738502898	1	1
urea cycle	GO:0000050		6	0	1.0858476602527611	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.9048730502106342	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	17	19.90720710463395	-0.15786848816994012	0.7742533484290576	0.7606520425092147	1	1
cell cycle checkpoint signaling	GO:0000075		106	10	19.183308664465446	-0.6514554675517614	0.5001695560160065	0.9946264245396075	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	2.1716953205055223	-0.7755081162217404	0.4455784839280743	0.9089651567000223	1	1
DNA damage checkpoint signaling	GO:0000077		72	6	13.030171923033132	-0.7755081162217402	0.4455784839280745	0.9921732631588076	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	5	5.791187521348059	-0.14689945679936617	0.7813991623357376	0.7119311187198912	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	3	7.419959011727201	-0.9055612444699382	0.39403861889172054	0.9861156811958711	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	10	5.972162131390186	0.5154760650938255	1.2877858331368077	0.06150934150789404	1	1
sulfur amino acid metabolic process	GO:0000096		25	2	4.524365251053171	-0.8163301107419954	0.4287900178933214	0.9557485897294251	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	1.990720710463395	-0.6884967392321105	0.48329543672433645	0.8888343994065728	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	1.266822270294888	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	1	1.8097461004212685	-0.5931865594277859	0.5277255855928166	0.8642537884107806	1	1
establishment of mitotic spindle orientation	GO:0000132		23	3	4.1624160309689175	-0.3274833936947801	0.6695708114177262	0.8133373629752674	1	1
rRNA modification	GO:0000154		18	2	3.257542980758283	-0.48782604376995936	0.5807582961523738	0.8632510994391975	1	1
MAPK cascade	GO:0000165		89	11	16.106740293749287	-0.38134256336750927	0.6386376907440114	0.9450403144004241	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	4.524365251053171	-1.5094772913019407	0.21926432862110573	0.9932268057107327	1	1
protein polyubiquitination	GO:0000209		193	25	34.92809973813048	-0.33441583047042484	0.6655266801572599	0.9712524931735026	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	1.990720710463395	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	5	7.058009791642946	-0.34472520012928604	0.659546774527838	0.8588124025995725	1	1
mitochondrial fission	GO:0000266		9	2	1.6287714903791415	0.20532113678998595	1.033724679373397	0.43962207558464383	1	1
polysaccharide biosynthetic process	GO:0000271		10	2	1.8097461004212685	0.09996062113215946	0.9537915945560717	0.564116629805878	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.9048730502106342	-Inf	0	1	1	1
nuclear division	GO:0000280		153	25	27.689115336445404	-0.10216356295797459	0.8110074722838129	0.681636158710675	1	1
mitotic cytokinesis	GO:0000281		63	11	11.40140043265399	-0.03584092002690208	0.8562586374628524	0.5575443992663012	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	2.1716953205055223	-0.7755081162217404	0.4455784839280743	0.8888343994065728	1	1
