Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	1	1.6356597973357623	-0.49204626871762946	0.5785535883802876	0.8299048778330335	1	1
regulation of DNA recombination	GO:0000018		89	2	13.23397472389844	-1.8896401850914535	0.15055674485837092	0.9999849182212552	1	1
mitotic spindle elongation	GO:0000022		8	0	1.189570761698736	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.23044517818513	-0.802201197021469	0.43453631288957173	0.8767572273747395	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.189570761698736	-0.1735925375990948	0.7640887032724818	0.7242249136121743	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	3.5687122850962085	-0.5790576457072593	0.5345959352742927	0.8911786649248339	1	1
transition metal ion transport	GO:0000041		55	3	8.178298986678811	-1.0028718924836202	0.35905935474818573	0.9920860868873778	1	1
autophagosome assembly	GO:0000045		52	7	7.732209951041786	-0.09948456544537315	0.8128041152473523	0.6714826779639218	1	1
urea cycle	GO:0000050		6	0	0.8921780712740521	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.7434817260617101	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	16.356597973357623	-1.6960190730435654	0.18239915294445302	0.9999939044263042	1	1
cell cycle checkpoint signaling	GO:0000075		106	4	15.761812592508255	-1.3712957289114356	0.25112994562269736	0.9999403859184302	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	1.7843561425481043	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	10.706136855288626	-0.9845227538154238	0.3654298276163035	0.9952284849647998	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	4.758283046794944	-0.86673971815904	0.408834928779076	0.9619661621793616	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	0	6.096550153706024	-Inf	0	1	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	0	4.906979392007287	-Inf	0	1	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	3.7174086303085505	-1.3130268207874598	0.2658615529372596	0.9821837785159939	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	1.6356597973357623	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.0408744164863941	-0.040061144974572194	0.8533316340585803	0.6760330004760935	1	1
sulfur amino acid transport	GO:0000101		10	3	1.4869634521234203	0.701876199754805	1.4514497347364768	0.1763810645719665	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	3.420015939883867	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	2.6765342138221566	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	3	13.23397472389844	-1.484175076983289	0.22479131574621372	0.9999207910426652	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	3.7174086303085505	-1.3130268207874598	0.2658615529372596	0.9821837785159939	1	1
protein polyubiquitination	GO:0000209		193	18	28.69839462598201	-0.4664694269279799	0.5920191899260379	0.9889718266850704	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	1.6356597973357623	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	5.799157463281339	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.3382671069110783	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	1.4869634521234203	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.7434817260617101	-Inf	0	1	1	1
nuclear division	GO:0000280		153	4	22.75054081748833	-1.7382945561918037	0.17492652574893602	0.9999998683367377	1	1
mitotic cytokinesis	GO:0000281		63	5	9.367869748377547	-0.6278478098766912	0.5111837766658021	0.9597594545761938	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	1.7843561425481043	-0.5790576457072593	0.5345959352742927	0.8299048778330335	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.8921780712740521	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.189570761698736	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	7	12.193100307412047	-0.5549600941281989	0.5464851604362818	0.9695951457497513	1	1
response to superoxide	GO:0000303		11	1	1.6356597973357623	-0.49204626871762946	0.5785535883802876	0.8299048778330335	1	1
response to oxygen radical	GO:0000305		12	1	1.7843561425481043	-0.5790576457072593	0.5345959352742927	0.855213249185931	1	1
protein deneddylation	GO:0000338		10	0	1.4869634521234203	-Inf	0	1	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	2	27.65752020949562	-2.626750489072515	0.0722501878005786	0.9999999999863709	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	2	26.914038483433906	-2.5995008466251392	0.07424243926762693	0.9999999999744511	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	1	1.7843561425481043	-0.5790576457072593	0.5345959352742927	0.855213249185931	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	3	5.650461118068996	-0.6331248669775349	0.5087040840440936	0.9360950887390638	1	1
spliceosomal snRNP assembly	GO:0000387		32	0	4.758283046794944	-Inf	0	1	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	0.7434817260617101	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	1.189570761698736	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	2	26.914038483433906	-2.5995008466251392	0.07424243926762693	0.9999999999744511	1	1
autophagy of mitochondrion	GO:0000422		31	3	4.609586701582603	-0.4295259117362956	0.6119096691836552	0.860104233774355	1	1
mitophagy	GO:0000423		25	3	3.7174086303085505	-0.21441453211935005	0.738135735696494	0.740741193081573	1	1
pexophagy	GO:0000425		6	1	0.8921780712740521	0.11408953485268608	0.9643013264118543	0.6194232999973374	1	1
maturation of 5.8S rRNA	GO:0000460		10	0	1.4869634521234203	-Inf	0	1	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	0.8921780712740521	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	0.7434817260617101	-Inf	0	1	1	1
