Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	0	1.8335420699077762	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	6	14.835022201981099	-0.9052312811082243	0.3941623187937532	0.9976398681031977	1	1
mitotic spindle elongation	GO:0000022		8	0	1.33348514175111	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.5002846407833315	-0.9164045817063496	0.3899930390794384	0.9066467815607492	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.33348514175111	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	4.00045542525333	-0.6932610303921397	0.48116091218543994	0.9272071300096378	1	1
transition metal ion transport	GO:0000041		55	10	9.167710349538883	0.08689752715743519	0.9441339401439777	0.436425030684079	1	1
autophagosome assembly	GO:0000045		52	3	8.667653421382216	-1.0609858105174572	0.33955191966286374	0.9951320548198463	1	1
urea cycle	GO:0000050		6	0	1.0001138563133325	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.8334282135944439	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	5	18.335420699077766	-1.2993968339624555	0.2694247950639157	0.9999673656641128	1	1
cell cycle checkpoint signaling	GO:0000075		106	6	17.66867812820221	-1.0800340054881516	0.3333744481360649	0.9997832894925656	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.000227712626665	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	6	12.001366275759992	-0.6932610303921398	0.48116091218543994	0.9832954891945537	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	3	5.33394056700444	-0.5754779947357561	0.5363483623917087	0.9205373531538794	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	4	6.83411135147444	-0.5356320861885566	0.5561782714979739	0.9281065237966111	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	3	5.500626209723329	-0.6062496534025099	0.5214393145073524	0.930201077141033	1	1
sulfur amino acid metabolic process	GO:0000096		25	0	4.167141067972219	-Inf	0	1	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	1.8335420699077762	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	1.1667994990322212	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	5	1.6668564271888877	1.0984984388359151	1.8183384524126491	0.015441574554322306	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	3.833769782534442	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	3.000341568939998	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	9	14.835022201981099	-0.4997661730000599	0.5745380920615628	0.9712194061991839	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	0	4.167141067972219	-Inf	0	1	1	1
protein polyubiquitination	GO:0000209		193	25	32.17032904474553	-0.25216874464082417	0.7146970625538184	0.9187139292806938	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	1.8335420699077762	0.0868975271574354	0.9441339401439778	0.5155991242651737	1	1
spliceosomal complex assembly	GO:0000245		39	2	6.500740066036661	-1.1787688461738406	0.30299961284153265	0.9928647152891752	1	1
mitochondrial fission	GO:0000266		9	0	1.500170784469999	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	1.6668564271888877	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.8334282135944439	-Inf	0	1	1	1
nuclear division	GO:0000280		153	6	25.50290333598998	-1.4470328327685198	0.23314930429470798	0.9999996265960088	1	1
mitotic cytokinesis	GO:0000281		63	5	10.501195491289991	-0.7420511945615716	0.4597662520201418	0.9822756241785177	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	2.000227712626665	-0.6932610303921397	0.48116091218543994	0.8655300038034436	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	1.0001138563133325	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.33348514175111	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	10	13.66822270294888	-0.3124885348743469	0.6783815221712897	0.8962263507984781	1	1
response to superoxide	GO:0000303		11	2	1.8335420699077762	0.0868975271574354	0.9441339401439778	0.5694533263698442	1	1
response to oxygen radical	GO:0000305		12	2	2.000227712626665	-1.1384983219438467e-4	0.8812930853225462	0.6188191158798495	1	1
protein deneddylation	GO:0000338		10	0	1.6668564271888877	-Inf	0	1	1	1
