Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	4	1.524194466583172	0.9648283092511104	1.6924441924387532	0.05415303339323148	0.42618194441758406	0.426181944417584
regulation of DNA recombination	GO:0000018		89	24	12.332118865991118	0.6658466815453961	1.419284683122261	4.7252126141900395e-4	0.019003414110092685	0.019003414110092685
mitotic spindle elongation	GO:0000022		8	5	1.1085050666059433	1.5064255916838547	2.211640112566917	0.0019767740082514904	0.05364801625486648	0.053648016254866475
ribosomal large subunit assembly	GO:0000027		15	3	2.0784469998861437	0.36699130849548983	1.1629431757851254	0.2650190864043884	0.8927226423026904	0.8927226423026905
ribosomal small subunit assembly	GO:0000028		8	3	1.1085050666059433	0.995599967917864	1.721254179541462	0.08681937352647512	0.5624077701595656	0.5624077701595656
very long-chain fatty acid metabolic process	GO:0000038		24	1	3.32551519981783	-1.2016246094183554	0.2963485236411893	0.972185949396934	1	1
transition metal ion transport	GO:0000041		55	5	7.62097233291586	-0.42146605186878033	0.6163185298770839	0.894781002502465	1	1
autophagosome assembly	GO:0000045		52	9	7.205282932938632	0.22241007968438226	1.0470203495167598	0.28934852082911855	0.9458242232354939	0.9458242232354938
urea cycle	GO:0000050		6	1	0.8313787999544575	0.18466975170153524	1.0177779349826166	0.5914162787676824	1	1
citrulline metabolic process	GO:0000052		5	1	0.6928156666287146	0.36699130849548983	1.1629431757851254	0.525673383449413	1	1
mitotic sister chromatid segregation	GO:0000070		110	48	15.24194466583172	1.147149866045065	1.8646019758249026	6.452275099729363e-15	6.599416558595668e-12	6.599416558595667e-12
cell cycle checkpoint signaling	GO:0000075		106	37	14.687692132528749	0.9239080394617476	1.6543073393854555	2.0100205781310553e-8	5.879310191033337e-6	5.879310191033337e-6
DNA replication checkpoint signaling	GO:0000076		12	7	1.662757599908915	1.4374327201969033	2.1443963905154324	4.0590120579879935e-4	0.01709655878824543	0.01709655878824543
DNA damage checkpoint signaling	GO:0000077		72	20	9.97654559945349	0.6954953754675259	1.445736257202578	9.84344635847468e-4	0.03432168548170145	0.03432168548170145
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	11	4.434020266423773	0.9085885909282343	1.6400837021568886	0.0027610532729521516	0.06730067352820869	0.06730067352820869
G1/S transition of mitotic cell cycle	GO:0000082		41	15	5.68108846635546	0.9709073553274924	1.6981269865569388	2.297912570151897e-4	0.011633182386393978	0.01163318238639398
G2/M transition of mitotic cell cycle	GO:0000086		33	17	4.572583399749516	1.313135003519326	2.0238972642285185	3.084520349893049e-7	5.238709561995775e-5	5.238709561995775e-5
sulfur amino acid metabolic process	GO:0000096		25	1	3.464078333143573	-1.2424466039386106	0.2848109140817653	0.9760452242326347	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	1	1.524194466583172	-0.42146605186878017	0.616318529877084	0.8062511305303459	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	0.9699419332802004	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	2	1.3856313332574293	0.36699130849548983	1.1629431757851254	0.413041142342153	1	1
establishment of mitotic spindle orientation	GO:0000132		23	6	3.186952066492087	0.6326944742284956	1.389901119858002	0.08811209449414885	0.5647679446246198	0.5647679446246198
rRNA modification	GO:0000154		18	2	2.4941363998633723	-0.22079535640662906	0.7341362118108526	0.7343441000236253	1	1
MAPK cascade	GO:0000165		89	14	12.332118865991118	0.126850180812709	0.9738500329567308	0.3479276219208789	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	6	3.464078333143573	0.5493128652894445	1.3169637174478117	0.1220303661363096	0.6727642698509634	0.6727642698509634
protein polyubiquitination	GO:0000209		193	35	26.742684731868383	0.26908709351411825	1.083786380008599	0.04318566817042938	0.3699045857193473	0.36990458571934737
spliceosomal tri-snRNP complex assembly	GO:0000244		11	3	1.524194466583172	0.6771462367993294	1.4293468675167855	0.15096584255121268	0.7096742509215488	0.7096742509215488
spliceosomal complex assembly	GO:0000245		39	7	5.403962199703973	0.2587777238552571	1.075610177949836	0.29131498772926884	0.9458242232354939	0.9458242232354938
mitochondrial fission	GO:0000266		9	1	1.2470681999316862	-0.22079535640662906	0.7341362118108526	0.6968369633944818	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	1.3856313332574293	-0.3261558720644555	0.670347349056833	0.7750657880962012	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.6928156666287146	-Inf	0	1	1	1
nuclear division	GO:0000280		153	62	21.200159398838665	1.0731256845822463	1.7942990042043112	4.6287943281850406e-17	1.3881976077921386e-13	1.3881976077921386e-13
mitotic cytokinesis	GO:0000281		63	23	8.729477399521803	0.9687887104672073	1.696145947476269	2.980545419010671e-6	3.017802236748305e-4	3.017802236748305e-4
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	1.662757599908915	-0.5084774288584101	0.5700340782051304	0.8062511305303459	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	0.8313787999544575	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.1085050666059433	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	14	11.36217693271092	0.2087673032805957	1.0363986638884364	0.2402946987679438	0.8908803765835382	0.8908803765835382
response to superoxide	GO:0000303		11	2	1.524194466583172	0.2716811286911652	1.0858485824887352	0.4632123637547527	1	1
response to oxygen radical	GO:0000305		12	2	1.662757599908915	0.18466975170153524	1.0177779349826166	0.5107551333112907	1	1
protein deneddylation	GO:0000338		10	1	1.3856313332574293	-0.3261558720644555	0.670347349056833	0.7388633235207964	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	52	25.772742798588183	0.7019262657978164	1.4514945930893073	4.648963960112855e-8	1.2238397624997092e-5	1.2238397624997092e-5
