Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	3	4.46257562662057	-0.39711380543591096	0.6297909809566077	0.8546723140230853	1	1
single strand break repair	GO:0000012		11	1	2.3375396139441085	-0.8490989291789685	0.41572183873802343	0.9278289918484646	1	1
regulation of DNA recombination	GO:0000018		89	20	18.912820512820513	0.055892247441253436	0.9214422940726287	0.36473379070000844	1	1
mitotic spindle elongation	GO:0000022		8	0	1.7000288101411696	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	3	3.1875540190146934	-0.06064156881469825	0.8391499174167358	0.5436930113687805	1	1
ribosomal small subunit assembly	GO:0000028		8	4	1.7000288101411696	0.8556491630594569	1.5911700174206258	0.06843082600031221	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	5	5.1000864304235085	-0.01981957429444298	0.8674286987864307	0.599904180802165	1	1
transition metal ion transport	GO:0000041		55	14	11.687698069720541	0.1805204880021898	1.0145900256983749	0.2682299909414052	1	1
autophagosome assembly	GO:0000045		52	14	11.050187265917604	0.2366099546532334	1.058136034252306	0.19986145872650746	1	1
urea cycle	GO:0000050		6	1	1.2750216076058771	-0.24296312560865274	0.7203619610971059	0.7615539438490693	1	1
citrulline metabolic process	GO:0000052		5	1	1.0625180063382311	-0.06064156881469825	0.8391499174167358	0.6971864240800287	1	1
mitotic sister chromatid segregation	GO:0000070		110	16	23.375396139441083	-0.3790952999332327	0.6399060538969128	0.961563128489346	1	1
cell cycle checkpoint signaling	GO:0000075		106	15	22.525381734370498	-0.4065925493904549	0.6245199694133404	0.9708449591500594	1	1
DNA replication checkpoint signaling	GO:0000076		12	2	2.5500432152117543	-0.24296312560865274	0.7203619610971059	0.7590194058999239	1	1
DNA damage checkpoint signaling	GO:0000077		72	10	15.300259291270528	-0.4252846824026075	0.6142265791812208	0.9480202969448039	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	6.800115240564678	-1.223792378620379	0.2900294550491706	0.9954149828114202	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	6	8.712647651973494	-0.37301625385685055	0.6433468229970158	0.8948947476039442	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	9	7.012618841832325	0.24951335948914127	1.0682895459638297	0.25541777743973804	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	5.312590031691155	-1.6700794812487985	0.18713790968337266	0.9974637828549173	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	2.3375396139441085	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	0	1.4875252088735234	-Inf	0	1	1	1
sulfur amino acid transport	GO:0000101		10	6	2.1250360126764622	1.0379707198534116	1.761097370719664	0.008688564211528877	0.5573794619730585	0.5573794619730585
establishment of mitotic spindle orientation	GO:0000132		23	3	4.887582829155863	-0.48808558364163795	0.5806225134441123	0.8948494159702922	1	1
rRNA modification	GO:0000154		18	3	3.825064822817632	-0.24296312560865288	0.7203619610971058	0.7695315966021121	1	1
MAPK cascade	GO:0000165		89	22	18.912820512820513	0.1512024272455782	0.9922204121439959	0.2465209803573937	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	5	5.312590031691155	-0.060641568814698135	0.8391499174167361	0.6386714358884193	1	1
protein polyubiquitination	GO:0000209		193	31	41.01319504465572	-0.2799066408003371	0.6978240448722568	0.9613242725218736	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	2.3375396139441085	-0.1559517486190231	0.7754987609481147	0.660833687691838	1	1
spliceosomal complex assembly	GO:0000245		39	5	8.287640449438204	-0.5053273900761439	0.5716594369686402	0.9389752210889781	1	1
mitochondrial fission	GO:0000266		9	1	1.912532411408816	-0.6484282337168172	0.5015705624396184	0.8521574400657654	1	1
polysaccharide biosynthetic process	GO:0000271		10	2	2.1250360126764622	-0.06064156881469825	0.8391499174167358	0.660833687691838	1	1
polysaccharide catabolic process	GO:0000272		5	1	1.0625180063382311	-0.06064156881469825	0.8391499174167358	0.6971864240800287	1	1
nuclear division	GO:0000280		153	21	32.513050993949875	-0.43711914004961044	0.6077788344196005	0.989297642127863	1	1
mitotic cytokinesis	GO:0000281		63	9	13.387726879861711	-0.3971138054359111	0.6297909809566076	0.9244634918474144	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	0	2.5500432152117543	-Inf	0	1	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	0	1.2750216076058771	-Inf	0	1	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	0	1.7000288101411696	-Inf	0	1	1	1
response to reactive oxygen species	GO:0000302		82	21	17.42529530394699	0.18659953407857216	1.019262445195547	0.20041214204554464	1	1
response to superoxide	GO:0000303		11	3	2.3375396139441085	0.24951335948914127	1.0682895459638297	0.42407990971790444	1	1
response to oxygen radical	GO:0000305		12	3	2.5500432152117543	0.16250198249951164	1.0008094664230818	0.4855768006166534	1	1
protein deneddylation	GO:0000338		10	2	2.1250360126764622	-0.06064156881469825	0.8391499174167358	0.6007049186903322	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	25	39.525669835782196	-0.4580745052255982	0.5964932430985925	0.9936062506940466	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	24	38.463151829443966	-0.47164685729847805	0.5892732911649884	0.9946577338133118	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	2	2.5500432152117543	-0.24296312560865274	0.7203619610971059	0.7590194058999239	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	7	8.075136848170557	-0.1428796670516703	0.7840291552008859	0.7259007056751241	1	1
spliceosomal snRNP assembly	GO:0000387		32	8	6.800115240564678	0.16250198249951164	1.0008094664230818	0.29675038605820736	1	1
mRNA 3'-splice site recognition	GO:0000389		5	0	1.0625180063382311	-Inf	0	1	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	0	1.7000288101411696	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	24	38.463151829443966	-0.47164685729847805	0.5892732911649884	0.9946577338133118	1	1
autophagy of mitochondrion	GO:0000422		31	10	6.587611639297033	0.4173942321283015	1.2047069864232385	0.10371288017143467	1	1
mitophagy	GO:0000423		25	8	5.312590031691155	0.4093620604310374	1.1980076188505742	0.14280643149209035	1	1
pexophagy	GO:0000425		6	1	1.2750216076058771	-0.24296312560865274	0.7203619610971059	0.7615539438490693	1	1
maturation of 5.8S rRNA	GO:0000460		10	2	2.1250360126764622	-0.06064156881469825	0.8391499174167358	0.6007049186903322	1	1
