Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	17	20.41729815964902	-0.18316914649070326	0.7579436592136196	0.9997730986136366	0.9999999999999942	0.9999999999999942
single strand break repair	GO:0000012		11	10	10.694775226482822	-0.06717023262782122	0.8346831941933149	0.9641949630443409	0.9999999999999942	0.9999999999999942
regulation of DNA recombination	GO:0000018		89	81	86.53045410517919	-0.06604726788319741	0.8354503893583958	0.9676794046577124	0.9999999999999942	0.9999999999999942
mitotic spindle elongation	GO:0000022		8	8	7.778018346532961	0.028139947176503633	0.901410848340453	0.7983843776341638	0.9999999999999942	0.9999999999999942
ribosomal large subunit assembly	GO:0000027		15	13	14.583784399749304	-0.11496089646416979	0.8024616702068021	0.6935401057855466	0.9999999999999942	0.9999999999999942
ribosomal small subunit assembly	GO:0000028		8	8	7.778018346532961	0.028139947176503633	0.901410848340453	0.7983843776341638	0.9999999999999942	0.9999999999999942
very long-chain fatty acid metabolic process	GO:0000038		24	24	23.334055039598883	0.028139947176503633	0.901410848340453	0.5087452181139883	0.9999999999999942	0.9999999999999942
transition metal ion transport	GO:0000041		55	55	53.473876132414105	0.028139947176503633	0.901410848340453	0.2122231571386642	0.9999999999999942	0.9999999999999942
autophagosome assembly	GO:0000045		52	52	50.55711925246425	0.028139947176503633	0.901410848340453	0.23097686047946078	0.9999999999999942	0.9999999999999942
urea cycle	GO:0000050		6	4	5.833513759899721	-0.3773251609316608	0.6409064940059077	0.9996010587840508	0.9999999999999942	0.9999999999999942
citrulline metabolic process	GO:0000052		5	4	4.8612614665831	-0.19500360413770593	0.7503976999453624	0.9927320211395703	0.9999999999999942	0.9999999999999942
mitotic sister chromatid segregation	GO:0000070		110	105	106.94775226482821	-0.018380068458389163	0.8684368167280002	0.42642083242892204	0.9999999999999942	0.9999999999999942
cell cycle checkpoint signaling	GO:0000075		106	95	103.05874309156174	-0.08142225533502268	0.8249863872871851	0.9993738106487713	0.9999999999999942	0.9999999999999942
DNA replication checkpoint signaling	GO:0000076		12	11	11.667027519799442	-0.05887142981312611	0.8403636665519253	0.9578089184136376	0.9999999999999942	0.9999999999999942
DNA damage checkpoint signaling	GO:0000077		72	63	70.00216511879665	-0.10539144544801908	0.8088462448907738	0.9993070498577236	0.9999999999999942	0.9999999999999942
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	30	31.112073386131843	-0.036398573961067465	0.8558715003119237	0.9418436402622942	0.9999999999999942	0.9999999999999942
