Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	0	3.1605877268798617	-Inf	0	1	1	1
single strand break repair	GO:0000012		11	1	1.6555459521751656	-0.5041308348988056	0.5722778209155507	0.8338387414356807	1	1
regulation of DNA recombination	GO:0000018		89	2	13.394871794871795	-1.9017247512726296	0.14876158293962544	0.9999872809552216	1	1
mitotic spindle elongation	GO:0000022		8	0	1.2040334197637568	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	2.2575626620570444	-0.8142857632026452	0.4296172742698017	0.8801190367731846	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.2040334197637568	-0.18567710378027097	0.7563400959378688	0.728877348449632	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	3.6121002592912705	-0.5911422118884353	0.5287150894695396	0.8954020611190481	1	1
transition metal ion transport	GO:0000041		55	3	8.277729760875829	-1.0149564586647963	0.35491971525281507	0.9927796908913402	1	1
autophagosome assembly	GO:0000045		52	7	7.82621722846442	-0.11156913162654906	0.804720718905382	0.6844186013073958	1	1
urea cycle	GO:0000050		6	0	0.9030250648228176	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.752520887352348	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	3	16.555459521751658	-1.7081036392247417	0.18023175946181147	0.9999950186959722	1	1
cell cycle checkpoint signaling	GO:0000075		106	4	15.953442811869778	-1.3833802950926115	0.24817419635253668	0.9999503092682707	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	1.8060501296456353	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	4	10.836300777873813	-0.9966073199965999	0.3612227451337353	0.9957272043796472	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	2	4.816133679055027	-0.8788242843402163	0.40417635697637844	0.9640397972564161	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	0	6.170671276289254	-Inf	0	1	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	0	4.966637856525497	-Inf	0	1	1	1
sulfur amino acid metabolic process	GO:0000096		25	1	3.7626044367617397	-1.3251113869686355	0.262739978605266	0.9831072726281598	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	0	1.6555459521751656	-Inf	0	1	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.0535292422932871	-0.052145711155748294	0.8449857269907939	0.6808200489212958	1	1
sulfur amino acid transport	GO:0000101		10	3	1.505041774704696	0.6897916335736289	1.4406351913893398	0.18106594669190848	1	1
establishment of mitotic spindle orientation	GO:0000132		23	0	3.461596081820801	-Inf	0	1	1	1
rRNA modification	GO:0000154		18	0	2.7090751944684532	-Inf	0	1	1	1
MAPK cascade	GO:0000165		89	3	13.394871794871795	-1.4962596431644652	0.2221349611441366	0.9999327368406221	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	1	3.7626044367617397	-1.3251113869686355	0.262739978605266	0.9831072726281598	1	1
protein polyubiquitination	GO:0000209		193	18	29.047306251800634	-0.47855399310915586	0.5856259273527925	0.9907514172795759	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	0	1.6555459521751656	-Inf	0	1	1	1
spliceosomal complex assembly	GO:0000245		39	0	5.869662921348315	-Inf	0	1	1	1
mitochondrial fission	GO:0000266		9	0	1.3545375972342266	-Inf	0	1	1	1
polysaccharide biosynthetic process	GO:0000271		10	0	1.505041774704696	-Inf	0	1	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.752520887352348	-Inf	0	1	1	1
nuclear division	GO:0000280		153	4	23.027139152981853	-1.75037912237298	0.17284613542531319	0.9999999001119504	1	1
mitotic cytokinesis	GO:0000281		63	5	9.481763180639586	-0.6399323760578673	0.5055202754463606	0.9628356730648637	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	1	1.8060501296456353	-0.5911422118884353	0.5287150894695396	0.8338387414356807	1	1
