Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
single strand break repair	GO:0000012		11	3	3.1811453945121255	-0.05862903022572567	0.8405299637345917	0.6588740373028825	1	1
regulation of DNA recombination	GO:0000018		89	36	25.738358191961744	0.3355365226285053	1.1372207448852256	0.0068700393098438586	0.13649342251444496	0.13649342251444496
mitotic spindle elongation	GO:0000022		8	1	2.3135602869179093	-0.8387875877753006	0.41979520500876905	0.9348788785598473	1	1
ribosomal large subunit assembly	GO:0000027		15	4	4.33792553797108	-0.08110188607778433	0.8252035442809659	0.5452777099309835	1	1
ribosomal small subunit assembly	GO:0000028		8	1	2.3135602869179093	-0.8387875877753006	0.41979520500876905	0.9348788785598473	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	8	6.940680860753729	0.14204166523642542	0.9852872891177553	0.3892966596505369	1	1
transition metal ion transport	GO:0000041		55	18	15.905726972560629	0.12369252656822884	0.9714821924142126	0.3118768115520735	0.9707175957732727	0.9707175957732727
autophagosome assembly	GO:0000045		52	24	15.038141864966413	0.46746406567105336	1.2468305511804483	0.0061538158686879835	0.12705819822996955	0.12705819822996953
urea cycle	GO:0000050		6	2	1.7351702151884323	0.14204166523642542	0.9852872891177553	0.5562107378960015	1	1
citrulline metabolic process	GO:0000052		5	1	1.4459751793236937	-0.3687839585295654	0.6457507169043947	0.8185939984681847	1	1
mitotic sister chromatid segregation	GO:0000070		110	26	31.811453945121258	-0.20172987386639904	0.7461324958712738	0.8791123510922167	1	1
cell cycle checkpoint signaling	GO:0000075		106	31	30.654673801662305	0.011202064277614148	0.8893167839722316	0.4574606771074591	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	3.4703404303768646	-1.2442526958834652	0.28431040856193046	0.9833910878559822	1	1
DNA damage checkpoint signaling	GO:0000077		72	25	20.822042582261187	0.18286365975668048	1.0163896354675528	0.13123984753026866	0.6848949755799606	0.6848949755799605
