Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	1	4.632051060893565	-1.5329997637189092	0.21424432744339877	0.9946815033757115	1	1
single strand break repair	GO:0000012		11	0	2.426312460468058	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.4411477200851015	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	15	19.631073543787014	-0.2690634946254159	0.7043848486384215	0.8801929999555461	1	1
regulation of mitotic recombination	GO:0000019		3	1	0.6617215801276523	0.412910385336404	1.20096513917256	0.5265177562662182	1	1
mitotic spindle elongation	GO:0000022		8	0	1.764590880340406	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	0	0.4411477200851015	-Inf	0	1	1	1
maltose catabolic process	GO:0000025		1	0	0.22057386004255075	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	1	3.308607900638261	-1.1965275270976963	0.29781975244266407	0.9608688117057606	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.764590880340406	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	6	5.293772641021218	0.12522831288462302	0.9726334287690784	0.44137645759570365	1	1
transition metal ion transport	GO:0000041		55	14	12.13156230234029	0.1432468183873014	0.9861978317844825	0.31936967412152845	1	1
autophagosome assembly	GO:0000045		52	6	11.46984072221264	-0.6479615753488587	0.5017868288821736	0.9834433940199272	1	1
urea cycle	GO:0000050		6	0	1.3234431602553045	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	1.1028693002127539	-Inf	0	1	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.22057386004255075	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	1	0.882295440170203	0.12522831288462302	0.9726334287690784	0.6309735813733488	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	1	0.6617215801276523	0.412910385336404	1.20096513917256	0.5265177562662182	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	1	0.6617215801276523	0.412910385336404	1.20096513917256	0.5265177562662182	1	1
mitotic sister chromatid segregation	GO:0000070		110	13	24.26312460468058	-0.6240083343263657	0.512994361418315	0.9971260603987493	1	1
cell cycle checkpoint signaling	GO:0000075		106	13	23.380829164510377	-0.5869670626460167	0.5307407572635188	0.9956670260998941	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	2.646886320510609	-0.9733839757834866	0.36934736088438475	0.9497850608162455	1	1
DNA damage checkpoint signaling	GO:0000077		72	12	15.881317923063653	-0.2802367952235413	0.6976249876895216	0.8745737289597604	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	6	7.058363521361624	-0.1624537595671579	0.7712796413608495	0.7392148992323064	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	9	9.04352826174458	-0.004824815363574622	0.8779660458141243	0.567584672297879	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	6	7.278937381404175	-0.1932254182339116	0.7515281335582081	0.7669798870596117	1	1
sulfur amino acid metabolic process	GO:0000096		25	3	5.514346501063768	-0.6087408621955771	0.5202476433902029	0.9369071399355541	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	3	2.426312460468058	0.21223968987425298	1.0390966970866653	0.45067258489707107	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.5440170202978551	-0.43438747505079955	0.609262359702369	0.8253066724691738	1	1
sulfur amino acid transport	GO:0000101		10	6	2.2057386004255077	1.0006970502385228	1.726036773175698	0.010511159421046391	0.47543247320500376	0.4754324732050037
sulfate assimilation	GO:0000103		2	0	0.4411477200851015	-Inf	0	1	1	1
negative regulation of transcription by RNA polymerase II	GO:0000122		516	106	113.81611178195618	-0.0711449973649819	0.8319713788433953	0.7297534788610329	1	1
establishment of mitotic spindle orientation	GO:0000132		23	2	5.073198780978667	-0.9308243613646907	0.38467138262257194	0.9757215032768649	1	1
rRNA modification	GO:0000154		18	2	3.9703294807659133	-0.6857019033317057	0.4845513800701762	0.9314165645302861	1	1
MAPK cascade	GO:0000165		89	17	19.631073543787014	-0.14390035167141	0.783360788070151	0.786376426581931	1	1
rDNA heterochromatin formation	GO:0000183		4	0	0.882295440170203	-Inf	0	1	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	6	5.514346501063768	0.08440631836436817	0.9422986758074351	0.48440864113839455	1	1
protein polyubiquitination	GO:0000209		193	46	42.57075498821229	0.07747388158872322	0.9372025977948011	0.24792324866215237	1	1
meiotic spindle organization	GO:0000212		4	0	0.882295440170203	-Inf	0	1	1	1
microtubule cytoskeleton organization	GO:0000226		304	36	67.05445345293542	-0.6219860889455979	0.5139501677617616	0.9999983832029339	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	4	2.426312460468058	0.49992176232603386	1.2744592313792433	0.15977276959778802	1	1
spliceosomal complex assembly	GO:0000245		39	8	8.602380541659478	-0.07259743044529669	0.8309818826260358	0.6535976228128149	1	1
allantoin metabolic process	GO:0000255		4	1	0.882295440170203	0.12522831288462302	0.9726334287690784	0.5265177562662182	1	1
mitochondrial fission	GO:0000266		9	1	1.9851647403829566	-0.6857019033317057	0.4845513800701762	0.8638549700076144	1	1
polysaccharide biosynthetic process	GO:0000271		10	1	2.2057386004255077	-0.7910624189895321	0.43911441760504655	0.9173140885023261	1	1
polysaccharide catabolic process	GO:0000272		5	1	1.1028693002127539	-0.09791523842958683	0.8138577984521762	0.712389889065983	1	1
mitotic cell cycle	GO:0000278		365	49	80.50945891553103	-0.4965543814673512	0.5762059537615432	0.999987099970758	1	1
nuclear division	GO:0000280		153	20	33.747800586510266	-0.5231829738339309	0.5624959540824629	0.9970478478257121	1	1
mitotic cytokinesis	GO:0000281		63	10	13.896153182680697	-0.3290269593929732	0.6686687508493672	0.8928053876932027	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	2	2.646886320510609	-0.2802367952235413	0.6976249876895216	0.7348256491115679	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.3234431602553045	-0.2802367952235413	0.6976249876895216	0.7758474057772962	1	1
deadenylation-dependent decapping of nuclear-transcribed mRNA	GO:0000290		2	1	0.4411477200851015	0.8183754934445684	1.5569656992993806	0.3925047785518532	1	1
RNA fragment catabolic process	GO:0000292		1	0	0.22057386004255075	-Inf	0	1	1	1
spermine transport	GO:0000296		2	1	0.4411477200851015	0.8183754934445684	1.5569656992993806	0.3925047785518532	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	1	1.764590880340406	-0.5679188676753223	0.5400646362092189	0.8638549700076144	1	1
response to reactive oxygen species	GO:0000302		82	15	18.08705652348916	-0.1871463721575293	0.7554017648114371	0.8304933011911428	1	1
response to superoxide	GO:0000303		11	1	2.426312460468058	-0.8863725987938568	0.4012907577560105	0.935562932441402	1	1
response to oxygen radical	GO:0000305		12	1	2.646886320510609	-0.9733839757834866	0.36934736088438475	0.9497850608162455	1	1
protein deneddylation	GO:0000338		10	0	2.2057386004255077	-Inf	0	1	1	1
cis assembly of pre-catalytic spliceosome	GO:0000354		2	1	0.4411477200851015	0.8183754934445684	1.5569656992993806	0.3925047785518532	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	31	41.026737967914436	-0.28023679522354117	0.6976249876895217	0.9389005110212861	1	1
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	30	39.92386866770169	-0.28577697559915677	0.6942909354794797	0.943800272499637	1	1
alternative mRNA splicing, via spliceosome	GO:0000380		12	3	2.646886320510609	0.12522831288462302	0.9726334287690784	0.5133562930787963	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	6	8.381806681616927	-0.33430401649381697	0.6655917616115544	0.8734226319715707	1	1
spliceosomal snRNP assembly	GO:0000387		32	5	7.058363521361624	-0.34477531636111247	0.6595178047363154	0.8233965374195206	1	1
spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)	GO:0000388		1	1	0.22057386004255075	1.5115226740045136	2.2166169592772045	0.22057386004255075	1	1
mRNA 3'-splice site recognition	GO:0000389		5	2	1.1028693002127539	0.5952319421303585	1.3569547794242902	0.30530835060281103	1	1
spliceosomal complex disassembly	GO:0000390		1	0	0.22057386004255075	-Inf	0	1	1	1
spliceosomal conformational changes to generate catalytic conformation	GO:0000393		1	1	0.22057386004255075	1.5115226740045136	2.2166169592772045	0.22057386004255075	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	1	1.764590880340406	-0.5679188676753223	0.5400646362092189	0.8638549700076144	1	1
mRNA 5'-splice site recognition	GO:0000395		3	0	0.6617215801276523	-Inf	0	1	1	1
mRNA splicing, via spliceosome	GO:0000398		181	30	39.92386866770169	-0.28577697559915677	0.6942909354794797	0.943800272499637	1	1
regulation of transcription by galactose	GO:0000409		1	0	0.22057386004255075	-Inf	0	1	1	1
positive regulation of transcription by galactose	GO:0000411		1	0	0.22057386004255075	-Inf	0	1	1	1
protein peptidyl-prolyl isomerization	GO:0000413		3	0	0.6617215801276523	-Inf	0	1	1	1
autophagy of mitochondrion	GO:0000422		31	7	6.837789661319072	0.023445618574680943	0.8980489312920903	0.5420300845663204	1	1
mitophagy	GO:0000423		25	6	5.514346501063768	0.08440631836436817	0.9422986758074351	0.48440864113839455	1	1
pexophagy	GO:0000425		6	2	1.3234431602553045	0.412910385336404	1.20096513917256	0.39510230550941816	1	1
carbon catabolite regulation of transcription from RNA polymerase II promoter	GO:0000429		3	1	0.6617215801276523	0.412910385336404	1.20096513917256	0.5265177562662182	1	1
regulation of transcription from RNA polymerase II promoter by glucose	GO:0000430		2	1	0.4411477200851015	0.8183754934445684	1.5569656992993806	0.3925047785518532	1	1
regulation of transcription from RNA polymerase II promoter by galactose	GO:0000431		1	0	0.22057386004255075	-Inf	0	1	1	1
positive regulation of transcription from RNA polymerase II promoter by galactose	GO:0000435		1	0	0.22057386004255075	-Inf	0	1	1	1
carbon catabolite activation of transcription from RNA polymerase II promoter	GO:0000436		1	0	0.22057386004255075	-Inf	0	1	1	1
rRNA 2'-O-methylation	GO:0000451		3	0	0.6617215801276523	-Inf	0	1	1	1
enzyme-directed rRNA pseudouridine synthesis	GO:0000455		2	0	0.4411477200851015	-Inf	0	1	1	1
maturation of 5.8S rRNA	GO:0000460		10	1	2.2057386004255077	-0.7910624189895321	0.43911441760504655	0.8938988252138957	1	1
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000462		1	0	0.22057386004255075	-Inf	0	1	1	1
maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000463		3	0	0.6617215801276523	-Inf	0	1	1	1
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000466		2	0	0.4411477200851015	-Inf	0	1	1	1
maturation of LSU-rRNA	GO:0000470		3	0	0.6617215801276523	-Inf	0	1	1	1
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000479		1	1	0.22057386004255075	1.5115226740045136	2.2166169592772045	0.22057386004255075	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	0	1.3234431602553045	-Inf	0	1	1	1
box C/D snoRNP assembly	GO:0000492		5	0	1.1028693002127539	-Inf	0	1	1	1
box H/ACA snoRNP assembly	GO:0000493		1	0	0.22057386004255075	-Inf	0	1	1	1
box C/D sno(s)RNA 3'-end processing	GO:0000494		1	1	0.22057386004255075	1.5115226740045136	2.2166169592772045	0.22057386004255075	1	1
box H/ACA sno(s)RNA 3'-end processing	GO:0000495		1	0	0.22057386004255075	-Inf	0	1	1	1
lncRNA-mediated post-transcriptional gene silencing	GO:0000512		1	1	0.22057386004255075	1.5115226740045136	2.2166169592772045	0.22057386004255075	1	1
embryonic axis specification	GO:0000578		9	0	1.9851647403829566	-Inf	0	1	1	1
resolution of meiotic recombination intermediates	GO:0000712		3	0	0.6617215801276523	-Inf	0	1	1	1
pyrimidine dimer repair by nucleotide-excision repair	GO:0000720		1	0	0.22057386004255075	-Inf	0	1	1	1
telomere maintenance via recombination	GO:0000722		8	2	1.764590880340406	0.12522831288462302	0.9726334287690784	0.5554685897000906	1	1
telomere maintenance	GO:0000723		65	9	14.337300902765797	-0.465640018554904	0.5924600241447149	0.9432150148858645	1	1
double-strand break repair via homologous recombination	GO:0000724		76	11	16.763613363233855	-0.42131539348344677	0.6164011793293154	0.964253632235009	1	1
recombinational repair	GO:0000725		78	11	17.204761083318957	-0.4472908798867074	0.6022798356169949	0.9720488959524505	1	1
DNA double-strand break processing	GO:0000729		17	2	3.7497556207233624	-0.6285434894917569	0.5108562927466589	0.91607678548718	1	1
DNA recombinase assembly	GO:0000730		1	0	0.22057386004255075	-Inf	0	1	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	2	6.837789661319072	-1.229317349920687	0.2884744766415882	0.995708406554588	1	1
DNA strand displacement	GO:0000732		1	0	0.22057386004255075	-Inf	0	1	1	1
karyogamy	GO:0000741		1	0	0.22057386004255075	-Inf	0	1	1	1
