Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	3.25789201311023	-0.48793318392333634	0.580702240852571	0.8592980888327166	1	1
single strand break repair	GO:0000012		11	0	1.7065148640101202	-Inf	0	1	1	1
alpha-glucoside transport	GO:0000017		2	0	0.3102754298200219	-Inf	0	1	1	1
regulation of DNA recombination	GO:0000018		89	10	13.807256626990972	-0.3226092034979528	0.6724253090626526	0.8772844540682657	1	1
regulation of mitotic recombination	GO:0000019		3	0	0.46541314473003276	-Inf	0	1	1	1
mitotic spindle elongation	GO:0000022		8	0	1.2411017192800875	-Inf	0	1	1	1
maltose metabolic process	GO:0000023		2	2	0.3102754298200219	1.8634420732401413	2.562552591157296	0.024060173496969477	0.29910834024838906	0.29910834024838906
maltose catabolic process	GO:0000025		1	1	0.15513771491001094	1.8634420732401413	2.562552591157296	0.15513771491001094	0.7470014712326432	0.7470014712326432
ribosomal large subunit assembly	GO:0000027		15	1	2.327065723650164	-0.8446081278620687	0.4174915168515925	0.8883498924842352	1	1
ribosomal small subunit assembly	GO:0000028		8	1	1.2411017192800875	-0.21599946843969464	0.7371408456948095	0.7404870990792237	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	4	3.723305157840262	0.07168260401208636	0.932957865035574	0.5234991391124297	1	1
transition metal ion transport	GO:0000041		55	15	8.5325743200506	0.5641590891098807	1.3298446585502914	0.017826736128130908	0.2746792679825522	0.2746792679825522
autophagosome assembly	GO:0000045		52	21	8.06716117532057	0.9567207923821369	1.684871970933896	1.3483934328937677e-5	9.986150059256608e-4	9.986150059256608e-4
urea cycle	GO:0000050		6	0	0.9308262894600655	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	1	0.7756885745500547	0.25400416080604094	1.071834962533547	0.5695886121345688	1	1
argininosuccinate metabolic process	GO:0000053		1	0	0.15513771491001094	-Inf	0	1	1	1
ribosomal subunit export from nucleus	GO:0000054		4	0	0.6205508596400438	-Inf	0	1	1	1
ribosomal large subunit export from nucleus	GO:0000055		3	0	0.46541314473003276	-Inf	0	1	1	1
ribosomal small subunit export from nucleus	GO:0000056		3	0	0.46541314473003276	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	13	17.0651486401012	-0.272088935090738	0.7025497262808231	0.8657872504779446	1	1
cell cycle checkpoint signaling	GO:0000075		106	14	16.44459778046116	-0.16093969125666713	0.7722606933100964	0.7581007469116572	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	1.861652578920131	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	10	11.169915473520787	-0.1106389527818683	0.8053409992576228	0.6621543627537714	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	4	4.96440687712035	-0.21599946843969464	0.7371408456948095	0.7536290531892494	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	6	6.360646311310448	-0.05837052423611136	0.8407073341549891	0.6279953527674318	1	1
G2/M transition of mitotic cell cycle	GO:0000086		33	4	5.119544592030361	-0.2467711271064484	0.7180146868169327	0.7752742798662239	1	1
