Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	2	3.6433880726015553	-0.5997668573493248	0.5245511027621761	0.9012356415760614	1	1
single strand break repair	GO:0000012		11	2	1.9084413713627197	0.04686030757572746	0.9148938911145974	0.5932497930276681	1	1
regulation of DNA recombination	GO:0000018		89	16	15.441025641025641	0.0355607523217941	0.9067410281303462	0.4225752193025692	1	1
mitotic spindle elongation	GO:0000022		8	0	1.3879573609910687	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	4	2.602420051858254	0.42985255983183335	1.2151302691184944	0.175948946476557	0.8672118287022162	0.8672118287022162
ribosomal small subunit assembly	GO:0000028		8	2	1.3879573609910687	0.36531403869426227	1.1615648407029615	0.41659018538922277	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	4.1638720829732065	-0.7332982499738475	0.4635425295098225	0.9377823118157893	1	1
transition metal ion transport	GO:0000041		55	15	9.542206856813598	0.45232541568389206	1.234029708052485	0.04412227055345212	0.4764457173112763	0.4764457173112763
autophagosome assembly	GO:0000045		52	14	9.021722846441948	0.43942201084798405	1.2231628697200796	0.055865701548744345	0.5382503758620432	0.5382503758620432
urea cycle	GO:0000050		6	0	1.0409680207433016	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	0.867473350619418	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	21	19.084413713627196	0.09565047174515956	0.9505987448489253	0.3028183909313705	1	1
cell cycle checkpoint signaling	GO:0000075		106	17	18.390435033131663	-0.07861735024169833	0.8268889220025923	0.6468107463970312	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	2.0819360414866033	-0.7332982499738475	0.4635425295098225	0.8984684442131177	1	1
DNA damage checkpoint signaling	GO:0000077		72	13	12.491616248919621	0.0398916382596342	0.9098606309479558	0.4418732694215044	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	8	5.551829443964275	0.36531403869426227	1.1615648407029615	0.17844090391680567	0.8738356030043573	0.8738356030043571
G1/S transition of mitotic cell cycle	GO:0000082		41	14	7.113281475079228	0.6770936627251036	1.4292999962645967	0.00711597316168754	0.18054240478795816	0.18054240478795816
G2/M transition of mitotic cell cycle	GO:0000086		33	7	5.725324114088159	0.20101098740298592	1.030385474013302	0.3447072029069233	1	1
sulfur amino acid metabolic process	GO:0000096		25	2	4.33736675309709	-0.7741202444941025	0.44615930445207985	0.9468008485651582	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	2	1.9084413713627197	0.04686030757572746	0.9148938911145974	0.5932497930276681	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.2144626908671852	-0.19430174924116042	0.7508437421405038	0.7366039436859395	1	1
sulfur amino acid transport	GO:0000101		10	3	1.734946701238836	0.5476355954882168	1.3155114615021306	0.24401678679174776	0.9580850700268476	0.9580850700268475
establishment of mitotic spindle orientation	GO:0000132		23	3	3.990377412849323	-0.2852735274468871	0.6945934212996988	0.7881106675899069	1	1
rRNA modification	GO:0000154		18	2	3.1229040622299054	-0.4456161775220667	0.603182483543048	0.8453637376259943	1	1
MAPK cascade	GO:0000165		89	21	15.441025641025641	0.307494467805436	1.1145183850218463	0.08154588064809741	0.6146374191690723	0.6146374191690723
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	9	4.33736675309709	0.7299571522821716	1.4766784394266708	0.02008496656785377	0.3162241134360519	0.31622411343605183
protein polyubiquitination	GO:0000209		193	43	33.48447133390954	0.2501183266028295	1.0687668081837884	0.03357062842056553	0.43070983752211395	0.43070983752211395
spliceosomal tri-snRNP complex assembly	GO:0000244		11	2	1.9084413713627197	0.04686030757572746	0.9148938911145974	0.5390590184464363	1	1
spliceosomal complex assembly	GO:0000245		39	7	6.7662921348314615	0.03395690273981946	0.9055874015368164	0.5263118783720319	1	1
mitochondrial fission	GO:0000266		9	3	1.5614520311149527	0.6529961111460431	1.4078701790208374	0.1478661199761605	0.7854742644396642	0.7854742644396642
polysaccharide biosynthetic process	GO:0000271		10	2	1.734946701238836	0.1421704873800525	0.9853845970525588	0.5390590184464363	1	1
polysaccharide catabolic process	GO:0000272		5	0	0.867473350619418	-Inf	0	1	1	1
nuclear division	GO:0000280		153	27	26.544684528954193	0.017007344426046404	0.8934505817406695	0.4200065921706807	1	1
mitotic cytokinesis	GO:0000281		63	13	10.930164217804668	0.17342303088415673	1.0091495909336055	0.25132370659205094	0.9735699582808957	0.9735699582808955
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	2	2.0819360414866033	-0.04015106941390217	0.8532693353252666	0.5932497930276681	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.0409680207433016	-0.04015106941390217	0.8532693353252666	0.6812904044502279	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	1	1.3879573609910687	-0.327833141865683	0.6693663380747857	0.7823201948711852	1	1
response to reactive oxygen species	GO:0000302		82	14	14.226562950158456	-0.016053517834841702	0.8700677144444794	0.5720376916866408	1	1
response to superoxide	GO:0000303		11	0	1.9084413713627197	-Inf	0	1	1	1
response to oxygen radical	GO:0000305		12	0	2.0819360414866033	-Inf	0	1	1	1
protein deneddylation	GO:0000338		10	1	1.734946701238836	-0.5509766931798928	0.5484713931006832	0.8201038977156458	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	61	32.27000864304235	0.6367355902742627	1.3934716119300217	2.154339450389841e-8	1.4347900739596342e-5	1.4347900739596342e-5
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	58	31.402535292422932	0.6135543790947464	1.373033463187098	1.409075301056787e-7	5.7750409261773554e-5	5.7750409261773554e-5
