Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	5	6.146931719965427	-0.2065151375659634	0.743108554050352	0.7811169880977401	1	1
single strand break repair	GO:0000012		11	3	3.219821377124748	-0.07071359640690174	0.8322654268454672	0.6682887826789221	1	1
regulation of DNA recombination	GO:0000018		89	36	26.05128205128205	0.3234519564473292	1.1274104105803158	0.008437748186126623	0.1606602389090647	0.1606602389090647
mitotic spindle elongation	GO:0000022		8	1	2.341688274272544	-0.8508721539564768	0.41502491614591097	0.9374128772234633	1	1
ribosomal large subunit assembly	GO:0000027		15	4	4.39066551426102	-0.0931864522589604	0.817038304518848	0.5565005681940727	1	1
ribosomal small subunit assembly	GO:0000028		8	1	2.341688274272544	-0.8508721539564768	0.41502491614591097	0.9374128772234633	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	8	7.025064822817631	0.12995709905524935	0.9761830185732867	0.4042076564253577	1	1
transition metal ion transport	GO:0000041		55	18	16.09910688562374	0.11160796038705276	0.96245062084138	0.33278673704463907	0.9964104913603773	0.9964104913603772
autophagosome assembly	GO:0000045		52	24	15.220973782771535	0.4553794994898774	1.2366077059565639	0.0072488395974190595	0.14741151669865935	0.14741151669865935
urea cycle	GO:0000050		6	2	1.7562662057044078	0.12995709905524935	0.9761830185732867	0.5639688965831269	1	1
citrulline metabolic process	GO:0000052		5	1	1.4635551714203399	-0.3808685247107412	0.6389050781334844	0.8230376691395846	1	1
mitotic sister chromatid segregation	GO:0000070		110	26	32.19821377124748	-0.21381444004757524	0.7385126724933291	0.8942722170215507	1	1
cell cycle checkpoint signaling	GO:0000075		106	31	31.027369634111206	-8.825019035618631e-4	0.8807497016347521	0.4890833481234743	1	1
DNA replication checkpoint signaling	GO:0000076		12	1	3.5125324114088157	-1.2563372620646414	0.2809829261520163	0.984351283696063	1	1
DNA damage checkpoint signaling	GO:0000077		72	25	21.075194468452896	0.17077909357550455	1.0071270034313708	0.14588918036121218	0.7389933630790849	0.7389933630790848
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	8	9.366753097090175	-0.15772497339653144	0.7743465502011825	0.7617387876990477	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	15	12.001152405646788	0.2230475221212613	1.0475180278527731	0.19352098244950253	0.8336057833521073	0.8336057833521073
G2/M transition of mitotic cell cycle	GO:0000086		33	10	9.659464131374245	0.03464691925092441	0.9060836113207427	0.5136281176589383	1	1
sulfur amino acid metabolic process	GO:0000096		25	4	7.317775857101699	-0.604012076024951	0.5225116132457859	0.9608778736173966	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	3	3.219821377124748	-0.07071359640690174	0.8322654268454672	0.6682887826789221	1	1
sulfur amino acid catabolic process	GO:0000098		7	2	2.048977239988476	-0.024193580772008935	0.8643700254514077	0.6549811944087709	1	1
sulfur amino acid transport	GO:0000101		10	5	2.9271103428406797	0.5354222071634138	1.3049550427745318	0.13798475437859767	0.7185988198520608	0.7185988198520608
establishment of mitotic spindle orientation	GO:0000132		23	4	6.732353788533564	-0.5206304670858999	0.5637985202626569	0.9378203152527214	1	1
rRNA modification	GO:0000154		18	4	5.268798617113224	-0.275508009052915	0.7004800647787051	0.8186485263000538	1	1
MAPK cascade	GO:0000165		89	28	26.05128205128205	0.07213752816642323	0.9332908910138733	0.3623205011492057	1	1
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	11	7.317775857101699	0.40758883565352894	1.1965308423190428	0.08402506514041633	0.5617133589311646	0.5617133589311646
protein polyubiquitination	GO:0000209		193	73	56.493229616825126	0.2563386399668645	1.0736803631250313	0.0034540668292047296	0.08728753949206515	0.08728753949206515
spliceosomal tri-snRNP complex assembly	GO:0000244		11	3	3.219821377124748	-0.07071359640690174	0.8322654268454672	0.5975863922293028	1	1
spliceosomal complex assembly	GO:0000245		39	10	11.415730337078653	-0.13240716541224182	0.7909092698739457	0.7455550275504604	1	1
mitochondrial fission	GO:0000266		9	3	2.634399308556612	0.12995709905524935	0.9761830185732867	0.4296801147383601	1	1
polysaccharide biosynthetic process	GO:0000271		10	4	2.9271103428406797	0.31227865584920417	1.1183760148165693	0.33102124445218023	0.9964104913603773	0.9964104913603772
polysaccharide catabolic process	GO:0000272		5	1	1.4635551714203399	-0.3808685247107412	0.6389050781334844	0.8230376691395846	1	1
nuclear division	GO:0000280		153	37	44.78478824546241	-0.19095062102485205	0.7529760202002859	0.8934480468968644	1	1
mitotic cytokinesis	GO:0000281		63	16	18.440795159896286	-0.14197661642839252	0.7846208178107297	0.7429417668973807	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	4	3.5125324114088157	0.12995709905524935	0.9761830185732867	0.40904668436365077	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	2	1.7562662057044078	0.12995709905524935	0.9761830185732867	0.5639688965831269	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	1	2.341688274272544	-0.8508721539564768	0.41502491614591097	0.9374128772234633	1	1
response to reactive oxygen species	GO:0000302		82	25	24.002304811293577	0.04072596532730674	0.9104623557527195	0.44534166789321405	1	1
response to superoxide	GO:0000303		11	3	3.219821377124748	-0.07071359640690174	0.8322654268454672	0.6682887826789221	1	1
response to oxygen radical	GO:0000305		12	3	3.5125324114088157	-0.15772497339653144	0.7743465502011825	0.729407379312406	1	1
protein deneddylation	GO:0000338		10	1	2.9271103428406797	-1.0740157052706865	0.3353148585613683	0.9557412673603635	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	70	54.444252376836644	0.25131795605951684	1.0697135254550736	0.00174409404953926	0.05631838239966774	0.05631838239966773
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	68	52.980697205416305	0.2495800616336401	1.0683421623412022	0.0023988548829173718	0.06908702062802032	0.06908702062802032
alternative mRNA splicing, via spliceosome	GO:0000380		12	4	3.5125324114088157	0.12995709905524935	0.9761830185732867	0.48493299277847035	1	1
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	14	11.123019302794583	0.23004055761223194	1.0529859036944622	0.19618980239156597	0.8392958585871912	0.8392958585871914
spliceosomal snRNP assembly	GO:0000387		32	7	9.366753097090175	-0.2912563660210541	0.6910050575588945	0.8189963272898684	1	1
mRNA 3'-splice site recognition	GO:0000389		5	3	1.4635551714203399	0.7177437639573684	1.4656888219364193	0.15354085077487742	0.7389933630790849	0.7389933630790848
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	2	2.341688274272544	-0.15772497339653144	0.7743465502011825	0.7300815542989079	1	1
mRNA splicing, via spliceosome	GO:0000398		181	68	52.980697205416305	0.2495800616336401	1.0683421623412022	0.0023988548829173718	0.06908702062802032	0.06908702062802032
autophagy of mitochondrion	GO:0000422		31	15	9.074042062806107	0.5026323843404229	1.2767776616044713	0.018994550321830152	0.256860315011957	0.256860315011957
mitophagy	GO:0000423		25	13	7.317775857101699	0.5746429203166952	1.3389689499906068	0.014075380145260802	0.2044497564233822	0.20444975642338223
pexophagy	GO:0000425		6	2	1.7562662057044078	0.12995709905524935	0.9761830185732867	0.5639688965831269	1	1
maturation of 5.8S rRNA	GO:0000460		10	2	2.9271103428406797	-0.3808685247107412	0.6389050781334844	0.7907857561282623	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	1	1.7562662057044078	-0.563190081504696	0.5424002765134064	0.8748514236508762	1	1
box C/D snoRNP assembly	GO:0000492		5	1	1.4635551714203399	-0.3808685247107412	0.6389050781334844	0.8230376691395846	1	1
embryonic axis specification	GO:0000578		9	4	2.634399308556612	0.41763917150703034	1.204911539133689	0.25380664842274714	0.8959191057654969	0.8959191057654969
telomere maintenance via recombination	GO:0000722		8	2	2.341688274272544	-0.15772497339653144	0.7743465502011825	0.7300815542989079	1	1
telomere maintenance	GO:0000723		65	11	19.026217228464418	-0.5479226093739075	0.5499982707621326	0.9845685823169786	1	1
double-strand break repair via homologous recombination	GO:0000724		76	22	22.246038605589167	-0.011121499204656158	0.8735314048717323	0.5680518144629989	1	1
recombinational repair	GO:0000725		78	22	22.831460674157306	-0.03709698560791698	0.855386803448274	0.6241354517221743	1	1
DNA double-strand break processing	GO:0000729		17	4	4.976087582829155	-0.21834959521296626	0.7356673925323859	0.7794997877740003	1	1
DNA synthesis involved in DNA repair	GO:0000731		31	8	9.074042062806107	-0.1259762750819512	0.7951544411862356	0.7269069129048542	1	1
syncytium formation by plasma membrane fusion	GO:0000768		13	1	3.805243445692884	-1.3363799697381777	0.2598607556429861	0.9778692648747975	1	1
sister chromatid segregation	GO:0000819		112	28	32.78363583981562	-0.15772497339653158	0.7743465502011825	0.8234137980614467	1	1
cell morphogenesis	GO:0000902		114	32	33.36905790838375	-0.04189315787140986	0.8520630093034549	0.6232396539856961	1	1
cytokinesis	GO:0000910		69	17	20.197061365600693	-0.17232377281768424	0.7649054301801511	0.797100953934712	1	1
nuclear-transcribed mRNA catabolic process	GO:0000956		62	26	18.148084125612215	0.35953154069974963	1.1568187076466447	0.014082781645529518	0.2044497564233822	0.20444975642338223
mitochondrial RNA catabolic process	GO:0000957		6	4	1.7562662057044078	0.8231042796151946	1.5612938583867575	0.02809121212483944	0.29814736693455085	0.2981473669345509
mitochondrial RNA metabolic process	GO:0000959		35	9	10.24488619994238	-0.1295540964298353	0.7927907419940832	0.7012887900883555	1	1
mitochondrial RNA processing	GO:0000963		18	6	5.268798617113224	0.12995709905524935	0.9761830185732867	0.43828254992727655	1	1
mitochondrial RNA 3'-end processing	GO:0000965		7	3	2.048977239988476	0.3812715273361554	1.1747085181982797	0.3364381520190163	0.9964104913603773	0.9964104913603772
RNA 5'-end processing	GO:0000966		22	4	6.439642754249496	-0.4761787045150661	0.5868781664577023	0.902987245590289	1	1
