Description	ID	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected	pvalue	p.adjust	qvalue
mitochondrial genome maintenance	GO:0000002		21	3	4.882454624027657	-0.4870358014634757	0.5811718825049141	0.8973203479131674	1	1
single strand break repair	GO:0000012		11	1	2.5574762316335353	-0.9390209252065331	0.3816758775940236	0.9456175771068929	1	1
regulation of DNA recombination	GO:0000018		89	26	20.692307692307693	0.22833451588117953	1.0516505747075446	0.08222527317765543	0.8827924955933771	0.8827924955933771
mitotic spindle elongation	GO:0000022		8	0	1.859982713915298	-Inf	0	1	1	1
ribosomal large subunit assembly	GO:0000027		15	4	3.4874675885911843	0.137118507609518	0.9815725392431414	0.35719734678056514	1	1
ribosomal small subunit assembly	GO:0000028		8	0	1.859982713915298	-Inf	0	1	1	1
very long-chain fatty acid metabolic process	GO:0000038		24	2	5.579948141745894	-1.0260323021961628	0.3511642566717289	0.9856121554529829	1	1
transition metal ion transport	GO:0000041		55	13	12.787381158167676	0.01649051982090327	0.8930820841009848	0.5252133386849571	1	1
autophagosome assembly	GO:0000045		52	13	12.089887640449438	0.07257998647194684	0.9336148588418446	0.4350769011093074	1	1
urea cycle	GO:0000050		6	0	1.3949870354364735	-Inf	0	1	1	1
citrulline metabolic process	GO:0000052		5	0	1.1624891961970614	-Inf	0	1	1	1
mitotic sister chromatid segregation	GO:0000070		110	26	25.574762316335352	0.01649051982090327	0.8930820841009848	0.43537225380216743	1	1
cell cycle checkpoint signaling	GO:0000075		106	12	24.6447709593777	-0.7196580967322292	0.469481058516238	0.999247275005942	1	1
DNA replication checkpoint signaling	GO:0000076		12	0	2.789974070872947	-Inf	0	1	1	1
DNA damage checkpoint signaling	GO:0000077		72	9	16.739844425237685	-0.6205671940879984	0.5146216991926696	0.9902572148831793	1	1
regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079		32	10	7.439930855661192	0.2957235377861566	1.1050547497294236	0.19129556377651422	1	1
G1/S transition of mitotic cell cycle	GO:0000082		41	19	9.532411408815904	0.6897412600539702	1.4405901664798966	9.633758732080878e-4	0.08729362140420514	0.08729362140420514
G2/M transition of mitotic cell cycle	GO:0000086		33	4	7.6724286949006055	-0.6513388527547522	0.5002234637350144	0.9660698259839091	1	1
sulfur amino acid metabolic process	GO:0000096		25	3	5.812445980985307	-0.6613891886082535	0.4955956009391691	0.9517490029124172	1	1
sulfur amino acid biosynthetic process	GO:0000097		11	3	2.5574762316335353	0.15959136346157657	0.9985931218477385	0.4894709594106337	1	1
sulfur amino acid catabolic process	GO:0000098		7	1	1.6274848746758859	-0.4870358014634759	0.581171882504914	0.8431812415858293	1	1
sulfur amino acid transport	GO:0000101		10	4	2.3249783923941227	0.5425836157176824	1.3111409222965493	0.18470138464903585	1	1
establishment of mitotic spindle orientation	GO:0000132		23	5	5.347450302506482	-0.06718195590321188	0.834675187424639	0.6476739759605321	1	1
rRNA modification	GO:0000154		18	5	4.184961106309421	0.177940502129773	1.012610539663939	0.41124590788050597	1	1
MAPK cascade	GO:0000165		89	31	20.692307692307693	0.4042251823448438	1.1937317335795057	0.008709826448403521	0.29828430355491514	0.29828430355491514
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184		25	13	5.812445980985307	0.8049478801851736	1.5446939344440098	0.001663363879760028	0.1181653700181524	0.11816537001815239
protein polyubiquitination	GO:0000209		193	50	44.87208297320657	0.10820716411509797	0.9599176932296672	0.16760211163226638	1	1
spliceosomal tri-snRNP complex assembly	GO:0000244		11	4	2.5574762316335353	0.4472734359133575	1.2297702372394241	0.18470138464903585	1	1
spliceosomal complex assembly	GO:0000245		39	9	9.06741573033708	-0.007462721201589712	0.8761065035241594	0.5721853186533667	1	1
mitochondrial fission	GO:0000266		9	2	2.0924805531547106	-0.04520304918443666	0.8497740582719613	0.5878581016614438	1	1
polysaccharide biosynthetic process	GO:0000271		10	2	2.3249783923941227	-0.15056356484226285	0.7790071487801064	0.7143048421566198	1	1
polysaccharide catabolic process	GO:0000272		5	2	1.1624891961970614	0.5425836157176824	1.3111409222965493	0.33030579241912406	1	1
nuclear division	GO:0000280		153	34	35.57216940363008	-0.045203049184436545	0.8497740582719614	0.5639390337122999	1	1
mitotic cytokinesis	GO:0000281		63	13	14.647363872082973	-0.11931102133815855	0.7995705603961606	0.6879169757423387	1	1
nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	GO:0000288		12	3	2.789974070872947	0.07257998647194684	0.9336148588418446	0.4894709594106337	1	1
nuclear-transcribed mRNA poly(A) tail shortening	GO:0000289		6	1	1.3949870354364735	-0.3328851216362174	0.6664180489431426	0.7956550518456176	1	1
retrograde transport, vesicle recycling within Golgi	GO:0000301		8	1	1.859982713915298	-0.6205671940879984	0.5146216991926696	0.8796559758607416	1	1
response to reactive oxygen species	GO:0000302		82	20	19.064822817631807	0.047887373881575344	0.9156371275625211	0.44556285330995904	1	1
response to superoxide	GO:0000303		11	3	2.5574762316335353	0.15959136346157657	0.9985931218477385	0.4894709594106337	1	1
response to oxygen radical	GO:0000305		12	3	2.789974070872947	0.07257998647194684	0.9336148588418446	0.5533694932632642	1	1
protein deneddylation	GO:0000338		10	1	2.3249783923941227	-0.8437107454022081	0.4178459511809485	0.907648604984043	1	1
RNA splicing, via transesterification reactions	GO:0000375		186	70	43.24459809853068	0.48162291592799533	1.2588524708069175	6.632789404800589e-7	0.0010910029413980478	0.0010910029413980478
RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	GO:0000377		181	68	42.08210890233362	0.47988502150211837	1.2573743167007667	1.2286069159887926e-6	0.0010910029413980478	0.0010910029413980478
alternative mRNA splicing, via spliceosome	GO:0000380		12	7	2.789974070872947	0.9198778468591506	1.6505625213973047	0.00940536092290273	0.29828430355491514	0.29828430355491514
regulation of alternative mRNA splicing, via spliceosome	GO:0000381		38	20	8.834917891097666	0.8170204614194427	1.5557260801436086	8.004281826379684e-5	0.023238935711462343	0.023238935711462343
spliceosomal snRNP assembly	GO:0000387		32	13	7.439930855661192	0.5580878022536478	1.324571353463967	0.0117684145410591	0.3266518747760798	0.3266518747760798
mRNA 3'-splice site recognition	GO:0000389		5	1	1.1624891961970614	-0.15056356484226285	0.7790071487801064	0.7337300149847137	1	1
RNA splicing, via endonucleolytic cleavage and ligation	GO:0000394		8	1	1.859982713915298	-0.6205671940879984	0.5146216991926696	0.8796559758607416	1	1
mRNA splicing, via spliceosome	GO:0000398		181	68	42.08210890233362	0.47988502150211837	1.2573743167007667	1.2286069159887926e-6	0.0010910029413980478	0.0010910029413980478
autophagy of mitochondrion	GO:0000422		31	8	7.20743301642178	0.10432868478652713	0.9570336724678978	0.43567427808545867	1	1
mitophagy	GO:0000423		25	6	5.812445980985307	0.03175799195169181	0.9040072079435322	0.541795181904561	1	1
pexophagy	GO:0000425		6	1	1.3949870354364735	-0.3328851216362174	0.6664180489431426	0.7956550518456176	1	1
maturation of 5.8S rRNA	GO:0000460		10	1	2.3249783923941227	-0.8437107454022081	0.4178459511809485	0.907648604984043	1	1
small nucleolar ribonucleoprotein complex assembly	GO:0000491		6	4	1.3949870354364735	1.0534092394836732	1.7756625260782035	0.029081066859840233	0.5361381461218988	0.5361381461218988
