Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000206190	57194	ATP10A	37.440028628238984	-8.221202430886057	2.196727896286935	-3.7424764554509076	1.822156101344541e-4	0.04916231389128487
ENSG00000172116	926	CD8B	23.74335711026793	-7.655224330017273	1.6645332478650925	-4.5990215814768245	4.244798120086959e-6	0.0022035808240901426
ENSG00000094804	990	CDC6	4.576454304920764	-21.002444591211155	2.9892983992706195	-7.0258775759341034	2.1272492127019805e-12	1.3550578859712538e-9
ENSG00000243649	629	CFB	63.12372733480904	9.72435040567525	2.2843570120393784	4.256931098958895	2.0725219323187743e-5	0.009825624469461813
ENSG00000133048	1116	CHI3L1	48.246572711654146	-9.43184033584757	2.2081249471529487	-4.271425105725351	1.942277581589768e-5	0.00967953455561077
ENSG00000174600	1240	CMKLR1	5.275149618649125	-20.131009479729585	2.9886196823764597	-6.735888677451932	1.6293099938932156e-11	9.666463435197892e-9
ENSG00000149636	79980	DSN1	4.780942647195903	-21.061047927803582	2.989079527900558	-7.045997850246643	1.841370968748907e-12	1.2745356055357016e-9
ENSG00000120616	80314	EPC1	190.09562420670417	-4.5197955184647585	1.0929697089014545	-4.1353346590068005	3.544377316202764e-5	0.014719798994190078
ENSG00000146192	221472	FGD2	23.869378505806246	6.955927805455575	1.8118141760302355	3.839205972378646	1.2343285001588088e-4	0.03750853361824048
ENSG00000171476	84525	HOPX	481.3596466878351	-3.5884811785230823	0.9550281921893994	-3.757460992116368	1.7164611331627308e-4	0.04860315740471469
ENSG00000108759	3882	KRT32	5.905700860400709	-21.177395155050107	2.98868265869871	-7.08586276077597	1.381806976311285e-12	1.0759958198663938e-9
ENSG00000275708|miRBase:MI0016048	100500862	MIR3648-1	30.7183049752046	-4.917151074247174	1.2780654707424997	-3.84733895626687	1.1940771626826012e-4	0.037192518424656325
ENSG00000133422	22880	MORC2	27.358324285343745	-5.053451086979222	1.2518950120587582	-4.0366412824576665	5.422187802895938e-5	0.021791947689122737
ENSG00000100330	8897	MTMR3	69.3887897160466	-5.19657039581165	1.3380890650137738	-3.8835758632839275	1.029313963852673e-4	0.032882622245231925
ENSG00000166881	23306	NEMP1	19.210244636733673	-7.352965454333082	1.7330746048220467	-4.242728751476968	2.2081827204826292e-5	0.009825624469461813
ENSG00000187736	79840	NHEJ1	113.65974817234707	-6.792462169799203	1.7468902375919355	-3.888316520196781	1.009419349969482e-4	0.032882622245231925
ENSG00000162745	25903	OLFML2B	5.856148595172916	22.239122911353437	2.9784046959302763	7.466790171846428	8.217464522148588e-14	2.5595347620362317e-10
ENSG00000254535	132430	PABPC4L	5.905700860400709	-21.177395155050107	2.98868265869871	-7.08586276077597	1.381806976311285e-12	1.0759958198663938e-9
ENSG00000184381	8398	PLA2G6	5.4195155885302935	-21.236582048831224	2.9804206643589892	-7.1253639805905244	1.0380599990114327e-12	1.0759958198663938e-9
ENSG00000163389	56983	POGLUT1	12.242326350168357	-22.35517172940521	2.9811256751960187	-7.498902818961259	6.435421529524918e-14	2.5595347620362317e-10
ENSG00000163661	5806	PTX3	4.895886362897903	21.99433586426218	2.97922270820703	7.382575261551667	1.5525671481156729e-13	3.868686819674634e-10
ENSG00000141564	57521	RPTOR	26.433610319550397	-9.356812770689421	2.390678976952733	-3.913872527802138	9.082759732497495e-5	0.031242611661072225
ENSG00000102445	80183	RUBCNL	4.460524397257876	21.492706938099712	2.979706279443871	7.213028709028021	5.472087190604951e-13	8.522091788468385e-10
ENSG00000254521	89858	SIGLEC12	3.721664527773442	21.612721574980945	2.980786227631151	7.2506781515012255	4.1469002964636265e-13	7.380890113377189e-10
ENSG00000137078	27240	SIT1	11.33935476822512	-7.012237536441429	1.782086477961566	-3.9348469466321045	8.324973046010943e-5	0.031242611661072225
ENSG00000181804	285195	SLC9A9	5.698431741630208	-21.00373724479532	2.7129978894369353	-7.741892216935896	9.794800884526006e-15	6.101671211015475e-11
ENSG00000180190	157695	TDRP	5.67928857169732	-21.299098133810183	2.98829545175884	-7.1275074629163715	1.022027337152968e-12	1.0759958198663938e-9
ENSG00000088992	54997	TESC	4.551536694959296	-20.993252355003406	2.9893151474873134	-7.022763181275621	2.1752273633056484e-12	1.3550578859712538e-9
ENSG00000171227	140738	TMEM37	3.826074904960843	21.664624205498438	2.980608078201491	7.268524957689487	3.6343401326030933e-13	7.380890113377189e-10
ENSG00000132773	114034	TOE1	129.14223637416015	-7.362351568822564	1.5962253090712848	-4.612351105437693	3.981397298210922e-6	0.0021567056060178206
ENSG00000147573	84675	TRIM55	5.022180803071183	-21.12806188955067	2.9888383230452353	-7.06898788289891	1.5606777390351362e-12	1.143793173566986e-9
ENSG00000074966	7294	TXK	21.890880426898256	-7.54728567837087	1.7762649159672623	-4.248963997727224	2.1476142753661342e-5	0.009825624469461813
ENSG00000135482	84872	ZC3H10	30.553206387560095	-6.377755495931265	1.5101548831558274	-4.223245951172524	2.408087819699309e-5	0.010345643498494376
ENSG00000178199	340152	ZC3H12D	43.424601231946845	-10.069953543754336	2.1610142214046344	-4.659827521731431	3.1647445732375146e-6	0.0017922523926348272
ENSG00000131127	7700	ZNF141	20.16611126673598	-5.084230886856368	1.362062308767946	-3.7327447166901715	1.8940453220817673e-4	0.04916231389128487
ENSG00000197044	126068	ZNF441	29.63676428271171	7.007361404701383	1.834256794998743	3.820272834102373	1.333041329605675e-4	0.03954371887037406
ENSG00000196152	7633	ZNF79	43.82169374348008	-24.129046155345204	2.3747314347535737	-10.160747359563663	2.9679259960471263e-24	3.6977389984751144e-20
