Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000094914	8086	AAAS	688.5303093521682	0.454890604532953	0.16360043799820484	2.7804974735944437	0.005427568202694478	0.029793716382532857
ENSG00000081760	65985	AACS	727.9824479666175	-0.5072858632732917	0.15800312125318272	-3.2106065959318717	0.0013245513222612843	0.010092499436327798
ENSG00000103591	79719	AAGAB	1214.0582311752548	0.42255260852208437	0.11921912017384405	3.5443359077463636	3.9360342756781483e-4	0.0038705350963353334
ENSG00000115977	22848	AAK1	927.5357395635418	-0.7829756502703038	0.2153303711250605	-3.6361598513920907	0.00027673264377823707	0.0029466078094602163
ENSG00000157426	132949	AASDH	709.7401822584517	0.4441409395973786	0.13408408057795976	3.312406198282012	9.249713850336707e-4	0.0076131646512021004
ENSG00000149313	60496	AASDHPPT	1254.9356041259098	0.48567240581971755	0.12269079099940229	3.9585074141553425	7.541960031873816e-5	0.0010275045762196684
ENSG00000275700	26574	AATF	1021.3722343882396	0.5414092086331366	0.20074941362360343	2.69694042368789	0.006997978909561348	0.03600280955439284
ENSG00000281376	103021294	ABALON	191.02685557879744	-1.0475051767586554	0.20555324679167888	-5.09602836787232	3.468531748549394e-7	1.0924730277980575e-5
ENSG00000179869	154664	ABCA13	157.75489634730687	-1.4775515945951747	0.32854904937920887	-4.497202464554373	6.885341580040036e-6	1.4161693398515536e-4
ENSG00000154262	23460	ABCA6	234.2024939268059	2.0714328609372337	0.3092606405558773	6.698016460206375	2.1126747472951858e-11	1.7842753496293457e-9
ENSG00000064687	10347	ABCA7	986.1115878886865	-0.6666191144120929	0.2116823309109161	-3.149148592343455	0.0016374691172699539	0.011897363167617666
ENSG00000115657	10058	ABCB6	347.947758202613	-1.017825105483429	0.18284052585082486	-5.566736918673313	2.595538051184085e-8	1.084048901158657e-6
ENSG00000131269	22	ABCB7	1108.608497850852	0.3422725751796111	0.12042084211067372	2.8423034516320924	0.004478883836142878	0.025644351939168128
ENSG00000103222	4363	ABCC1	1464.0565785710805	-1.0201739242371304	0.14621689493472728	-6.977127538459536	3.0127619418435437e-12	3.0382549587712254e-10
ENSG00000124574	89845	ABCC10	243.03658119407294	-0.7086804902401641	0.22511123915808745	-3.148134641746979	0.0016431598924504685	0.011925092344943761
ENSG00000108846	8714	ABCC3	325.81955160685504	-2.8151075676029005	0.3233203268083008	-8.70686849599778	3.123851685386801e-18	7.014700837526809e-16
ENSG00000125257	10257	ABCC4	4794.971006354415	-1.2617217088711872	0.2000495616188525	-6.307045607403539	2.84412043818211e-10	1.8654888935938807e-8
ENSG00000173208	225	ABCD2	37.936539972854625	1.5142721756385522	0.5215141568486299	2.9036070368422835	0.0036889085000303317	0.02219041807125085
ENSG00000117528	5825	ABCD3	1398.3337416824259	0.37678973306970487	0.12063747673078344	3.1233223976538813	0.0017882175145763528	0.01266482660509048
ENSG00000164163	6059	ABCE1	3267.8799877434203	0.6445021039838308	0.10375858558790146	6.211554449514215	5.246300550793726e-10	3.189049000414008e-8
ENSG00000033050	10061	ABCF2	931.2791487576922	0.4218055894270874	0.1574351714692381	2.6792335250799133	0.0073790910950060525	0.037428836494919085
ENSG00000144827	55347	ABHD10	1135.739260192835	0.6839710510798556	0.13191973621908715	5.184751506354918	2.1630306922455144e-7	7.21779140260317e-6
ENSG00000107362	51104	ABHD17B	1089.836778961649	0.3117846259124721	0.1177979024889219	2.6467757007964834	0.0081263233418982	0.04045569473834401
ENSG00000140526	11057	ABHD2	2405.409750399812	-0.29545333275889774	0.1101585110184483	-2.6820744945383113	0.007316716478927877	0.03723118300007902
ENSG00000100439	63874	ABHD4	326.1576443346505	-1.2625702612960987	0.2767823421569252	-4.561599744611846	5.076535013008609e-6	1.0899417749527032e-4
ENSG00000163686	57406	ABHD6	152.1366745652506	-0.8940483942663249	0.2821422527006593	-3.1687859074935205	0.001530771082542715	0.011333525078546472
ENSG00000175164	28	ABO	36.217433515138694	-2.7360465033942787	0.5742459849191444	-4.764589697182685	1.8923832297922984e-6	4.752620882506e-5
ENSG00000163322	84142	ABRAXAS1	735.8072508526187	0.42641076047655346	0.13694667530440768	3.113699252126563	0.0018475771168600939	0.012969733148035532
ENSG00000165660	23172	ABRAXAS2	730.544803790628	0.5754146679213892	0.13499454462453203	4.262503122047062	2.0214967357693166e-5	3.4388866484517776e-4
ENSG00000167315	10449	ACAA2	1338.3921795574045	0.4128618596281142	0.13707327295352345	3.0119792920396717	0.0025955030268418693	0.01698332748485799
ENSG00000117054	34	ACADM	1535.2023212646543	0.41827134857591564	0.11741460967724862	3.5623450073689074	3.675569121879702e-4	0.0036759535753180706
ENSG00000162390	26027	ACOT11	271.6891419599876	-0.7739966964481784	0.25792566427617336	-3.000851809843254	0.002692255518738972	0.01746078188452965
ENSG00000143727	52	ACP1	1437.7041491296648	0.44010104295571023	0.12104620077975388	3.6358104601439196	2.7710803258663427e-4	0.0029466078094602163
ENSG00000111644	84519	ACRBP	67.37808447871556	-1.5298629300076962	0.3425115310926779	-4.466602701308006	7.947151958480902e-6	1.6000768927376053e-4
ENSG00000103740	23205	ACSBG1	286.30446023234344	0.6133594879823088	0.20096409856584901	3.0520848866014343	0.002272578230982935	0.015257369220812972
ENSG00000167107	80221	ACSF2	441.627506963104	-0.5486362628578229	0.1958018894925684	-2.8019967747994903	0.005078738136186832	0.028253533898396403
ENSG00000197142	51703	ACSL5	1391.3867874765424	0.6276228917530345	0.14791597525428474	4.243104172311868	2.2044903948767518e-5	3.7050655088054766e-4
ENSG00000131069	55902	ACSS2	1470.0181733344764	-0.3798785233591226	0.14755530261618913	-2.574482357623141	0.01003902062406613	0.04724208508100938
ENSG00000136518	86	ACTL6A	1286.824655205815	0.5166540513875918	0.146994256058704	3.5147907492470964	4.40100616390575e-4	0.004231839025212547
ENSG00000072110	87	ACTN1	2787.320876012577	-1.0053338297228773	0.13434120785126713	-7.4834359896176474	7.240417635528401e-14	9.801266057399333e-12
ENSG00000115091	10096	ACTR3	7990.752300000534	0.4300578186593235	0.16481251701950808	2.6093759529709724	0.009070752627863953	0.04378691335559921
ENSG00000075089	64431	ACTR6	347.1452875946055	0.5982495302924102	0.18005258237157273	3.3226378784049238	8.917059079400814e-4	0.007387148726064381
ENSG00000115170	90	ACVR1	177.18326100362833	-0.6288384922000856	0.22229728749291852	-2.828817658065746	0.0046720309697353135	0.026430069685636614
ENSG00000132744	91703	ACY3	147.3945503957854	0.754029795814854	0.250450381154834	3.0106953414804187	0.002606502308448134	0.01703194438936992
ENSG00000196839	100	ADA	1147.148436369296	0.7823261667513095	0.13864628027711473	5.642604801136104	1.6749651622489138e-8	7.434897686475586e-7
ENSG00000135074	8728	ADAM19	427.09555074821213	1.2481581370848565	0.2584264361815971	4.829839220503631	1.3664333973961947e-6	3.5678678872915415e-5
