pert	cell	type	trend	WTCS	WTCS_Pval	WTCS_FDR	NCS	Tau	TauRefSize	NCSct	N_upset	N_downset	t_gn_sym	MOAss	PCIDss	clinical_phase
17-hydroxyprogesterone-caproate	MCF7	trt_cp	down	-0.6716901634781712	1.4274058174359274e-5	5.939659529141482e-5	-1.3101597843275805	-80.29208794735997	6231	-0.013101597843275817	24	2	CYP1A2; CYP2B6; CYP3A5; PGR	progesterone receptor agonist	5702072	Launched
17-hydroxyprogesterone-caproate	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	-0.013101597843275817	24	2	CYP1A2; CYP2B6; CYP3A5; PGR	progesterone receptor agonist	5702072	Launched
17-hydroxyprogesterone-caproate	VCAP	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6126	-0.013101597843275817	24	2	CYP1A2; CYP2B6; CYP3A5; PGR	progesterone receptor agonist	5702072	Launched
17-hydroxyprogesterone-caproate	A549	trt_cp	up	0.6460583603870439	1.540553839549751e-5	5.939659529141482e-5	1.2493685870144182	85.16260162601625	4920	-0.013101597843275817	24	2	CYP1A2; CYP2B6; CYP3A5; PGR	progesterone receptor agonist	5702072	Launched
abiraterone	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	-0.35621093582212765	24	2	CYP11B1; CYP17A1	17,20 lyase inhibitor; Androgen biosynthesis inhibitor; Cytochrome P450 inhibitor; Steroid sulfatase inhibitor	73707387	Launched
abiraterone	VCAP	trt_cp	down	-0.5302910958451826	2.045368092057579e-5	5.939659529141482e-5	-1.0476792230062582	-60.38197845249755	6126	-0.35621093582212765	24	2	CYP11B1; CYP17A1	17,20 lyase inhibitor; Androgen biosynthesis inhibitor; Cytochrome P450 inhibitor; Steroid sulfatase inhibitor	73707387	Launched
abiraterone	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	-0.35621093582212765	24	2	CYP11B1; CYP17A1	17,20 lyase inhibitor; Androgen biosynthesis inhibitor; Cytochrome P450 inhibitor; Steroid sulfatase inhibitor	73707387	Launched
acamprosate	PHH	trt_cp	down	-0.4641403591883924	2.3325899943465155e-5	5.939659529141482e-5	-0.8805461686220069	-34.08323959505062	1778	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	ASC	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2345	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	SKB	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2338	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	PC3	trt_cp	down	-0.566587880985035	1.8843497528955994e-5	5.939659529141482e-5	-1.126509509133078	-86.2730517549078	6724	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	NPC	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	3328	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acamprosate	A549	trt_cp	down	-0.6701911078524543	1.4361095114446831e-5	5.939659529141482e-5	-1.3084383455817308	-95.91463414634146	4920	-0.8854654354322282	24	2	GABRA2; GABRA3; GABRA4; GABRA5; GABRA6; GABRB1; GABRB2; GABRB3; GABRD; GABRE; GABRG1; GABRG2; GABRG3; GABRP; GABRQ; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B; GRM5	Glutamate receptor antagonist	73707392	Launched
acarbose	ASC	trt_cp	up	0.5148263503967856	2.1106457971232464e-5	5.939659529141482e-5	0.9639397148503512	55.52238805970149	2345	0.642447781770651	24	2	AMY2A; GAA; HBA1; MGAM; SI	Glucosidase inhibitor	41774	Launched
acarbose	PHH	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1778	0.642447781770651	24	2	AMY2A; GAA; HBA1; MGAM; SI	Glucosidase inhibitor	41774	Launched
acarbose	PC3	trt_cp	up	0.5049104645138756	2.1541642671670248e-5	5.939659529141482e-5	0.9361857336124325	59.235574063057705	6724	0.642447781770651	24	2	AMY2A; GAA; HBA1; MGAM; SI	Glucosidase inhibitor	41774	Launched
acarbose	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	0.642447781770651	24	2	AMY2A; GAA; HBA1; MGAM; SI	Glucosidase inhibitor	41774	Launched
