pert	cell	type	trend	WTCS	WTCS_Pval	WTCS_FDR	NCS	Tau	TauRefSize	NCSct	N_upset	N_downset	t_gn_sym	MOAss	PCIDss	clinical_phase
acitretin	MCF7	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6231	-0.02470224038192018	50	7	CRABP1; RARA; RARB; RARG; RBP1; RXRA; RXRB; RXRG; STAT3	Retinoid receptor agonist	5284513	Launched
acitretin	PHH	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	1778	-0.02470224038192018	50	7	CRABP1; RARA; RARB; RARG; RBP1; RXRA; RXRB; RXRG; STAT3	Retinoid receptor agonist	5284513	Launched
acitretin	SKB	trt_cp	up	0.3462574942465765	3.0158299740338346e-5	7.533591470712556e-5	0.9064916443095581	55.132591958939265	2338	-0.02470224038192018	50	7	CRABP1; RARA; RARB; RARG; RBP1; RXRA; RXRB; RXRG; STAT3	Retinoid receptor agonist	5284513	Launched
acyclovir	A549	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	4920	-1.2292248006057043	50	7	DCK; PNP; SLC22A6; SLC22A7; SLC22A8	DNA polymerase inhibitor	2022	Launched
acyclovir	MCF7	trt_cp	down	-0.5666137525640531	1.8843497528955994e-5	7.305905140448846e-5	-1.2616118950006778	-78.51067244423047	6231	-1.2292248006057043	50	7	DCK; PNP; SLC22A6; SLC22A7; SLC22A8	DNA polymerase inhibitor	2022	Launched
acyclovir	VCAP	trt_cp	down	-0.5229968963757651	2.0758310210882237e-5	7.305905140448846e-5	-1.2288976582380784	-90.49951028403525	6126	-1.2292248006057043	50	7	DCK; PNP; SLC22A6; SLC22A7; SLC22A8	DNA polymerase inhibitor	2022	Launched
acyclovir	PC3	trt_cp	down	-0.4054178691888145	2.5893489676048073e-5	7.305905140448846e-5	-0.8669103372919351	-50.58001189767995	6724	-1.2292248006057043	50	7	DCK; PNP; SLC22A6; SLC22A7; SLC22A8	DNA polymerase inhibitor	2022	Launched
afatinib	NEU	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2475	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	MCF7	trt_cp	up	0.37197099384779375	2.7329599187492756e-5	7.305905140448846e-5	0.9486572810932158	56.45963729738405	6231	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	PC3	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6724	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	VCAP	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	6126	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	SKB	trt_cp	down	0	0.3144514089953287	0.3144514089953287	0	0	2338	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	ASC	trt_cp	down	-0.4495597614377798	2.393515852407805e-5	7.305905140448846e-5	-1.0123305167093157	-57.39872068230277	2345	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
afatinib	A549	trt_cp	up	0.5861222145799383	1.8016646598124207e-5	7.305905140448846e-5	1.443575533417956	90.73170731707317	4920	0	50	7	EGF; EGFR; ERBB2; ERBB4; GAK	EGFR inhibitor	22225683	Launched
albendazole	HA1E	trt_cp	up	0.42808221911147215	2.4892564865041174e-5	7.305905140448846e-5	1.0705588225977434	77.73315484158857	2241	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	NPC	trt_cp	up	0.49682880539377544	2.1889790432020472e-5	7.305905140448846e-5	1.2233619123999342	88.28125	3328	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	SKB	trt_cp	down	-0.49672595838085354	2.1889790432020472e-5	7.305905140448846e-5	-1.1314471301678568	-72.7972626176219	2338	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
albendazole	A549	trt_cp	up	0.3675804419005989	2.750367306766787e-5	7.305905140448846e-5	0.9053233596869499	56.016260162601625	4920	0.027159700790608723	50	7	CYP1A2; CYP2J2; TUBA1A; TUBB; TUBB4B	Anthelmintic; Tubulin inhibitor	2082	Launched
