GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
DNA unwinding involved in DNA replication	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
DNA-templated DNA replication	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
DNA-templated DNA replication maintenance of fidelity	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
DNA-templated transcription elongation	0	1	64.5	1	0.35054347826086957	-0.29891304347826086
DNA-templated transcription initiation	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
ER overload response	0	0.654634868514105	60	0.694070703966762	0.32608695652173914	-0.34782608695652173
ER-nucleus signaling pathway	0	0.4483677619497559	95.5	0.6096426766422234	0.5190217391304348	0.03804347826086962
ERAD pathway	0	0.4375183142886563	73.5	0.6096426766422234	0.39945652173913043	-0.20108695652173914
ERBB signaling pathway	0	0.1698398807886763	82.5	0.6096426766422234	0.4483695652173913	-0.1032608695652174
ERBB2 signaling pathway	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
ERBB2-EGFR signaling pathway	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
ESCRT III complex disassembly	0	0.49011552213704174	72.5	0.6096426766422234	0.39402173913043476	-0.2119565217391305
ESCRT complex disassembly	0	0.49011552213704174	72.5	0.6096426766422234	0.39402173913043476	-0.2119565217391305
Fas signaling pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Fc receptor mediated inhibitory signaling pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Fc receptor mediated stimulatory signaling pathway	0	0.058527408134054486	88	0.5847629249376274	0.4782608695652174	-0.04347826086956519
Fc receptor signaling pathway	0	0.2769727031345331	78	0.6096426766422234	0.42391304347826086	-0.15217391304347827
Fc-gamma receptor signaling pathway	0	0.09267463052490277	84	0.6096426766422234	0.45652173913043476	-0.08695652173913049
Fc-gamma receptor signaling pathway involved in phagocytosis	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
G protein-coupled glutamate receptor signaling pathway	NA	NA	NA	NA	NA	NA
G2/M transition of mitotic cell cycle	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
G2/MI transition of meiotic cell cycle	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
GTP metabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Golgi inheritance	0	1	64.5	1	0.35054347826086957	-0.29891304347826086
Golgi lumen acidification	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
Golgi organization	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
Golgi to plasma membrane protein transport	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Golgi to plasma membrane transport	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Golgi to vacuole transport	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Golgi vesicle fusion to target membrane	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
I-kappaB phosphorylation	0	0.40495657516206246	92	0.6096426766422234	0.5	0
IRE1-mediated unfolded protein response	0	0.5891544654500582	88	0.6418978175951111	0.4782608695652174	-0.04347826086956519
IRES-dependent viral translational initiation	NA	NA	NA	NA	NA	NA
ISG15-protein conjugation	0	0.4208254089777378	74.5	0.6096426766422234	0.4048913043478261	-0.19021739130434778
JNK cascade	0	0.0951455728772663	113.5	0.6096426766422234	0.6168478260869565	0.23369565217391308
L-glutamate import across plasma membrane	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
L-glutamate transmembrane transport	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
L-leucine import across plasma membrane	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
MDA-5 signaling pathway	0	0.26897401928605497	79	0.6096426766422234	0.42934782608695654	-0.14130434782608692
MHC class II biosynthetic process	NA	NA	NA	NA	NA	NA
MHC class II protein complex assembly	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
MHC protein complex assembly	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
MyD88-dependent toll-like receptor signaling pathway	0	0.4747086129110968	95.5	0.6096426766422234	0.5190217391304348	0.03804347826086962
MyD88-independent toll-like receptor signaling pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
N-acetylneuraminate catabolic process	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
NAD biosynthetic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
NAD metabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
NADH regeneration	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
NIK/NF-kappaB signaling	1.7022298800182225	0.011378920605292985	134.5	0.5608923870523143	0.7309782608695652	0.4619565217391304
NK T cell activation	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
NK T cell proliferation	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
NLRP3 inflammasome complex assembly	0	0.6095233803508289	59.5	0.6572052282010823	0.3233695652173913	-0.3532608695652174
NLS-bearing protein import into nucleus	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Notch receptor processing	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Notch signaling pathway	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
PERK-mediated unfolded protein response	0	0.2153634833438898	104.5	0.6096426766422234	0.5679347826086957	0.13586956521739135
RIG-I signaling pathway	0	0.23733872962869915	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
RISC complex assembly	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
RNA capping	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
RNA decapping	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
RNA destabilization	0	0.8630198767905017	61.5	0.8894547198633639	0.3342391304347826	-0.3315217391304348
RNA export from nucleus	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
RNA localization	0	0.4375183142886563	73.5	0.6096426766422234	0.39945652173913043	-0.20108695652173914
RNA localization to Cajal body	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
RNA localization to nucleus	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
RNA phosphodiester bond hydrolysis	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
RNA stabilization	0	1	64.5	1	0.35054347826086957	-0.29891304347826086
RNA transport	0	0.4375183142886563	73.5	0.6096426766422234	0.39945652173913043	-0.20108695652173914
RNA-templated DNA biosynthetic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
Rab protein signal transduction	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
Rap protein signal transduction	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
Rho protein signal transduction	NA	NA	NA	NA	NA	NA
SMAD protein signal transduction	NA	NA	NA	NA	NA	NA
SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
Schwann cell differentiation	NA	NA	NA	NA	NA	NA
T cell activation involved in immune response	1.2335286140158588	0.00891242101759353	135	0.5608923870523143	0.7336956521739131	0.46739130434782616
T cell antigen processing and presentation	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
T cell apoptotic process	1.789190979758378	0.019453625895814126	99.5	0.5608923870523143	0.5407608695652174	0.08152173913043481
T cell chemotaxis	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
T cell costimulation	0	0.058527408134054486	88	0.5847629249376274	0.4782608695652174	-0.04347826086956519
T cell cytokine production	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
T cell differentiation in thymus	0	0.10539072438316248	108	0.6096426766422234	0.5869565217391305	0.17391304347826098
T cell differentiation involved in immune response	1.1449705441632687	0.015613734794327634	130.5	0.5608923870523143	0.7092391304347826	0.4184782608695652
T cell extravasation	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
T cell homeostasis	0	0.654634868514105	60	0.694070703966762	0.32608695652173914	-0.34782608695652173
T cell lineage commitment	0	0.05106164942107887	116	0.5847629249376274	0.6304347826086957	0.26086956521739135
T cell mediated cytotoxicity	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
T cell mediated immunity	1.8198058966474864	0.015613734794327634	130.5	0.5608923870523143	0.7092391304347826	0.4184782608695652
T cell migration	0	0.14841227928116044	104	0.6096426766422234	0.5652173913043478	0.13043478260869557
T cell receptor signaling pathway	0.5479900121860952	0.031215305522870322	96	0.5847629249376274	0.5217391304347826	0.04347826086956519
T cell selection	0	0.288553455912908	96	0.6096426766422234	0.5217391304347826	0.04347826086956519
T cell tolerance induction	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
T follicular helper cell differentiation	0	0.6711637994481785	69	0.7015179411317645	0.375	-0.25
T-helper 1 cell cytokine production	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
T-helper 1 cell differentiation	1.8347487794232173	0.0036906186648687144	108	0.5608923870523143	0.5869565217391305	0.17391304347826098
T-helper 1 type immune response	1.6755327414366012	8.546213778530971e-4	117.5	0.5608923870523143	0.6385869565217391	0.27717391304347827
T-helper 17 cell differentiation	1.8701361033551578	0.011732029992588985	103	0.5608923870523143	0.5597826086956522	0.11956521739130443
T-helper 17 cell lineage commitment	0	0.036037676620635374	92	0.5847629249376274	0.5	0
T-helper 17 type immune response	1.6600618228125557	0.01623959590217616	100.5	0.5608923870523143	0.5461956521739131	0.09239130434782616
T-helper 2 cell cytokine production	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
T-helper 2 cell differentiation	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
T-helper cell differentiation	1.1182349769958264	0.015613734794327634	130.5	0.5608923870523143	0.7092391304347826	0.4184782608695652
T-helper cell lineage commitment	0	0.036037676620635374	92	0.5847629249376274	0.5	0
TRAIL-activated apoptotic signaling pathway	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
TRIF-dependent toll-like receptor signaling pathway	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
Toll signaling pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
U2-type prespliceosome assembly	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
UMP catabolic process	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	NA	NA	NA	NA	NA	NA
XMP biosynthetic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
XMP metabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
acrosome assembly	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin cytoskeleton reorganization	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
actin filament bundle assembly	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin filament bundle organization	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin filament capping	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin filament depolymerization	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin filament polymerization	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
actin filament severing	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
actin filament-based movement	0	0.40495657516206246	92	0.6096426766422234	0.5	0
actin polymerization or depolymerization	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
actin-mediated cell contraction	NA	NA	NA	NA	NA	NA
action potential	NA	NA	NA	NA	NA	NA
activated T cell proliferation	0	0.1698398807886763	82.5	0.6096426766422234	0.4483695652173913	-0.1032608695652174
activation of Janus kinase activity	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
activation of NF-kappaB-inducing kinase activity	NA	NA	NA	NA	NA	NA
activation of cysteine-type endopeptidase activity	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
activation of cysteine-type endopeptidase activity involved in apoptotic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
activation of phospholipase D activity	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
activation of protein kinase B activity	NA	NA	NA	NA	NA	NA
activation of protein kinase activity	0	0.40495657516206246	92	0.6096426766422234	0.5	0
actomyosin structure organization	0	0.288553455912908	96	0.6096426766422234	0.5217391304347826	0.04347826086956519
acute inflammatory response	0	0.1447987524954467	109	0.6096426766422234	0.592391304347826	0.1847826086956521
acute inflammatory response to antigenic stimulus	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
acute-phase response	0	0.8388037295729168	87	0.8676233875510098	0.47282608695652173	-0.05434782608695654
acylglycerol biosynthetic process	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
adaptive thermogenesis	0	0.14841227928116044	104	0.6096426766422234	0.5652173913043478	0.13043478260869557
adenosine metabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
adenylate cyclase-activating G protein-coupled receptor signaling pathway	0	0.5891544654500582	88	0.6418978175951111	0.4782608695652174	-0.04347826086956519
adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway	NA	NA	NA	NA	NA	NA
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	NA	NA	NA	NA	NA	NA
adiponectin-activated signaling pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
adipose tissue development	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
adrenal gland development	NA	NA	NA	NA	NA	NA
adult behavior	NA	NA	NA	NA	NA	NA
aerobic electron transport chain	NA	NA	NA	NA	NA	NA
aerobic respiration	0	0.40465676192728606	92	0.6096426766422234	0.5	0
aging	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
alcohol biosynthetic process	0	0.288553455912908	96	0.6096426766422234	0.5217391304347826	0.04347826086956519
alpha-beta T cell activation	1.339087405266127	0.004905782160742265	139.5	0.5608923870523143	0.7581521739130435	0.5163043478260869
alpha-beta T cell activation involved in immune response	1.0750236600504006	0.015613734794327634	130.5	0.5608923870523143	0.7092391304347826	0.4184782608695652
alpha-beta T cell differentiation	1.435409412844893	0.00891242101759353	135	0.5608923870523143	0.7336956521739131	0.46739130434782616
alpha-beta T cell differentiation involved in immune response	1.0750236600504006	0.015613734794327634	130.5	0.5608923870523143	0.7092391304347826	0.4184782608695652
alpha-beta T cell lineage commitment	0.5686504106716611	0.021536931451213565	96	0.5608923870523143	0.5217391304347826	0.04347826086956519
alpha-beta T cell proliferation	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
alternative mRNA splicing, via spliceosome	0	0.7412438841977813	68	0.7701934636896112	0.3695652173913043	-0.26086956521739135
amide catabolic process	NA	NA	NA	NA	NA	NA
amino acid import across plasma membrane	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
amino sugar catabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
amino sugar metabolic process	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
aminoglycan biosynthetic process	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
aminoglycan catabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
aminoglycan metabolic process	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
amyloid precursor protein catabolic process	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
amyloid precursor protein metabolic process	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
amyloid-beta clearance	0	0.20722667347066925	100	0.6096426766422234	0.5434782608695652	0.08695652173913038
amyloid-beta clearance by transcytosis	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
amyloid-beta formation	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
amyloid-beta metabolic process	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
angiogenesis involved in wound healing	0	0.288553455912908	96	0.6096426766422234	0.5217391304347826	0.04347826086956519
angiotensin maturation	NA	NA	NA	NA	NA	NA
animal organ formation	NA	NA	NA	NA	NA	NA
animal organ regeneration	0	0.9575206855685054	65	0.9754262371241053	0.3532608695652174	-0.2934782608695652
anterior/posterior pattern specification	NA	NA	NA	NA	NA	NA
antibacterial humoral response	NA	NA	NA	NA	NA	NA
antifungal innate immune response	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation	0	0.14841227928116044	104	0.6096426766422234	0.5652173913043478	0.13043478260869557
antigen processing and presentation of endogenous antigen	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of endogenous peptide antigen	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of endogenous peptide antigen via MHC class I	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of endogenous peptide antigen via MHC class Ib	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of exogenous antigen	0	0.288553455912908	96	0.6096426766422234	0.5217391304347826	0.04347826086956519
antigen processing and presentation of exogenous peptide antigen	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of exogenous peptide antigen via MHC class I	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of exogenous peptide antigen via MHC class II	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of lipid antigen via MHC class Ib	NA	NA	NA	NA	NA	NA
antigen processing and presentation of peptide antigen	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of peptide antigen via MHC class I	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of peptide antigen via MHC class II	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antigen processing and presentation of peptide antigen via MHC class Ib	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antigen processing and presentation via MHC class Ib	0	0.40495657516206246	92	0.6096426766422234	0.5	0
antigen processing and presentation, exogenous lipid antigen via MHC class Ib	NA	NA	NA	NA	NA	NA
antigen receptor-mediated signaling pathway	0	0.06096947616235016	118	0.6012851787045568	0.6413043478260869	0.28260869565217384
antimicrobial humoral immune response mediated by antimicrobial peptide	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
antimicrobial humoral response	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
antiviral innate immune response	0	0.7772624868043737	67.5	0.8046952804562929	0.36684782608695654	-0.2663043478260869
apical junction assembly	NA	NA	NA	NA	NA	NA
apoptotic cell clearance	0	0.5891544654500582	88	0.6418978175951111	0.4782608695652174	-0.04347826086956519
apoptotic mitochondrial changes	0	0.20722667347066925	100	0.6096426766422234	0.5434782608695652	0.08695652173913038
appendage morphogenesis	NA	NA	NA	NA	NA	NA
aromatic amino acid family catabolic process	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
aromatic amino acid transport	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
artery development	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
artery morphogenesis	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
astral microtubule organization	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
astrocyte activation	0	0.058527408134054486	88	0.5847629249376274	0.4782608695652174	-0.04347826086956519
astrocyte cell migration	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
astrocyte development	0	0.22053854816127996	76	0.6096426766422234	0.41304347826086957	-0.17391304347826086
astrocyte differentiation	0	0.40495657516206246	92	0.6096426766422234	0.5	0
attachment of mitotic spindle microtubules to kinetochore	0	0.536101864250067	68	0.6096426766422234	0.3695652173913043	-0.26086956521739135
attachment of spindle microtubules to kinetochore	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
autonomic nervous system development	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
autophagosome assembly	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
autophagosome maturation	0	0.2769727031345331	78	0.6096426766422234	0.42391304347826086	-0.15217391304347827
autophagosome organization	0	0.14385376249449514	80	0.6096426766422234	0.43478260869565216	-0.13043478260869568
autophagy of mitochondrion	0	0.33823241870725596	72	0.6096426766422234	0.391304347826087	-0.21739130434782605
autophagy of nucleus	0	NA	64	NA	0.34782608695652173	-0.30434782608695654
axis specification	NA	NA	NA	NA	NA	NA
axo-dendritic transport	0	0.6711637994481785	69	0.7015179411317645	0.375	-0.25
axon ensheathment	NA	NA	NA	NA	NA	NA
